base_name,base_threshold,route_name,route_threshold,budget_pct,corrector_name,corrector_threshold,selection_score,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_routed_n,train_routed_pct,train_pass_n,train_pass_acc,train_routed_acc,train_rescue_n,train_hurt_n,train_net_rescue,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_n,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_n,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_routed_n,holdout_routed_pct,holdout_pass_n,holdout_pass_acc,holdout_routed_acc,holdout_rescue_n,holdout_hurt_n,holdout_net_rescue
oldonly_c0.0003,0.62,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.53,0.7459224206796026,0.6106442577030813,0.6206473915776242,0.4794007490636704,154,18,121,64,36,0.10084033613445378,321,0.6137071651090342,0.5833333333333334,8,8,0,0.6280701754385964,0.6252955082742316,0.49038461538461536,128,16,90,51,285,0.5416666666666666,0.612012987012987,0.4406779661016949,26,2,31,13,72,0.8461538461538461,0.6111707841031149,0.35714285714285715,188,8,28,10,14,0.05982905982905983,220,0.8545454545454545,0.7142857142857143,2,3,-1
oldonly_c0.0003,0.6,old_adapt_gap,0.26199225783348085,10,adapt_r4_c0.0003,0.6,0.745723637254075,0.6134453781512605,0.6227372721558768,0.49635036496350365,151,21,117,68,36,0.10084033613445378,321,0.6230529595015576,0.5277777777777778,8,8,0,0.6280701754385964,0.6253693853427895,0.49523809523809526,127,17,89,52,285,0.5555555555555556,0.6103896103896104,0.5,24,4,28,16,72,0.8376068376068376,0.6484962406015038,0.42424242424242425,182,14,24,14,25,0.10683760683760683,209,0.861244019138756,0.64,2,4,-2
oldonly_c0.001,0.59,old_adapt_gap,0.26199225783348085,10,adapt_r4_c0.0003,0.5,0.7456640184386422,0.6638655462184874,0.6693431803896921,0.6153846153846154,141,31,89,96,36,0.10084033613445378,321,0.6853582554517134,0.4722222222222222,9,13,-4,0.6842105263157895,0.6828457446808511,0.6341463414634146,117,27,63,78,285,0.5833333333333334,0.6331168831168831,0.5454545454545454,24,4,26,18,72,0.811965811965812,0.6968313641245971,0.47619047619047616,170,26,18,20,25,0.10683760683760683,209,0.8373205741626795,0.6,6,9,-3
oldonly_c0.0003,0.6,old_adapt_gap,0.26199225783348085,10,adapt_r2_c0.0003,0.53,0.7456317139354075,0.6134453781512605,0.6221244500314268,0.5071428571428571,148,24,114,71,36,0.10084033613445378,321,0.6230529595015576,0.5277777777777778,7,7,0,0.6280701754385964,0.6255910165484634,0.5092592592592593,124,20,86,55,285,0.5555555555555556,0.6103896103896104,0.5,24,4,28,16,72,0.8376068376068376,0.6484962406015038,0.42424242424242425,182,14,24,14,25,0.10683760683760683,209,0.861244019138756,0.64,2,4,-2
adapt_r4_c0.0003,0.57,low_margin,0.88117959022522,10,adapt_r4_c0.0003,0.6,0.7455169880648678,0.6218487394957983,0.6281898177247014,0.5544554455445545,138,34,101,84,36,0.10084033613445378,321,0.6573208722741433,0.3055555555555556,7,7,0,0.631578947368421,0.629580378250591,0.5414847161572053,118,26,79,62,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,26,0.1111111111111111,208,0.8269230769230769,0.8076923076923077,5,5,0
adapt_r4_c0.0003,0.6,low_margin,0.8746866989135743,10,adapt_r4_c0.0003,0.6,0.7455169880648678,0.6218487394957983,0.6281898177247014,0.5544554455445545,138,34,101,84,36,0.10084033613445378,321,0.632398753894081,0.5277777777777778,0,0,0,0.631578947368421,0.629580378250591,0.5414847161572053,118,26,79,62,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,24,0.10256410256410256,210,0.8666666666666667,0.4583333333333333,0,0,0
adapt_r4_c0.0003,0.6,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.6,0.7455169880648678,0.6218487394957983,0.6281898177247014,0.5544554455445545,138,34,101,84,36,0.10084033613445378,321,0.6261682242990654,0.5833333333333334,0,0,0,0.631578947368421,0.629580378250591,0.5414847161572053,118,26,79,62,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,14,0.05982905982905983,220,0.8363636363636363,0.6428571428571429,0,0,0
adapt_r4_c0.0003,0.6,old_adapt_gap,0.26199225783348085,10,adapt_r4_c0.0003,0.6,0.7455169880648678,0.6218487394957983,0.6281898177247014,0.5544554455445545,138,34,101,84,36,0.10084033613445378,321,0.632398753894081,0.5277777777777778,0,0,0,0.631578947368421,0.629580378250591,0.5414847161572053,118,26,79,62,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,25,0.10683760683760683,209,0.84688995215311,0.64,0,0,0
adapt_r4_c0.0003,0.6,base_low_high_consensus,0.8768396377563478,10,adapt_r4_c0.0003,0.6,0.7455169880648678,0.6218487394957983,0.6281898177247014,0.5544554455445545,138,34,101,84,36,0.10084033613445378,321,0.6386292834890965,0.4722222222222222,0,0,0,0.631578947368421,0.629580378250591,0.5414847161572053,118,26,79,62,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,8,0.03418803418803419,226,0.827433628318584,0.75,0,0,0
adapt_r4_c0.0003,0.6,mixed_disagreement_margin,0.46870573813694694,10,adapt_r4_c0.0003,0.6,0.7455169880648678,0.6218487394957983,0.6281898177247014,0.5544554455445545,138,34,101,84,36,0.10084033613445378,321,0.6355140186915887,0.5,0,0,0,0.631578947368421,0.629580378250591,0.5414847161572053,118,26,79,62,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,19,0.0811965811965812,215,0.8651162790697674,0.3684210526315789,0,0,0
oldonly_c0.0003,0.56,old_adapt_gap,0.19059978954788864,20,adapt_r2_c0.0003,0.53,0.7455128991028444,0.6498599439775911,0.6550125707102451,0.6031746031746031,137,35,90,95,72,0.20168067226890757,285,0.6701754385964912,0.5694444444444444,12,13,-1,0.6666666666666666,0.6651891252955082,0.6090534979423868,116,28,67,74,285,0.5833333333333334,0.6136363636363636,0.5833333333333334,21,7,23,21,72,0.8076923076923077,0.6836734693877551,0.4578313253012048,170,26,19,19,63,0.2692307692307692,171,0.8596491228070176,0.6666666666666666,7,12,-5
adapt_r4_c0.0003,0.57,mixed_disagreement_margin,0.4684559875359542,10,adapt_r4_c0.0003,0.6,0.7454863469586452,0.6218487394957983,0.6279855436832181,0.5573770491803278,137,35,100,85,36,0.10084033613445378,321,0.6510903426791277,0.3611111111111111,6,6,0,0.631578947368421,0.6296542553191489,0.5454545454545454,117,27,78,63,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8290598290598291,0.6964285714285714,0.48717948717948717,175,21,19,19,18,0.07692307692307693,216,0.8379629629629629,0.7222222222222222,5,4,1
oldonly_c0.0003,0.56,old_adapt_gap,0.19059978954788864,20,adapt_r2_c0.0003,0.52,0.7454822579966218,0.6498599439775911,0.6548082966687618,0.6056782334384858,136,36,89,96,72,0.20168067226890757,285,0.6701754385964912,0.5694444444444444,11,12,-1,0.6666666666666666,0.6652630023640662,0.6122448979591837,115,29,66,75,285,0.5833333333333334,0.6136363636363636,0.5833333333333334,21,7,23,21,72,0.8076923076923077,0.6836734693877551,0.4578313253012048,170,26,19,19,63,0.2692307692307692,171,0.8596491228070176,0.6666666666666666,7,12,-5
adapt_r4_c0.0003,0.6,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.52,0.7454250647462002,0.6218487394957983,0.6275769956002514,0.5631067961165048,135,37,98,87,36,0.10084033613445378,321,0.6261682242990654,0.5833333333333334,4,4,0,0.631578947368421,0.6298020094562649,0.5531914893617021,115,29,76,65,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8290598290598291,0.6858216970998926,0.47368421052631576,176,20,20,18,14,0.05982905982905983,220,0.8363636363636363,0.7142857142857143,1,0,1
adapt_r4_c0.0003,0.6,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.53,0.7454250647462002,0.6218487394957983,0.6275769956002514,0.5631067961165048,135,37,98,87,36,0.10084033613445378,321,0.6261682242990654,0.5833333333333334,4,4,0,0.631578947368421,0.6298020094562649,0.5531914893617021,115,29,76,65,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8290598290598291,0.6858216970998926,0.47368421052631576,176,20,20,18,14,0.05982905982905983,220,0.8363636363636363,0.7142857142857143,1,0,1
adapt_r4_c0.0003,0.6,old_adapt_gap,0.26199225783348085,10,adapt_r2_c0.0003,0.53,0.7454250647462002,0.6218487394957983,0.6275769956002514,0.5631067961165048,135,37,98,87,36,0.10084033613445378,321,0.632398753894081,0.5277777777777778,4,4,0,0.631578947368421,0.6298020094562649,0.5531914893617021,115,29,76,65,285,0.5833333333333334,0.6071428571428572,0.5945945945945946,20,8,22,22,72,0.8247863247863247,0.6832706766917294,0.4675324675324675,175,21,20,18,25,0.10683760683760683,209,0.84688995215311,0.64,1,1,0
oldonly_c0.0003,0.62,old_adapt_gap,0.19059978954788864,20,adapt_r2_c0.0003,0.57,0.7453133111881403,0.6134453781512605,0.6233500942803268,0.48507462686567165,154,18,120,65,72,0.20168067226890757,285,0.6385964912280702,0.5138888888888888,9,8,1,0.631578947368421,0.628767730496454,0.4927536231884058,129,15,90,51,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8376068376068376,0.6272824919441461,0.3870967741935484,184,12,26,12,63,0.2692307692307692,171,0.8713450292397661,0.746031746031746,4,7,-3
oldonly_c0.0003,0.56,mixed_disagreement_margin,0.48341105215879215,10,oldonly_c0.001,0.62,0.7451729430987297,0.6526610644257703,0.6589409176618479,0.5921052631578947,143,29,95,90,36,0.10084033613445378,321,0.6510903426791277,0.6666666666666666,8,8,0,0.6807017543859649,0.679225768321513,0.6255144032921811,118,26,65,76,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8376068376068376,0.6803168635875403,0.4722222222222222,179,17,21,17,3,0.01282051282051282,231,0.8354978354978355,1.0,2,0,2
oldonly_c0.001,0.59,old_adapt_gap,0.15317310094833378,30,adapt_r2_c0.0003,0.52,0.7450551990676492,0.6554621848739496,0.6598051539912005,0.6191950464396285,134,38,85,100,107,0.29971988795518206,250,0.684,0.5887850467289719,13,20,-7,0.6596491228070176,0.6584663120567376,0.6135458167330677,111,33,64,77,285,0.6388888888888888,0.672077922077922,0.6388888888888888,23,5,21,23,72,0.8076923076923077,0.7048872180451128,0.4827586206896552,168,28,17,21,86,0.36752136752136755,148,0.8716216216216216,0.6976744186046512,12,16,-4
oldonly_c0.001,0.59,old_adapt_gap,0.15317310094833378,30,adapt_r2_c0.0003,0.53,0.7450119631053138,0.6554621848739496,0.6600094280326838,0.616822429906542,135,37,86,99,107,0.29971988795518206,250,0.684,0.5887850467289719,14,21,-7,0.6596491228070176,0.6583924349881797,0.6104417670682731,112,32,65,76,285,0.6388888888888888,0.672077922077922,0.6388888888888888,23,5,21,23,72,0.811965811965812,0.707438238453276,0.4883720930232558,169,27,17,21,86,0.36752136752136755,148,0.8716216216216216,0.7093023255813954,13,16,-3
oldonly_c0.0003,0.56,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.6,0.7446300364802417,0.6526610644257703,0.6587366436203645,0.5947712418300654,142,30,94,91,36,0.10084033613445378,321,0.660436137071651,0.5833333333333334,8,8,0,0.6771929824561403,0.675605791962175,0.6166666666666667,119,25,67,74,285,0.5555555555555556,0.6038961038961039,0.5151515151515151,23,5,27,17,72,0.8205128205128205,0.6595059076262084,0.43243243243243246,176,20,22,16,14,0.05982905982905983,220,0.8318181818181818,0.6428571428571429,2,4,-2
oldonly_c0.0003,0.62,old_adapt_gap,0.15317310094833378,30,adapt_r4_c0.0003,0.5,0.7445866158134401,0.6106442577030813,0.6188089252042741,0.512280701754386,145,27,112,73,107,0.29971988795518206,250,0.636,0.5514018691588785,20,20,0,0.6140350877192983,0.6114804964539007,0.48598130841121495,123,21,89,52,285,0.5972222222222222,0.6314935064935066,0.5915492957746479,22,6,23,21,72,0.782051282051282,0.6471535982814178,0.4,166,30,21,17,86,0.36752136752136755,148,0.8581081081081081,0.6511627906976745,9,25,-16
adapt_r2_c0.0003,0.52,mixed_disagreement_margin,0.48315925872426857,10,adapt_r4_c0.0003,0.58,0.7445482948512981,0.6554621848739496,0.6579666876178504,0.6392961876832844,125,47,76,109,36,0.10084033613445378,321,0.67601246105919,0.4722222222222222,5,11,-6,0.6456140350877193,0.6447251773049645,0.61003861003861,105,39,62,79,285,0.6944444444444444,0.698051948051948,0.7317073170731707,20,8,14,30,72,0.7521367521367521,0.6823308270676691,0.43137254901960786,154,42,16,22,15,0.0641025641025641,219,0.7534246575342466,0.7333333333333333,4,1,3
oldonly_c0.0003,0.56,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.52,0.7445381131615741,0.6526610644257703,0.6581238214959145,0.6025641025641025,139,33,91,94,36,0.10084033613445378,321,0.660436137071651,0.5833333333333334,7,7,0,0.6771929824561403,0.6758274231678487,0.6260162601626016,116,28,64,77,285,0.5555555555555556,0.6038961038961039,0.5151515151515151,23,5,27,17,72,0.8247863247863247,0.6620569280343716,0.4383561643835616,177,19,22,16,14,0.05982905982905983,220,0.8318181818181818,0.7142857142857143,2,3,-1
oldonly_c0.0003,0.56,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.53,0.7445381131615741,0.6526610644257703,0.6581238214959145,0.6025641025641025,139,33,91,94,36,0.10084033613445378,321,0.660436137071651,0.5833333333333334,7,7,0,0.6771929824561403,0.6758274231678487,0.6260162601626016,116,28,64,77,285,0.5555555555555556,0.6038961038961039,0.5151515151515151,23,5,27,17,72,0.8247863247863247,0.6620569280343716,0.4383561643835616,177,19,22,16,14,0.05982905982905983,220,0.8318181818181818,0.7142857142857143,2,3,-1
adapt_r2_c0.0003,0.53,mixed_disagreement_margin,0.4733357180197648,10,adapt_r4_c0.0003,0.6,0.7444924640328499,0.6554621848739496,0.6585795097423004,0.6328358208955224,128,44,79,106,36,0.10084033613445378,321,0.67601246105919,0.4722222222222222,5,11,-6,0.6456140350877193,0.6445774231678487,0.6039215686274509,107,37,64,77,285,0.6944444444444444,0.7045454545454546,0.725,21,7,15,29,72,0.7948717948717948,0.6760204081632653,0.4418604651162791,167,29,19,19,28,0.11965811965811966,206,0.8009708737864077,0.75,10,4,6
oldonly_c0.0003,0.56,candidate_std,0.14072202727795385,30,oldonly_c0.001,0.62,0.7443221144999531,0.6666666666666666,0.6726587052168448,0.6123778501628665,144,28,91,94,107,0.29971988795518206,250,0.7,0.5887850467289719,9,4,5,0.7052631578947368,0.7038268321513003,0.6557377049180327,121,23,61,80,285,0.5138888888888888,0.5698051948051948,0.4444444444444444,23,5,30,14,72,0.8333333333333334,0.6671589688506981,0.4507042253521127,179,17,22,16,35,0.14957264957264957,199,0.8391959798994975,0.8,1,0,1
oldonly_c0.0003,0.56,old_adapt_gap,0.15317310094833378,30,oldonly_c0.001,0.56,0.7442608322875081,0.6666666666666666,0.6722501571338781,0.617363344051447,142,30,89,96,107,0.29971988795518206,250,0.66,0.6822429906542056,9,4,5,0.7052631578947368,0.703974586288416,0.6612903225806451,119,25,59,82,285,0.5138888888888888,0.5698051948051948,0.4444444444444444,23,5,30,14,72,0.8205128205128205,0.6595059076262084,0.43243243243243246,176,20,22,16,86,0.36752136752136755,148,0.8716216216216216,0.7325581395348837,1,3,-2
oldonly_c0.0003,0.56,base_low_high_consensus,0.7644993543624878,20,adapt_r4_c0.0003,0.5,0.7442341905392521,0.6582633053221288,0.6596480201131364,0.6534090909090909,120,52,70,115,72,0.20168067226890757,285,0.6947368421052632,0.5138888888888888,24,22,2,0.6771929824561403,0.6767878250591017,0.6617647058823529,103,41,51,90,285,0.5833333333333334,0.5876623376623377,0.625,17,11,19,25,72,0.7692307692307693,0.6607142857142857,0.41304347826086957,161,35,19,19,31,0.13247863247863248,203,0.8275862068965517,0.3870967741935484,4,18,-14
oldonly_c0.0003,0.56,base_low_high_consensus,0.6814319729804993,30,oldonly_c0.001,0.59,0.744015703437728,0.6666666666666666,0.6706159648020114,0.636085626911315,134,38,81,104,107,0.29971988795518206,250,0.724,0.5327102803738317,13,8,5,0.7052631578947368,0.7045656028368794,0.6818181818181818,111,33,51,90,285,0.5138888888888888,0.5698051948051948,0.4444444444444444,23,5,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,41,0.1752136752136752,193,0.8186528497409327,0.8536585365853658,2,3,-1
oldonly_c0.0003,0.62,base_low_high_consensus,0.9403435826301577,10,oldonly_c0.001,0.56,0.7439397754702133,0.6246498599439776,0.6335480829666876,0.5179856115107914,151,21,113,72,36,0.10084033613445378,321,0.6355140186915887,0.5277777777777778,14,9,5,0.656140350877193,0.6538120567375887,0.5545454545454546,126,18,80,61,285,0.5,0.5714285714285714,0.3793103448275862,25,3,33,11,72,0.8632478632478633,0.6425886143931256,0.42857142857142855,190,6,26,12,8,0.03418803418803419,226,0.8628318584070797,0.875,3,0,3
adapt_r4_c0.0003,0.58,candidate_std,0.15730044123330392,20,adapt_r4_c0.0003,0.57,0.7439132211252595,0.6190476190476191,0.6242614707730987,0.5668789808917197,132,40,96,89,72,0.20168067226890757,285,0.6385964912280702,0.5416666666666666,1,0,1,0.6280701754385964,0.6264036643026005,0.5546218487394958,113,31,75,66,285,0.5833333333333334,0.6006493506493507,0.6052631578947368,19,9,21,23,72,0.8290598290598291,0.7282491944146079,0.5238095238095238,172,24,16,22,17,0.07264957264957266,217,0.847926267281106,0.5882352941176471,0,0,0
adapt_r4_c0.0003,0.58,old_adapt_gap,0.19059978954788864,20,adapt_r4_c0.0003,0.57,0.7439132211252595,0.6190476190476191,0.6242614707730987,0.5668789808917197,132,40,96,89,72,0.20168067226890757,285,0.6491228070175439,0.5,1,0,1,0.6280701754385964,0.6264036643026005,0.5546218487394958,113,31,75,66,285,0.5833333333333334,0.6006493506493507,0.6052631578947368,19,9,21,23,72,0.8333333333333334,0.74140708915145,0.5411764705882353,172,24,15,23,63,0.2692307692307692,171,0.8830409356725146,0.6984126984126984,1,0,1
adapt_r4_c0.0003,0.58,base_low_high_consensus,0.7406512379646302,20,adapt_r4_c0.0003,0.57,0.743882580019037,0.6190476190476191,0.6240571967316153,0.569620253164557,131,41,95,90,72,0.20168067226890757,285,0.656140350877193,0.4722222222222222,2,1,1,0.6280701754385964,0.6264775413711584,0.5583333333333333,112,32,74,67,285,0.5833333333333334,0.6006493506493507,0.6052631578947368,19,9,21,23,72,0.8247863247863247,0.7256981740064448,0.5176470588235295,171,25,16,22,22,0.09401709401709402,212,0.8160377358490566,0.9090909090909091,0,1,-1
adapt_r2_c0.0003,0.53,low_margin,0.8736555147171019,10,oldonly_c0.001,0.62,0.7437838966801121,0.6526610644257703,0.6556725329981143,0.6309523809523809,127,45,79,106,36,0.10084033613445378,321,0.67601246105919,0.4444444444444444,4,11,-7,0.6526315789473685,0.6517434988179669,0.6177606177606177,106,38,61,80,285,0.6527777777777778,0.6704545454545454,0.6753246753246753,21,7,18,26,72,0.7948717948717948,0.6760204081632653,0.4418604651162791,167,29,19,19,36,0.15384615384615385,198,0.8080808080808081,0.7222222222222222,12,6,6
oldonly_c0.001,0.59,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.57,0.7437827606329658,0.6610644257703081,0.6668447517284727,0.6084142394822006,142,30,91,94,36,0.10084033613445378,321,0.6728971962616822,0.5555555555555556,6,11,-5,0.6807017543859649,0.6792996453900709,0.6285714285714286,117,27,64,77,285,0.5833333333333334,0.6396103896103896,0.53125,25,3,27,17,72,0.811965811965812,0.6650107411385607,0.4358974358974359,173,23,21,17,14,0.05982905982905983,220,0.8227272727272728,0.6428571428571429,2,5,-3
oldonly_c0.001,0.59,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.58,0.7437827606329658,0.6610644257703081,0.6668447517284727,0.6084142394822006,142,30,91,94,36,0.10084033613445378,321,0.6728971962616822,0.5555555555555556,6,11,-5,0.6807017543859649,0.6792996453900709,0.6285714285714286,117,27,64,77,285,0.5833333333333334,0.6396103896103896,0.53125,25,3,27,17,72,0.811965811965812,0.6650107411385607,0.4358974358974359,173,23,21,17,14,0.05982905982905983,220,0.8227272727272728,0.6428571428571429,2,5,-3
oldonly_c0.001,0.59,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.57,0.7437827606329658,0.6610644257703081,0.6668447517284727,0.6084142394822006,142,30,91,94,36,0.10084033613445378,321,0.6728971962616822,0.5555555555555556,6,11,-5,0.6807017543859649,0.6792996453900709,0.6285714285714286,117,27,64,77,285,0.5833333333333334,0.6396103896103896,0.53125,25,3,27,17,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,14,0.05982905982905983,220,0.8227272727272728,0.8571428571428571,2,2,0
adapt_r2_c0.0003,0.57,old_adapt_gap,0.15317310094833378,30,adapt_r4_c0.0003,0.57,0.7437737211201644,0.6386554621848739,0.643384663733501,0.5956112852664577,133,39,90,95,107,0.29971988795518206,250,0.688,0.5233644859813084,6,9,-3,0.6456140350877193,0.6441341607565012,0.5843621399176955,113,31,70,71,285,0.6111111111111112,0.6298701298701299,0.631578947368421,20,8,20,24,72,0.8247863247863247,0.7256981740064448,0.5176470588235295,171,25,16,22,86,0.36752136752136755,148,0.8648648648648649,0.7558139534883721,3,6,-3
oldonly_c0.0003,0.6,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.57,0.7437504561297311,0.6106442577030813,0.6196260213702074,0.4981949458483754,149,23,116,69,36,0.10084033613445378,321,0.616822429906542,0.5555555555555556,7,8,-1,0.624561403508772,0.6220449172576832,0.5023255813953489,124,20,87,54,285,0.5555555555555556,0.6168831168831169,0.4838709677419355,25,3,29,15,72,0.8376068376068376,0.6484962406015038,0.42424242424242425,182,14,24,14,14,0.05982905982905983,220,0.85,0.6428571428571429,2,4,-2
oldonly_c0.0003,0.6,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.58,0.7437504561297311,0.6106442577030813,0.6196260213702074,0.4981949458483754,149,23,116,69,36,0.10084033613445378,321,0.616822429906542,0.5555555555555556,7,8,-1,0.624561403508772,0.6220449172576832,0.5023255813953489,124,20,87,54,285,0.5555555555555556,0.6168831168831169,0.4838709677419355,25,3,29,15,72,0.8376068376068376,0.6484962406015038,0.42424242424242425,182,14,24,14,14,0.05982905982905983,220,0.85,0.6428571428571429,2,4,-2
oldonly_c0.0003,0.6,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.57,0.7437504561297311,0.6106442577030813,0.6196260213702074,0.4981949458483754,149,23,116,69,36,0.10084033613445378,321,0.616822429906542,0.5555555555555556,6,7,-1,0.624561403508772,0.6220449172576832,0.5023255813953489,124,20,87,54,285,0.5555555555555556,0.6168831168831169,0.4838709677419355,25,3,29,15,72,0.8504273504273504,0.6561493018259935,0.4444444444444444,185,11,24,14,14,0.05982905982905983,220,0.85,0.8571428571428571,2,1,1
adapt_r4_c0.0003,0.54,candidate_std,0.14072202727795385,30,adapt_r4_c0.0003,0.57,0.7436900658097649,0.6526610644257703,0.6562853551225645,0.6242424242424243,130,42,82,103,107,0.29971988795518206,250,0.704,0.5327102803738317,3,7,-4,0.6596491228070176,0.6584663120567376,0.6135458167330677,111,33,64,77,285,0.625,0.6347402597402598,0.6582278481012658,19,9,18,26,72,0.7692307692307693,0.703141783029001,0.46,157,39,15,23,35,0.14957264957264957,199,0.7939698492462312,0.6285714285714286,3,0,3
oldonly_c0.001,0.56,low_margin,0.5787997242310828,30,oldonly_c0.001,0.59,0.7435054797588998,0.6750700280112045,0.6809710873664363,0.6233766233766234,145,27,89,96,107,0.29971988795518206,250,0.696,0.6261682242990654,8,8,0,0.7087719298245614,0.7074468085106382,0.6639676113360324,120,24,59,82,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,59,0.25213675213675213,175,0.8514285714285714,0.7457627118644068,2,0,2
oldonly_c0.001,0.56,mixed_disagreement_margin,0.33424316274130933,30,oldonly_c0.001,0.59,0.7435054797588998,0.6750700280112045,0.6809710873664363,0.6233766233766234,145,27,89,96,107,0.29971988795518206,250,0.696,0.6261682242990654,8,8,0,0.7087719298245614,0.7074468085106382,0.6639676113360324,120,24,59,82,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,52,0.2222222222222222,182,0.8461538461538461,0.75,2,0,2
oldonly_c0.001,0.59,low_margin,0.5654764095505718,30,oldonly_c0.001,0.59,0.7435054797588998,0.6750700280112045,0.6809710873664363,0.6233766233766234,145,27,89,96,107,0.29971988795518206,250,0.692,0.6355140186915887,0,0,0,0.7087719298245614,0.7074468085106382,0.6639676113360324,120,24,59,82,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,57,0.24358974358974358,177,0.8700564971751412,0.6842105263157895,0,0,0
oldonly_c0.001,0.59,candidate_std,0.14072202727795385,30,oldonly_c0.001,0.56,0.7435054797588998,0.6750700280112045,0.6809710873664363,0.6233766233766234,145,27,89,96,107,0.29971988795518206,250,0.696,0.6261682242990654,0,0,0,0.7087719298245614,0.7074468085106382,0.6639676113360324,120,24,59,82,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,35,0.14957264957264957,199,0.8341708542713567,0.7714285714285715,0,0,0
oldonly_c0.001,0.59,candidate_std,0.14072202727795385,30,oldonly_c0.001,0.59,0.7435054797588998,0.6750700280112045,0.6809710873664363,0.6233766233766234,145,27,89,96,107,0.29971988795518206,250,0.696,0.6261682242990654,0,0,0,0.7087719298245614,0.7074468085106382,0.6639676113360324,120,24,59,82,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,35,0.14957264957264957,199,0.8341708542713567,0.7714285714285715,0,0,0
oldonly_c0.001,0.59,old_adapt_gap,0.15317310094833378,30,oldonly_c0.001,0.59,0.7435054797588998,0.6750700280112045,0.6809710873664363,0.6233766233766234,145,27,89,96,107,0.29971988795518206,250,0.684,0.6542056074766355,0,0,0,0.7087719298245614,0.7074468085106382,0.6639676113360324,120,24,59,82,285,0.5416666666666666,0.6055194805194806,0.45901639344262296,25,3,30,14,72,0.8247863247863247,0.6726638023630505,0.4533333333333333,176,20,21,17,86,0.36752136752136755,148,0.8716216216216216,0.7441860465116279,0,0,0
