align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
coral,32,0.635953962802887,extra_d5,none,p80,balanced_accuracy,0.5199999999999999,0.6156176122931443,0.6175438596491228,0.6156176122931443,0.5281385281385281,115,29,80,61,0.6228821907013397,0.5555555555555556,0.5259853505406348,0.3684210526315789,46,15,33,14,0.5695849319846529,0.5428571428571428,0.5196258253851798,0.3684210526315789,43,15,33,14,0.5616287600880411
none,64,0.7719964981079102,logreg_c001,none,p90,balanced_accuracy,0.5299999999999999,0.6759013002364067,0.6771929824561403,0.6759013002364067,0.6290322580645161,115,29,63,78,0.7141942474389283,0.5740740740740741,0.5204046041158005,0.17857142857142858,57,4,42,5,0.509591907917684,0.5619047619047619,0.5187087307410124,0.17857142857142858,54,4,42,5,0.5084372707263389
none,32,0.6357294321060181,logreg_c001,none,p90,balanced_accuracy,0.5199999999999999,0.697621158392435,0.6982456140350877,0.697621158392435,0.6766917293233082,109,35,51,90,0.729117415287628,0.5648148148148148,0.5219741890477851,0.27692307692307694,52,9,38,9,0.5741192884548308,0.5523809523809524,0.5181584739545121,0.27692307692307694,49,9,38,9,0.5652971386647101
coral,64,0.7726165652275085,logreg_c1,none,none,balanced_accuracy,0.4699999999999999,0.6632683215130024,0.6631578947368421,0.6632683215130024,0.6643356643356644,94,50,46,95,0.69424743892829,0.5092592592592593,0.514300662713638,0.49523809523809526,29,32,21,26,0.5699337286362051,0.5142857142857142,0.5179750550256786,0.5048543689320388,28,30,21,26,0.5689655172413793
mean,128,0.8977729082107544,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.7023492907801419,0.7017543859649122,0.7023492907801419,0.7157190635451505,93,51,34,107,0.7262608353033886,0.5185185185185185,0.5224973840251134,0.5,30,31,21,26,0.4938960585978375,0.5142857142857142,0.5179750550256786,0.5048543689320388,28,30,21,26,0.49816581071166544
diag,128,0.8976854085922241,logreg_c01,none,none,balanced_accuracy,0.4799999999999999,0.7055998817966903,0.7052631578947368,0.7055998817966903,0.7123287671232876,97,47,37,104,0.7176910953506698,0.5092592592592593,0.514300662713638,0.49523809523809526,29,32,21,26,0.4987792117195676,0.5142857142857142,0.5179750550256786,0.5048543689320388,28,30,21,26,0.5047688921496699
none,32,0.6354389190673828,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.6805555555555556,0.6807017543859649,0.6805555555555556,0.6738351254480287,100,44,47,94,0.7015858944050434,0.5555555555555556,0.5235437739797698,0.35135135135135137,47,14,34,13,0.6055109870945239,0.5428571428571428,0.5176082171680118,0.35135135135135137,44,14,34,13,0.5920763022743947
coral,32,0.6357502341270447,rf_d5,none,p80,balanced_accuracy,0.5399999999999999,0.6263297872340425,0.6280701754385964,0.6263297872340425,0.5508474576271186,114,30,76,65,0.6358845547675336,0.5555555555555556,0.5235437739797698,0.35135135135135137,47,14,34,13,0.5772584583188002,0.5428571428571428,0.5176082171680118,0.35135135135135137,44,14,34,13,0.5689655172413793
none,128,0.8975937366485596,logreg_c1,none,none,balanced_accuracy,0.7999999999999999,0.6586879432624113,0.6596491228070176,0.6586879432624113,0.622568093385214,108,36,61,80,0.7047379826635145,0.5462962962962963,0.5153470526682944,0.3466666666666667,46,15,34,13,0.5134286710847575,0.5428571428571428,0.5176082171680118,0.35135135135135137,44,14,34,13,0.5172413793103449
coral,200,0.9631770849227905,logreg_c01,top5sim,none,balanced_accuracy,0.3999999999999999,0.6011377068557919,0.6,0.6011377068557919,0.6369426751592356,71,73,41,100,0.5939716312056738,0.5,0.5158702476456226,0.5263157894736842,24,37,17,30,0.5535402860132543,0.5047619047619047,0.5174247982391783,0.5357142857142857,23,35,17,30,0.5583272193690388
none,32,0.6359118223190308,logreg_c001,top5sim,none,balanced_accuracy,0.5399999999999999,0.6579491725768322,0.6596491228070176,0.6579491725768322,0.5907172995780591,118,26,71,70,0.7173463356973995,0.5648148148148148,0.5195326124869201,0.25396825396825395,53,8,39,8,0.5783048482734565,0.5523809523809524,0.5161408657373441,0.25396825396825395,50,8,39,8,0.5707997065297139
mean,64,0.7727402448654175,svc_c1,none,none,balanced_accuracy,0.4799999999999999,0.638815011820331,0.6385964912280702,0.638815011820331,0.643598615916955,89,55,48,93,0.6805309298660362,0.5092592592592593,0.511859086152773,0.4854368932038835,30,31,22,25,0.533833275200558,0.5142857142857142,0.5159574468085106,0.49504950495049505,29,29,22,25,0.5376008804108584
none,128,0.8976036310195923,extra_d5,maxsim,none,balanced_accuracy,0.49999999999999994,0.6917848699763594,0.6912280701754386,0.6917848699763594,0.7046979865771812,92,52,36,105,0.7492119779353822,0.5185185185185185,0.5200558074642483,0.49019607843137253,31,30,22,25,0.5155214509940704,0.5142857142857142,0.5159574468085106,0.49504950495049505,29,29,22,25,0.5077035950110051
none,64,0.7724077701568604,logreg_c01,none,none,balanced_accuracy,0.49999999999999994,0.6979166666666666,0.6982456140350877,0.6979166666666666,0.6861313868613139,105,39,47,94,0.7307427107959021,0.5555555555555556,0.5211021974189047,0.3333333333333333,48,13,35,12,0.5615626089989536,0.5428571428571428,0.5155906089508437,0.3333333333333333,45,13,35,12,0.5608950843727073
diag,128,0.897570013999939,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6373374704491725,0.6385964912280702,0.6373374704491725,0.5863453815261044,109,35,68,73,0.6888297872340426,0.5462962962962963,0.5226717823508894,0.3950617283950617,43,18,31,16,0.5416811998604814,0.5333333333333333,0.5150403521643434,0.3950617283950617,40,18,31,16,0.5385179750550256
mean,200,0.9632114171981812,svc_c1,none,none,balanced_accuracy,0.4799999999999999,0.5589539007092198,0.5578947368421052,0.5589539007092198,0.5961538461538461,66,78,48,93,0.5666863672182821,0.48148148148148145,0.5068015347052668,0.5409836065573771,19,42,14,33,0.5106382978723405,0.49523809523809526,0.51485693323551,0.5546218487394958,19,39,14,33,0.5143066764490096
coral,32,0.6356716752052307,svc_c1,none,none,balanced_accuracy,0.5599999999999999,0.6090425531914894,0.6105263157894737,0.6090425531914894,0.5432098765432098,108,36,75,66,0.6340376280535855,0.5370370370370371,0.5242413672828741,0.4444444444444444,38,23,27,20,0.5805720265085454,0.5238095238095238,0.514490095377843,0.4444444444444444,35,23,27,20,0.5772193690388849
none,128,0.8977810740470886,logreg_c01,none,p85,balanced_accuracy,0.4699999999999999,0.6949615839243499,0.6947368421052632,0.6949615839243499,0.698961937716263,97,47,40,101,0.74325256107171,0.5277777777777778,0.5160446459713987,0.43956043956043955,37,24,27,20,0.48936170212765956,0.5238095238095238,0.514490095377843,0.4444444444444444,35,23,27,20,0.491562729273661
coral,200,0.9632471203804016,logreg_c01,none,p90,balanced_accuracy,0.33999999999999997,0.6400709219858156,0.6385964912280702,0.6400709219858156,0.6811145510835913,72,72,31,110,0.6593774625689519,0.49074074074074076,0.5125566794558772,0.5378151260504201,21,40,15,32,0.5336588768747821,0.49523809523809526,0.5128393250183418,0.5470085470085471,20,38,15,32,0.5396184886280264
none,128,0.8976436853408813,logreg_c01,none,p90,balanced_accuracy,0.36999999999999994,0.6641548463356974,0.6631578947368421,0.6641548463356974,0.6903225806451613,82,62,34,107,0.7051319936958235,0.5277777777777778,0.5136030694105337,0.42696629213483145,38,23,28,19,0.4994768050226718,0.5238095238095238,0.512472487160675,0.4318181818181818,36,22,28,19,0.5025678650036683
none,64,0.7725926637649536,rf_d5,none,p90,balanced_accuracy,0.5199999999999999,0.6825502364066194,0.6842105263157895,0.6825502364066194,0.6218487394957983,121,23,67,74,0.727492119779354,0.5648148148148148,0.5146494593651901,0.2033898305084746,55,6,41,6,0.4865713289152424,0.5523809523809524,0.5121056493030081,0.2033898305084746,52,6,41,6,0.48165810711665447
coral,64,0.7724868655204773,logreg_c01,none,p85,balanced_accuracy,0.49999999999999994,0.6595005910165486,0.6596491228070176,0.6595005910165486,0.6523297491039427,97,47,50,91,0.6896178092986605,0.5092592592592593,0.5069759330310429,0.46464646464646464,32,29,24,23,0.5723753051970701,0.5142857142857142,0.5119222303741746,0.4742268041237113,31,27,24,23,0.5719002201027146
coral,200,0.9632272124290466,logreg_c001,none,p80,balanced_accuracy,0.5399999999999999,0.5809692671394799,0.5824561403508772,0.5809692671394799,0.5102880658436214,104,40,79,62,0.586042159180457,0.5185185185185185,0.5151726543425184,0.46938775510204084,33,28,24,23,0.5127310777816533,0.5142857142857142,0.5119222303741746,0.4742268041237113,31,27,24,23,0.5135730007336757
none,32,0.635723352432251,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.680186170212766,0.6807017543859649,0.680186170212766,0.6617100371747212,105,39,52,89,0.7171985815602836,0.5555555555555556,0.5162190442971748,0.29411764705882354,50,11,37,10,0.5681897453784444,0.5428571428571428,0.5115553925165077,0.29411764705882354,47,11,37,10,0.5542920029347028
none,64,0.772628903388977,logreg_c01,none,p80,balanced_accuracy,0.4599999999999999,0.6948877068557919,0.6947368421052632,0.6948877068557919,0.6968641114982579,98,46,41,100,0.7219267139479906,0.5555555555555556,0.5162190442971748,0.29411764705882354,50,11,37,10,0.5183118242064877,0.5428571428571428,0.5115553925165077,0.29411764705882354,47,11,37,10,0.520909757887014
coral,32,0.6356488466262817,rf_d5,none,none,balanced_accuracy,0.4799999999999999,0.6110372340425532,0.6105263157894737,0.6110372340425532,0.6262626262626263,81,63,48,93,0.632633963750985,0.5092592592592593,0.516742239274503,0.5046728971962616,28,33,20,27,0.5608650156958493,0.5047619047619047,0.5113719735876743,0.5094339622641509,26,32,20,27,0.5506236243580338
coral,128,0.8976830840110779,rf_d5,none,p80,balanced_accuracy,0.5399999999999999,0.5979609929078014,0.6,0.5979609929078014,0.5,114,30,84,57,0.6153959810874705,0.5370370370370371,0.509591907917684,0.358974358974359,44,17,33,14,0.5134286710847575,0.5333333333333333,0.5110051357300074,0.36363636363636365,42,16,33,14,0.5095377842993397
mean,32,0.6358203291893005,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6798167848699763,0.6807017543859649,0.6798167848699763,0.6486486486486487,110,34,57,84,0.6940011820330969,0.5370370370370371,0.519358214161144,0.4186046511627907,40,21,29,18,0.5741192884548307,0.5238095238095238,0.510454878943507,0.4186046511627907,37,21,29,18,0.5660308143800441
coral,32,0.6358609199523926,rf_d5,top5sim,none,balanced_accuracy,0.5199999999999999,0.6233747044917257,0.624561403508772,0.6233747044917257,0.5737051792828686,106,38,69,72,0.6144602048857368,0.5370370370370371,0.519358214161144,0.4186046511627907,40,21,29,18,0.553191489361702,0.5238095238095238,0.510454878943507,0.4186046511627907,37,21,29,18,0.5491562729273661
coral,200,0.963167667388916,logreg_c001,none,none,balanced_accuracy,0.5399999999999999,0.5743203309692672,0.5754385964912281,0.5743203309692672,0.5217391304347826,98,46,75,66,0.5854018912529552,0.5185185185185185,0.5127310777816533,0.4583333333333333,34,27,25,22,0.5186606208580398,0.5142857142857142,0.5099046221570066,0.4631578947368421,32,26,25,22,0.5190755685986794
coral,200,0.9632043242454529,svc_c1,none,none,balanced_accuracy,0.5099999999999999,0.5916075650118203,0.5929824561403508,0.5916075650118203,0.5284552845528455,104,40,76,65,0.5700354609929078,0.5185185185185185,0.5127310777816533,0.4583333333333333,34,27,25,22,0.5558074642483433,0.5142857142857142,0.5099046221570066,0.4631578947368421,32,26,25,22,0.5585106382978724
none,64,0.7725931406021118,logreg_c001,none,p80,balanced_accuracy,0.48999999999999994,0.6668882978723405,0.6666666666666666,0.6668882978723405,0.671280276816609,93,51,44,97,0.6934101654846335,0.5555555555555556,0.5137774677363097,0.2727272727272727,51,10,38,9,0.5347052668294385,0.5428571428571428,0.5095377842993397,0.2727272727272727,48,10,38,9,0.5341159207630228
mean,128,0.8976680040359497,svc_c1,none,none,balanced_accuracy,0.5299999999999999,0.6547724586288416,0.656140350877193,0.6547724586288416,0.6016260162601627,113,31,67,74,0.6898394405043342,0.5092592592592593,0.514300662713638,0.49523809523809526,29,32,21,26,0.5109870945238926,0.5047619047619047,0.5093543653705063,0.5,27,31,21,26,0.5110051357300074
coral,64,0.7722383141517639,rf_d5,none,p90,balanced_accuracy,0.5099999999999999,0.6485667848699763,0.6491228070175439,0.6485667848699763,0.6268656716417911,101,43,57,84,0.6469168636721828,0.5185185185185185,0.5102895012207882,0.44680851063829785,35,26,26,21,0.5392396232996163,0.5142857142857142,0.5078870139398386,0.45161290322580644,33,25,26,21,0.5359501100513573
diag,128,0.8976484537124634,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.6762706855791962,0.6771929824561403,0.6762706855791962,0.6434108527131783,110,34,58,83,0.7072744286840033,0.5185185185185185,0.5102895012207882,0.44680851063829785,35,26,26,21,0.5190094175095918,0.5142857142857142,0.5078870139398386,0.45161290322580644,33,25,26,21,0.5201760821716801
coral,200,0.9631214141845703,logreg_c001,top5sim,none,balanced_accuracy,0.5599999999999999,0.5529698581560284,0.5543859649122806,0.5529698581560284,0.4816326530612245,99,45,82,59,0.5500886524822696,0.5185185185185185,0.5102895012207882,0.44680851063829785,35,26,26,21,0.5207534007673527,0.5142857142857142,0.5078870139398386,0.45161290322580644,33,25,26,21,0.5212765957446809
none,32,0.6358605623245239,logreg_c001,none,none,balanced_accuracy,0.5099999999999999,0.701315011820331,0.7017543859649122,0.701315011820331,0.6863468634686347,107,37,48,93,0.7261623325453113,0.5555555555555556,0.5113358911754446,0.25,52,9,39,8,0.5929543076386466,0.5428571428571428,0.5075201760821717,0.25,49,9,39,8,0.5840058694057226
mean,64,0.7725768089294434,rf_d5,none,none,balanced_accuracy,0.49999999999999994,0.6734633569739953,0.6736842105263158,0.6734633569739953,0.6642599277978339,100,44,49,92,0.7129137115839245,0.5185185185185185,0.5200558074642483,0.49019607843137253,31,30,22,25,0.5245901639344263,0.5047619047619047,0.5073367571533383,0.49019607843137253,28,30,22,25,0.5172413793103449
none,200,0.9632636308670044,logreg_c01,top5sim,none,balanced_accuracy,0.5599999999999999,0.6346040189125295,0.6350877192982456,0.6346040189125295,0.6148148148148148,98,46,58,83,0.6531225374310481,0.5092592592592593,0.511859086152773,0.4854368932038835,30,31,22,25,0.5081967213114754,0.5047619047619047,0.5073367571533383,0.49019607843137253,28,30,22,25,0.5084372707263389
coral,200,0.9631554484367371,rf_d5,none,p85,balanced_accuracy,0.49999999999999994,0.5509751773049645,0.5508771929824562,0.5509751773049645,0.5524475524475524,78,66,62,79,0.5490543735224587,0.5,0.5036623648412974,0.4807692307692308,29,32,22,25,0.5176142309033833,0.5047619047619047,0.5073367571533383,0.49019607843137253,28,30,22,25,0.5168745414526779
none,64,0.7724407911300659,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.6559544917257684,0.656140350877193,0.6559544917257684,0.6474820143884892,97,47,51,90,0.7043932230102442,0.5462962962962963,0.5129054761074293,0.3287671232876712,47,14,35,12,0.5333100802232298,0.5333333333333333,0.5069699192956713,0.3287671232876712,44,14,35,12,0.5330154071900219
none,200,0.9632064700126648,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.5999556737588652,0.6,0.5999556737588652,0.5957446808510638,87,57,57,84,0.6401694247438929,0.5277777777777778,0.5062783397279386,0.3855421686746988,41,20,31,16,0.5151726543425182,0.5238095238095238,0.5064196625091709,0.3902439024390244,39,19,31,16,0.5139398385913426
diag,200,0.963121235370636,rf_d5,none,none,balanced_accuracy,0.5199999999999999,0.5977393617021276,0.6,0.5977393617021276,0.4864864864864865,117,27,87,54,0.6299743892829,0.5370370370370371,0.514475061039414,0.3902439024390244,42,19,31,16,0.4865713289152424,0.5238095238095238,0.5064196625091709,0.3902439024390244,39,19,31,16,0.4787234042553192
none,128,0.8977302312850952,extra_d5,top5sim,none,balanced_accuracy,0.5199999999999999,0.6539598108747045,0.656140350877193,0.6539598108747045,0.5625,124,20,78,63,0.7015120173364854,0.5648148148148148,0.507324729682595,0.11320754716981132,58,3,44,3,0.49459365190094173,0.5523809523809524,0.506052824651504,0.11320754716981132,55,3,44,3,0.4952311078503302
coral,32,0.6356417536735535,rf_d5,none,p85,balanced_accuracy,0.5099999999999999,0.6238179669030732,0.624561403508772,0.6238179669030732,0.5931558935361216,100,44,63,78,0.6393321513002365,0.5277777777777778,0.5160446459713987,0.43956043956043955,37,24,27,20,0.5545866759679107,0.5142857142857142,0.5058694057226706,0.43956043956043955,34,24,27,20,0.545487894350697
diag,64,0.7726741433143616,rf_d5,none,none,balanced_accuracy,0.4799999999999999,0.7096631205673759,0.7087719298245614,0.7096631205673759,0.7296416938110749,90,54,29,112,0.7304964539007092,0.5,0.5109870945238926,0.509090909090909,26,35,19,28,0.4987792117195675,0.49523809523809526,0.5047688921496698,0.5137614678899083,24,34,19,28,0.48826118855465883
none,64,0.7728130221366882,rf_d5,top5sim,none,balanced_accuracy,0.4799999999999999,0.6781914893617021,0.6771929824561403,0.6781914893617021,0.7032258064516129,84,60,32,109,0.7017828999211979,0.5185185185185185,0.5054063480990583,0.4222222222222222,37,24,28,19,0.5019183815835367,0.5142857142857142,0.5038517975055026,0.42696629213483145,35,23,28,19,0.4985326485693324
coral,32,0.6356540322303772,rf_d5,maxsim,none,balanced_accuracy,0.49999999999999994,0.6172429078014184,0.6175438596491228,0.6172429078014184,0.6036363636363636,93,51,58,83,0.641942474389283,0.5185185185185185,0.5151726543425184,0.46938775510204084,33,28,24,23,0.5695849319846529,0.5047619047619047,0.5033015407190022,0.46938775510204084,30,28,24,23,0.557960381511372
coral,32,0.6357786059379578,logreg_c01,none,p85,balanced_accuracy,0.49999999999999994,0.6633421985815603,0.6631578947368421,0.6633421985815603,0.6666666666666666,93,51,45,96,0.706461780929866,0.5092592592592593,0.5069759330310429,0.46464646464646464,32,29,24,23,0.5762120683641436,0.5047619047619047,0.5033015407190022,0.46938775510204084,30,28,24,23,0.570432868672047
none,32,0.6359676718711853,extra_d5,top5sim,none,balanced_accuracy,0.5199999999999999,0.6583924349881797,0.6596491228070176,0.6583924349881797,0.6104417670682731,112,32,65,76,0.6994680851063829,0.5462962962962963,0.5080223229856994,0.2898550724637681,49,12,37,10,0.5946982908964074,0.5333333333333333,0.5029347028613353,0.2898550724637681,46,12,37,10,0.5862068965517241
none,128,0.897696316242218,rf_d5,top5sim,none,balanced_accuracy,0.5099999999999999,0.6519651300236406,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,0.6855791962174941,0.5370370370370371,0.4998256016742239,0.2857142857142857,48,13,37,10,0.4858737356121381,0.5333333333333333,0.5029347028613353,0.2898550724637681,46,12,37,10,0.4827586206896551
none,200,0.9632036089897156,logreg_c01,none,p80,balanced_accuracy,0.4499999999999999,0.6463504728132388,0.6456140350877193,0.6463504728132388,0.6666666666666666,83,61,40,101,0.6846926713947991,0.49074074074074076,0.5003487966515522,0.4954128440366973,26,35,20,27,0.4844785490059295,0.49523809523809526,0.5027512839325019,0.5046728971962616,25,33,20,27,0.4871606749816581
diag,128,0.8976879119873047,logreg_c1,none,none,balanced_accuracy,0.09999999999999999,0.6614213947990544,0.6596491228070176,0.6614213947990544,0.7069486404833837,71,73,24,117,0.7088258471237195,0.48148148148148145,0.5019183815835367,0.5254237288135594,21,40,16,31,0.4945936519009418,0.4857142857142857,0.5022010271460015,0.5344827586206896,20,38,16,31,0.49743213499633165
none,200,0.9631962776184082,logreg_c01,none,p90,balanced_accuracy,0.5499999999999999,0.6064568557919622,0.6070175438596491,0.6064568557919622,0.582089552238806,95,49,63,78,0.6146079590228526,0.48148148148148145,0.5019183815835367,0.5254237288135594,21,40,16,31,0.4921520753400767,0.4857142857142857,0.5022010271460015,0.5344827586206896,20,38,16,31,0.4944974321349963
none,128,0.8977608680725098,logreg_c001,maxsim,none,balanced_accuracy,0.49999999999999994,0.6632683215130024,0.6631578947368421,0.6632683215130024,0.6643356643356644,94,50,46,95,0.7109436564223799,0.5185185185185185,0.5029647715381933,0.4090909090909091,38,23,29,18,0.5061039414021625,0.5142857142857142,0.5018341892883346,0.41379310344827586,36,22,29,18,0.5084372707263389
none,128,0.8976280689239502,logreg_c01,maxsim,none,balanced_accuracy,0.49999999999999994,0.6557328605200945,0.656140350877193,0.6557328605200945,0.6397058823529411,100,44,54,87,0.6943459416863673,0.5185185185185185,0.5029647715381933,0.4090909090909091,38,23,29,18,0.5221485873735612,0.5142857142857142,0.5018341892883346,0.41379310344827586,36,22,29,18,0.5253118121790168
none,32,0.6358912587165833,rf_d5,none,p90,balanced_accuracy,0.5399999999999999,0.6649674940898345,0.6666666666666666,0.6649674940898345,0.5991561181434599,119,25,70,71,0.720596926713948,0.5555555555555556,0.5040111614928496,0.1724137931034483,55,6,42,5,0.5322636902685733,0.5428571428571428,0.5014673514306677,0.1724137931034483,52,6,42,5,0.5216434336023478
none,64,0.7723745703697205,extra_d5,none,p80,balanced_accuracy,0.5099999999999999,0.6761229314420805,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.7232565011820331,0.5555555555555556,0.5040111614928496,0.1724137931034483,55,6,42,5,0.5165678409487269,0.5428571428571428,0.5014673514306677,0.1724137931034483,52,6,42,5,0.516507703595011
none,200,0.963231086730957,rf_d5,none,p90,balanced_accuracy,0.5199999999999999,0.6223404255319149,0.624561403508772,0.6223404255319149,0.5201793721973094,120,24,83,58,0.6581461780929867,0.5555555555555556,0.5040111614928496,0.1724137931034483,55,6,42,5,0.4754098360655738,0.5428571428571428,0.5014673514306677,0.1724137931034483,52,6,42,5,0.47212032281731475
none,32,0.6357200145721436,rf_d5,maxsim,none,balanced_accuracy,0.4799999999999999,0.6322399527186762,0.631578947368421,0.6322399527186762,0.6511627906976745,82,62,43,98,0.6894700551615445,0.5185185185185185,0.5127310777816533,0.4583333333333333,34,27,25,22,0.555284269271015,0.5047619047619047,0.5012839325018341,0.4583333333333333,31,27,25,22,0.5403521643433602
none,64,0.77250075340271,logreg_c001,none,none,balanced_accuracy,0.5099999999999999,0.6766400709219857,0.6771929824561403,0.6766400709219857,0.6567164179104478,105,39,53,88,0.7103526398739165,0.5462962962962963,0.5055807464248343,0.26865671641791045,50,11,38,9,0.5280781304499477,0.5333333333333333,0.5009170946441672,0.26865671641791045,47,11,38,9,0.5264123257520176
none,32,0.6358188390731812,extra_d5,none,p80,balanced_accuracy,0.5099999999999999,0.6657062647754137,0.6666666666666666,0.6657062647754137,0.6303501945525292,109,35,60,81,0.7059692671394799,0.5370370370370371,0.507150331356819,0.34210526315789475,45,16,34,13,0.5933031042901988,0.5238095238095238,0.5003668378576669,0.34210526315789475,42,16,34,13,0.5836390315480557
mean,64,0.772530734539032,logreg_c1,none,none,balanced_accuracy,0.22999999999999998,0.6611997635933806,0.6596491228070176,0.6611997635933806,0.7015384615384616,74,70,27,114,0.7018321513002364,0.4722222222222222,0.5010463899546564,0.544,17,44,13,34,0.5298221137077084,0.47619047619047616,0.4996331621423331,0.5528455284552846,16,42,13,34,0.5282465150403521
none,128,0.8977096080780029,rf_d5,maxsim,none,balanced_accuracy,0.5199999999999999,0.6933362884160756,0.6947368421052632,0.6933362884160756,0.6448979591836734,119,25,62,79,0.7408392434988179,0.5462962962962963,0.5031391698639693,0.24615384615384617,51,10,39,8,0.49738402511335894,0.5333333333333333,0.4988994864269993,0.24615384615384617,48,10,39,8,0.4900953778429934
diag,200,0.9631245136260986,logreg_c001,none,none,balanced_accuracy,0.49999999999999994,0.6285460992907801,0.6280701754385964,0.6285460992907801,0.6418918918918919,84,60,46,95,0.6635145784081954,0.48148148148148145,0.4872689222183467,0.4716981132075472,27,34,22,25,0.5036623648412974,0.49523809523809526,0.49871606749816577,0.4854368932038835,27,31,22,25,0.508070432868672
none,128,0.8977048397064209,logreg_c001,none,p90,balanced_accuracy,0.4799999999999999,0.6568410165484634,0.656140350877193,0.6568410165484634,0.6754966887417219,85,59,39,102,0.7063140267927502,0.5185185185185185,0.49808161841646315,0.38095238095238093,40,21,31,16,0.4914544820369725,0.5142857142857142,0.49779897285399854,0.3855421686746988,38,20,31,16,0.4911958914159941
none,32,0.6359478831291199,logreg_c01,none,p90,balanced_accuracy,0.63,0.675605791962175,0.6771929824561403,0.675605791962175,0.6166666666666667,119,25,67,74,0.7190701339637511,0.5555555555555556,0.49912800837111965,0.1111111111111111,57,4,44,3,0.5870247645622602,0.5428571428571428,0.4974321349963316,0.1111111111111111,54,4,44,3,0.5781364636830522
none,64,0.7722326517105103,svc_c1,none,none,balanced_accuracy,0.4699999999999999,0.6671099290780143,0.6666666666666666,0.6671099290780143,0.6779661016949152,90,54,41,100,0.7115839243498818,0.5462962962962963,0.5006975933031043,0.2222222222222222,52,9,40,7,0.5266829438437391,0.5333333333333333,0.49688187820983126,0.2222222222222222,49,9,40,7,0.5238444607483492
diag,64,0.7726882696151733,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.656176122931442,0.656140350877193,0.656176122931442,0.6549295774647887,94,50,48,93,0.7097123719464146,0.5,0.5012207882804325,0.47058823529411764,30,31,23,24,0.5068015347052668,0.49523809523809526,0.49669845928099776,0.4752475247524752,28,30,23,24,0.5029347028613352
mean,64,0.7722283601760864,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.6561022458628842,0.656140350877193,0.6561022458628842,0.6524822695035462,95,49,49,92,0.6774034672970843,0.5,0.4987792117195675,0.46,31,30,24,23,0.5137774677363096,0.49523809523809526,0.49468085106382975,0.46464646464646464,29,29,24,23,0.5091709464416727
coral,64,0.7725303769111633,extra_d5,maxsim,none,balanced_accuracy,0.5199999999999999,0.6052748226950355,0.6070175438596491,0.6052748226950355,0.5254237288135594,111,33,79,62,0.6425827423167848,0.5185185185185185,0.49319846529473316,0.35,42,19,33,14,0.5413324032089292,0.5142857142857142,0.4937637564196625,0.35443037974683544,40,18,33,14,0.541452677916361
none,200,0.9631497263908386,logreg_c001,maxsim,none,balanced_accuracy,0.49999999999999994,0.6069001182033097,0.6070175438596491,0.6069001182033097,0.6,89,55,57,84,0.6245567375886525,0.4722222222222222,0.4937216602720613,0.5210084033613446,20,41,16,31,0.4865713289152424,0.47619047619047616,0.493580337490829,0.5299145299145299,19,39,16,31,0.48385913426265587
diag,200,0.9632163047790527,logreg_c01,none,none,balanced_accuracy,0.6399999999999999,0.6198286052009456,0.6210526315789474,0.6198286052009456,0.568,106,38,70,71,0.6522360126083532,0.5,0.4865713289152424,0.4,36,25,29,18,0.5151726543425184,0.5047619047619047,0.49321349963316213,0.4090909090909091,35,23,29,18,0.5190755685986794
none,200,0.9631452560424805,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.6032801418439716,0.6035087719298246,0.6032801418439716,0.592057761732852,90,54,59,82,0.6381993695823482,0.5092592592592593,0.4947680502267178,0.4044943820224719,37,24,29,18,0.47924659923264734,0.5047619047619047,0.49321349963316213,0.4090909090909091,35,23,29,18,0.4735876742479824
diag,200,0.963135302066803,logreg_c1,none,none,balanced_accuracy,0.43999999999999995,0.6390366430260047,0.6385964912280702,0.6390366430260047,0.6508474576271186,86,58,45,96,0.6735126083530338,0.4722222222222222,0.4815137774677363,0.47706422018348627,25,36,21,26,0.5078479246599232,0.4857142857142857,0.4921129860601614,0.49056603773584906,25,33,21,26,0.516507703595011
none,200,0.9632464051246643,logreg_c01,maxsim,none,balanced_accuracy,0.49999999999999994,0.6456855791962175,0.6456140350877193,0.6456855791962175,0.6456140350877193,92,52,49,92,0.6770094562647754,0.4722222222222222,0.49128008371119636,0.5128205128205128,21,40,17,30,0.4935472619462853,0.47619047619047616,0.49156272927366107,0.5217391304347826,20,38,17,30,0.4941305942773294
