accuracy,balanced_accuracy,auc,f1,sensitivity,specificity,tn,fp,fn,tp,fold_id,threshold,inner_accuracy,inner_balanced_accuracy,inner_auc,inner_f1,inner_sensitivity,inner_specificity,inner_tn,inner_fp,inner_fn,inner_tp,feature_set,model,threshold_mode
0.8245614035087719,0.8238916256157636,0.8497536945812808,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.41000000000000003,0.8289473684210527,0.8289726818006926,0.8180838784147749,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,logreg_c1,acc
0.8070175438596491,0.8066502463054187,0.833743842364532,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,4,0.53,0.8377192982456141,0.8375144286263948,0.8370142362447096,0.832579185520362,0.8141592920353983,0.8608695652173913,99,16,21,92,candidates_only,logreg_c1,acc
0.8596491228070176,0.8608374384236454,0.9248768472906405,0.8666666666666667,0.9285714285714286,0.7931034482758621,23,6,2,26,5,0.385,0.8026315789473685,0.8026548672566372,0.8178530203924587,0.801762114537445,0.8053097345132744,0.8,92,23,22,91,candidates_only,logreg_c1,acc
0.8596491228070176,0.8583743842364532,0.8793103448275862,0.8709677419354839,0.9310344827586207,0.7857142857142857,22,6,2,27,1,0.575,0.8333333333333334,0.8323583743842364,0.8308959359605911,0.8207547169811321,0.7767857142857143,0.8879310344827587,103,13,25,87,candidates_only,logreg_c1,f1
0.7192982456140351,0.7179802955665024,0.8054187192118227,0.6923076923076923,0.6428571428571429,0.7931034482758621,23,6,10,18,2,0.345,0.8333333333333334,0.8337052712581763,0.8463255098114659,0.8389830508474576,0.8761061946902655,0.7913043478260869,91,24,14,99,candidates_only,logreg_c1,f1
0.8245614035087719,0.8238916256157636,0.8497536945812808,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.41000000000000003,0.8289473684210527,0.8289726818006926,0.8180838784147749,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,logreg_c1,f1
0.8070175438596491,0.8066502463054187,0.833743842364532,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,4,0.53,0.8377192982456141,0.8375144286263948,0.8370142362447096,0.832579185520362,0.8141592920353983,0.8608695652173913,99,16,21,92,candidates_only,logreg_c1,f1
0.8596491228070176,0.8608374384236454,0.9248768472906405,0.8666666666666667,0.9285714285714286,0.7931034482758621,23,6,2,26,5,0.385,0.8026315789473685,0.8026548672566372,0.8178530203924587,0.801762114537445,0.8053097345132744,0.8,92,23,22,91,candidates_only,logreg_c1,f1
0.8596491228070176,0.8583743842364532,0.8793103448275862,0.8709677419354839,0.9310344827586207,0.7857142857142857,22,6,2,27,1,0.575,0.8333333333333334,0.8323583743842364,0.8308959359605911,0.8207547169811321,0.7767857142857143,0.8879310344827587,103,13,25,87,candidates_only,logreg_c1,bacc_sens80
0.7192982456140351,0.7179802955665024,0.8054187192118227,0.6923076923076923,0.6428571428571429,0.7931034482758621,23,6,10,18,2,0.345,0.8333333333333334,0.8337052712581763,0.8463255098114659,0.8389830508474576,0.8761061946902655,0.7913043478260869,91,24,14,99,candidates_only,logreg_c1,bacc_sens80
0.8245614035087719,0.8238916256157636,0.8497536945812808,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.41000000000000003,0.8289473684210527,0.8289726818006926,0.8180838784147749,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,logreg_c1,bacc_sens80
0.8070175438596491,0.8066502463054187,0.833743842364532,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,4,0.53,0.8377192982456141,0.8375144286263948,0.8370142362447096,0.832579185520362,0.8141592920353983,0.8608695652173913,99,16,21,92,candidates_only,logreg_c1,bacc_sens80
0.8596491228070176,0.8608374384236454,0.9248768472906405,0.8666666666666667,0.9285714285714286,0.7931034482758621,23,6,2,26,5,0.385,0.8026315789473685,0.8026548672566372,0.8178530203924587,0.801762114537445,0.8053097345132744,0.8,92,23,22,91,candidates_only,logreg_c1,bacc_sens80
0.8596491228070176,0.8583743842364532,0.8793103448275862,0.8709677419354839,0.9310344827586207,0.7857142857142857,22,6,2,27,1,0.575,0.8333333333333334,0.8323583743842364,0.8308959359605911,0.8207547169811321,0.7767857142857143,0.8879310344827587,103,13,25,87,candidates_only,logreg_c1,acc_sens80
0.7192982456140351,0.7179802955665024,0.8054187192118227,0.6923076923076923,0.6428571428571429,0.7931034482758621,23,6,10,18,2,0.345,0.8333333333333334,0.8337052712581763,0.8463255098114659,0.8389830508474576,0.8761061946902655,0.7913043478260869,91,24,14,99,candidates_only,logreg_c1,acc_sens80
0.8245614035087719,0.8238916256157636,0.8497536945812808,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.41000000000000003,0.8289473684210527,0.8289726818006926,0.8180838784147749,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,logreg_c1,acc_sens80
0.8070175438596491,0.8066502463054187,0.833743842364532,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,4,0.53,0.8377192982456141,0.8375144286263948,0.8370142362447096,0.832579185520362,0.8141592920353983,0.8608695652173913,99,16,21,92,candidates_only,logreg_c1,acc_sens80
0.8596491228070176,0.8608374384236454,0.9248768472906405,0.8666666666666667,0.9285714285714286,0.7931034482758621,23,6,2,26,5,0.385,0.8026315789473685,0.8026548672566372,0.8178530203924587,0.801762114537445,0.8053097345132744,0.8,92,23,22,91,candidates_only,logreg_c1,acc_sens80
0.8421052631578947,0.8405172413793103,0.8731527093596058,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.46499999999999997,0.8245614035087719,0.8235837438423645,0.8168873152709359,0.8113207547169812,0.7678571428571429,0.8793103448275862,102,14,26,86,candidates_only,extra_d2_l10,bacc
0.7719298245614035,0.7690886699507389,0.7857142857142857,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.365,0.8421052631578947,0.842170065409773,0.8424009234320892,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d2_l10,bacc
0.8070175438596491,0.8066502463054187,0.8368226600985221,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.365,0.8289473684210527,0.8288187764524817,0.8211619853789919,0.8251121076233184,0.8141592920353983,0.8434782608695652,97,18,21,92,candidates_only,extra_d2_l10,bacc
0.7192982456140351,0.7210591133004927,0.8318965517241379,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.255,0.8333333333333334,0.8333974605617545,0.8307425933051173,0.8333333333333334,0.8407079646017699,0.8260869565217391,95,20,18,95,candidates_only,extra_d2_l10,bacc
0.8947368421052632,0.8947044334975369,0.9334975369458128,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.42460560304586853,0.8114035087719298,0.8111196614082339,0.8048864948056946,0.8036529680365296,0.7787610619469026,0.8434782608695652,97,18,25,88,candidates_only,extra_d2_l10,bacc
0.8421052631578947,0.8405172413793103,0.8731527093596058,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.46499999999999997,0.8245614035087719,0.8235837438423645,0.8168873152709359,0.8113207547169812,0.7678571428571429,0.8793103448275862,102,14,26,86,candidates_only,extra_d2_l10,acc
0.7719298245614035,0.7690886699507389,0.7857142857142857,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.365,0.8421052631578947,0.842170065409773,0.8424009234320892,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d2_l10,acc
0.8070175438596491,0.8066502463054187,0.8368226600985221,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.365,0.8289473684210527,0.8288187764524817,0.8211619853789919,0.8251121076233184,0.8141592920353983,0.8434782608695652,97,18,21,92,candidates_only,extra_d2_l10,acc
0.7192982456140351,0.7210591133004927,0.8318965517241379,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.255,0.8333333333333334,0.8333974605617545,0.8307425933051173,0.8333333333333334,0.8407079646017699,0.8260869565217391,95,20,18,95,candidates_only,extra_d2_l10,acc
0.8947368421052632,0.8947044334975369,0.9334975369458128,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.42460560304586853,0.8114035087719298,0.8111196614082339,0.8048864948056946,0.8036529680365296,0.7787610619469026,0.8434782608695652,97,18,25,88,candidates_only,extra_d2_l10,acc
0.8421052631578947,0.8405172413793103,0.8731527093596058,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.46499999999999997,0.8245614035087719,0.8235837438423645,0.8168873152709359,0.8113207547169812,0.7678571428571429,0.8793103448275862,102,14,26,86,candidates_only,extra_d2_l10,f1
0.7719298245614035,0.7690886699507389,0.7857142857142857,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.365,0.8421052631578947,0.842170065409773,0.8424009234320892,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d2_l10,f1
0.8070175438596491,0.8066502463054187,0.8368226600985221,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.365,0.8289473684210527,0.8288187764524817,0.8211619853789919,0.8251121076233184,0.8141592920353983,0.8434782608695652,97,18,21,92,candidates_only,extra_d2_l10,f1
0.7192982456140351,0.7210591133004927,0.8318965517241379,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.255,0.8333333333333334,0.8333974605617545,0.8307425933051173,0.8333333333333334,0.8407079646017699,0.8260869565217391,95,20,18,95,candidates_only,extra_d2_l10,f1
0.8947368421052632,0.8947044334975369,0.9334975369458128,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.4246056030458684,0.8114035087719298,0.8111196614082339,0.8048864948056946,0.8036529680365296,0.7787610619469026,0.8434782608695652,97,18,25,88,candidates_only,extra_d2_l10,f1
0.8245614035087719,0.8226600985221675,0.8731527093596058,0.84375,0.9310344827586207,0.7142857142857143,20,8,2,27,1,0.305,0.8026315789473685,0.8026477832512315,0.8168873152709359,0.8,0.8035714285714286,0.8017241379310345,93,23,22,90,candidates_only,extra_d2_l10,bacc_sens80
0.7719298245614035,0.7690886699507389,0.7857142857142857,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.365,0.8421052631578947,0.842170065409773,0.8424009234320892,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d2_l10,bacc_sens80
0.8070175438596491,0.8066502463054187,0.8368226600985221,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.365,0.8289473684210527,0.8288187764524817,0.8211619853789919,0.8251121076233184,0.8141592920353983,0.8434782608695652,97,18,21,92,candidates_only,extra_d2_l10,bacc_sens80
0.7192982456140351,0.7210591133004927,0.8318965517241379,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.255,0.8333333333333334,0.8333974605617545,0.8307425933051173,0.8333333333333334,0.8407079646017699,0.8260869565217391,95,20,18,95,candidates_only,extra_d2_l10,bacc_sens80
0.8771929824561403,0.8780788177339902,0.9334975369458128,0.8813559322033898,0.9285714285714286,0.8275862068965517,24,5,2,26,5,0.27428574464641897,0.793859649122807,0.7940361677568295,0.8048864948056946,0.7965367965367965,0.8141592920353983,0.7739130434782608,89,26,21,92,candidates_only,extra_d2_l10,bacc_sens80
0.8245614035087719,0.8226600985221675,0.8731527093596058,0.84375,0.9310344827586207,0.7142857142857143,20,8,2,27,1,0.305,0.8026315789473685,0.8026477832512315,0.8168873152709359,0.8,0.8035714285714286,0.8017241379310345,93,23,22,90,candidates_only,extra_d2_l10,acc_sens80
0.7719298245614035,0.7690886699507389,0.7857142857142857,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.365,0.8421052631578947,0.842170065409773,0.8424009234320892,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d2_l10,acc_sens80
0.8070175438596491,0.8066502463054187,0.8368226600985221,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.365,0.8289473684210527,0.8288187764524817,0.8211619853789919,0.8251121076233184,0.8141592920353983,0.8434782608695652,97,18,21,92,candidates_only,extra_d2_l10,acc_sens80
0.7192982456140351,0.7210591133004927,0.8318965517241379,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.255,0.8333333333333334,0.8333974605617545,0.8307425933051173,0.8333333333333334,0.8407079646017699,0.8260869565217391,95,20,18,95,candidates_only,extra_d2_l10,acc_sens80
0.8771929824561403,0.8780788177339902,0.9334975369458128,0.8813559322033898,0.9285714285714286,0.8275862068965517,24,5,2,26,5,0.27428574464641897,0.793859649122807,0.7940361677568295,0.8048864948056946,0.7965367965367965,0.8141592920353983,0.7739130434782608,89,26,21,92,candidates_only,extra_d2_l10,acc_sens80
0.8421052631578947,0.8405172413793103,0.8749999999999999,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.485,0.8201754385964912,0.8191194581280787,0.8248922413793103,0.8056872037914692,0.7589285714285714,0.8793103448275862,102,14,27,85,candidates_only,extra_d3_l8,bacc
0.7719298245614035,0.7690886699507389,0.7974137931034484,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.37,0.8421052631578947,0.842170065409773,0.8510965756060024,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d3_l8,bacc
0.8070175438596491,0.8066502463054187,0.854064039408867,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.37804118444344764,0.8333333333333334,0.8332435552135437,0.8224317045017315,0.8303571428571429,0.8230088495575221,0.8434782608695652,97,18,20,93,candidates_only,extra_d3_l8,bacc
0.7192982456140351,0.7210591133004927,0.83128078817734,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.26,0.8289473684210527,0.8289726818006926,0.8380530973451327,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,extra_d3_l8,bacc
0.8947368421052632,0.8947044334975369,0.9408866995073891,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.48,0.8070175438596491,0.806694882647172,0.8057329742208541,0.7981651376146789,0.7699115044247787,0.8434782608695652,97,18,26,87,candidates_only,extra_d3_l8,bacc
0.8421052631578947,0.8405172413793103,0.8749999999999999,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.485,0.8201754385964912,0.8191194581280787,0.8248922413793103,0.8056872037914692,0.7589285714285714,0.8793103448275862,102,14,27,85,candidates_only,extra_d3_l8,acc
0.7719298245614035,0.7690886699507389,0.7974137931034484,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.37,0.8421052631578947,0.842170065409773,0.8510965756060024,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d3_l8,acc
0.8070175438596491,0.8066502463054187,0.854064039408867,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.3780411844434477,0.8333333333333334,0.8332435552135437,0.8224317045017315,0.8303571428571429,0.8230088495575221,0.8434782608695652,97,18,20,93,candidates_only,extra_d3_l8,acc
0.7192982456140351,0.7210591133004927,0.83128078817734,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.26,0.8289473684210527,0.8289726818006926,0.8380530973451327,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,extra_d3_l8,acc
0.8947368421052632,0.8947044334975369,0.9408866995073891,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.48,0.8070175438596491,0.806694882647172,0.8057329742208541,0.7981651376146789,0.7699115044247787,0.8434782608695652,97,18,26,87,candidates_only,extra_d3_l8,acc
0.8421052631578947,0.8405172413793103,0.8749999999999999,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.485,0.8201754385964912,0.8191194581280787,0.8248922413793103,0.8056872037914692,0.7589285714285714,0.8793103448275862,102,14,27,85,candidates_only,extra_d3_l8,f1
0.7719298245614035,0.7690886699507389,0.7974137931034484,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.37,0.8421052631578947,0.842170065409773,0.8510965756060024,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d3_l8,f1
0.8070175438596491,0.8066502463054187,0.854064039408867,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.37804118444344786,0.8333333333333334,0.8332435552135437,0.8224317045017315,0.8303571428571429,0.8230088495575221,0.8434782608695652,97,18,20,93,candidates_only,extra_d3_l8,f1
0.7192982456140351,0.7210591133004927,0.83128078817734,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.26,0.8289473684210527,0.8289726818006926,0.8380530973451327,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,extra_d3_l8,f1
0.8947368421052632,0.8947044334975369,0.9408866995073891,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.4066646111220795,0.8026315789473685,0.8025009619084263,0.8057329742208541,0.7982062780269058,0.7876106194690266,0.8173913043478261,94,21,24,89,candidates_only,extra_d3_l8,f1
0.8245614035087719,0.8226600985221675,0.8749999999999999,0.84375,0.9310344827586207,0.7142857142857143,20,8,2,27,1,0.32,0.8026315789473685,0.8026477832512315,0.8248922413793103,0.8,0.8035714285714286,0.8017241379310345,93,23,22,90,candidates_only,extra_d3_l8,bacc_sens80
0.7719298245614035,0.7690886699507389,0.7974137931034484,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.37,0.8421052631578947,0.842170065409773,0.8510965756060024,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d3_l8,bacc_sens80
0.8070175438596491,0.8066502463054187,0.854064039408867,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.37804118444344775,0.8333333333333334,0.8332435552135437,0.8224317045017315,0.8303571428571429,0.8230088495575221,0.8434782608695652,97,18,20,93,candidates_only,extra_d3_l8,bacc_sens80
0.7192982456140351,0.7210591133004927,0.83128078817734,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.26,0.8289473684210527,0.8289726818006926,0.8380530973451327,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,extra_d3_l8,bacc_sens80
0.8947368421052632,0.8947044334975369,0.9408866995073891,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.4066646111220795,0.8026315789473685,0.8025009619084263,0.8057329742208541,0.7982062780269058,0.7876106194690266,0.8173913043478261,94,21,24,89,candidates_only,extra_d3_l8,bacc_sens80
0.8245614035087719,0.8226600985221675,0.8749999999999999,0.84375,0.9310344827586207,0.7142857142857143,20,8,2,27,1,0.32,0.8026315789473685,0.8026477832512315,0.8248922413793103,0.8,0.8035714285714286,0.8017241379310345,93,23,22,90,candidates_only,extra_d3_l8,acc_sens80
0.7719298245614035,0.7690886699507389,0.7974137931034484,0.723404255319149,0.6071428571428571,0.9310344827586207,27,2,11,17,2,0.37,0.8421052631578947,0.842170065409773,0.8510965756060024,0.8421052631578947,0.8495575221238938,0.8347826086956521,96,19,17,96,candidates_only,extra_d3_l8,acc_sens80
0.8070175438596491,0.8066502463054187,0.854064039408867,0.8,0.7857142857142857,0.8275862068965517,24,5,6,22,3,0.37804118444344764,0.8333333333333334,0.8332435552135437,0.8224317045017315,0.8303571428571429,0.8230088495575221,0.8434782608695652,97,18,20,93,candidates_only,extra_d3_l8,acc_sens80
0.7192982456140351,0.7210591133004927,0.83128078817734,0.7419354838709677,0.8214285714285714,0.6206896551724138,18,11,5,23,4,0.26,0.8289473684210527,0.8289726818006926,0.8380530973451327,0.8281938325991189,0.831858407079646,0.8260869565217391,95,20,19,94,candidates_only,extra_d3_l8,acc_sens80
0.8947368421052632,0.8947044334975369,0.9408866995073891,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.4066646111220795,0.8026315789473685,0.8025009619084263,0.8057329742208541,0.7982062780269058,0.7876106194690266,0.8173913043478261,94,21,24,89,candidates_only,extra_d3_l8,acc_sens80
0.8421052631578947,0.8405172413793103,0.8793103448275862,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.43,0.8245614035087719,0.8237376847290641,0.818426724137931,0.8130841121495327,0.7767857142857143,0.8706896551724138,101,15,25,87,candidates_only,rf_d3_l8,bacc
0.7719298245614035,0.7697044334975369,0.79371921182266,0.7346938775510204,0.6428571428571429,0.896551724137931,26,3,10,18,2,0.33999999999999997,0.8377192982456141,0.8378222393228165,0.848326279338207,0.8384279475982532,0.8495575221238938,0.8260869565217391,95,20,17,96,candidates_only,rf_d3_l8,bacc
0.8245614035087719,0.8238916256157636,0.8201970443349753,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.44993654276231954,0.8333333333333334,0.8331666025394382,0.8359753751442862,0.8288288288288288,0.8141592920353983,0.8521739130434782,98,17,21,92,candidates_only,rf_d3_l8,bacc
0.8245614035087719,0.8245073891625616,0.7961822660098522,0.8214285714285714,0.8214285714285714,0.8275862068965517,24,5,5,23,4,0.44,0.8245614035087719,0.8243170450173143,0.8499807618314738,0.8181818181818182,0.7964601769911505,0.8521739130434782,98,17,23,90,candidates_only,rf_d3_l8,bacc
0.8947368421052632,0.8947044334975369,0.9267241379310345,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.42500000000000004,0.8070175438596491,0.8066179299730665,0.8065409772989611,0.7962962962962963,0.7610619469026548,0.8521739130434782,98,17,27,86,candidates_only,rf_d3_l8,bacc
0.8421052631578947,0.8405172413793103,0.8793103448275862,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.43,0.8245614035087719,0.8237376847290641,0.818426724137931,0.8130841121495327,0.7767857142857143,0.8706896551724138,101,15,25,87,candidates_only,rf_d3_l8,acc
0.7719298245614035,0.7697044334975369,0.79371921182266,0.7346938775510204,0.6428571428571429,0.896551724137931,26,3,10,18,2,0.33999999999999997,0.8377192982456141,0.8378222393228165,0.848326279338207,0.8384279475982532,0.8495575221238938,0.8260869565217391,95,20,17,96,candidates_only,rf_d3_l8,acc
0.8245614035087719,0.8238916256157636,0.8201970443349753,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.44993654276231954,0.8333333333333334,0.8331666025394382,0.8359753751442862,0.8288288288288288,0.8141592920353983,0.8521739130434782,98,17,21,92,candidates_only,rf_d3_l8,acc
0.8245614035087719,0.8245073891625616,0.7961822660098522,0.8214285714285714,0.8214285714285714,0.8275862068965517,24,5,5,23,4,0.44,0.8245614035087719,0.8243170450173143,0.8499807618314738,0.8181818181818182,0.7964601769911505,0.8521739130434782,98,17,23,90,candidates_only,rf_d3_l8,acc
0.8947368421052632,0.8947044334975369,0.9267241379310345,0.8928571428571429,0.8928571428571429,0.896551724137931,26,3,3,25,5,0.42500000000000004,0.8070175438596491,0.8066179299730665,0.8065409772989611,0.7962962962962963,0.7610619469026548,0.8521739130434782,98,17,27,86,candidates_only,rf_d3_l8,acc
0.8421052631578947,0.8405172413793103,0.8793103448275862,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.43,0.8245614035087719,0.8237376847290641,0.818426724137931,0.8130841121495327,0.7767857142857143,0.8706896551724138,101,15,25,87,candidates_only,rf_d3_l8,f1
0.7719298245614035,0.7697044334975369,0.79371921182266,0.7346938775510204,0.6428571428571429,0.896551724137931,26,3,10,18,2,0.33999999999999997,0.8377192982456141,0.8378222393228165,0.848326279338207,0.8384279475982532,0.8495575221238938,0.8260869565217391,95,20,17,96,candidates_only,rf_d3_l8,f1
0.8245614035087719,0.8238916256157636,0.8201970443349753,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.4499365427623197,0.8333333333333334,0.8331666025394382,0.8359753751442862,0.8288288288288288,0.8141592920353983,0.8521739130434782,98,17,21,92,candidates_only,rf_d3_l8,f1
0.8245614035087719,0.8245073891625616,0.7961822660098522,0.8214285714285714,0.8214285714285714,0.8275862068965517,24,5,5,23,4,0.44,0.8245614035087719,0.8243170450173143,0.8499807618314738,0.8181818181818182,0.7964601769911505,0.8521739130434782,98,17,23,90,candidates_only,rf_d3_l8,f1
0.8771929824561403,0.8774630541871922,0.9267241379310345,0.8771929824561403,0.8928571428571429,0.8620689655172413,25,4,3,25,5,0.375,0.7982456140350878,0.7982300884955753,0.8065409772989611,0.7964601769911505,0.7964601769911505,0.8,92,23,23,90,candidates_only,rf_d3_l8,f1
0.8421052631578947,0.8405172413793103,0.8793103448275862,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.375,0.8114035087719298,0.8111145320197044,0.818426724137931,0.8054298642533937,0.7946428571428571,0.8275862068965517,96,20,23,89,candidates_only,rf_d3_l8,bacc_sens80
0.7719298245614035,0.7697044334975369,0.79371921182266,0.7346938775510204,0.6428571428571429,0.896551724137931,26,3,10,18,2,0.33999999999999997,0.8377192982456141,0.8378222393228165,0.848326279338207,0.8384279475982532,0.8495575221238938,0.8260869565217391,95,20,17,96,candidates_only,rf_d3_l8,bacc_sens80
0.8245614035087719,0.8238916256157636,0.8201970443349753,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.44993654276231954,0.8333333333333334,0.8331666025394382,0.8359753751442862,0.8288288288288288,0.8141592920353983,0.8521739130434782,98,17,21,92,candidates_only,rf_d3_l8,bacc_sens80
0.8245614035087719,0.8245073891625616,0.7961822660098522,0.8214285714285714,0.8214285714285714,0.8275862068965517,24,5,5,23,4,0.44,0.8245614035087719,0.8243170450173143,0.8499807618314738,0.8181818181818182,0.7964601769911505,0.8521739130434782,98,17,23,90,candidates_only,rf_d3_l8,bacc_sens80
0.8771929824561403,0.8774630541871922,0.9267241379310345,0.8771929824561403,0.8928571428571429,0.8620689655172413,25,4,3,25,5,0.375,0.7982456140350878,0.7982300884955753,0.8065409772989611,0.7964601769911505,0.7964601769911505,0.8,92,23,23,90,candidates_only,rf_d3_l8,bacc_sens80
0.8421052631578947,0.8405172413793103,0.8793103448275862,0.8571428571428571,0.9310344827586207,0.75,21,7,2,27,1,0.375,0.8114035087719298,0.8111145320197044,0.818426724137931,0.8054298642533937,0.7946428571428571,0.8275862068965517,96,20,23,89,candidates_only,rf_d3_l8,acc_sens80
0.7719298245614035,0.7697044334975369,0.79371921182266,0.7346938775510204,0.6428571428571429,0.896551724137931,26,3,10,18,2,0.33999999999999997,0.8377192982456141,0.8378222393228165,0.848326279338207,0.8384279475982532,0.8495575221238938,0.8260869565217391,95,20,17,96,candidates_only,rf_d3_l8,acc_sens80
0.8245614035087719,0.8238916256157636,0.8201970443349753,0.8148148148148148,0.7857142857142857,0.8620689655172413,25,4,6,22,3,0.44993654276231954,0.8333333333333334,0.8331666025394382,0.8359753751442862,0.8288288288288288,0.8141592920353983,0.8521739130434782,98,17,21,92,candidates_only,rf_d3_l8,acc_sens80
0.8245614035087719,0.8245073891625616,0.7961822660098522,0.8214285714285714,0.8214285714285714,0.8275862068965517,24,5,5,23,4,0.44,0.8245614035087719,0.8243170450173143,0.8499807618314738,0.8181818181818182,0.7964601769911505,0.8521739130434782,98,17,23,90,candidates_only,rf_d3_l8,acc_sens80
0.8771929824561403,0.8774630541871922,0.9267241379310345,0.8771929824561403,0.8928571428571429,0.8620689655172413,25,4,3,25,5,0.375,0.7982456140350878,0.7982300884955753,0.8065409772989611,0.7964601769911505,0.7964601769911505,0.8,92,23,23,90,candidates_only,rf_d3_l8,acc_sens80
