feature_model,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,domain_label_third_up,high_sensitivity,0.35999999999999993,0.6395939086294417,0.6708422694482354,0.6256590509666081,200,168,45,178,0.7982062780269058,0.5434782608695652,0.7252388379801131,0.35999999999999993,0.6736842105263158,0.6751625295508275,0.7120743034055728,77,67,26,115,0.8156028368794326,0.5347222222222222,0.7471434200157604,0.35999999999999993,0.6078431372549019,0.6586999128919862,0.5121951219512195,123,101,19,63,0.7682926829268293,0.5491071428571429,0.6798780487804879,0.4301484128154034,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.3,domain_label_third_up,high_sensitivity,0.25499999999999995,0.6395939086294417,0.6690753558198479,0.6230088495575221,202,166,47,176,0.7892376681614349,0.5489130434782609,0.7238253070774029,0.25499999999999995,0.6736842105263158,0.6750886524822695,0.7102803738317757,78,66,27,114,0.8085106382978723,0.5416666666666666,0.7479314420803783,0.25499999999999995,0.6078431372549019,0.6548344947735192,0.5081967213114754,124,100,20,62,0.7560975609756098,0.5535714285714286,0.6771559233449478,0.4289666242592959,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,none,balanced_accuracy,0.39499999999999996,0.6446700507614214,0.666967245077013,0.6167883211678832,212,156,54,169,0.757847533632287,0.5760869565217391,0.7286386235133555,0.39499999999999996,0.6912280701754386,0.6923758865248227,0.7197452229299363,84,60,28,113,0.8014184397163121,0.5833333333333334,0.7574862096138693,0.39499999999999996,0.6013071895424836,0.627177700348432,0.47863247863247865,128,96,26,56,0.6829268292682927,0.5714285714285714,0.6734538327526133,0.4285280274492923,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,label,balanced_accuracy,0.39499999999999996,0.6446700507614214,0.666967245077013,0.6167883211678832,212,156,54,169,0.757847533632287,0.5760869565217391,0.7286386235133555,0.39499999999999996,0.6912280701754386,0.6923758865248227,0.7197452229299363,84,60,28,113,0.8014184397163121,0.5833333333333334,0.7574862096138693,0.39499999999999996,0.6013071895424836,0.627177700348432,0.47863247863247865,128,96,26,56,0.6829268292682927,0.5714285714285714,0.6734538327526133,0.4285280274492923,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,label,balanced_accuracy,0.39499999999999996,0.6446700507614214,0.666967245077013,0.6167883211678832,212,156,54,169,0.757847533632287,0.5760869565217391,0.7286386235133555,0.39499999999999996,0.6912280701754386,0.6923758865248227,0.7197452229299363,84,60,28,113,0.8014184397163121,0.5833333333333334,0.7574862096138693,0.39499999999999996,0.6013071895424836,0.627177700348432,0.47863247863247865,128,96,26,56,0.6829268292682927,0.5714285714285714,0.6734538327526133,0.4285280274492923,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,none,high_sensitivity,0.27999999999999997,0.6345177664974619,0.6685330961201014,0.625,195,173,43,180,0.8071748878923767,0.529891304347826,0.7319287385455253,0.27999999999999997,0.6771929824561403,0.6789302600472813,0.7212121212121212,74,70,22,119,0.8439716312056738,0.5138888888888888,0.7603920409771474,0.27999999999999997,0.5947712418300654,0.6420405052264808,0.4959349593495935,121,103,21,61,0.7439024390243902,0.5401785714285714,0.6745426829268293,0.42787705689551014,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,none,balanced_accuracy,0.3999999999999999,0.6463620981387479,0.6683259407291869,0.6179159049360147,213,155,54,169,0.757847533632287,0.5788043478260869,0.7305152076428154,0.3999999999999999,0.6701754385964912,0.6713947990543736,0.7025316455696202,80,64,30,111,0.7872340425531915,0.5555555555555556,0.7515760441292357,0.3999999999999999,0.6241830065359477,0.6505335365853658,0.5021645021645021,133,91,24,58,0.7073170731707317,0.59375,0.6801502613240419,0.4256256283149008,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,domain_label_third_up,high_sensitivity,0.3449999999999999,0.637901861252115,0.6694835737960616,0.624561403508772,199,169,45,178,0.7982062780269058,0.5407608695652174,0.7258603041528563,0.3449999999999999,0.6701754385964912,0.6716903073286051,0.7098765432098766,76,68,26,115,0.8156028368794326,0.5277777777777778,0.7480299448384554,0.3449999999999999,0.6078431372549019,0.6586999128919862,0.5121951219512195,123,101,19,63,0.7682926829268293,0.5491071428571429,0.6799869337979094,0.42489621983294723,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.1,none,balanced_accuracy,0.35999999999999993,0.6480541455160744,0.6670342659387796,0.6148148148148148,217,151,57,166,0.7443946188340808,0.5896739130434783,0.7291016767401052,0.35999999999999993,0.6842105263157895,0.6852098108747045,0.7096774193548387,85,59,31,110,0.7801418439716312,0.5902777777777778,0.7605397951142633,0.35999999999999993,0.6143790849673203,0.6361062717770035,0.48695652173913045,132,92,26,56,0.6829268292682927,0.5892857142857143,0.6713305749128919,0.42325010263621654,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.1,label,balanced_accuracy,0.35999999999999993,0.6480541455160744,0.6670342659387796,0.6148148148148148,217,151,57,166,0.7443946188340808,0.5896739130434783,0.7291138623513355,0.35999999999999993,0.6842105263157895,0.6852098108747045,0.7096774193548387,85,59,31,110,0.7801418439716312,0.5902777777777778,0.7605397951142633,0.35999999999999993,0.6143790849673203,0.6361062717770035,0.48695652173913045,132,92,26,56,0.6829268292682927,0.5892857142857143,0.6713850174216028,0.42325010263621654,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.1,label,balanced_accuracy,0.35999999999999993,0.6480541455160744,0.6670342659387796,0.6148148148148148,217,151,57,166,0.7443946188340808,0.5896739130434783,0.7291016767401052,0.35999999999999993,0.6842105263157895,0.6852098108747045,0.7096774193548387,85,59,31,110,0.7801418439716312,0.5902777777777778,0.7605397951142633,0.35999999999999993,0.6143790849673203,0.6361062717770035,0.48695652173913045,132,92,26,56,0.6829268292682927,0.5892857142857143,0.6713305749128919,0.42325010263621654,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.3,none,high_sensitivity,0.16999999999999998,0.626057529610829,0.6608561610450381,0.6183074265975821,191,177,44,179,0.8026905829596412,0.5190217391304348,0.7309904464807955,0.16999999999999998,0.6771929824561403,0.6787825059101655,0.7177914110429447,76,68,24,117,0.8297872340425532,0.5277777777777778,0.7631501182033097,0.16999999999999998,0.5784313725490197,0.6347452090592334,0.4901185770750988,115,109,20,62,0.7560975609756098,0.5133928571428571,0.6713850174216027,0.42237616794799204,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,domain_label,high_sensitivity,0.31999999999999995,0.6243654822335025,0.6639147494638331,0.6237288135593221,185,183,39,184,0.8251121076233184,0.5027173913043478,0.7298328134139209,0.31999999999999995,0.6771929824561403,0.6790780141843972,0.7245508982035929,72,72,20,121,0.8581560283687943,0.5,0.760195035460993,0.31999999999999995,0.5751633986928104,0.6363784843205575,0.4921875,113,111,19,63,0.7682926829268293,0.5044642857142857,0.6725283101045296,0.4223012082374169,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,domain_label_third_up,high_sensitivity,0.4149999999999999,0.637901861252115,0.6641828329108987,0.6164874551971327,205,163,51,172,0.7713004484304933,0.5570652173913043,0.7235572236303374,0.4149999999999999,0.6701754385964912,0.6714686761229315,0.7044025157232704,79,65,29,112,0.7943262411347518,0.5486111111111112,0.7382781717888101,0.4149999999999999,0.6078431372549019,0.6471036585365854,0.5,126,98,22,60,0.7317073170731707,0.5625,0.6864655923344948,0.4213508541646249,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,domain_label_third_up,high_sensitivity,0.41999999999999993,0.6362098138747885,0.6628241372587249,0.6153846153846154,204,164,51,172,0.7713004484304933,0.5543478260869565,0.7233135114057322,0.41999999999999993,0.6701754385964912,0.6714686761229315,0.7044025157232704,79,65,29,112,0.7943262411347518,0.5486111111111112,0.7378841607565012,0.41999999999999993,0.6045751633986928,0.6448715156794425,0.4979253112033195,125,99,22,60,0.7317073170731707,0.5580357142857143,0.6865200348432056,0.4200276165362402,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,domain_label,high_sensitivity,0.31999999999999995,0.6209813874788495,0.6611973581594853,0.6216216216216216,183,185,39,184,0.8251121076233184,0.49728260869565216,0.7297353285240787,0.31999999999999995,0.6771929824561403,0.6790780141843972,0.7245508982035929,72,72,20,121,0.8581560283687943,0.5,0.7602442868400314,0.31999999999999995,0.5686274509803921,0.6319141986062717,0.4883720930232558,111,113,19,63,0.7682926829268293,0.4955357142857143,0.6727460801393729,0.4196547329806475,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,none,high_sensitivity,0.4049999999999999,0.6294416243654822,0.6591562682784169,0.6137566137566137,198,170,49,174,0.7802690582959642,0.5380434782608695,0.7275541041138622,0.4049999999999999,0.6736842105263158,0.6750886524822695,0.7102803738317757,78,66,27,114,0.8085106382978723,0.5416666666666666,0.7488179669030732,0.4049999999999999,0.5882352941176471,0.6337108013937283,0.4878048780487805,120,104,22,60,0.7317073170731707,0.5357142857142857,0.679823606271777,0.41870794761790764,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,label,high_sensitivity,0.4049999999999999,0.6294416243654822,0.6591562682784169,0.6137566137566137,198,170,49,174,0.7802690582959642,0.5380434782608695,0.7275541041138622,0.4049999999999999,0.6736842105263158,0.6750886524822695,0.7102803738317757,78,66,27,114,0.8085106382978723,0.5416666666666666,0.7488179669030732,0.4049999999999999,0.5882352941176471,0.6337108013937283,0.4878048780487805,120,104,22,60,0.7317073170731707,0.5357142857142857,0.679823606271777,0.41870794761790764,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,label,high_sensitivity,0.4049999999999999,0.6294416243654822,0.6591562682784169,0.6137566137566137,198,170,49,174,0.7802690582959642,0.5380434782608695,0.7275541041138622,0.4049999999999999,0.6736842105263158,0.6750886524822695,0.7102803738317757,78,66,27,114,0.8085106382978723,0.5416666666666666,0.7488179669030732,0.4049999999999999,0.5882352941176471,0.6337108013937283,0.4878048780487805,120,104,22,60,0.7317073170731707,0.5357142857142857,0.679823606271777,0.41870794761790764,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,domain_label,balanced_accuracy,0.3999999999999999,0.6463620981387479,0.6665590271007994,0.6151012891344383,215,153,56,167,0.7488789237668162,0.5842391304347826,0.7298328134139209,0.3999999999999999,0.6912280701754386,0.6923020094562649,0.717948717948718,85,59,29,112,0.7943262411347518,0.5902777777777778,0.760195035460993,0.3999999999999999,0.6045751633986928,0.6255444250871081,0.47619047619047616,130,94,27,55,0.6707317073170732,0.5803571428571429,0.6725283101045296,0.4164743545703501,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,domain_label,high_sensitivity,0.37999999999999995,0.6175972927241963,0.6531792259699747,0.6116838487972509,187,181,45,178,0.7982062780269058,0.5081521739130435,0.7283461688438292,0.37999999999999995,0.6736842105263158,0.6753841607565012,0.7173252279635258,74,70,23,118,0.8368794326241135,0.5138888888888888,0.7521178092986603,0.37999999999999995,0.565359477124183,0.6180858013937283,0.4743083003952569,113,111,22,60,0.7317073170731707,0.5044642857142857,0.6767203832752614,0.4095339367014843,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,none,high_sensitivity,0.32999999999999996,0.6209813874788495,0.6585469877169039,0.6177474402730375,186,182,42,181,0.8116591928251121,0.5054347826086957,0.7286386235133555,0.32999999999999996,0.6666666666666666,0.6684397163120568,0.7129909365558912,72,72,23,118,0.8368794326241135,0.5,0.7574862096138693,0.32999999999999996,0.5784313725490197,0.6386106271777003,0.49411764705882355,114,110,19,63,0.7682926829268293,0.5089285714285714,0.6734538327526133,0.40780137755673096,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.03,label,high_sensitivity,0.32999999999999996,0.6209813874788495,0.6585469877169039,0.6177474402730375,186,182,42,181,0.8116591928251121,0.5054347826086957,0.7286386235133555,0.32999999999999996,0.6666666666666666,0.6684397163120568,0.7129909365558912,72,72,23,118,0.8368794326241135,0.5,0.7574862096138693,0.32999999999999996,0.5784313725490197,0.6386106271777003,0.49411764705882355,114,110,19,63,0.7682926829268293,0.5089285714285714,0.6734538327526133,0.40780137755673096,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,label,high_sensitivity,0.32999999999999996,0.6209813874788495,0.6585469877169039,0.6177474402730375,186,182,42,181,0.8116591928251121,0.5054347826086957,0.7286386235133555,0.32999999999999996,0.6666666666666666,0.6684397163120568,0.7129909365558912,72,72,23,118,0.8368794326241135,0.5,0.7574862096138693,0.32999999999999996,0.5784313725490197,0.6386106271777003,0.49411764705882355,114,110,19,63,0.7682926829268293,0.5089285714285714,0.6734538327526133,0.40780137755673096,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,domain_label,high_sensitivity,0.37499999999999994,0.6159052453468697,0.6527039871319945,0.611965811965812,185,183,44,179,0.8026905829596412,0.5027173913043478,0.7283096120101384,0.37499999999999994,0.6666666666666666,0.6684397163120568,0.7129909365558912,72,72,23,118,0.8368794326241135,0.5,0.7521670606776989,0.37499999999999994,0.5686274509803921,0.624183362369338,0.48031496062992124,113,111,21,61,0.7439024390243902,0.5044642857142857,0.6768837108013938,0.40151241380049685,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.003,domain_label_third_up,balanced_accuracy,0.4649999999999999,0.637901861252115,0.6588820920257361,0.608058608058608,211,157,57,166,0.7443946188340808,0.5733695652173914,0.7195725287580423,0.4649999999999999,0.6526315789473685,0.6537381796690307,0.6837060702875399,79,65,34,107,0.7588652482269503,0.5486111111111112,0.7243400315208827,0.4649999999999999,0.6241830065359477,0.6543989547038327,0.5064377682403434,132,92,23,59,0.7195121951219512,0.5892857142857143,0.6937608885017422,0.40043563635589063,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.003,none,high_sensitivity,0.42499999999999993,0.6345177664974619,0.6623488984207448,0.6156583629893239,202,166,50,173,0.7757847533632287,0.5489130434782609,0.7257384480405538,0.42499999999999993,0.6526315789473685,0.6541075650118203,0.6934984520123839,74,70,29,112,0.7943262411347518,0.5138888888888888,0.7366036249014973,0.42499999999999993,0.6176470588235294,0.6576655052264808,0.5104602510460251,128,96,21,61,0.7439024390243902,0.5714285714285714,0.6871189024390244,0.4002192275730383,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,none,high_sensitivity,0.3449999999999999,0.6192893401015228,0.6545379216221485,0.612736660929432,188,180,45,178,0.7982062780269058,0.5108695652173914,0.7305152076428154,0.3449999999999999,0.656140350877193,0.6579491725768322,0.7048192771084337,70,74,24,117,0.8297872340425532,0.4861111111111111,0.7515760441292357,0.3449999999999999,0.5849673202614379,0.6353440766550522,0.4899598393574297,118,106,21,61,0.7439024390243902,0.5267857142857143,0.6801502613240419,0.39234985987448456,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.003,domain_label,high_sensitivity,0.41999999999999993,0.6057529610829103,0.644551813218951,0.6057529610829103,179,189,44,179,0.8026905829596412,0.48641304347826086,0.7238984207447846,0.41999999999999993,0.6456140350877193,0.6474586288416075,0.6966966966966966,68,76,25,116,0.8226950354609929,0.4722222222222222,0.7372931442080378,0.41999999999999993,0.5686274509803921,0.6319141986062717,0.4883720930232558,111,113,19,63,0.7682926829268293,0.4955357142857143,0.6851589721254356,0.3722741805357054,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,domain_label,high_sensitivity,0.41999999999999993,0.6057529610829103,0.6436683564047573,0.6044142614601019,180,188,45,178,0.7982062780269058,0.4891304347826087,0.7239471631897056,0.41999999999999993,0.6456140350877193,0.6473847517730497,0.6948640483383686,69,75,26,115,0.8156028368794326,0.4791666666666667,0.7373423955870765,0.41999999999999993,0.5686274509803921,0.6319141986062717,0.4883720930232558,111,113,19,63,0.7682926829268293,0.4955357142857143,0.6852678571428571,0.372252017415138,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,none,balanced_accuracy,0.48999999999999994,0.6582064297800339,0.666351871709885,0.6070038910505836,233,135,67,156,0.6995515695067265,0.6331521739130435,0.7275541041138622,0.48999999999999994,0.6666666666666666,0.667331560283688,0.6843853820598007,87,57,38,103,0.7304964539007093,0.6041666666666666,0.7488179669030732,0.48999999999999994,0.6503267973856209,0.6490635888501742,0.49765258215962443,146,78,29,53,0.6463414634146342,0.6517857142857143,0.679823606271777,0.3713253676319169,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,label,balanced_accuracy,0.48999999999999994,0.6582064297800339,0.666351871709885,0.6070038910505836,233,135,67,156,0.6995515695067265,0.6331521739130435,0.7275541041138622,0.48999999999999994,0.6666666666666666,0.667331560283688,0.6843853820598007,87,57,38,103,0.7304964539007093,0.6041666666666666,0.7488179669030732,0.48999999999999994,0.6503267973856209,0.6490635888501742,0.49765258215962443,146,78,29,53,0.6463414634146342,0.6517857142857143,0.679823606271777,0.3713253676319169,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,label,balanced_accuracy,0.48999999999999994,0.6582064297800339,0.666351871709885,0.6070038910505836,233,135,67,156,0.6995515695067265,0.6331521739130435,0.7275541041138622,0.48999999999999994,0.6666666666666666,0.667331560283688,0.6843853820598007,87,57,38,103,0.7304964539007093,0.6041666666666666,0.7488179669030732,0.48999999999999994,0.6503267973856209,0.6490635888501742,0.49765258215962443,146,78,29,53,0.6463414634146342,0.6517857142857143,0.679823606271777,0.3713253676319169,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.003,domain_label_third_up,high_sensitivity,0.41999999999999993,0.6142131979695431,0.649578377851433,0.6082474226804123,186,182,46,177,0.7937219730941704,0.5054347826086957,0.7195725287580423,0.41999999999999993,0.6385964912280702,0.6403664302600472,0.6888217522658611,68,76,27,114,0.8085106382978723,0.4722222222222222,0.7243400315208827,0.41999999999999993,0.5915032679738562,0.6475391986062717,0.50199203187251,118,106,19,63,0.7682926829268293,0.5267857142857143,0.6937608885017422,0.3709881317283511,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,domain_label_third_up,high_sensitivity,0.42999999999999994,0.6142131979695431,0.6486949210372392,0.6068965517241379,187,181,47,176,0.7892376681614349,0.5081521739130435,0.7188413920842269,0.42999999999999994,0.6385964912280702,0.6402925531914894,0.6869300911854104,69,75,28,113,0.8014184397163121,0.4791666666666667,0.7235520094562647,0.42999999999999994,0.5915032679738562,0.6475391986062717,0.50199203187251,118,106,19,63,0.7682926829268293,0.5267857142857143,0.694087543554007,0.37096596860778375,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,none,high_sensitivity,0.4049999999999999,0.6023688663282571,0.6462517059855722,0.6102819237147595,172,196,39,184,0.8251121076233184,0.4673913043478261,0.7228748294014428,0.4049999999999999,0.6421052631578947,0.644281914893617,0.7017543859649122,63,81,21,120,0.851063829787234,0.4375,0.7339440504334122,0.4049999999999999,0.565359477124183,0.6335474738675958,0.4904214559386973,109,115,18,64,0.7804878048780488,0.48660714285714285,0.6867922473867595,0.3669470278426742,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,label,high_sensitivity,0.4049999999999999,0.6023688663282571,0.6462517059855722,0.6102819237147595,172,196,39,184,0.8251121076233184,0.4673913043478261,0.7228748294014428,0.4049999999999999,0.6421052631578947,0.644281914893617,0.7017543859649122,63,81,21,120,0.851063829787234,0.4375,0.7339440504334122,0.4049999999999999,0.565359477124183,0.6335474738675958,0.4904214559386973,109,115,18,64,0.7804878048780488,0.48660714285714285,0.6867922473867595,0.3669470278426742,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.003,label,high_sensitivity,0.4049999999999999,0.6023688663282571,0.6462517059855722,0.6102819237147595,172,196,39,184,0.8251121076233184,0.4673913043478261,0.7228748294014428,0.4049999999999999,0.6421052631578947,0.644281914893617,0.7017543859649122,63,81,21,120,0.851063829787234,0.4375,0.7339440504334122,0.4049999999999999,0.565359477124183,0.6335474738675958,0.4904214559386973,109,115,18,64,0.7804878048780488,0.48660714285714285,0.6867922473867595,0.3669470278426742,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,domain_label,balanced_accuracy,0.4749999999999999,0.6565143824027073,0.6667600896860987,0.6088631984585742,230,138,65,158,0.7085201793721974,0.625,0.7283461688438292,0.4749999999999999,0.6736842105263158,0.6744976359338062,0.6950819672131148,86,58,35,106,0.75177304964539,0.5972222222222222,0.7521178092986603,0.4749999999999999,0.6405228758169934,0.6385017421602788,0.48598130841121495,144,80,30,52,0.6341463414634146,0.6428571428571429,0.6767203832752614,0.3645717826866177,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,domain_label,balanced_accuracy,0.49499999999999994,0.6598984771573604,0.6659436537336713,0.6051080550098232,236,132,69,154,0.6905829596412556,0.6413043478260869,0.7283096120101384,0.49499999999999994,0.6701754385964912,0.6707299054373523,0.6845637583892618,89,55,39,102,0.723404255319149,0.6180555555555556,0.7521670606776989,0.49499999999999994,0.6503267973856209,0.6451981707317074,0.4928909952606635,147,77,30,52,0.6341463414634146,0.65625,0.6768837108013938,0.36320065010704616,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,domain_label,balanced_accuracy,0.4699999999999999,0.6615905245346869,0.668185806200039,0.6078431372549019,236,132,68,155,0.695067264573991,0.6413043478260869,0.7297353285240787,0.4699999999999999,0.6771929824561403,0.6778221040189125,0.6933333333333334,89,55,37,104,0.7375886524822695,0.6180555555555556,0.7602442868400314,0.4699999999999999,0.6470588235294118,0.6391006097560976,0.4857142857142857,147,77,31,51,0.6219512195121951,0.65625,0.6727460801393729,0.3590713772979489,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.03,none,balanced_accuracy,0.4049999999999999,0.6666666666666666,0.6713784363423669,0.6099009900990099,240,128,69,154,0.6905829596412556,0.6521739130434783,0.7319287385455253,0.4049999999999999,0.6771929824561403,0.6778221040189125,0.6933333333333334,89,55,37,104,0.7375886524822695,0.6180555555555556,0.7603920409771474,0.4049999999999999,0.6568627450980392,0.6419316202090593,0.4878048780487805,151,73,32,50,0.6097560975609756,0.6741071428571429,0.6745426829268293,0.34968634279634336,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,domain_label_third_up,balanced_accuracy,0.5249999999999999,0.6548223350253807,0.6592171963345681,0.5968379446640316,236,132,72,151,0.6771300448430493,0.6413043478260869,0.7188413920842269,0.5249999999999999,0.6456140350877193,0.646128841607565,0.6599326599326599,86,58,43,98,0.6950354609929078,0.5972222222222222,0.7235520094562647,0.5249999999999999,0.6633986928104575,0.6579921602787456,0.507177033492823,150,74,29,53,0.6463414634146342,0.6696428571428571,0.694087543554007,0.34499434464788203,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.01,domain_label_third_up,balanced_accuracy,0.5249999999999999,0.6666666666666666,0.6660776954572041,0.6004056795131846,246,122,75,148,0.6636771300448431,0.6684782608695652,0.7235572236303374,0.5249999999999999,0.6666666666666666,0.6669621749408983,0.6735395189003437,92,52,43,98,0.6950354609929078,0.6388888888888888,0.7382781717888101,0.5249999999999999,0.6666666666666666,0.6486280487804879,0.49504950495049505,154,70,32,50,0.6097560975609756,0.6875,0.6864655923344948,0.33776649801072467,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.01,domain_label_third_up,balanced_accuracy,0.5449999999999999,0.6700507614213198,0.6679116299473582,0.6012269938650306,249,119,76,147,0.6591928251121076,0.6766304347826086,0.7233135114057322,0.5449999999999999,0.6631578947368421,0.6634160756501182,0.6689655172413793,92,52,44,97,0.6879432624113475,0.6388888888888888,0.7378841607565012,0.5449999999999999,0.6764705882352942,0.6553244773519163,0.5025125628140703,157,67,32,50,0.6097560975609756,0.7008928571428571,0.6865200348432056,0.3364618547928552,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.003,domain_label,balanced_accuracy,0.5449999999999999,0.676818950930626,0.668045671670891,0.5961945031712473,259,109,82,141,0.6322869955156951,0.7038043478260869,0.7238984207447846,0.5449999999999999,0.6666666666666666,0.6666666666666666,0.6643109540636042,96,48,47,94,0.6666666666666666,0.6666666666666666,0.7372931442080378,0.5449999999999999,0.6862745098039216,0.6504246515679442,0.49473684210526314,163,61,35,47,0.573170731707317,0.7276785714285714,0.6851589721254356,0.3055530291384846,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_plain_c0.1,domain_label_third_up,balanced_accuracy,0.5599999999999999,0.6869712351945855,0.673547475141353,0.5986984815618221,268,100,85,138,0.6188340807174888,0.7282608695652174,0.7257262624293235,0.5599999999999999,0.6947368421052632,0.6945183215130024,0.6859205776173285,103,41,46,95,0.6737588652482269,0.7152777777777778,0.7508865248226949,0.5599999999999999,0.6797385620915033,0.6304986933797909,0.4673913043478261,165,59,39,43,0.524390243902439,0.7366071428571429,0.6782992160278747,0.29152727131489353,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,domain_label,balanced_accuracy,0.5449999999999999,0.6751269035532995,0.6658035192045233,0.5932203389830508,259,109,83,140,0.6278026905829597,0.7038043478260869,0.7239471631897056,0.5449999999999999,0.6666666666666666,0.6666666666666666,0.6643109540636042,96,48,47,94,0.6666666666666666,0.6666666666666666,0.7373423955870765,0.5449999999999999,0.6830065359477124,0.6443270905923345,0.48677248677248675,163,61,36,46,0.5609756097560976,0.7276785714285714,0.6852678571428571,0.2908750441233403,False,False
vit_base_patch16_dinov3.lvd1689m,whole_plus_crop,512,logreg_bal_c0.003,none,balanced_accuracy,0.5499999999999999,0.6751269035532995,0.6649200623903295,0.5914893617021276,260,108,84,139,0.6233183856502242,0.7065217391304348,0.7228748294014428,0.5499999999999999,0.6666666666666666,0.6665927895981087,0.6619217081850534,97,47,48,93,0.6595744680851063,0.6736111111111112,0.7339440504334122,0.5499999999999999,0.6830065359477124,0.6443270905923345,0.48677248677248675,163,61,36,46,0.5609756097560976,0.7276785714285714,0.6867922473867595,0.29085288100277307,False,False
