feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d3,none,high_sensitivity,0.48999999999999994,0.5854483925549916,0.6282474653928641,0.593698175787728,167,201,44,179,0.8026905829596412,0.453804347826087,0.7243371027490739,0.48999999999999994,0.631578947368421,0.6336436170212766,0.6902654867256637,63,81,24,117,0.8297872340425532,0.4375,0.7133077226162332,0.48999999999999994,0.5424836601307189,0.610191637630662,0.4696969696969697,104,120,20,62,0.7560975609756098,0.4642857142857143,0.7152112369337978,0.3395420452638306,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d4,domain_label,balanced_accuracy,0.615,0.676818950930626,0.6706960421134724,0.6012526096033403,256,112,79,144,0.6457399103139013,0.6956521739130435,0.7135040943653734,0.615,0.6631578947368421,0.6632683215130024,0.6643356643356644,94,50,46,95,0.6737588652482269,0.6527777777777778,0.7025709219858155,0.615,0.6895424836601307,0.6603876306620209,0.5077720207253886,162,62,33,49,0.5975609756097561,0.7232142857142857,0.7079159407665505,0.32835573167849963,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.1,domain_label_third_up,balanced_accuracy,0.625,0.7208121827411168,0.6945371904854747,0.6135831381733021,295,73,92,131,0.5874439461883408,0.8016304347826086,0.7524980503022032,0.625,0.6912280701754386,0.6904550827423168,0.6641221374045801,110,34,54,87,0.6170212765957447,0.7638888888888888,0.7290189125295508,0.625,0.7483660130718954,0.6812391114982579,0.5333333333333333,185,39,38,44,0.5365853658536586,0.8258928571428571,0.756859756097561,0.3272405109507365,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.1,domain_label_third_up,accuracy,0.625,0.7208121827411168,0.6945371904854747,0.6135831381733021,295,73,92,131,0.5874439461883408,0.8016304347826086,0.7524980503022032,0.625,0.6912280701754386,0.6904550827423168,0.6641221374045801,110,34,54,87,0.6170212765957447,0.7638888888888888,0.7290189125295508,0.625,0.7483660130718954,0.6812391114982579,0.5333333333333333,185,39,38,44,0.5365853658536586,0.8258928571428571,0.756859756097561,0.3272405109507365,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d2,label,balanced_accuracy,0.62,0.6598984771573604,0.6571090855917332,0.588957055214724,246,122,79,144,0.6457399103139013,0.6684782608695652,0.7058515305127704,0.62,0.6491228070175439,0.6492316784869976,0.6503496503496503,92,52,48,93,0.6595744680851063,0.6388888888888888,0.6948384554767534,0.62,0.6699346405228758,0.6547256097560976,0.5024630541871922,154,70,31,51,0.6219512195121951,0.6875,0.699586236933798,0.3260727025107515,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d2,domain_label,balanced_accuracy,0.625,0.6802030456852792,0.6672292357184637,0.591792656587473,265,103,86,137,0.6143497757847534,0.720108695652174,0.7073991031390134,0.625,0.6701754385964912,0.6697695035460993,0.6544117647058824,102,42,52,89,0.6312056737588653,0.7083333333333334,0.6944444444444444,0.625,0.6895424836601307,0.6565222125435539,0.5026178010471204,163,61,34,48,0.5853658536585366,0.7276785714285714,0.7019817073170732,0.32537239153324815,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d4,label,balanced_accuracy,0.615,0.6971235194585449,0.6772823649834275,0.597752808988764,279,89,90,133,0.5964125560538116,0.7581521739130435,0.7139305907584325,0.615,0.6736842105263158,0.6730939716312057,0.651685393258427,105,39,54,87,0.6170212765957447,0.7291666666666666,0.7047872340425532,0.615,0.7189542483660131,0.668880662020906,0.5168539325842697,174,50,36,46,0.5609756097560976,0.7767857142857143,0.7042138501742162,0.31577990215651275,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d2,label,high_sensitivity,0.615,0.583756345177665,0.6215880288555274,0.5844594594594594,172,196,50,173,0.7757847533632287,0.4673913043478261,0.7058515305127704,0.615,0.6070175438596491,0.6088947990543736,0.6646706586826348,62,82,30,111,0.7872340425531915,0.4305555555555556,0.6948384554767534,0.615,0.5620915032679739,0.6235844947735192,0.4806201550387597,110,114,20,62,0.7560975609756098,0.49107142857142855,0.699586236933798,0.3105831414335416,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.3,domain_label_third_up,accuracy,0.6599999999999999,0.7174280879864636,0.6874025151101579,0.6014319809069213,298,70,97,126,0.5650224215246636,0.8097826086956522,0.7476847338662507,0.6599999999999999,0.6771929824561403,0.6761968085106382,0.640625,111,33,59,82,0.5815602836879432,0.7708333333333334,0.7230594956658786,0.6599999999999999,0.7549019607843137,0.6857033972125436,0.5398773006134969,187,37,38,44,0.5365853658536586,0.8348214285714286,0.7542465156794426,0.3087673986748444,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.3,domain_label_third_up,accuracy,0.6549999999999999,0.7157360406091371,0.6851603626437902,0.5980861244019139,298,70,98,125,0.5605381165919282,0.8097826086956522,0.747794404367323,0.6549999999999999,0.6736842105263158,0.6726507092198581,0.6352941176470588,111,33,60,81,0.574468085106383,0.7708333333333334,0.723896769109535,0.6549999999999999,0.7549019607843137,0.6857033972125436,0.5398773006134969,187,37,38,44,0.5365853658536586,0.8348214285714286,0.7531032229965157,0.30349304257182086,False,False
