candidate,variant,model_kind,repeat_adapt,threshold_objective,threshold,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_auc,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_auc,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_auc,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_auc,selection_score,error
pca32__logreg_0.003__r1,pca32,logreg_0.003,1.0,accuracy,0.49999999999999994,0.6862745098039216,0.6856536769327467,0.6989247311827957,115.0,57.0,55.0,130.0,0.7234129478315525,0.6912280701754386,0.6912677304964538,0.6901408450704225,99.0,45.0,43.0,98.0,0.7311859732072499,0.6666666666666666,0.6493506493506493,0.7272727272727273,16.0,12.0,12.0,32.0,0.6785714285714285,0.7393162393162394,0.6746777658431794,0.41904761904761906,151.0,45.0,16.0,22.0,0.757921589688507,0.7649624239159123,
pca32__logreg_0.003__r2,pca32,logreg_0.003,2.0,balanced_accuracy,0.48999999999999994,0.6610644257703081,0.6588780641106222,0.6873385012919897,103.0,69.0,52.0,133.0,0.689409176618479,0.6456140350877193,0.646202718676123,0.6622073578595318,85.0,59.0,42.0,99.0,0.6892730496453902,0.7222222222222222,0.7077922077922079,0.7727272727272727,18.0,10.0,10.0,34.0,0.6599025974025974,0.6709401709401709,0.6762889366272825,0.40310077519379844,131.0,65.0,12.0,26.0,0.769468313641246,0.7575487881237837,
pca32__logreg_0.003__r2,pca32,logreg_0.003,2.0,accuracy,0.48999999999999994,0.6610644257703081,0.6588780641106222,0.6873385012919897,103.0,69.0,52.0,133.0,0.689409176618479,0.6456140350877193,0.646202718676123,0.6622073578595318,85.0,59.0,42.0,99.0,0.6892730496453902,0.7222222222222222,0.7077922077922079,0.7727272727272727,18.0,10.0,10.0,34.0,0.6599025974025974,0.6709401709401709,0.6762889366272825,0.40310077519379844,131.0,65.0,12.0,26.0,0.769468313641246,0.7575487881237837,
pca32__logreg_0.003__r4,pca32,logreg_0.003,4.0,balanced_accuracy,0.49999999999999994,0.6414565826330533,0.6411847894406034,0.6521739130434783,109.0,63.0,65.0,120.0,0.6818038969201761,0.6350877192982456,0.6348995271867612,0.6258992805755396,94.0,50.0,54.0,87.0,0.6814420803782507,0.6666666666666666,0.6428571428571428,0.7333333333333333,15.0,13.0,11.0,33.0,0.6501623376623377,0.7136752136752137,0.6805853920515574,0.41739130434782606,143.0,53.0,14.0,24.0,0.7657089151450054,0.743596087884546,
pca32__logreg_0.003__r4,pca32,logreg_0.003,4.0,accuracy,0.49999999999999994,0.6414565826330533,0.6411847894406034,0.6521739130434783,109.0,63.0,65.0,120.0,0.6818038969201761,0.6350877192982456,0.6348995271867612,0.6258992805755396,94.0,50.0,54.0,87.0,0.6814420803782507,0.6666666666666666,0.6428571428571428,0.7333333333333333,15.0,13.0,11.0,33.0,0.6501623376623377,0.7136752136752137,0.6805853920515574,0.41739130434782606,143.0,53.0,14.0,24.0,0.7657089151450054,0.743596087884546,
pca32__logreg_0.01__r1,pca32,logreg_0.01,1.0,balanced_accuracy,0.4799999999999999,0.6666666666666666,0.6632620993086109,0.7017543859649122,98.0,74.0,45.0,140.0,0.6844123192960401,0.6631578947368421,0.6640070921985816,0.6862745098039216,84.0,60.0,36.0,105.0,0.6935086682427106,0.6805555555555556,0.6477272727272727,0.7526881720430108,14.0,14.0,9.0,35.0,0.6339285714285714,0.6709401709401709,0.6550751879699248,0.384,133.0,63.0,14.0,24.0,0.757250268528464,0.7604766193811481,
pca32__logreg_0.01__r1,pca32,logreg_0.01,1.0,accuracy,0.4799999999999999,0.6666666666666666,0.6632620993086109,0.7017543859649122,98.0,74.0,45.0,140.0,0.6844123192960401,0.6631578947368421,0.6640070921985816,0.6862745098039216,84.0,60.0,36.0,105.0,0.6935086682427106,0.6805555555555556,0.6477272727272727,0.7526881720430108,14.0,14.0,9.0,35.0,0.6339285714285714,0.6709401709401709,0.6550751879699248,0.384,133.0,63.0,14.0,24.0,0.757250268528464,0.7604766193811481,
pca32__logreg_0.01__r2,pca32,logreg_0.01,2.0,balanced_accuracy,0.5099999999999999,0.6666666666666666,0.6675518541797612,0.6666666666666666,119.0,53.0,66.0,119.0,0.6998742928975488,0.6666666666666666,0.666297281323877,0.652014652014652,101.0,43.0,52.0,89.0,0.707496059889677,0.6666666666666666,0.6623376623376623,0.7142857142857143,18.0,10.0,14.0,30.0,0.6420454545454546,0.7564102564102564,0.6848818474758325,0.43564356435643564,155.0,41.0,16.0,22.0,0.7675886143931256,0.775777218172567,
pca32__logreg_0.01__r2,pca32,logreg_0.01,2.0,accuracy,0.5099999999999999,0.6666666666666666,0.6675518541797612,0.6666666666666666,119.0,53.0,66.0,119.0,0.6998742928975488,0.6666666666666666,0.666297281323877,0.652014652014652,101.0,43.0,52.0,89.0,0.707496059889677,0.6666666666666666,0.6623376623376623,0.7142857142857143,18.0,10.0,14.0,30.0,0.6420454545454546,0.7564102564102564,0.6848818474758325,0.43564356435643564,155.0,41.0,16.0,22.0,0.7675886143931256,0.775777218172567,
pca32__logreg_0.01__r4,pca32,logreg_0.01,4.0,balanced_accuracy,0.5199999999999999,0.6330532212885154,0.6340980515399119,0.6309859154929578,114.0,58.0,73.0,112.0,0.6638592080452546,0.631578947368421,0.6309840425531915,0.6067415730337079,99.0,45.0,60.0,81.0,0.6695724980299448,0.6388888888888888,0.6201298701298701,0.7045454545454546,15.0,13.0,13.0,31.0,0.6047077922077921,0.7564102564102564,0.6848818474758325,0.43564356435643564,155.0,41.0,16.0,22.0,0.7666487647690655,0.7278005836830805,
pca32__logreg_0.01__r4,pca32,logreg_0.01,4.0,accuracy,0.5199999999999999,0.6330532212885154,0.6340980515399119,0.6309859154929578,114.0,58.0,73.0,112.0,0.6638592080452546,0.631578947368421,0.6309840425531915,0.6067415730337079,99.0,45.0,60.0,81.0,0.6695724980299448,0.6388888888888888,0.6201298701298701,0.7045454545454546,15.0,13.0,13.0,31.0,0.6047077922077921,0.7564102564102564,0.6848818474758325,0.43564356435643564,155.0,41.0,16.0,22.0,0.7666487647690655,0.7278005836830805,
pca32__ridge_0.3__r1,pca32,ridge_0.3,1.0,balanced_accuracy,0.5099999999999999,0.6610644257703081,0.6613293526084223,0.6666666666666666,115.0,57.0,64.0,121.0,0.6921433060967944,0.6771929824561403,0.6770833333333333,0.6714285714285714,99.0,45.0,47.0,94.0,0.7108451536643026,0.5972222222222222,0.5925324675324675,0.6506024096385542,16.0,12.0,17.0,27.0,0.6006493506493507,0.7521367521367521,0.6717239527389904,0.42,155.0,41.0,17.0,21.0,0.756578947368421,0.7017531009565893,
pca32__ridge_0.3__r1,pca32,ridge_0.3,1.0,accuracy,0.5099999999999999,0.6610644257703081,0.6613293526084223,0.6666666666666666,115.0,57.0,64.0,121.0,0.6921433060967944,0.6771929824561403,0.6770833333333333,0.6714285714285714,99.0,45.0,47.0,94.0,0.7108451536643026,0.5972222222222222,0.5925324675324675,0.6506024096385542,16.0,12.0,17.0,27.0,0.6006493506493507,0.7521367521367521,0.6717239527389904,0.42,155.0,41.0,17.0,21.0,0.756578947368421,0.7017531009565893,
pca32__ridge_0.3__r2,pca32,ridge_0.3,2.0,balanced_accuracy,0.5099999999999999,0.6694677871148459,0.6694374607165305,0.6775956284153005,115.0,57.0,61.0,124.0,0.7168761785040857,0.6631578947368421,0.6629728132387707,0.6546762589928058,98.0,46.0,50.0,91.0,0.7200059101654847,0.6944444444444444,0.6785714285714286,0.75,17.0,11.0,11.0,33.0,0.689935064935065,0.7478632478632479,0.6691729323308271,0.4158415841584158,154.0,42.0,17.0,21.0,0.765171858216971,0.7764632032615963,
pca32__ridge_0.3__r2,pca32,ridge_0.3,2.0,accuracy,0.49999999999999994,0.6694677871148459,0.6686203645505971,0.6844919786096256,111.0,61.0,57.0,128.0,0.7168761785040857,0.656140350877193,0.656176122931442,0.6549295774647887,94.0,50.0,48.0,93.0,0.7200059101654847,0.7222222222222222,0.7012987012987013,0.7777777777777778,17.0,11.0,9.0,35.0,0.689935064935065,0.7393162393162394,0.6852846401718582,0.42990654205607476,150.0,46.0,15.0,23.0,0.765171858216971,0.7692175842213733,
pca32__ridge_0.3__r4,pca32,ridge_0.3,4.0,balanced_accuracy,0.41999999999999993,0.6386554621848739,0.6323538654934003,0.6978922716627635,79.0,93.0,36.0,149.0,0.6817724701445631,0.624561403508772,0.6261820330969268,0.672782874617737,68.0,76.0,31.0,110.0,0.6805063041765169,0.6944444444444444,0.6396103896103896,0.78,11.0,17.0,5.0,39.0,0.6753246753246753,0.5213675213675214,0.6612513426423201,0.3707865168539326,89.0,107.0,5.0,33.0,0.7642320085929108,0.7332925671315734,
pca32__ridge_0.3__r4,pca32,ridge_0.3,4.0,accuracy,0.41999999999999993,0.6386554621848739,0.6323538654934003,0.6978922716627635,79.0,93.0,36.0,149.0,0.6817724701445631,0.624561403508772,0.6261820330969268,0.672782874617737,68.0,76.0,31.0,110.0,0.6805063041765169,0.6944444444444444,0.6396103896103896,0.78,11.0,17.0,5.0,39.0,0.6753246753246753,0.5213675213675214,0.6612513426423201,0.3707865168539326,89.0,107.0,5.0,33.0,0.7642320085929108,0.7332925671315734,
pca32__ridge_1.0__r1,pca32,ridge_1.0,1.0,balanced_accuracy,0.5099999999999999,0.6778711484593838,0.6787712130735386,0.6778711484593838,121.0,51.0,64.0,121.0,0.7127592708988059,0.6982456140350877,0.6979905437352245,0.6884057971014492,104.0,40.0,46.0,95.0,0.7327127659574468,0.5972222222222222,0.599025974025974,0.6419753086419753,17.0,11.0,18.0,26.0,0.6201298701298701,0.7606837606837606,0.6874328678839957,0.44,156.0,40.0,16.0,22.0,0.7549677765843179,0.7103396307059098,
pca32__ridge_1.0__r1,pca32,ridge_1.0,1.0,accuracy,0.49999999999999994,0.6778711484593838,0.6773412947831552,0.6900269541778976,114.0,58.0,57.0,128.0,0.7127592708988059,0.6982456140350877,0.6982860520094563,0.6971830985915493,100.0,44.0,42.0,99.0,0.7327127659574468,0.5972222222222222,0.5795454545454546,0.6666666666666666,14.0,14.0,15.0,29.0,0.6201298701298701,0.7393162393162394,0.6746777658431794,0.41904761904761906,151.0,45.0,16.0,22.0,0.7549677765843179,0.6906875210305443,
pca32__ridge_1.0__r2,pca32,ridge_1.0,2.0,balanced_accuracy,0.4799999999999999,0.6470588235294118,0.643730358265242,0.6834170854271356,95.0,77.0,49.0,136.0,0.6908862350722816,0.6350877192982456,0.6359338061465721,0.6601307189542484,80.0,64.0,40.0,101.0,0.6939519306540582,0.6944444444444444,0.6655844155844155,0.7608695652173914,15.0,13.0,9.0,35.0,0.6599025974025974,0.6837606837606838,0.6839419978517722,0.4126984126984127,134.0,62.0,12.0,26.0,0.7642320085929108,0.7449358351033135,
pca32__ridge_1.0__r2,pca32,ridge_1.0,2.0,accuracy,0.4799999999999999,0.6470588235294118,0.643730358265242,0.6834170854271356,95.0,77.0,49.0,136.0,0.6908862350722816,0.6350877192982456,0.6359338061465721,0.6601307189542484,80.0,64.0,40.0,101.0,0.6939519306540582,0.6944444444444444,0.6655844155844155,0.7608695652173914,15.0,13.0,9.0,35.0,0.6599025974025974,0.6837606837606838,0.6839419978517722,0.4126984126984127,134.0,62.0,12.0,26.0,0.7642320085929108,0.7449358351033135,
pca32__ridge_1.0__r4,pca32,ridge_1.0,4.0,balanced_accuracy,0.5299999999999999,0.6302521008403361,0.6342551854179761,0.5950920245398773,128.0,44.0,88.0,97.0,0.6679132620993087,0.6385964912280702,0.6374113475177305,0.5896414342629482,108.0,36.0,67.0,74.0,0.6733648542159181,0.5972222222222222,0.6185064935064934,0.6133333333333333,20.0,8.0,21.0,23.0,0.6185064935064934,0.7649572649572649,0.6581632653061225,0.40860215053763443,160.0,36.0,19.0,19.0,0.7651718582169711,0.7244782268677616,
pca32__ridge_1.0__r4,pca32,ridge_1.0,4.0,accuracy,0.5299999999999999,0.6302521008403361,0.6342551854179761,0.5950920245398773,128.0,44.0,88.0,97.0,0.6679132620993087,0.6385964912280702,0.6374113475177305,0.5896414342629482,108.0,36.0,67.0,74.0,0.6733648542159181,0.5972222222222222,0.6185064935064934,0.6133333333333333,20.0,8.0,21.0,23.0,0.6185064935064934,0.7649572649572649,0.6581632653061225,0.40860215053763443,160.0,36.0,19.0,19.0,0.7651718582169711,0.7244782268677616,
pca32__ridge_3.0__r1,pca32,ridge_3.0,1.0,balanced_accuracy,0.48999999999999994,0.6442577030812325,0.6424575738529228,0.6684073107049608,102.0,70.0,57.0,128.0,0.6981143934632307,0.6491228070175439,0.6496010638297872,0.6621621621621622,87.0,57.0,43.0,98.0,0.7044917257683216,0.625,0.6087662337662337,0.6896551724137931,15.0,13.0,14.0,30.0,0.6704545454545454,0.6965811965811965,0.6491675617615467,0.3826086956521739,141.0,55.0,16.0,22.0,0.7561761546723953,0.7171111426285844,
pca32__ridge_3.0__r1,pca32,ridge_3.0,1.0,accuracy,0.4499999999999999,0.6470588235294118,0.6416876178504085,0.6985645933014354,85.0,87.0,39.0,146.0,0.6981143934632307,0.6421052631578947,0.6436170212765957,0.6851851851851852,72.0,72.0,30.0,111.0,0.7044917257683216,0.6666666666666666,0.6298701298701299,0.7446808510638298,13.0,15.0,9.0,35.0,0.6704545454545454,0.5897435897435898,0.659640171858217,0.37662337662337664,109.0,87.0,9.0,29.0,0.7561761546723953,0.7389779071700737,
pca32__ridge_3.0__r2,pca32,ridge_3.0,2.0,balanced_accuracy,0.4699999999999999,0.6526610644257703,0.6479101194217474,0.6990291262135923,89.0,83.0,41.0,144.0,0.6858893777498429,0.6456140350877193,0.6467937352245863,0.6793650793650794,77.0,67.0,34.0,107.0,0.6918833727344366,0.6805555555555556,0.6347402597402597,0.7628865979381443,12.0,16.0,7.0,37.0,0.6493506493506492,0.6495726495726496,0.6635338345864662,0.3880597014925373,126.0,70.0,12.0,26.0,0.7649033297529538,0.7447701758252554,
pca32__ridge_3.0__r2,pca32,ridge_3.0,2.0,accuracy,0.4699999999999999,0.6526610644257703,0.6479101194217474,0.6990291262135923,89.0,83.0,41.0,144.0,0.6858893777498429,0.6456140350877193,0.6467937352245863,0.6793650793650794,77.0,67.0,34.0,107.0,0.6918833727344366,0.6805555555555556,0.6347402597402597,0.7628865979381443,12.0,16.0,7.0,37.0,0.6493506493506492,0.6495726495726496,0.6635338345864662,0.3880597014925373,126.0,70.0,12.0,26.0,0.7649033297529538,0.7447701758252554,
pca32__ridge_3.0__r4,pca32,ridge_3.0,4.0,balanced_accuracy,0.4599999999999999,0.6526610644257703,0.648931489629164,0.6915422885572139,94.0,78.0,46.0,139.0,0.7002199874292897,0.6456140350877193,0.6464982269503546,0.6710097719869706,81.0,63.0,38.0,103.0,0.6962667454688731,0.6805555555555556,0.6412337662337663,0.7578947368421053,13.0,15.0,8.0,36.0,0.698051948051948,0.6025641025641025,0.646079484425349,0.3673469387755102,114.0,82.0,11.0,27.0,0.7640977443609023,0.7513862467436518,
pca32__ridge_3.0__r4,pca32,ridge_3.0,4.0,accuracy,0.4599999999999999,0.6526610644257703,0.648931489629164,0.6915422885572139,94.0,78.0,46.0,139.0,0.7002199874292897,0.6456140350877193,0.6464982269503546,0.6710097719869706,81.0,63.0,38.0,103.0,0.6962667454688731,0.6805555555555556,0.6412337662337663,0.7578947368421053,13.0,15.0,8.0,36.0,0.698051948051948,0.6025641025641025,0.646079484425349,0.3673469387755102,114.0,82.0,11.0,27.0,0.7640977443609023,0.7513862467436518,
pca32__linsvc_0.001__r1,pca32,linsvc_0.001,1.0,balanced_accuracy,0.49999999999999994,0.6582633053221288,0.6567881835323696,0.6789473684210526,106.0,66.0,56.0,129.0,0.7016341923318669,0.6631578947368421,0.6634899527186762,0.6712328767123288,91.0,53.0,43.0,98.0,0.7163120567375887,0.6388888888888888,0.6201298701298701,0.7045454545454546,15.0,13.0,13.0,31.0,0.6371753246753247,0.7478632478632479,0.679779806659506,0.42718446601941745,153.0,43.0,16.0,22.0,0.7593984962406015,0.7308888965981989,
pca32__linsvc_0.001__r1,pca32,linsvc_0.001,1.0,accuracy,0.49999999999999994,0.6582633053221288,0.6567881835323696,0.6789473684210526,106.0,66.0,56.0,129.0,0.7016341923318669,0.6631578947368421,0.6634899527186762,0.6712328767123288,91.0,53.0,43.0,98.0,0.7163120567375887,0.6388888888888888,0.6201298701298701,0.7045454545454546,15.0,13.0,13.0,31.0,0.6371753246753247,0.7478632478632479,0.679779806659506,0.42718446601941745,153.0,43.0,16.0,22.0,0.7593984962406015,0.7308888965981989,
pca32__linsvc_0.001__r2,pca32,linsvc_0.001,2.0,balanced_accuracy,0.48999999999999994,0.6554621848739496,0.6530641106222501,0.6838046272493573,101.0,71.0,52.0,133.0,0.6890949088623508,0.6456140350877193,0.646202718676123,0.6622073578595318,85.0,59.0,42.0,99.0,0.6867612293144207,0.6944444444444444,0.672077922077922,0.7555555555555555,16.0,12.0,10.0,34.0,0.6842532467532467,0.6709401709401709,0.6656820622986037,0.3937007874015748,132.0,64.0,13.0,25.0,0.7686627282491945,0.756851113705179,
pca32__linsvc_0.001__r2,pca32,linsvc_0.001,2.0,accuracy,0.48999999999999994,0.6554621848739496,0.6530641106222501,0.6838046272493573,101.0,71.0,52.0,133.0,0.6890949088623508,0.6456140350877193,0.646202718676123,0.6622073578595318,85.0,59.0,42.0,99.0,0.6867612293144207,0.6944444444444444,0.672077922077922,0.7555555555555555,16.0,12.0,10.0,34.0,0.6842532467532467,0.6709401709401709,0.6656820622986037,0.3937007874015748,132.0,64.0,13.0,25.0,0.7686627282491945,0.756851113705179,
pca32__linsvc_0.001__r4,pca32,linsvc_0.001,4.0,balanced_accuracy,0.5099999999999999,0.6386554621848739,0.6407291011942176,0.6260869565217392,120.0,52.0,77.0,108.0,0.6873978629792583,0.6175438596491228,0.616651891252955,0.5791505791505791,101.0,43.0,66.0,75.0,0.6752856579984241,0.7222222222222222,0.7142857142857143,0.7674418604651163,19.0,9.0,11.0,33.0,0.7126623376623376,0.7649572649572649,0.6687701396348013,0.42105263157894735,159.0,37.0,18.0,20.0,0.7669172932330827,0.7244165763787174,
pca32__linsvc_0.001__r4,pca32,linsvc_0.001,4.0,accuracy,0.49999999999999994,0.6386554621848739,0.6390949088623508,0.6426592797783933,112.0,60.0,69.0,116.0,0.6873978629792583,0.6210526315789474,0.6207151300236406,0.6058394160583942,94.0,50.0,58.0,83.0,0.6752856579984241,0.7083333333333334,0.6964285714285714,0.7586206896551724,18.0,10.0,11.0,33.0,0.7126623376623376,0.717948717948718,0.6831364124597208,0.42105263157894735,144.0,52.0,14.0,24.0,0.7669172932330827,0.72845915066607,
pca32__linsvc_0.003__r1,pca32,linsvc_0.003,1.0,balanced_accuracy,0.49999999999999994,0.6554621848739496,0.6546983029541169,0.6702412868632708,109.0,63.0,60.0,125.0,0.7055939660590823,0.6596491228070176,0.659943853427896,0.6666666666666666,91.0,53.0,44.0,97.0,0.7143420015760441,0.6388888888888888,0.6396103896103896,0.6829268292682927,18.0,10.0,16.0,28.0,0.6672077922077921,0.7435897435897436,0.6772287862513426,0.4230769230769231,152.0,44.0,16.0,22.0,0.7571160042964554,0.7501186304093281,
pca32__linsvc_0.003__r1,pca32,linsvc_0.003,1.0,accuracy,0.49999999999999994,0.6554621848739496,0.6546983029541169,0.6702412868632708,109.0,63.0,60.0,125.0,0.7055939660590823,0.6596491228070176,0.659943853427896,0.6666666666666666,91.0,53.0,44.0,97.0,0.7143420015760441,0.6388888888888888,0.6396103896103896,0.6829268292682927,18.0,10.0,16.0,28.0,0.6672077922077921,0.7435897435897436,0.6772287862513426,0.4230769230769231,152.0,44.0,16.0,22.0,0.7571160042964554,0.7501186304093281,
pca32__linsvc_0.003__r2,pca32,linsvc_0.003,2.0,balanced_accuracy,0.5099999999999999,0.6442577030812325,0.6463387806411063,0.6318840579710145,121.0,51.0,76.0,109.0,0.6945317410433689,0.6491228070175439,0.6484929078014184,0.6240601503759399,102.0,42.0,58.0,83.0,0.7039499605988968,0.625,0.6347402597402598,0.6582278481012658,19.0,9.0,18.0,26.0,0.635551948051948,0.7692307692307693,0.6713211600429645,0.425531914893617,160.0,36.0,18.0,20.0,0.7669172932330828,0.7435509134171926,
pca32__linsvc_0.003__r2,pca32,linsvc_0.003,2.0,accuracy,0.49999999999999994,0.6442577030812325,0.6449088623507229,0.6462395543175488,114.0,58.0,69.0,116.0,0.6945317410433689,0.6526315789473685,0.6523345153664303,0.64,98.0,46.0,53.0,88.0,0.7039499605988968,0.6111111111111112,0.6038961038961039,0.6666666666666666,16.0,12.0,16.0,28.0,0.635551948051948,0.7393162393162394,0.6852846401718582,0.42990654205607476,150.0,46.0,15.0,23.0,0.7669172932330828,0.7118407229337462,
pca32__linsvc_0.003__r4,pca32,linsvc_0.003,4.0,balanced_accuracy,0.5299999999999999,0.6414565826330533,0.6456788183532369,0.6049382716049383,131.0,41.0,87.0,98.0,0.6958516656191075,0.6421052631578947,0.640588061465721,0.5785123966942148,113.0,31.0,71.0,70.0,0.692326635145784,0.6388888888888888,0.6396103896103896,0.6829268292682927,18.0,10.0,16.0,28.0,0.6704545454545455,0.7905982905982906,0.6734693877551021,0.4367816091954023,166.0,30.0,19.0,19.0,0.7624865735767992,0.7490362922572225,
pca32__linsvc_0.003__r4,pca32,linsvc_0.003,4.0,accuracy,0.4799999999999999,0.6470588235294118,0.6447517284726587,0.6752577319587629,100.0,72.0,54.0,131.0,0.6958516656191075,0.6210526315789474,0.6214539007092199,0.6326530612244898,84.0,60.0,48.0,93.0,0.692326635145784,0.75,0.7175324675324675,0.8085106382978723,16.0,12.0,6.0,38.0,0.6704545454545455,0.6495726495726496,0.6529269602577874,0.3787878787878788,127.0,69.0,13.0,25.0,0.7624865735767992,0.7298767397048863,
pca32__linsvc_0.01__r1,pca32,linsvc_0.01,1.0,balanced_accuracy,0.48999999999999994,0.6638655462184874,0.6626021370207417,0.6825396825396826,108.0,64.0,56.0,129.0,0.7057196731615337,0.6771929824561403,0.6776004728132388,0.6870748299319728,92.0,52.0,40.0,101.0,0.7183806146572104,0.6111111111111112,0.6038961038961039,0.6666666666666666,16.0,12.0,16.0,28.0,0.6420454545454546,0.6965811965811965,0.6491675617615467,0.3826086956521739,141.0,55.0,16.0,22.0,0.7559076262083781,0.7139639158941485,
pca32__linsvc_0.01__r1,pca32,linsvc_0.01,1.0,accuracy,0.48999999999999994,0.6638655462184874,0.6626021370207417,0.6825396825396826,108.0,64.0,56.0,129.0,0.7057196731615337,0.6771929824561403,0.6776004728132388,0.6870748299319728,92.0,52.0,40.0,101.0,0.7183806146572104,0.6111111111111112,0.6038961038961039,0.6666666666666666,16.0,12.0,16.0,28.0,0.6420454545454546,0.6965811965811965,0.6491675617615467,0.3826086956521739,141.0,55.0,16.0,22.0,0.7559076262083781,0.7139639158941485,
pca32__linsvc_0.01__r2,pca32,linsvc_0.01,2.0,balanced_accuracy,0.5399999999999999,0.6582633053221288,0.6631206788183532,0.6163522012578616,137.0,35.0,87.0,98.0,0.6995285983658077,0.6631578947368421,0.6615691489361701,0.6,117.0,27.0,69.0,72.0,0.695281717888101,0.6388888888888888,0.6525974025974026,0.6666666666666666,20.0,8.0,18.0,26.0,0.6948051948051948,0.8162393162393162,0.6781686358754028,0.45569620253164556,173.0,23.0,20.0,18.0,0.7639634801288937,0.7641163285000494,
pca32__linsvc_0.01__r2,pca32,linsvc_0.01,2.0,accuracy,0.49999999999999994,0.6610644257703081,0.6615336266499057,0.6648199445983379,116.0,56.0,65.0,120.0,0.6995285983658077,0.6526315789473685,0.6524083924349882,0.6425992779783394,97.0,47.0,52.0,89.0,0.695281717888101,0.6944444444444444,0.6915584415584416,0.7380952380952381,19.0,9.0,13.0,31.0,0.6948051948051948,0.7393162393162394,0.6852846401718582,0.42990654205607476,150.0,46.0,15.0,23.0,0.7639634801288937,0.7644240065803453,
pca32__linsvc_0.01__r4,pca32,linsvc_0.01,4.0,balanced_accuracy,0.49999999999999994,0.6386554621848739,0.6401162790697674,0.6324786324786325,117.0,55.0,74.0,111.0,0.6846008799497172,0.6421052631578947,0.6416223404255319,0.6222222222222222,99.0,45.0,57.0,84.0,0.6938534278959811,0.625,0.6282467532467533,0.6666666666666666,18.0,10.0,17.0,27.0,0.625,0.717948717948718,0.6725295381310419,0.4107142857142857,145.0,51.0,15.0,23.0,0.7649033297529538,0.7363107067351253,
pca32__linsvc_0.01__r4,pca32,linsvc_0.01,4.0,accuracy,0.49999999999999994,0.6386554621848739,0.6401162790697674,0.6324786324786325,117.0,55.0,74.0,111.0,0.6846008799497172,0.6421052631578947,0.6416223404255319,0.6222222222222222,99.0,45.0,57.0,84.0,0.6938534278959811,0.625,0.6282467532467533,0.6666666666666666,18.0,10.0,17.0,27.0,0.625,0.717948717948718,0.6725295381310419,0.4107142857142857,145.0,51.0,15.0,23.0,0.7649033297529538,0.7363107067351253,
pca32__sgd_0.0003__r1,pca32,sgd_0.0003,1.0,balanced_accuracy,0.25999999999999995,0.5994397759103641,0.5998271527341295,0.6038781163434903,105.0,67.0,76.0,109.0,0.5963230672532998,0.6140350877192983,0.613918439716312,0.6071428571428571,90.0,54.0,56.0,85.0,0.6100768321513003,0.5416666666666666,0.5405844155844155,0.5925925925925926,15.0,13.0,20.0,24.0,0.5389610389610389,0.6153846153846154,0.6537325456498388,0.375,117.0,79.0,11.0,27.0,0.6607142857142857,0.6396470072458443,
pca32__sgd_0.0003__r1,pca32,sgd_0.0003,1.0,accuracy,0.25999999999999995,0.5994397759103641,0.5998271527341295,0.6038781163434903,105.0,67.0,76.0,109.0,0.5963230672532998,0.6140350877192983,0.613918439716312,0.6071428571428571,90.0,54.0,56.0,85.0,0.6100768321513003,0.5416666666666666,0.5405844155844155,0.5925925925925926,15.0,13.0,20.0,24.0,0.5389610389610389,0.6153846153846154,0.6537325456498388,0.375,117.0,79.0,11.0,27.0,0.6607142857142857,0.6396470072458443,
pca32__sgd_0.0003__r2,pca32,sgd_0.0003,2.0,balanced_accuracy,0.49999999999999994,0.6554621848739496,0.6538812067881835,0.6771653543307087,105.0,67.0,56.0,129.0,0.6562225015713388,0.6526315789473685,0.6528516548463357,0.657439446366782,91.0,53.0,46.0,95.0,0.6557082348305753,0.6666666666666666,0.6363636363636364,0.7391304347826086,14.0,14.0,10.0,34.0,0.6318993506493507,0.6666666666666666,0.6631310418904404,0.390625,131.0,65.0,13.0,25.0,0.6985767991407089,0.7474609601255868,
pca32__sgd_0.0003__r2,pca32,sgd_0.0003,2.0,accuracy,0.49999999999999994,0.6554621848739496,0.6538812067881835,0.6771653543307087,105.0,67.0,56.0,129.0,0.6562225015713388,0.6526315789473685,0.6528516548463357,0.657439446366782,91.0,53.0,46.0,95.0,0.6557082348305753,0.6666666666666666,0.6363636363636364,0.7391304347826086,14.0,14.0,10.0,34.0,0.6318993506493507,0.6666666666666666,0.6631310418904404,0.390625,131.0,65.0,13.0,25.0,0.6985767991407089,0.7474609601255868,
pca32__sgd_0.0003__r4,pca32,sgd_0.0003,4.0,balanced_accuracy,0.49999999999999994,0.6386554621848739,0.638686360779384,0.6465753424657534,110.0,62.0,67.0,118.0,0.6348522941546197,0.6385964912280702,0.6385933806146572,0.6360424028268551,92.0,52.0,51.0,90.0,0.635047281323877,0.6388888888888888,0.6396103896103896,0.6829268292682927,18.0,10.0,16.0,28.0,0.6314935064935064,0.6965811965811965,0.6703813104189044,0.40336134453781514,139.0,57.0,14.0,24.0,0.6754162191192267,0.7471655684695868,
