n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc,delta_bacc,eval_scope,rule_name,base_model,pseudo_subset,signal,mode,threshold
285,11,0.03859649122807018,61,64,-3,4,7,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.775438596491228,0.7757830969267139,0.7808219178082192,0.8085106382978723,0.7430555555555556,107,37,27,114,0.8737687155240348,-0.010712174940898489,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.867349,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8673485966548612
306,7,0.02287581699346405,65,70,-5,1,6,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7712418300653595,0.7316528745644599,0.6022727272727273,0.6463414634146342,0.8169642857142857,183,41,29,53,0.818270905923345,-0.022756968641114983,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.867349,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8673485966548612
105,1,0.009523809523809525,51,50,1,1,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5238095238095238,0.5407190022010271,0.5689655172413793,0.7021276595744681,0.3793103448275862,22,36,14,33,0.6661775495231108,0.008620689655172376,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.867349,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8673485966548612
696,19,0.027298850574712645,177,184,-7,6,13,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.735632183908046,0.736567553468962,0.684931506849315,0.7407407407407407,0.7323943661971831,312,114,70,200,0.8353069031472786,-0.012962962962962954,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.867349,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8673485966548612
119,1,0.008403361344537815,18,19,-1,0,1,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8403361344537815,0.7875733137829912,0.6885245901639344,0.6774193548387096,0.8977272727272727,79,9,10,21,0.8885630498533724,-0.016129032258064502,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.891083,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8910828501029923
285,6,0.021052631578947368,61,63,-2,2,4,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7789473684210526,0.7793291962174941,0.7849829351535836,0.8156028368794326,0.7430555555555556,107,37,26,115,0.8737687155240348,-0.0071660756501182865,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.891083,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8910828501029923
306,6,0.0196078431372549,65,69,-4,1,5,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7745098039215687,0.7338850174216027,0.6057142857142858,0.6463414634146342,0.8214285714285714,184,40,29,53,0.818270905923345,-0.02052482578397219,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.891083,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8910828501029923
105,1,0.009523809523809525,51,50,1,1,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5238095238095238,0.5407190022010271,0.5689655172413793,0.7021276595744681,0.3793103448275862,22,36,14,33,0.6661775495231108,0.008620689655172376,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.891083,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8910828501029923
696,13,0.01867816091954023,177,182,-5,4,9,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7385057471264368,0.7395931142410015,0.6883561643835616,0.7444444444444445,0.7347417840375586,313,113,69,201,0.8353069031472786,-0.009937402190923428,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|all_preds|t=0.891083,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,all_preds,0.8910828501029923
119,6,0.05042016806722689,18,20,-2,2,4,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8319327731092437,0.750549853372434,0.6428571428571429,0.5806451612903226,0.9204545454545454,81,7,13,18,0.8885630498533724,-0.053152492668621765,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.688732,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.6887318808847092
285,38,0.13333333333333333,61,71,-10,14,24,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7508771929824561,0.75,0.7258687258687259,0.6666666666666666,0.8333333333333334,120,24,47,94,0.8737687155240348,-0.03649527186761237,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.688732,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.6887318808847092
306,21,0.06862745098039216,65,64,1,11,10,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7908496732026143,0.7179878048780488,0.5897435897435898,0.5609756097560976,0.875,196,28,36,46,0.818270905923345,-0.03642203832752611,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.688732,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.6887318808847092
105,18,0.17142857142857143,51,45,6,12,6,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5714285714285714,0.5717168011738811,0.5454545454545454,0.574468085106383,0.5689655172413793,33,25,20,27,0.6661775495231108,0.039618488628026416,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.688732,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.6887318808847092
696,77,0.11063218390804598,177,180,-3,37,40,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7413793103448276,0.7188836724047991,0.6498054474708171,0.6185185185185185,0.8192488262910798,349,77,103,167,0.8353069031472786,-0.030646844027125808,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.688732,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.6887318808847092
119,5,0.04201680672268908,18,19,-1,2,3,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8403361344537815,0.7666788856304985,0.6666666666666666,0.6129032258064516,0.9204545454545454,81,7,12,19,0.8885630498533724,-0.03702346041055726,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.709701,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7097006450753994
285,30,0.10526315789473684,61,67,-6,12,18,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7649122807017544,0.7643321513002364,0.7490636704119851,0.7092198581560284,0.8194444444444444,118,26,41,100,0.8737687155240348,-0.022163120567376016,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.709701,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7097006450753994
306,21,0.06862745098039216,65,64,1,11,10,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7908496732026143,0.7179878048780488,0.5897435897435898,0.5609756097560976,0.875,196,28,36,46,0.818270905923345,-0.03642203832752611,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.709701,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7097006450753994
105,18,0.17142857142857143,51,45,6,12,6,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5714285714285714,0.5717168011738811,0.5454545454545454,0.574468085106383,0.5689655172413793,33,25,20,27,0.6661775495231108,0.039618488628026416,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.709701,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7097006450753994
696,69,0.09913793103448276,177,176,1,35,34,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7471264367816092,0.7276473656755347,0.6628352490421456,0.6407407407407407,0.8145539906103286,347,79,97,173,0.8353069031472786,-0.021883150756390246,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.709701,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7097006450753994
119,4,0.03361344537815126,18,18,0,2,2,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8487394957983193,0.782807917888563,0.6896551724137931,0.6451612903225806,0.9204545454545454,81,7,11,20,0.8885630498533724,-0.02089442815249276,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.755795,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7557950174655974
285,25,0.08771929824561403,61,64,-3,11,14,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.775438596491228,0.7750443262411347,0.7647058823529411,0.7375886524822695,0.8125,117,27,37,104,0.8737687155240348,-0.011450945626477638,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.755795,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7557950174655974
306,13,0.042483660130718956,65,68,-3,5,8,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7777777777777778,0.7167900696864111,0.5853658536585366,0.5853658536585366,0.8482142857142857,190,34,34,48,0.818270905923345,-0.03761977351916379,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.755795,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7557950174655974
105,16,0.1523809523809524,51,43,8,12,4,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5904761904761905,0.592993396918562,0.5742574257425742,0.6170212765957447,0.5689655172413793,33,25,18,29,0.6661775495231108,0.0608950843727073,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.755795,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7557950174655974
696,54,0.07758620689655173,177,175,2,28,26,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7485632183908046,0.734246218049035,0.6741154562383612,0.6703703703703704,0.7981220657276995,340,86,89,181,0.8353069031472786,-0.015284298382889916,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.755795,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7557950174655974
119,4,0.03361344537815126,18,18,0,2,2,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8487394957983193,0.782807917888563,0.6896551724137931,0.6451612903225806,0.9204545454545454,81,7,11,20,0.8885630498533724,-0.02089442815249276,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.796119,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7961194127742053
285,20,0.07017543859649122,61,63,-2,9,11,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7789473684210526,0.7787381796690307,0.7725631768953068,0.7588652482269503,0.7986111111111112,115,29,34,107,0.8737687155240348,-0.007757092198581672,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.796119,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7961194127742053
306,10,0.032679738562091505,65,65,0,5,5,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7875816993464052,0.7350827526132404,0.6107784431137725,0.6219512195121951,0.8482142857142857,190,34,31,51,0.818270905923345,-0.019327090592334506,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.796119,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7961194127742053
105,9,0.08571428571428572,51,46,5,7,2,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5619047619047619,0.5711665443873808,0.5740740740740741,0.6595744680851063,0.4827586206896552,28,30,16,31,0.6661775495231108,0.03906823184152608,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.796119,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7961194127742053
696,39,0.05603448275862069,177,174,3,21,18,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.75,0.7408450704225351,0.6847826086956522,0.7,0.7816901408450704,333,93,81,189,0.8353069031472786,-0.008685446009389808,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.796119,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.7961194127742053
119,2,0.01680672268907563,18,20,-2,0,2,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8319327731092437,0.7714442815249267,0.6666666666666666,0.6451612903225806,0.8977272727272727,79,9,11,20,0.8885630498533724,-0.032258064516129004,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.805494,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8054942717274913
285,17,0.05964912280701754,61,62,-1,8,9,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7824561403508772,0.7823581560283688,0.7785714285714286,0.7730496453900709,0.7916666666666666,114,30,32,109,0.8737687155240348,-0.004137115839243588,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.805494,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8054942717274913
306,9,0.029411764705882353,65,66,-1,4,5,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7843137254901961,0.7328506097560976,0.6071428571428571,0.6219512195121951,0.84375,189,35,31,51,0.818270905923345,-0.0215592334494773,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.805494,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8054942717274913
105,7,0.06666666666666667,51,46,5,6,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5619047619047619,0.5731841526045488,0.5818181818181818,0.6808510638297872,0.46551724137931033,27,31,15,32,0.6661775495231108,0.04108584005869409,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.805494,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8054942717274913
696,33,0.04741379310344827,177,174,3,18,15,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.75,0.7428794992175274,0.6881720430107527,0.7111111111111111,0.7746478873239436,330,96,78,192,0.8353069031472786,-0.006651017214397537,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.805494,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8054942717274913
119,1,0.008403361344537815,18,19,-1,0,1,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8403361344537815,0.7875733137829912,0.6885245901639344,0.6774193548387096,0.8977272727272727,79,9,10,21,0.8885630498533724,-0.016129032258064502,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.839218,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8392184744564624
285,10,0.03508771929824561,61,61,0,5,5,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7859649122807018,0.7861258865248227,0.7874564459930313,0.8014184397163121,0.7708333333333334,111,33,28,113,0.8737687155240348,-0.00036938534278962987,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.839218,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8392184744564624
306,8,0.026143790849673203,65,65,0,4,4,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7875816993464052,0.7389481707317074,0.6153846153846154,0.6341463414634146,0.84375,189,35,30,52,0.818270905923345,-0.015461672473867538,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.839218,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8392184744564624
105,4,0.0380952380952381,51,49,2,3,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5333333333333333,0.5473220836390316,0.5663716814159292,0.6808510638297872,0.41379310344827586,24,34,15,32,0.6661775495231108,0.015223771093176852,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.839218,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8392184744564624
696,22,0.031609195402298854,177,175,2,12,10,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7485632183908046,0.7450965049556599,0.6924428822495606,0.7296296296296296,0.7605633802816901,324,102,73,197,0.8353069031472786,-0.004434011476264987,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.839218,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8392184744564624
119,1,0.008403361344537815,18,19,-1,0,1,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8403361344537815,0.7875733137829912,0.6885245901639344,0.6774193548387096,0.8977272727272727,79,9,10,21,0.8885630498533724,-0.016129032258064502,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.866864,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8668644134056805
285,8,0.028070175438596492,61,61,0,4,4,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7859649122807018,0.7861997635933806,0.7889273356401384,0.8085106382978723,0.7638888888888888,110,34,27,114,0.8737687155240348,-0.0002955082742317483,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.866864,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8668644134056805
306,5,0.016339869281045753,65,66,-1,2,3,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7843137254901961,0.7405814459930313,0.6162790697674418,0.6463414634146342,0.8348214285714286,187,37,29,53,0.818270905923345,-0.013828397212543586,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.866864,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8668644134056805
105,1,0.009523809523809525,51,50,1,1,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5238095238095238,0.5407190022010271,0.5689655172413793,0.7021276595744681,0.3793103448275862,22,36,14,33,0.6661775495231108,0.008620689655172376,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.866864,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8668644134056805
696,14,0.020114942528735632,177,177,0,7,7,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7456896551724138,0.7447835159102765,0.6932409012131716,0.7407407407407407,0.7488262910798122,319,107,70,200,0.8353069031472786,-0.004747000521648448,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.866864,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8668644134056805
119,1,0.008403361344537815,18,19,-1,0,1,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8403361344537815,0.7875733137829912,0.6885245901639344,0.6774193548387096,0.8977272727272727,79,9,10,21,0.8885630498533724,-0.016129032258064502,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.875774,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8757736746072271
285,8,0.028070175438596492,61,61,0,4,4,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7859649122807018,0.7861997635933806,0.7889273356401384,0.8085106382978723,0.7638888888888888,110,34,27,114,0.8737687155240348,-0.0002955082742317483,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.875774,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8757736746072271
306,4,0.013071895424836602,65,67,-2,1,3,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7810457516339869,0.7383493031358885,0.6127167630057804,0.6463414634146342,0.8303571428571429,186,38,29,53,0.818270905923345,-0.01606054006968638,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.875774,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8757736746072271
105,1,0.009523809523809525,51,50,1,1,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5238095238095238,0.5407190022010271,0.5689655172413793,0.7021276595744681,0.3793103448275862,22,36,14,33,0.6661775495231108,0.008620689655172376,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.875774,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8757736746072271
696,13,0.01867816091954023,177,178,-1,6,7,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7442528735632183,0.7436098069900887,0.6920415224913494,0.7407407407407407,0.7464788732394366,318,108,70,200,0.8353069031472786,-0.005920709441836203,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.875774,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8757736746072271
119,1,0.008403361344537815,18,19,-1,0,1,119,0.8487394957983193,0.8037023460410557,0.7096774193548387,0.7096774193548387,0.8977272727272727,79,9,9,22,0.8885630498533724,119,0.8403361344537815,0.7875733137829912,0.6885245901639344,0.6774193548387096,0.8977272727272727,79,9,10,21,0.8885630498533724,-0.016129032258064502,quality_top20_internal,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.891220,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8912197156859449
285,4,0.014035087719298246,61,61,0,2,2,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7859649122807018,0.7863475177304964,0.7918088737201365,0.8226950354609929,0.75,108,36,25,116,0.8737687155240348,-0.00014775413711598517,old_data,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.891220,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8912197156859449
306,4,0.013071895424836602,65,67,-2,1,3,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7810457516339869,0.7383493031358885,0.6127167630057804,0.6463414634146342,0.8303571428571429,186,38,29,53,0.818270905923345,-0.01606054006968638,third_batch,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.891220,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8912197156859449
105,1,0.009523809523809525,51,50,1,1,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5238095238095238,0.5407190022010271,0.5689655172413793,0.7021276595744681,0.3793103448275862,22,36,14,33,0.6661775495231108,0.008620689655172376,strict_external,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.891220,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8912197156859449
