rule_name,signal,mode,threshold,eval_domain,n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,rescued_fn,rescued_fp,hurt_to_fn,hurt_to_fp,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc
robust_prob|single:v143_pca_directional|all_preds|t=0.959529,single:v143_pca_directional,all_preds,0.9595285030614016,all_three_domains,696,30,0.04310344827586207,136,152,-16,7,23,1,6,16,7,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7816091954022989,0.759207094418362,0.7007874015748031,0.6592592592592592,0.8591549295774648,366,60,92,178,0.8477743001217182
robust_prob|single:v143_pca_directional|all_preds|t=0.972692,single:v143_pca_directional,all_preds,0.9726922969562428,old_data,285,8,0.028070175438596492,45,53,-8,0,8,0,0,5,3,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8140350877192982,0.8135342789598109,0.8029739776951673,0.7659574468085106,0.8611111111111112,124,20,33,108,0.9036643026004727
robust_prob|single:v143_pca_directional|all_preds|t=0.972692,single:v143_pca_directional,all_preds,0.9726922969562428,third_batch,306,4,0.013071895424836602,59,59,0,2,2,1,1,1,1,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237
robust_prob|single:v143_pca_directional|all_preds|t=0.972692,single:v143_pca_directional,all_preds,0.9726922969562428,strict_external,105,7,0.06666666666666667,32,33,-1,3,4,0,3,4,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6857142857142857,0.6771826852531181,0.6292134831460674,0.5957446808510638,0.7586206896551724,44,14,19,28,0.6621423330887748
robust_prob|single:v143_pca_directional|all_preds|t=0.972692,single:v143_pca_directional,all_preds,0.9726922969562428,all_three_domains,696,19,0.027298850574712645,136,145,-9,5,14,1,4,10,4,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7916666666666666,0.7714919144496609,0.7173489278752436,0.6814814814814815,0.8615023474178404,367,59,86,184,0.8477743001217182
robust_prob|single:v143_pca_directional|all_preds|t=0.976543,single:v143_pca_directional,all_preds,0.97654298178671,old_data,285,7,0.02456140350877193,45,52,-7,0,7,0,0,5,2,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8175438596491228,0.8170065011820331,0.8059701492537313,0.7659574468085106,0.8680555555555556,125,19,33,108,0.9036643026004727
robust_prob|single:v143_pca_directional|all_preds|t=0.976543,single:v143_pca_directional,all_preds,0.97654298178671,third_batch,306,2,0.006535947712418301,59,59,0,1,1,0,1,1,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8071895424836601,0.73301393728223,0.6143790849673203,0.573170731707317,0.8928571428571429,200,24,35,47,0.8161476480836237
robust_prob|single:v143_pca_directional|all_preds|t=0.976543,single:v143_pca_directional,all_preds,0.97654298178671,strict_external,105,4,0.0380952380952381,32,30,2,3,1,0,3,1,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7090975788701394,0.6739130434782609,0.6595744680851063,0.7586206896551724,44,14,16,31,0.6621423330887748
robust_prob|single:v143_pca_directional|all_preds|t=0.976543,single:v143_pca_directional,all_preds,0.97654298178671,all_three_domains,696,13,0.01867816091954023,136,141,-5,4,9,0,4,7,2,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7974137931034483,0.7775430359937402,0.7251461988304093,0.6888888888888889,0.8661971830985915,369,57,84,186,0.8477743001217182
robust_prob|single:v143_pca_directional|all_preds|t=0.988664,single:v143_pca_directional,all_preds,0.988663853712855,old_data,285,4,0.014035087719298246,45,49,-4,0,4,0,0,3,1,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8280701754385965,0.8275709219858156,0.8178438661710037,0.7801418439716312,0.875,126,18,31,110,0.9036643026004727
robust_prob|single:v143_pca_directional|all_preds|t=0.988664,single:v143_pca_directional,all_preds,0.988663853712855,third_batch,306,2,0.006535947712418301,59,59,0,1,1,0,1,1,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8071895424836601,0.73301393728223,0.6143790849673203,0.573170731707317,0.8928571428571429,200,24,35,47,0.8161476480836237
robust_prob|single:v143_pca_directional|all_preds|t=0.988664,single:v143_pca_directional,all_preds,0.988663853712855,strict_external,105,2,0.01904761904761905,32,30,2,2,0,0,2,0,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7111151870873074,0.6808510638297872,0.6808510638297872,0.7413793103448276,43,15,15,32,0.6621423330887748
robust_prob|single:v143_pca_directional|all_preds|t=0.988664,single:v143_pca_directional,all_preds,0.988663853712855,all_three_domains,696,8,0.011494252873563218,136,138,-2,3,5,0,3,4,1,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8017241379310345,0.7830985915492957,0.7325581395348837,0.7,0.8661971830985915,369,57,81,189,0.8477743001217182
robust_prob|single:v143_pca_directional|all_preds|t=0.991918,single:v143_pca_directional,all_preds,0.9919180503517415,old_data,285,2,0.007017543859649123,45,47,-2,0,2,0,0,1,1,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8350877192982457,0.8346631205673759,0.8265682656826568,0.7943262411347518,0.875,126,18,29,112,0.9036643026004727
robust_prob|single:v143_pca_directional|all_preds|t=0.991918,single:v143_pca_directional,all_preds,0.9919180503517415,third_batch,306,1,0.0032679738562091504,59,60,-1,0,1,0,0,1,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7307817944250871,0.6103896103896104,0.573170731707317,0.8883928571428571,199,25,35,47,0.8161476480836237
robust_prob|single:v143_pca_directional|all_preds|t=0.991918,single:v143_pca_directional,all_preds,0.9919180503517415,strict_external,105,0,0.0,32,32,0,0,0,0,0,0,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748
robust_prob|single:v143_pca_directional|all_preds|t=0.991918,single:v143_pca_directional,all_preds,0.9919180503517415,all_three_domains,696,3,0.004310344827586207,136,139,-3,0,3,0,0,2,1,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8002873563218391,0.7832811684924361,0.7332053742802304,0.7074074074074074,0.8591549295774648,366,60,79,191,0.8477743001217182
robust_prob|single:v143_pca_directional|all_preds|t=0.993905,single:v143_pca_directional,all_preds,0.9939047935867368,old_data,285,2,0.007017543859649123,45,47,-2,0,2,0,0,1,1,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8350877192982457,0.8346631205673759,0.8265682656826568,0.7943262411347518,0.875,126,18,29,112,0.9036643026004727
robust_prob|single:v143_pca_directional|all_preds|t=0.993905,single:v143_pca_directional,all_preds,0.9939047935867368,third_batch,306,1,0.0032679738562091504,59,60,-1,0,1,0,0,1,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7307817944250871,0.6103896103896104,0.573170731707317,0.8883928571428571,199,25,35,47,0.8161476480836237
robust_prob|single:v143_pca_directional|all_preds|t=0.993905,single:v143_pca_directional,all_preds,0.9939047935867368,strict_external,105,0,0.0,32,32,0,0,0,0,0,0,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748
robust_prob|single:v143_pca_directional|all_preds|t=0.993905,single:v143_pca_directional,all_preds,0.9939047935867368,all_three_domains,696,3,0.004310344827586207,136,139,-3,0,3,0,0,2,1,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8002873563218391,0.7832811684924361,0.7332053742802304,0.7074074074074074,0.8591549295774648,366,60,79,191,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.317658,single:v143_pca_directional,pred_high_only,0.3176581625253271,old_data,285,56,0.19649122807017544,45,85,-40,8,48,0,8,48,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7017543859649122,0.6992464539007093,0.6046511627906976,0.46099290780141844,0.9375,135,9,76,65,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.317658,single:v143_pca_directional,pred_high_only,0.3176581625253271,third_batch,306,33,0.10784313725490197,59,70,-11,11,22,0,11,22,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7712418300653595,0.6272865853658537,0.4262295081967213,0.3170731707317073,0.9375,210,14,56,26,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.317658,single:v143_pca_directional,pred_high_only,0.3176581625253271,strict_external,105,41,0.3904761904761905,32,43,-11,15,26,0,15,26,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5904761904761905,0.5465884079236978,0.21818181818181817,0.1276595744680851,0.9655172413793104,56,2,41,6,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.317658,single:v143_pca_directional,pred_high_only,0.3176581625253271,all_three_domains,696,130,0.1867816091954023,136,198,-62,34,96,0,34,96,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7155172413793104,0.6502869066249348,0.49489795918367346,0.3592592592592593,0.9413145539906104,401,25,173,97,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.622396,single:v143_pca_directional,pred_high_only,0.6223962060203171,old_data,285,39,0.1368421052631579,45,70,-25,7,32,0,7,32,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7543859649122807,0.7525118203309693,0.6982758620689655,0.574468085106383,0.9305555555555556,134,10,60,81,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.622396,single:v143_pca_directional,pred_high_only,0.6223962060203171,third_batch,306,20,0.06535947712418301,59,71,-12,4,16,0,4,16,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7679738562091504,0.6482469512195121,0.4740740740740741,0.3902439024390244,0.90625,203,21,50,32,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.622396,single:v143_pca_directional,pred_high_only,0.6223962060203171,strict_external,105,35,0.3333333333333333,32,37,-5,15,20,0,15,20,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6476190476190476,0.6104181951577403,0.39344262295081966,0.2553191489361702,0.9655172413793104,56,2,35,12,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.622396,single:v143_pca_directional,pred_high_only,0.6223962060203171,all_three_domains,696,94,0.13505747126436782,136,178,-42,26,68,0,26,68,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7442528735632183,0.6927490871152843,0.5841121495327103,0.46296296296296297,0.9225352112676056,393,33,145,125,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.740848,single:v143_pca_directional,pred_high_only,0.7408480354680079,old_data,285,30,0.10526315789473684,45,67,-22,4,26,0,4,26,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7649122807017544,0.7633717494089834,0.7219917012448133,0.6170212765957447,0.9097222222222222,131,13,54,87,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.740848,single:v143_pca_directional,pred_high_only,0.7408480354680079,third_batch,306,14,0.0457516339869281,59,67,-8,3,11,0,3,11,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7810457516339869,0.6765026132404182,0.524822695035461,0.45121951219512196,0.9017857142857143,202,22,45,37,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.740848,single:v143_pca_directional,pred_high_only,0.7408480354680079,strict_external,105,33,0.3142857142857143,32,37,-5,14,19,0,14,19,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6476190476190476,0.6124358033749083,0.4126984126984127,0.2765957446808511,0.9482758620689655,55,3,34,13,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.740848,single:v143_pca_directional,pred_high_only,0.7408480354680079,all_three_domains,696,77,0.11063218390804598,136,171,-35,21,56,0,21,56,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7543103448275862,0.7091027647365675,0.6157303370786517,0.5074074074074074,0.9107981220657277,388,38,133,137,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.749294,single:v143_pca_directional,pred_high_only,0.7492944570899537,old_data,285,29,0.10175438596491228,45,66,-21,4,25,0,4,25,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7684210526315789,0.7669178486997636,0.7272727272727273,0.624113475177305,0.9097222222222222,131,13,53,88,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.749294,single:v143_pca_directional,pred_high_only,0.7492944570899537,third_batch,306,12,0.0392156862745098,59,65,-6,3,9,0,3,9,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7875816993464052,0.6886977351916377,0.5454545454545454,0.47560975609756095,0.9017857142857143,202,22,43,39,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.749294,single:v143_pca_directional,pred_high_only,0.7492944570899537,strict_external,105,33,0.3142857142857143,32,37,-5,14,19,0,14,19,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6476190476190476,0.6124358033749083,0.4126984126984127,0.2765957446808511,0.9482758620689655,55,3,34,13,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.749294,single:v143_pca_directional,pred_high_only,0.7492944570899537,all_three_domains,696,74,0.10632183908045977,136,168,-32,21,53,0,21,53,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7586206896551724,0.7146583202921231,0.625,0.5185185185185185,0.9107981220657277,388,38,130,140,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.839302,single:v143_pca_directional,pred_high_only,0.8393021870090526,old_data,285,24,0.08421052631578947,45,61,-16,4,20,0,4,20,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7859649122807018,0.7846483451536643,0.7530364372469636,0.6595744680851063,0.9097222222222222,131,13,48,93,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.839302,single:v143_pca_directional,pred_high_only,0.8393021870090526,third_batch,306,7,0.02287581699346405,59,60,-1,3,4,0,3,4,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7191855400696865,0.5945945945945946,0.5365853658536586,0.9017857142857143,202,22,38,44,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.839302,single:v143_pca_directional,pred_high_only,0.8393021870090526,strict_external,105,25,0.23809523809523808,32,35,-3,11,14,0,11,14,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6666666666666666,0.6397652237710931,0.5070422535211268,0.3829787234042553,0.896551724137931,52,6,29,18,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.839302,single:v143_pca_directional,pred_high_only,0.8393021870090526,all_three_domains,696,56,0.08045977011494253,136,156,-20,18,38,0,18,38,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7758620689655172,0.7389149713093375,0.6652360515021459,0.5740740740740741,0.903755868544601,385,41,115,155,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.848386,single:v143_pca_directional,pred_high_only,0.8483860991146496,old_data,285,23,0.08070175438596491,45,60,-15,4,19,0,4,19,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7894736842105263,0.7881944444444444,0.7580645161290323,0.6666666666666666,0.9097222222222222,131,13,47,94,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.848386,single:v143_pca_directional,pred_high_only,0.8483860991146496,third_batch,306,7,0.02287581699346405,59,60,-1,3,4,0,3,4,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7191855400696865,0.5945945945945946,0.5365853658536586,0.9017857142857143,202,22,38,44,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.848386,single:v143_pca_directional,pred_high_only,0.8483860991146496,strict_external,105,24,0.22857142857142856,32,36,-4,10,14,0,10,14,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6571428571428571,0.6311445341159208,0.5,0.3829787234042553,0.8793103448275862,51,7,29,18,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.848386,single:v143_pca_directional,pred_high_only,0.8483860991146496,all_three_domains,696,54,0.07758620689655173,136,156,-20,17,37,0,17,37,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7758620689655172,0.7395931142410015,0.6666666666666666,0.5777777777777777,0.9014084507042254,384,42,114,156,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.910155,single:v143_pca_directional,pred_high_only,0.9101546891711648,old_data,285,15,0.05263157894736842,45,56,-11,2,13,0,2,13,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8025265957446809,0.78125,0.7092198581560284,0.8958333333333334,129,15,41,100,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.910155,single:v143_pca_directional,pred_high_only,0.9101546891711648,third_batch,306,6,0.0196078431372549,59,61,-2,2,4,0,2,4,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8006535947712419,0.7169533972125436,0.5906040268456376,0.5365853658536586,0.8973214285714286,201,23,38,44,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.910155,single:v143_pca_directional,pred_high_only,0.9101546891711648,strict_external,105,16,0.1523809523809524,32,32,0,8,8,0,8,8,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6952380952380952,0.6777329420396185,0.6,0.5106382978723404,0.8448275862068966,49,9,23,24,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.910155,single:v143_pca_directional,pred_high_only,0.9101546891711648,all_three_domains,696,37,0.05316091954022988,136,149,-13,12,25,0,12,25,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7859195402298851,0.7559467918622849,0.6927835051546392,0.6222222222222222,0.8896713615023474,379,47,102,168,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.922862,single:v143_pca_directional,pred_high_only,0.9228622258120098,old_data,285,13,0.0456140350877193,45,54,-9,2,11,0,2,11,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8105263157894737,0.8096187943262412,0.7906976744186046,0.723404255319149,0.8958333333333334,129,15,39,102,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.922862,single:v143_pca_directional,pred_high_only,0.9228622258120098,third_batch,306,5,0.016339869281045753,59,62,-3,1,4,0,1,4,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7973856209150327,0.7147212543554007,0.5866666666666667,0.5365853658536586,0.8928571428571429,200,24,38,44,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.922862,single:v143_pca_directional,pred_high_only,0.9228622258120098,strict_external,105,14,0.13333333333333333,32,34,-2,6,8,0,6,8,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6761904761904762,0.6604915627292736,0.5853658536585366,0.5106382978723404,0.8103448275862069,47,11,23,24,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.922862,single:v143_pca_directional,pred_high_only,0.9228622258120098,all_three_domains,696,32,0.04597701149425287,136,150,-14,9,23,0,9,23,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7844827586206896,0.7561293688054251,0.6938775510204082,0.6296296296296297,0.8826291079812206,376,50,100,170,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.937540,single:v143_pca_directional,pred_high_only,0.937540478668236,old_data,285,10,0.03508771929824561,45,53,-8,1,9,0,1,9,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8140350877192982,0.8132387706855791,0.7969348659003831,0.7375886524822695,0.8888888888888888,128,16,37,104,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.937540,single:v143_pca_directional,pred_high_only,0.937540478668236,third_batch,306,5,0.016339869281045753,59,62,-3,1,4,0,1,4,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7973856209150327,0.7147212543554007,0.5866666666666667,0.5365853658536586,0.8928571428571429,200,24,38,44,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.937540,single:v143_pca_directional,pred_high_only,0.937540478668236,strict_external,105,11,0.10476190476190476,32,35,-3,4,7,0,4,7,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6666666666666666,0.6538884812912693,0.5882352941176471,0.5319148936170213,0.7758620689655172,45,13,22,25,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.937540,single:v143_pca_directional,pred_high_only,0.937540478668236,all_three_domains,696,26,0.03735632183908046,136,150,-14,6,20,0,6,20,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7844827586206896,0.7581637976004173,0.6975806451612904,0.6407407407407407,0.8755868544600939,373,53,97,173,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.944578,single:v143_pca_directional,pred_high_only,0.9445784186828666,old_data,285,10,0.03508771929824561,45,53,-8,1,9,0,1,9,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8140350877192982,0.8132387706855791,0.7969348659003831,0.7375886524822695,0.8888888888888888,128,16,37,104,0.9036643026004727
robust_prob|single:v143_pca_directional|pred_high_only|t=0.944578,single:v143_pca_directional,pred_high_only,0.9445784186828666,third_batch,306,2,0.006535947712418301,59,59,0,1,1,0,1,1,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8071895424836601,0.73301393728223,0.6143790849673203,0.573170731707317,0.8928571428571429,200,24,35,47,0.8161476480836237
robust_prob|single:v143_pca_directional|pred_high_only|t=0.944578,single:v143_pca_directional,pred_high_only,0.9445784186828666,strict_external,105,11,0.10476190476190476,32,35,-3,4,7,0,4,7,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6666666666666666,0.6538884812912693,0.5882352941176471,0.5319148936170213,0.7758620689655172,45,13,22,25,0.6621423330887748
robust_prob|single:v143_pca_directional|pred_high_only|t=0.944578,single:v143_pca_directional,pred_high_only,0.9445784186828666,all_three_domains,696,23,0.033045977011494254,136,147,-11,6,17,0,6,17,0,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7887931034482759,0.763719353155973,0.7054108216432866,0.6518518518518519,0.8755868544600939,373,53,94,176,0.8477743001217182
robust_prob|single:v143_pca_directional|pred_high_only|t=0.958033,single:v143_pca_directional,pred_high_only,0.9580334946235477,old_data,285,9,0.031578947368421054,45,52,-7,1,8,0,1,8,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8175438596491228,0.8167848699763594,0.8015267175572519,0.7446808510638298,0.8888888888888888,128,16,36,105,0.9036643026004727
