score,recall_target,model,train_scope,pass_n,pass_frac,pass_acc,hardlike_n,hard_recall,hard_precision,base_acc,base_bacc,final_acc,final_bacc,final_auc,final_sens,final_spec,final_tn,final_fp,final_fn,final_tp,hard_base_acc,hard_final_acc,rescued,hurt,rescued_hard,hurt_hard,feature_set
review_score_learn_hard_core_rf,0.8,logreg,flag_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7228070175438597,0.7230348699763594,0.8173266351457841,0.7446808510638298,0.7013888888888888,101,43,36,105,0.27692307692307694,0.4,18,31,11,3,raw_plus_review_gross
review_score_upper_low_conf,0.8,logreg,flag_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7192982456140351,0.719562647754137,0.7878743104806935,0.7446808510638298,0.6944444444444444,100,44,36,105,0.27692307692307694,0.3230769230769231,12,26,8,5,raw_plus_review
review_score_upper_low_conf,0.6,logreg,all_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.7192982456140351,0.7194887706855791,0.8059003152088258,0.7375886524822695,0.7013888888888888,101,43,37,104,0.27692307692307694,0.27692307692307694,7,21,5,5,raw_plus_review
review_score_hybrid_max_allrange_fn,0.9,logreg,flag_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7157894736842105,0.7164598108747045,0.755072892040977,0.7801418439716312,0.6527777777777778,94,50,31,110,0.27692307692307694,0.3384615384615385,13,28,8,4,raw_plus_review
review_score_learn_hard_core_rf,0.9,logreg,flag_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7157894736842105,0.7160904255319149,0.783343183609141,0.7446808510638298,0.6875,99,45,36,105,0.27692307692307694,0.4307692307692308,21,36,14,4,raw_plus_review_gross
review_score_learn_hard_core_rf,0.7,logreg,flag_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7157894736842105,0.7160904255319149,0.7775807722616233,0.7446808510638298,0.6875,99,45,36,105,0.27692307692307694,0.2923076923076923,12,27,5,4,raw_plus_review
review_score_upper_low_conf,0.7,logreg,all_train,142,0.4982456140350877,0.852112676056338,143,0.7076923076923077,0.32167832167832167,0.7684210526315789,0.7684692671394799,0.7157894736842105,0.7159426713947991,0.8026004728132388,0.7304964539007093,0.7013888888888888,101,43,38,103,0.27692307692307694,0.27692307692307694,9,24,5,5,raw_plus_review
review_score_learn_hard_core_rf,0.7,logreg,all_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7157894736842105,0.7158687943262412,0.782210401891253,0.723404255319149,0.7083333333333334,102,42,39,102,0.27692307692307694,0.27692307692307694,9,24,5,5,raw_plus_review
review_score_learn_hard_core_extra,0.7,gb,flag_train,135,0.47368421052631576,0.8518518518518519,150,0.6923076923076923,0.3,0.7684210526315789,0.7684692671394799,0.7157894736842105,0.7157949172576832,0.8032899921197794,0.7163120567375887,0.7152777777777778,103,41,40,101,0.27692307692307694,0.27692307692307694,14,29,9,9,raw_plus_review
review_score_learn_hard_core_extra,0.6,logreg,flag_train,166,0.5824561403508772,0.8373493975903614,119,0.5846153846153846,0.31932773109243695,0.7684210526315789,0.7684692671394799,0.712280701754386,0.7127659574468085,0.8060973207249802,0.7588652482269503,0.6666666666666666,96,48,34,107,0.27692307692307694,0.2923076923076923,11,27,6,5,raw_plus_review
review_score_hybrid_max_allrange_fn,0.8,logreg,all_train,74,0.2596491228070175,0.8378378378378378,211,0.7846153846153846,0.24170616113744076,0.7684210526315789,0.7684692671394799,0.712280701754386,0.7125443262411347,0.7617218282111898,0.7375886524822695,0.6875,99,45,37,104,0.27692307692307694,0.27692307692307694,9,25,5,5,raw_plus_review
review_score_learn_hard_core_extra,0.6,logreg,all_train,166,0.5824561403508772,0.8373493975903614,119,0.5846153846153846,0.31932773109243695,0.7684210526315789,0.7684692671394799,0.712280701754386,0.7123965721040189,0.807919621749409,0.723404255319149,0.7013888888888888,101,43,39,102,0.27692307692307694,0.26153846153846155,8,24,4,5,raw_plus_review
review_score_upper_low_conf,0.8,logreg,all_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.712280701754386,0.7123965721040189,0.7933412135539795,0.723404255319149,0.7013888888888888,101,43,39,102,0.27692307692307694,0.27692307692307694,9,25,5,5,raw_plus_review
review_score_upper_low_conf,0.9,logreg,flag_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.712280701754386,0.7123226950354611,0.8136820330969267,0.7163120567375887,0.7083333333333334,102,42,40,101,0.27692307692307694,0.4307692307692308,21,37,13,3,raw_plus_review_gross
review_score_learn_hard_core_rf,0.8,logreg,flag_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7087719298245614,0.7091459810874705,0.7641843971631206,0.7446808510638298,0.6736111111111112,97,47,36,105,0.27692307692307694,0.2923076923076923,12,29,6,5,raw_plus_review
review_score_learn_hard_core_extra,0.9,logreg,flag_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7087719298245614,0.7090721040189125,0.7862490149724193,0.7375886524822695,0.6805555555555556,98,46,37,104,0.27692307692307694,0.4307692307692308,18,35,13,3,raw_plus_review_gross
review_score_hybrid_max_allrange_fn,0.9,logreg,all_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7087719298245614,0.7089982269503546,0.7585697399527187,0.7304964539007093,0.6875,99,45,38,103,0.27692307692307694,0.27692307692307694,9,26,5,5,raw_plus_review
review_score_upper_low_conf,0.9,logreg,all_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.7087719298245614,0.7089243498817968,0.7860520094562649,0.723404255319149,0.6944444444444444,100,44,39,102,0.27692307692307694,0.27692307692307694,9,26,5,5,raw_plus_review
review_score_learn_hard_core_rf,0.6,gb,flag_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7087719298245614,0.708702718676123,0.786150512214342,0.7021276595744681,0.7152777777777778,103,41,42,99,0.27692307692307694,0.23076923076923078,10,27,5,8,raw_plus_review
review_score_hybrid_max_allrange_fn,0.9,logreg,flag_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7055260047281324,0.7742316784869976,0.7304964539007093,0.6805555555555556,98,46,38,103,0.27692307692307694,0.4,17,35,12,4,raw_plus_review_gross
review_score_upper_low_conf,0.6,gb,flag_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7054521276595744,0.8008027974783294,0.723404255319149,0.6875,99,45,39,102,0.27692307692307694,0.3384615384615385,11,29,9,5,raw_plus_review
review_score_learn_hard_core_rf,0.8,logreg,all_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7054521276595744,0.7730003940110324,0.723404255319149,0.6875,99,45,39,102,0.27692307692307694,0.27692307692307694,9,27,5,5,raw_plus_review
review_score_learn_hard_core_extra,0.8,logreg,all_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7054521276595744,0.7655634357762017,0.723404255319149,0.6875,99,45,39,102,0.27692307692307694,0.27692307692307694,9,27,5,5,raw_plus_review
review_score_learn_hard_core_rf,0.9,logreg,all_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7054521276595744,0.7626576044129235,0.723404255319149,0.6875,99,45,39,102,0.27692307692307694,0.27692307692307694,9,27,5,5,raw_plus_review
review_score_learn_hard_core_extra,0.9,logreg,all_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7054521276595744,0.7451241134751773,0.723404255319149,0.6875,99,45,39,102,0.27692307692307694,0.27692307692307694,9,27,5,5,raw_plus_review
review_score_learn_hard_core_extra,0.7,logreg,all_train,135,0.47368421052631576,0.8518518518518519,150,0.6923076923076923,0.3,0.7684210526315789,0.7684692671394799,0.7052631578947368,0.7053782505910166,0.8010736800630418,0.7163120567375887,0.6944444444444444,100,44,40,101,0.27692307692307694,0.26153846153846155,8,26,4,5,raw_plus_review
review_score_hybrid_max_allrange_fn,0.8,logreg,flag_train,74,0.2596491228070175,0.8378378378378378,211,0.7846153846153846,0.24170616113744076,0.7684210526315789,0.7684692671394799,0.7017543859649122,0.7023492907801419,0.7739854215918045,0.7588652482269503,0.6458333333333334,93,51,34,107,0.27692307692307694,0.4,17,36,11,3,raw_plus_review_gross
review_score_learn_hard_core_extra,0.6,gb,flag_train,166,0.5824561403508772,0.8373493975903614,119,0.5846153846153846,0.31932773109243695,0.7684210526315789,0.7684692671394799,0.7017543859649122,0.7017582742316785,0.8053339243498817,0.7021276595744681,0.7013888888888888,101,43,42,99,0.27692307692307694,0.24615384615384617,10,29,5,7,raw_plus_review
review_score_hybrid_max_allrange_fn,0.7,logreg,flag_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.6982456140350877,0.6989509456264775,0.7866922773837668,0.7659574468085106,0.6319444444444444,91,53,33,108,0.27692307692307694,0.24615384615384617,8,28,4,6,raw_plus_review
review_score_upper_low_conf,0.9,logreg,flag_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.6982456140350877,0.6988031914893618,0.7773837667454688,0.75177304964539,0.6458333333333334,93,51,35,106,0.27692307692307694,0.3230769230769231,12,32,8,5,raw_plus_review
review_score_learn_hard_core_rf,0.9,logreg,flag_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.6982456140350877,0.6988031914893618,0.7507880220646178,0.75177304964539,0.6458333333333334,93,51,35,106,0.27692307692307694,0.2923076923076923,12,32,6,5,raw_plus_review
review_score_upper_low_conf,0.6,logreg,flag_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.6982456140350877,0.6986554373522458,0.7921099290780141,0.7375886524822695,0.6597222222222222,95,49,37,104,0.27692307692307694,0.2923076923076923,7,27,5,4,raw_plus_review
review_score_upper_low_conf,0.7,logreg,flag_train,142,0.4982456140350877,0.852112676056338,143,0.7076923076923077,0.32167832167832167,0.7684210526315789,0.7684692671394799,0.6982456140350877,0.69850768321513,0.7935874704491725,0.723404255319149,0.6736111111111112,97,47,39,102,0.27692307692307694,0.27692307692307694,8,28,4,4,raw_plus_review
review_score_learn_hard_core_extra,0.9,logreg,flag_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.6947368421052632,0.6948877068557919,0.7326635145784082,0.7092198581560284,0.6805555555555556,98,46,41,100,0.27692307692307694,0.27692307692307694,9,30,5,5,raw_plus_review
review_score_learn_hard_core_extra,0.7,logreg,flag_train,135,0.47368421052631576,0.8518518518518519,150,0.6923076923076923,0.3,0.7684210526315789,0.7684692671394799,0.6947368421052632,0.694813829787234,0.7938337273443655,0.7021276595744681,0.6875,99,45,42,99,0.27692307692307694,0.26153846153846155,11,32,5,6,raw_plus_review
review_score_learn_hard_core_extra,0.8,logreg,flag_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.6877192982456141,0.6880910165484634,0.7558116627265564,0.723404255319149,0.6527777777777778,94,50,39,102,0.27692307692307694,0.3076923076923077,9,32,5,3,raw_plus_review
review_score_hybrid_max_allrange_fn,0.8,logreg,flag_train,74,0.2596491228070175,0.8378378378378378,211,0.7846153846153846,0.24170616113744076,0.7684210526315789,0.7684692671394799,0.6771929824561403,0.67826536643026,0.7504432624113475,0.7801418439716312,0.5763888888888888,83,61,31,110,0.27692307692307694,0.27692307692307694,12,38,7,7,raw_plus_review
