split,policy,n,control_n,control_rate,auto_n,auto_rate,remaining_error_n,auto_wrong_n,auto_fn_n,auto_fp_n,captured_wrong_n,captured_fn_n,captured_fp_n,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp,extra_control_n,extra_control_rate,extra_captured_wrong_n,extra_captured_fn_n,extra_captured_fp_n,candidate,rate
pseudo_third_to_old,v50_plus_core_model_range_r075,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,core_model_range,0.075
pseudo_third_to_old,v50_plus_core_model_range_r100,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,core_model_range,0.1
pseudo_third_to_old,v50_plus_core_model_range_r125,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,core_model_range,0.125
pseudo_third_to_old,v50_plus_core_model_range_r150,285,212,0.743859649122807,73,0.256140350877193,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,5.0,0.017543859649122806,0.0,0.0,0.0,core_model_range,0.15
pseudo_third_to_old,v50_plus_core_model_range_r175,285,214,0.7508771929824561,71,0.24912280701754386,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,7.0,0.02456140350877193,0.0,0.0,0.0,core_model_range,0.175
pseudo_third_to_old,v50_plus_core_model_range_r200,285,216,0.7578947368421053,69,0.24210526315789474,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,9.0,0.031578947368421054,0.0,0.0,0.0,core_model_range,0.2
pseudo_third_to_old,v50_plus_core_model_range_r225,285,217,0.7614035087719299,68,0.23859649122807017,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,10.0,0.03508771929824561,0.0,0.0,0.0,core_model_range,0.225
pseudo_third_to_old,v50_plus_core_model_range_r250,285,219,0.7684210526315789,66,0.23157894736842105,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,12.0,0.042105263157894736,0.0,0.0,0.0,core_model_range,0.25
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r025,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.025
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r050,285,213,0.7473684210526316,72,0.25263157894736843,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,6.0,0.021052631578947368,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.05
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r075,285,214,0.7508771929824561,71,0.24912280701754386,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,7.0,0.02456140350877193,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.075
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r100,285,216,0.7578947368421053,69,0.24210526315789474,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,9.0,0.031578947368421054,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.1
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r125,285,220,0.7719298245614035,65,0.22807017543859648,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,13.0,0.0456140350877193,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.125
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r150,285,223,0.7824561403508772,62,0.21754385964912282,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,16.0,0.056140350877192984,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.15
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r175,285,225,0.7894736842105263,60,0.21052631578947367,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,18.0,0.06315789473684211,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.175
