split,policy,n,control_n,control_rate,auto_n,auto_rate,remaining_error_n,auto_wrong_n,auto_fn_n,auto_fp_n,captured_wrong_n,captured_fn_n,captured_fp_n,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp,extra_control_n,extra_control_rate,extra_captured_wrong_n,extra_captured_fn_n,extra_captured_fp_n,candidate,rate
pseudo_third_to_old,v50_plus_joint_image_iso_r200,285,229,0.8035087719298246,56,0.19649122807017544,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,22.0,0.07719298245614035,0.0,0.0,0.0,image_iso,0.2
pseudo_third_to_old,v50_plus_joint_image_iso_r225,285,231,0.8105263157894737,54,0.18947368421052632,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,24.0,0.08421052631578947,0.0,0.0,0.0,image_iso,0.225
pseudo_third_to_old,v50_plus_joint_image_iso_r250,285,233,0.8175438596491228,52,0.1824561403508772,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,26.0,0.0912280701754386,0.0,0.0,0.0,image_iso,0.25
pseudo_third_to_old,v50_plus_joint_image_iso_r300,285,236,0.8280701754385965,49,0.17192982456140352,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,29.0,0.10175438596491228,0.0,0.0,0.0,image_iso,0.3
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r050,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.05
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r075,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.075
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r100,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.1
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r125,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.125
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r150,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.15
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r175,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.175
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r200,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.2
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r225,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_direction_mean,0.225
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r250,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_direction_mean,0.25
pseudo_third_to_old,v50_plus_joint_quality_plus_direction_mean_r300,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,quality_plus_direction_mean,0.3
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r050,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_any_mean,0.05
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r075,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_any_mean,0.075
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r100,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_any_mean,0.1
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r125,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_any_mean,0.125
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r150,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_any_mean,0.15
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r175,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,quality_plus_any_mean,0.175
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r200,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,quality_plus_any_mean,0.2
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r225,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,quality_plus_any_mean,0.225
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r250,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,quality_plus_any_mean,0.25
pseudo_third_to_old,v50_plus_joint_quality_plus_any_mean_r300,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,quality_plus_any_mean,0.3
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r050,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_lowconf_mean,0.05
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r075,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_lowconf_mean,0.075
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r100,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_lowconf_mean,0.1
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r125,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_lowconf_mean,0.125
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r150,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_lowconf_mean,0.15
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r175,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,quality_plus_lowconf_mean,0.175
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r200,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,quality_plus_lowconf_mean,0.2
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r225,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,quality_plus_lowconf_mean,0.225
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r250,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,quality_plus_lowconf_mean,0.25
pseudo_third_to_old,v50_plus_joint_quality_plus_lowconf_mean_r300,285,213,0.7473684210526316,72,0.25263157894736843,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,6.0,0.021052631578947368,0.0,0.0,0.0,quality_plus_lowconf_mean,0.3
