align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
none,200,0.9931649565696716,logreg_c1,none,none,balanced_accuracy,0.8599999999999999,0.5879137115839244,0.5894736842105263,0.5879137115839244,0.5145228215767634,106,38,79,62,0.6035756501182034,0.5185185185185185,0.49808161841646315,0.38095238095238093,40,21,31,16,0.5479595395884199,0.5142857142857142,0.49779897285399854,0.3855421686746988,38,20,31,16,0.5561261922230375
coral,64,0.8870041370391846,logreg_c01,none,none,balanced_accuracy,0.5599999999999999,0.613031914893617,0.6140350877192983,0.613031914893617,0.5703125,102,42,68,73,0.6356382978723404,0.5185185185185185,0.5078479246599232,0.43478260869565216,36,25,27,20,0.5155214509940704,0.5047619047619047,0.4972487160674982,0.43478260869565216,33,25,27,20,0.5058694057226706
none,64,0.8869107365608215,rf_d5,maxsim,none,balanced_accuracy,0.42999999999999994,0.6172429078014184,0.6140350877192983,0.6172429078014184,0.7027027027027027,45,99,11,130,0.6549940898345152,0.4722222222222222,0.5083711196372515,0.5648854961832062,14,47,10,37,0.5165678409487269,0.4666666666666667,0.4970652971386647,0.5692307692307692,12,46,10,37,0.5066030814380044
none,128,0.9673077464103699,logreg_c01,none,p80,balanced_accuracy,0.6399999999999999,0.6723552009456265,0.6736842105263158,0.6723552009456265,0.6234817813765182,115,29,64,77,0.7260638297872342,0.5370370370370371,0.4925008719916289,0.21875,51,10,40,7,0.49354726194628534,0.5333333333333333,0.49688187820983126,0.2222222222222222,49,9,40,7,0.4985326485693324
coral,200,0.9931623935699463,rf_d5,none,p80,balanced_accuracy,0.5499999999999999,0.5086436170212766,0.512280701754386,0.5086436170212766,0.24864864864864866,123,21,118,23,0.4588258471237195,0.5370370370370371,0.4925008719916289,0.21875,51,10,40,7,0.5151726543425184,0.5333333333333333,0.49688187820983126,0.2222222222222222,49,9,40,7,0.5088041085840058
mean,128,0.967362105846405,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6535165484633569,0.6526315789473685,0.6535165484633569,0.6775244299674267,82,62,37,104,0.6823778565799843,0.48148148148148145,0.49459365190094173,0.5,24,37,19,28,0.46215556330659224,0.4857142857142857,0.4961482024944974,0.509090909090909,23,35,19,28,0.4666177549523111
coral,200,0.9931452870368958,logreg_c001,none,p80,balanced_accuracy,0.3499999999999999,0.5266696217494089,0.5228070175438596,0.5266696217494089,0.6494845360824743,23,121,15,126,0.5088652482269505,0.4537037037037037,0.49930240669689574,0.5755395683453237,9,52,7,40,0.49912800837111965,0.45714285714285713,0.4944974321349963,0.583941605839416,8,50,7,40,0.4919295671313279
diag,64,0.8869240283966064,svc_c1,none,none,balanced_accuracy,0.4699999999999999,0.6182033096926713,0.6175438596491228,0.6182033096926713,0.6378737541528239,80,64,45,96,0.6371158392434988,0.49074074074074076,0.5003487966515522,0.4954128440366973,26,35,20,27,0.5155214509940704,0.4857142857142857,0.4941305942773294,0.5,24,34,20,27,0.5062362435803375
mean,32,0.7666465640068054,logreg_c001,none,none,balanced_accuracy,0.5499999999999999,0.5909426713947991,0.5929824561403508,0.5909426713947991,0.49122807017543857,113,31,85,56,0.6250985027580772,0.5277777777777778,0.5013951866062085,0.35443037974683544,43,18,33,14,0.46634112312521797,0.5142857142857142,0.4937637564196625,0.35443037974683544,40,18,33,14,0.44937637564196625
coral,128,0.967380702495575,logreg_c01,top5sim,none,balanced_accuracy,0.37999999999999995,0.5876920803782506,0.5859649122807018,0.5876920803782506,0.6424242424242425,61,83,35,106,0.6003743104806935,0.4722222222222222,0.4937216602720613,0.5210084033613446,20,41,16,31,0.5064527380537147,0.47619047619047616,0.493580337490829,0.5299145299145299,19,39,16,31,0.504035216434336
mean,200,0.9931607246398926,logreg_c01,none,none,balanced_accuracy,0.19,0.6062352245862884,0.6035087719298246,0.6062352245862884,0.6834733893557423,50,94,19,122,0.6226851851851851,0.46296296296296297,0.48552493896058596,0.5166666666666667,19,42,16,31,0.545517963027555,0.47619047619047616,0.493580337490829,0.5299145299145299,19,39,16,31,0.549523110785033
coral,200,0.9931617975234985,logreg_c01,maxsim,none,balanced_accuracy,0.36999999999999994,0.5910165484633569,0.5894736842105263,0.5910165484633569,0.64,64,80,37,104,0.57599487785658,0.4722222222222222,0.4937216602720613,0.5210084033613446,20,41,16,31,0.5364492500871991,0.47619047619047616,0.493580337490829,0.5299145299145299,19,39,16,31,0.5293470286133529
coral,128,0.9673523902893066,logreg_c001,none,p85,balanced_accuracy,0.41999999999999993,0.5504580378250591,0.5473684210526316,0.5504580378250591,0.6485013623978202,37,107,22,119,0.5333431836091411,0.46296296296296297,0.495291245204046,0.546875,15,46,12,35,0.4754098360655738,0.4666666666666667,0.4930300807043287,0.5555555555555556,14,44,12,35,0.46771826852531173
none,128,0.9673572778701782,logreg_c01,top5sim,none,balanced_accuracy,0.4099999999999999,0.6355644208037825,0.6350877192982456,0.6355644208037825,0.6486486486486487,85,59,45,96,0.6725768321513003,0.5,0.4963376351587025,0.4489795918367347,32,29,25,22,0.47750261597488664,0.49523809523809526,0.4926632428466618,0.4536082474226804,30,28,25,22,0.4728539985326486
mean,32,0.7666419744491577,svc_c1,none,none,balanced_accuracy,0.4699999999999999,0.6356382978723405,0.6350877192982456,0.6356382978723405,0.6510067114093959,84,60,44,97,0.6561022458628842,0.48148148148148145,0.4994768050226718,0.5172413793103449,22,39,17,30,0.5141262643878619,0.47619047619047616,0.49156272927366107,0.5217391304347826,20,38,17,30,0.5011005135730007
coral,128,0.9673887491226196,svc_c1,none,none,balanced_accuracy,0.57,0.5073877068557919,0.512280701754386,0.5073877068557919,0.07947019867549669,140,4,135,6,0.46547478329393227,0.5555555555555556,0.4918032786885246,0.0,60,1,47,0,0.5364492500871991,0.5428571428571428,0.49137931034482757,0.0,57,1,47,0,0.5484225972120323
coral,200,0.9931504130363464,rf_d5,none,none,balanced_accuracy,0.6,0.5214243498817968,0.5263157894736842,0.5214243498817968,0.10596026490066225,142,2,133,8,0.47320724980299456,0.5555555555555556,0.4918032786885246,0.0,60,1,47,0,0.4775026159748867,0.5428571428571428,0.49137931034482757,0.0,57,1,47,0,0.46918561995597946
none,128,0.9673628807067871,rf_d5,none,none,balanced_accuracy,0.5199999999999999,0.6088209219858156,0.6105263157894737,0.6088209219858156,0.5316455696202531,111,33,78,63,0.6451438140267929,0.5370370370370371,0.48517614230903383,0.13793103448275862,54,7,43,4,0.4705266829438437,0.5333333333333333,0.49082905355832723,0.14035087719298245,52,6,43,4,0.47285399853264853
none,64,0.886913001537323,logreg_c01,none,none,balanced_accuracy,0.4799999999999999,0.6391105200945626,0.6385964912280702,0.6391105200945626,0.6531986531986532,85,59,44,97,0.6493794326241134,0.49074074074074076,0.49546564352982214,0.47619047619047616,28,33,22,25,0.5197070108126962,0.4857142857142857,0.4900953778429934,0.4807692307692308,26,32,22,25,0.5117388114453412
none,32,0.7666467428207397,extra_d5,none,p90,balanced_accuracy,0.5099999999999999,0.6199763593380614,0.6210526315789474,0.6199763593380614,0.5748031496062992,104,40,68,73,0.6406126871552403,0.5185185185185185,0.48831531217300317,0.3157894736842105,44,17,35,12,0.5765608650156959,0.5142857142857142,0.4897285399853265,0.32,42,16,35,12,0.5719002201027146
none,64,0.8868473768234253,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.6596483451536643,0.6596491228070176,0.6596483451536643,0.657243816254417,95,49,48,93,0.682033096926714,0.5185185185185185,0.48831531217300317,0.3157894736842105,44,17,35,12,0.5559818625741193,0.5142857142857142,0.4897285399853265,0.32,42,16,35,12,0.5539251650770359
coral,32,0.7665938138961792,logreg_c001,top5sim,none,balanced_accuracy,0.4799999999999999,0.6152482269503546,0.6140350877192983,0.6152482269503546,0.6518987341772152,72,72,38,103,0.6201733648542158,0.49074074074074076,0.5052319497732822,0.5132743362831859,24,37,18,29,0.4729682595047087,0.47619047619047616,0.48954512105649306,0.5132743362831859,21,37,18,29,0.45487894350696995
mean,64,0.8870058059692383,logreg_c1,none,none,balanced_accuracy,0.16999999999999998,0.6581708037825059,0.656140350877193,0.6581708037825059,0.7100591715976331,67,77,21,120,0.668784475965327,0.46296296296296297,0.490408092082316,0.532258064516129,17,44,14,33,0.5699337286362051,0.4666666666666667,0.48899486426999267,0.5409836065573771,16,42,14,33,0.5608950843727073
diag,200,0.9931419491767883,logreg_c001,none,none,balanced_accuracy,0.42999999999999994,0.5884308510638298,0.5859649122807018,0.5884308510638298,0.6628571428571428,51,93,25,116,0.6088947990543735,0.46296296296296297,0.490408092082316,0.532258064516129,17,44,14,33,0.4851761423090338,0.4666666666666667,0.48899486426999267,0.5409836065573771,16,42,14,33,0.48422597212032276
coral,32,0.766333818435669,rf_d5,none,p85,balanced_accuracy,0.48999999999999994,0.6073433806146572,0.6070175438596491,0.6073433806146572,0.6164383561643836,83,61,51,90,0.6417454688731286,0.49074074074074076,0.49302406696895706,0.46601941747572817,29,32,23,24,0.5381932333449599,0.4857142857142857,0.4880777696258254,0.47058823529411764,27,31,23,24,0.5311812179016875
diag,64,0.8870201706886292,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.6250738770685579,0.624561403508772,0.6250738770685579,0.6397306397306397,83,61,46,95,0.6535657998423955,0.49074074074074076,0.49302406696895706,0.46601941747572817,29,32,23,24,0.507150331356819,0.4857142857142857,0.4880777696258254,0.47058823529411764,27,31,23,24,0.4992663242846662
mean,128,0.9673436880111694,logreg_c1,none,none,balanced_accuracy,0.49999999999999994,0.6487884160756501,0.6491228070175439,0.6487884160756501,0.635036496350365,98,46,54,87,0.6591312056737588,0.48148148148148145,0.48482734565748165,0.46153846153846156,28,33,23,24,0.5026159748866411,0.4857142857142857,0.4880777696258254,0.47058823529411764,27,31,23,24,0.5073367571533381
none,64,0.8869787454605103,logreg_c001,none,p90,balanced_accuracy,0.5399999999999999,0.6088947990543735,0.6105263157894737,0.6088947990543735,0.5355648535564853,110,34,77,64,0.6445035460992908,0.5277777777777778,0.4940704569236135,0.3013698630136986,46,15,36,11,0.512033484478549,0.5142857142857142,0.4877109317681585,0.3013698630136986,43,15,36,11,0.504035216434336
mean,128,0.9673640727996826,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.612145390070922,0.6105263157894737,0.612145390070922,0.6605504587155964,66,78,33,108,0.6332742316784871,0.4537037037037037,0.48953610045343565,0.549618320610687,13,48,11,36,0.5343564701778863,0.45714285714285713,0.48642699926632427,0.5581395348837209,12,46,11,36,0.5322817314746882
coral,128,0.9673072099685669,rf_d5,none,p85,balanced_accuracy,0.49999999999999994,0.554151891252955,0.5543859649122806,0.554151891252955,0.5415162454873647,83,61,66,75,0.5581658786446021,0.49074074074074076,0.4905824904080921,0.45544554455445546,30,31,24,23,0.48936170212765956,0.4857142857142857,0.4860601614086574,0.46,28,30,24,23,0.48422597212032287
none,200,0.9931504726409912,rf_d5,none,p90,balanced_accuracy,0.4799999999999999,0.5986258865248227,0.5964912280701754,0.5986258865248227,0.6627565982404692,57,87,28,113,0.5983057525610718,0.48148148148148145,0.4823857690966167,0.45098039215686275,29,32,24,23,0.5123822811301011,0.4857142857142857,0.4860601614086574,0.46,28,30,24,23,0.5168745414526779
coral,32,0.7666714191436768,rf_d5,none,none,balanced_accuracy,0.4699999999999999,0.6049054373522458,0.6035087719298246,0.6049054373522458,0.6479750778816199,68,76,37,104,0.610618597320725,0.4722222222222222,0.48395535402860135,0.4864864864864865,24,37,20,27,0.512033484478549,0.47619047619047616,0.48550990462215704,0.4954128440366973,23,35,20,27,0.5044020542920029
mean,128,0.9674069881439209,logreg_c01,none,none,balanced_accuracy,0.37999999999999995,0.6009160756501182,0.6,0.6009160756501182,0.6298701298701299,74,70,44,97,0.6210106382978723,0.4722222222222222,0.48395535402860135,0.4864864864864865,24,37,20,27,0.48761771886989885,0.47619047619047616,0.48550990462215704,0.4954128440366973,23,35,20,27,0.4900953778429934
coral,128,0.9673739671707153,logreg_c01,none,p90,balanced_accuracy,0.4599999999999999,0.5830378250591017,0.5824561403508772,0.5830378250591017,0.6020066889632107,76,68,51,90,0.5853033884948778,0.4722222222222222,0.48395535402860135,0.4864864864864865,24,37,20,27,0.4925008719916289,0.47619047619047616,0.48550990462215704,0.4954128440366973,23,35,20,27,0.4886280264123258
coral,64,0.8868274092674255,logreg_c01,none,p80,balanced_accuracy,0.48999999999999994,0.5651595744680851,0.5649122807017544,0.5651595744680851,0.5724137931034483,78,66,58,83,0.5756993695823484,0.48148148148148145,0.4897104987792117,0.48148148148148145,26,35,21,26,0.5176142309033833,0.47619047619047616,0.48349229640498903,0.48598130841121495,24,34,21,26,0.5084372707263389
coral,128,0.9673672914505005,logreg_c1,none,none,balanced_accuracy,0.42999999999999994,0.6110372340425532,0.6105263157894737,0.6110372340425532,0.6262626262626263,81,63,48,93,0.6323877068557919,0.4722222222222222,0.4815137774677363,0.47706422018348627,25,36,21,26,0.4834321590512731,0.47619047619047616,0.48349229640498903,0.48598130841121495,24,34,21,26,0.4772560528246515
coral,128,0.9673161506652832,logreg_c001,maxsim,none,balanced_accuracy,0.48999999999999994,0.5723256501182032,0.5719298245614035,0.5723256501182032,0.5850340136054422,77,67,55,86,0.549399133175729,0.4722222222222222,0.4815137774677363,0.47706422018348627,25,36,21,26,0.49598883850715036,0.47619047619047616,0.48349229640498903,0.48598130841121495,24,34,21,26,0.49156272927366107
coral,32,0.766586184501648,logreg_c001,maxsim,none,balanced_accuracy,0.5199999999999999,0.5814125295508275,0.5824561403508772,0.5814125295508275,0.5333333333333333,98,46,73,68,0.5905240346729708,0.5092592592592593,0.4923264736658528,0.39080459770114945,38,23,30,17,0.483083362399721,0.49523809523809526,0.4825752017608217,0.39080459770114945,35,23,30,17,0.4640498899486427
none,64,0.8867725729942322,extra_d5,none,p80,balanced_accuracy,0.49999999999999994,0.6182033096926713,0.6175438596491228,0.6182033096926713,0.6378737541528239,80,64,45,96,0.6557821118991332,0.5277777777777778,0.4867457272410185,0.23880597014925373,49,12,39,8,0.5510987094523893,0.5142857142857142,0.48165810711665447,0.23880597014925373,46,12,39,8,0.5513573000733676
coral,64,0.8869261741638184,logreg_c01,top5sim,none,balanced_accuracy,0.4799999999999999,0.5898345153664303,0.5894736842105263,0.5898345153664303,0.6006825938566553,80,64,53,88,0.5969759653270291,0.48148148148148145,0.4872689222183467,0.4716981132075472,27,34,22,25,0.5329612835716777,0.47619047619047616,0.48147468818782097,0.47619047619047616,25,33,22,25,0.5256786500366838
coral,200,0.9931463003158569,logreg_c1,none,none,balanced_accuracy,0.48999999999999994,0.5788268321513003,0.5789473684210527,0.5788268321513003,0.5714285714285714,85,59,61,80,0.5790977147360126,0.49074074074074076,0.49546564352982214,0.47619047619047616,28,33,22,25,0.5095919079176839,0.47619047619047616,0.48147468818782097,0.47619047619047616,25,33,22,25,0.5014673514306677
none,32,0.7665911912918091,logreg_c01,none,p85,balanced_accuracy,0.59,0.6305407801418439,0.631578947368421,0.6305407801418439,0.5882352941176471,105,39,66,75,0.6534672970843184,0.5185185185185185,0.48831531217300317,0.3157894736842105,44,17,35,12,0.4645971398674573,0.5047619047619047,0.481107850330154,0.3157894736842105,41,17,35,12,0.45011005135730014
none,128,0.9673652648925781,rf_d5,top5sim,none,balanced_accuracy,0.4699999999999999,0.6127364066193853,0.6105263157894737,0.6127364066193853,0.6763848396501457,58,86,25,116,0.643075256107171,0.46296296296296297,0.480641785838856,0.5,21,40,18,29,0.5448203697244506,0.4666666666666667,0.48092443140132063,0.5087719298245614,20,38,18,29,0.5399853264856933
diag,200,0.9931558966636658,svc_c1,none,none,balanced_accuracy,0.4799999999999999,0.5535608747044917,0.5508771929824562,0.5535608747044917,0.6404494382022472,43,101,27,114,0.5356087470449173,0.46296296296296297,0.480641785838856,0.5,21,40,18,29,0.48099058249040805,0.4666666666666667,0.48092443140132063,0.5087719298245614,20,38,18,29,0.48184152604548786
coral,64,0.8869220614433289,logreg_c001,top5sim,none,balanced_accuracy,0.4599999999999999,0.5565159574468085,0.5543859649122806,0.5565159574468085,0.6275659824046921,51,93,34,107,0.5553585500394012,0.46296296296296297,0.490408092082316,0.532258064516129,17,44,14,33,0.49982560167422396,0.45714285714285713,0.48037417461482024,0.5365853658536586,15,43,14,33,0.48642699926632427
none,64,0.8869100213050842,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.635047281323877,0.6350877192982456,0.635047281323877,0.6312056737588653,92,52,52,89,0.6625788022064616,0.5092592592592593,0.47767701430066273,0.29333333333333333,44,17,36,11,0.5357516567840949,0.5047619047619047,0.47909024211298606,0.2972972972972973,42,16,36,11,0.5337490829053558
coral,128,0.9674167633056641,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.5025118203309693,0.5017543859649123,0.5025118203309693,0.5328947368421053,62,82,60,81,0.4836485421591804,0.4722222222222222,0.4863969305894663,0.49557522123893805,23,38,19,28,0.5078479246599232,0.4666666666666667,0.47890682318415256,0.5,21,37,19,28,0.5011005135730008
coral,128,0.9673761129379272,logreg_c001,none,none,balanced_accuracy,0.5499999999999999,0.5704048463356974,0.5719298245614035,0.5704048463356974,0.49586776859504134,103,41,81,60,0.5740248226950354,0.5,0.4792465992326474,0.35714285714285715,39,22,32,15,0.48378095570282525,0.49523809523809526,0.47853998532648573,0.3614457831325301,37,21,32,15,0.475421863536317
coral,200,0.9931599497795105,logreg_c001,none,none,balanced_accuracy,0.49999999999999994,0.5436613475177305,0.543859649122807,0.5436613475177305,0.5323741007194245,81,63,67,74,0.5262017336485421,0.48148148148148145,0.4823857690966167,0.45098039215686275,29,32,24,23,0.5137774677363098,0.47619047619047616,0.47743947175348495,0.45544554455445546,27,31,24,23,0.5062362435803375
coral,128,0.9673221707344055,rf_d5,none,p90,balanced_accuracy,0.5299999999999999,0.5245271867612293,0.5263157894736842,0.5245271867612293,0.425531914893617,100,44,91,50,0.5132978723404256,0.5,0.4768050226717823,0.34146341463414637,40,21,33,14,0.5437739797697942,0.49523809523809526,0.47652237710931766,0.345679012345679,38,20,33,14,0.537417461482025
none,128,0.9673864245414734,logreg_c001,none,p80,balanced_accuracy,0.5199999999999999,0.6447990543735225,0.6456140350877193,0.6447990543735225,0.6130268199233716,104,40,61,80,0.6727738376674546,0.5185185185185185,0.48099058249040805,0.2571428571428571,47,14,38,9,0.47436344611091735,0.5047619047619047,0.47505502567865,0.2571428571428571,44,14,38,9,0.47358767424798237
coral,200,0.993159830570221,rf_d5,none,p90,balanced_accuracy,0.5399999999999999,0.5056885342789599,0.5087719298245614,0.5056885342789599,0.3,115,29,111,30,0.4610421591804571,0.5092592592592593,0.47279386117893263,0.2535211267605634,46,15,38,9,0.4952912452040461,0.5047619047619047,0.47505502567865,0.2571428571428571,44,14,38,9,0.48972853998532656
coral,64,0.8868929147720337,rf_d5,top5sim,none,balanced_accuracy,0.4799999999999999,0.5381944444444444,0.5368421052631579,0.5381944444444444,0.5875,59,85,47,94,0.5215721040189125,0.46296296296296297,0.4733170561562609,0.4727272727272727,24,37,21,26,0.5092431112661319,0.4666666666666667,0.4748716067498166,0.48148148148148145,23,35,21,26,0.5044020542920029
none,128,0.9673575758934021,logreg_c001,none,p90,balanced_accuracy,0.5199999999999999,0.6521867612293144,0.6526315789473685,0.6521867612293144,0.6346863468634686,100,44,55,86,0.6851359338061467,0.5,0.4743634461109173,0.325,41,20,34,13,0.46180676665504017,0.49523809523809526,0.47450476889214965,0.3291139240506329,39,19,34,13,0.46148202494497437
none,200,0.9931578636169434,extra_d5,none,p80,balanced_accuracy,0.48999999999999994,0.6122931442080378,0.6105263157894737,0.6122931442080378,0.6646525679758308,64,80,31,110,0.6578506698187551,0.48148148148148145,0.46773630973142655,0.37777777777777777,35,26,30,17,0.4768050226717824,0.4857142857142857,0.4739545121056493,0.38636363636363635,34,24,30,17,0.48422597212032287
diag,32,0.7665321826934814,svc_c1,none,none,balanced_accuracy,0.4599999999999999,0.6397754137115839,0.6385964912280702,0.6397754137115839,0.6730158730158731,76,68,35,106,0.6591065799842396,0.46296296296296297,0.480641785838856,0.5,21,40,18,29,0.504708754795954,0.45714285714285713,0.4723037417461482,0.5043478260869565,19,39,18,29,0.4911958914159941
none,128,0.9673694372177124,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6219710401891253,0.6210526315789474,0.6219710401891253,0.6493506493506493,77,67,41,100,0.6707545311268716,0.48148148148148145,0.4652947331705616,0.36363636363636365,36,25,31,16,0.49040809208231595,0.4857142857142857,0.4719369038884813,0.37209302325581395,35,23,31,16,0.49046221570066023
none,200,0.9931585788726807,rf_d5,none,p80,balanced_accuracy,0.5199999999999999,0.5769060283687943,0.5789473684210527,0.5769060283687943,0.47368421052631576,111,33,87,54,0.5846138691883374,0.5092592592592593,0.45814440181374255,0.1016949152542373,52,9,44,3,0.4938960585978375,0.5142857142857142,0.47157006603081436,0.10526315789473684,51,7,44,3,0.5051357300073368
coral,64,0.8868295550346375,logreg_c1,none,none,balanced_accuracy,0.61,0.6199763593380614,0.6210526315789474,0.6199763593380614,0.5748031496062992,104,40,68,73,0.6328802206461781,0.49074074074074076,0.4832577607254971,0.42105263157894735,33,28,27,20,0.5095919079176839,0.47619047619047616,0.47138664710198097,0.42105263157894735,30,28,27,20,0.4977989728539985
coral,64,0.8868662118911743,rf_d5,none,p90,balanced_accuracy,0.48999999999999994,0.5760195035460993,0.5754385964912281,0.5760195035460993,0.5953177257525084,75,69,52,89,0.5787529550827424,0.4722222222222222,0.4766306243460062,0.45714285714285713,27,34,23,24,0.47645622602023013,0.4666666666666667,0.4708363903154805,0.46153846153846156,25,33,23,24,0.4666177549523111
mean,32,0.7666949033737183,logreg_c1,none,none,balanced_accuracy,0.6,0.6164302600472813,0.6175438596491228,0.6164302600472813,0.5691699604743083,104,40,69,72,0.6455870764381403,0.5,0.4792465992326474,0.35714285714285715,39,22,32,15,0.45936519009417504,0.4857142857142857,0.4699192956713133,0.35714285714285715,36,22,32,15,0.4457079970652972
none,128,0.9673642516136169,extra_d5,maxsim,none,balanced_accuracy,0.4799999999999999,0.5976654846335697,0.5964912280701754,0.5976654846335697,0.6349206349206349,70,74,41,100,0.6157407407407407,0.4722222222222222,0.46442274154168117,0.4,32,29,28,19,0.480641785838856,0.47619047619047616,0.46936903888481285,0.40860215053763443,31,27,28,19,0.48569332355099043
coral,128,0.9673110246658325,extra_d5,top5sim,none,balanced_accuracy,0.4799999999999999,0.543144208037825,0.5403508771929825,0.543144208037825,0.6350974930362117,40,104,27,114,0.5274330181245075,0.4444444444444444,0.48133937914196023,0.5454545454545454,12,49,11,36,0.5064527380537147,0.4380952380952381,0.46918561995597946,0.549618320610687,10,48,11,36,0.5022010271460016
none,32,0.7666349411010742,logreg_c01,maxsim,none,balanced_accuracy,0.36999999999999994,0.6019503546099291,0.6,0.6019503546099291,0.6607142857142857,60,84,30,111,0.615839243498818,0.4537037037037037,0.47732821764911054,0.512396694214876,18,43,16,31,0.4544820369724451,0.44761904761904764,0.4677182685253118,0.5166666666666667,16,42,16,31,0.43763756419662514
none,128,0.9673609137535095,rf_d5,maxsim,none,balanced_accuracy,0.48999999999999994,0.5790484633569739,0.5789473684210527,0.5790484633569739,0.5804195804195804,82,62,58,83,0.6066292356185973,0.48148148148148145,0.47017788629229157,0.391304347826087,34,27,29,18,0.512033484478549,0.47619047619047616,0.4673514306676449,0.3956043956043956,32,26,29,18,0.5113719735876743
coral,128,0.9673292636871338,logreg_c001,top5sim,none,balanced_accuracy,0.38999999999999996,0.5436613475177305,0.5403508771929825,0.5436613475177305,0.6487935656836461,33,111,20,121,0.5357072498029944,0.4351851851851852,0.4707010812696198,0.5343511450381679,12,49,12,35,0.4963376351587025,0.4380952380952381,0.4671680117388114,0.5426356589147286,11,47,12,35,0.4933969185619956
diag,64,0.8869792819023132,logreg_c1,none,none,balanced_accuracy,0.42999999999999994,0.5794178486997636,0.5789473684210527,0.5794178486997636,0.5945945945945946,77,67,53,88,0.5958431836091411,0.46296296296296297,0.4733170561562609,0.4727272727272727,24,37,21,26,0.5008719916288803,0.45714285714285713,0.46625091709464417,0.47706422018348627,22,36,21,26,0.4904622157006603
none,128,0.9673933386802673,logreg_c01,none,none,balanced_accuracy,0.49999999999999994,0.6770094562647754,0.6771929824561403,0.6770094562647754,0.6690647482014388,100,44,48,93,0.7105003940110324,0.48148148148148145,0.45797000348796657,0.3170731707317073,39,22,34,13,0.49633763515870244,0.4857142857142857,0.4658840792369773,0.325,38,20,34,13,0.49926632428466616
none,32,0.7665694355964661,logreg_c001,maxsim,none,balanced_accuracy,0.5199999999999999,0.6170212765957447,0.6175438596491228,0.6170212765957447,0.5947955390334573,96,48,61,80,0.6368695823483058,0.49074074074074076,0.47593303104290197,0.38202247191011235,36,25,30,17,0.4611091733519358,0.47619047619047616,0.46533382245047694,0.38202247191011235,33,25,30,17,0.44350696991929567
mean,32,0.7665965557098389,logreg_c01,none,none,balanced_accuracy,0.3499999999999999,0.6129580378250591,0.6105263157894737,0.6129580378250591,0.6819484240687679,55,89,22,119,0.651595744680851,0.4351851851851852,0.4682595047087548,0.5271317829457365,13,48,13,34,0.4652947331705616,0.4380952380952381,0.46515040352164344,0.5354330708661418,12,46,13,34,0.4482758620689655
none,32,0.7666095495223999,rf_d5,none,p80,balanced_accuracy,0.5099999999999999,0.60298463356974,0.6035087719298246,0.60298463356974,0.5799256505576208,94,50,63,78,0.6207151300236406,0.5,0.46215556330659224,0.22857142857142856,46,15,39,8,0.5294733170561563,0.49523809523809526,0.4644167278063096,0.2318840579710145,44,14,39,8,0.5253118121790169
diag,128,0.9674038290977478,logreg_c01,none,none,balanced_accuracy,0.5399999999999999,0.6345301418439716,0.6350877192982456,0.6345301418439716,0.6119402985074627,99,45,59,82,0.6392828999211978,0.46296296296296297,0.45866759679107083,0.40816326530612246,30,31,27,20,0.4764562260202302,0.4666666666666667,0.4627659574468085,0.4166666666666667,29,29,27,20,0.47652237710931766
coral,64,0.8868753910064697,logreg_c01,none,p90,balanced_accuracy,0.49999999999999994,0.582816193853428,0.5824561403508772,0.582816193853428,0.5938566552901023,79,65,54,87,0.5769306540583137,0.4722222222222222,0.4766306243460062,0.45714285714285713,27,34,23,24,0.5099407045692361,0.45714285714285713,0.46221570066030815,0.45714285714285713,24,34,23,24,0.4985326485693323
diag,128,0.9673442840576172,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.6278073286052009,0.6280701754385964,0.6278073286052009,0.6159420289855072,94,50,56,85,0.6395784081954295,0.46296296296296297,0.4684339030345308,0.4528301886792453,26,35,23,24,0.44332054412277644,0.45714285714285713,0.46221570066030815,0.45714285714285713,24,34,23,24,0.4343360234776229
coral,128,0.9673748016357422,logreg_c01,none,p80,balanced_accuracy,0.5199999999999999,0.585401891252955,0.5859649122807018,0.585401891252955,0.5597014925373134,92,52,66,75,0.58274231678487,0.4537037037037037,0.46023718172305544,0.4485981308411215,25,36,23,24,0.4897104987792117,0.45714285714285713,0.46221570066030815,0.45714285714285713,24,34,23,24,0.4856933235509905
none,128,0.9673616290092468,logreg_c01,none,p90,balanced_accuracy,0.5099999999999999,0.6490839243498818,0.6491228070175439,0.6490839243498818,0.6453900709219859,94,50,50,91,0.6862194641449961,0.48148148148148145,0.45308685036623647,0.28205128205128205,41,20,36,11,0.47366585280781304,0.4857142857142857,0.46184886280264126,0.2894736842105263,40,18,36,11,0.4801907556859868
