n,base_accuracy,base_balanced_accuracy,base_auc,auto_n,auto_rate,review_n,review_rate,fp_flip_n,fn_review_n,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,auto_accuracy,auto_balanced_accuracy,auto_f1,auto_sensitivity_high,auto_specificity_low,auto_tn,auto_fp,auto_fn,auto_tp,auto_auc,system_if_review_corrected_n,system_if_review_corrected_accuracy,system_if_review_corrected_balanced_accuracy,system_if_review_corrected_f1,system_if_review_corrected_sensitivity_high,system_if_review_corrected_specificity_low,system_if_review_corrected_tn,system_if_review_corrected_fp,system_if_review_corrected_fn,system_if_review_corrected_tp,system_if_review_corrected_auc,base_candidate,base_threshold,base_selection_score,fn_signal,fn_threshold,fp_low_signal,fp_threshold,scope
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,prob_mean_core,0.2425941581965666,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,prob_mean_core,0.3241438788821058,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,prob_mean_core,0.4023282146160868,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.1159437982541614,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.17767263447772177,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.2425941581965666,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.3241438788821058,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.4023282146160868,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.1159437982541614,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.17767263447772177,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.2425941581965666,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.3241438788821058,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.4023282146160868,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.12004962132072165,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.12004962132072165,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.12004962132072165,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.12004962132072165,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.183862755116477,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.2433131844763915,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.3205360337064243,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.3959889528559579,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,66.67%,65.59%,64.16%,105,100.00%,0,0.00%,0,0,0,0,0,0,0,0,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,66.67%,65.59%,64.16%,104,99.05%,1,0.95%,0,1,0,0,0,0,0,0,66.35%,65.38%,0.5977011494252874,0.5531914893617021,0.7543859649122807,43,14,21,26,0.6416573348264277,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.1159437982541614,strict_external_locked
105,66.67%,65.59%,64.16%,104,99.05%,1,0.95%,0,1,0,0,0,0,0,0,66.35%,65.38%,0.5977011494252874,0.5531914893617021,0.7543859649122807,43,14,21,26,0.6416573348264277,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.17767263447772177,strict_external_locked
105,66.67%,65.59%,64.16%,104,99.05%,1,0.95%,0,1,0,0,0,0,0,0,66.35%,65.38%,0.5977011494252874,0.5531914893617021,0.7543859649122807,43,14,21,26,0.6416573348264277,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.2425941581965666,strict_external_locked
105,66.67%,65.59%,64.16%,104,99.05%,1,0.95%,0,1,0,0,0,0,0,0,66.35%,65.38%,0.5977011494252874,0.5531914893617021,0.7543859649122807,43,14,21,26,0.6416573348264277,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.3241438788821058,strict_external_locked
105,66.67%,65.59%,64.16%,104,99.05%,1,0.95%,0,1,0,0,0,0,0,0,66.35%,65.38%,0.5977011494252874,0.5531914893617021,0.7543859649122807,43,14,21,26,0.6416573348264277,105,66.67%,65.59%,0.5977011494252874,0.5531914893617021,0.7586206896551724,44,14,21,26,0.6415994130594278,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.4023282146160868,strict_external_locked
