safe_rate_target,review_rate_target,clear_auto_n,clear_auto_rate,middle_auto_n,middle_auto_rate,review_n,review_rate,clear_wrong_n,middle_wrong_n,review_captured_wrong_n,workflow_accuracy,workflow_balanced_accuracy,workflow_sensitivity,workflow_specificity,workflow_precision,workflow_f1,workflow_tn,workflow_fp,workflow_fn,workflow_tp,clear_n,clear_accuracy,clear_balanced_accuracy,clear_sensitivity,clear_specificity,clear_fn,clear_fp,middle_n,middle_accuracy,middle_balanced_accuracy,middle_sensitivity,middle_specificity,middle_precision,middle_f1,middle_tn,middle_fp,middle_fn,middle_tp,auto_all_n,auto_all_accuracy,auto_all_balanced_accuracy,auto_all_sensitivity,auto_all_specificity,auto_all_precision,auto_all_f1,auto_all_tn,auto_all_fp,auto_all_fn,auto_all_tp,split,clear_precision,clear_f1,clear_tn,clear_tp
0.4,0.525,236,0.3993231810490694,45,0.07614213197969544,310,0.5245346869712352,14,8,69,0.9627749576988156,0.9559733866250731,0.9282511210762332,0.9836956521739131,0.971830985915493,0.9495412844036697,362,6,16,207,236,0.940677966101695,0.9340651190387896,0.8969072164948454,0.9712230215827338,10,4,45,0.8222222222222222,0.6978609625668449,0.45454545454545453,0.9411764705882353,0.7142857142857143,0.5555555555555556,32.0,2,6,5.0,281,0.9217081850533808,0.9085848854634981,0.8518518518518519,0.9653179190751445,0.9387755102040817,0.8932038834951458,167,6,16,92,development,0.9560439560439561,0.9255319148936171,135.0,87.0
0.4,0.55,236,0.3993231810490694,30,0.050761421319796954,325,0.5499153976311336,14,4,73,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,236,0.940677966101695,0.9340651190387896,0.8969072164948454,0.9712230215827338,10,4,30,0.8666666666666667,0.7291666666666667,0.5,0.9583333333333334,0.75,0.6,23.0,1,3,3.0,266,0.9323308270676691,0.9215557805706116,0.8737864077669902,0.9693251533742331,0.9473684210526315,0.909090909090909,158,5,13,90,development,0.9560439560439561,0.9255319148936171,135.0,87.0
0.4,0.575,236,0.3993231810490694,15,0.025380710659898477,340,0.5752961082910322,14,1,76,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,236,0.940677966101695,0.9340651190387896,0.8969072164948454,0.9712230215827338,10,4,15,0.9333333333333333,0.75,0.5,1.0,1.0,0.6666666666666666,13.0,0,1,1.0,251,0.9402390438247012,0.9312865497076024,0.8888888888888888,0.9736842105263158,0.9565217391304348,0.9214659685863874,148,4,11,88,development,0.9560439560439561,0.9255319148936171,135.0,87.0
0.4,0.6,236,0.3993231810490694,0,0.0,355,0.6006768189509306,14,0,77,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,236,0.940677966101695,0.9340651190387896,0.8969072164948454,0.9712230215827338,10,4,0,,,,,,,,0,0,,236,0.940677966101695,0.9340651190387896,0.8969072164948454,0.9712230215827338,0.9560439560439561,0.9255319148936171,135,4,10,87,development,0.9560439560439561,0.9255319148936171,135.0,87.0
0.0,0.0,0,0.0,108,1.0,0,0.0,0,32,0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44,17,15,32,0,,,,,0,0,108,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44.0,17,15,32.0,108,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44,17,15,32,external,,,,
0.0,0.025,0,0.0,105,0.9722222222222222,3,0.027777777777777776,0,31,1,0.7129629629629629,0.7092779909312871,0.6808510638297872,0.7377049180327869,0.6666666666666666,0.6736842105263158,45,16,15,32,0,,,,,0,0,105,0.7047619047619048,0.7013633014001474,0.6739130434782609,0.7288135593220338,0.6595744680851063,0.6666666666666667,43.0,16,15,31.0,105,0.7047619047619048,0.7013633014001474,0.6739130434782609,0.7288135593220338,0.6595744680851063,0.6666666666666667,43,16,15,31,external,,,,
0.0,0.05,0,0.0,103,0.9537037037037037,5,0.046296296296296294,0,30,2,0.7222222222222222,0.7174747122427625,0.6808510638297872,0.7540983606557377,0.6808510638297872,0.6808510638297872,46,15,15,32,0,,,,,0,0,103,0.7087378640776699,0.7040229885057472,0.6666666666666666,0.7413793103448276,0.6666666666666666,0.6666666666666666,43.0,15,15,30.0,103,0.7087378640776699,0.7040229885057472,0.6666666666666666,0.7413793103448276,0.6666666666666666,0.6666666666666666,43,15,15,30,external,,,,
0.0,0.075,0,0.0,100,0.9259259259259259,8,0.07407407407407407,0,30,2,0.7222222222222222,0.7174747122427625,0.6808510638297872,0.7540983606557377,0.6808510638297872,0.6808510638297872,46,15,15,32,0,,,,,0,0,100,0.7,0.6940024479804161,0.6511627906976745,0.7368421052631579,0.6511627906976745,0.6511627906976745,42.0,15,15,28.0,100,0.7,0.6940024479804161,0.6511627906976745,0.7368421052631579,0.6511627906976745,0.6511627906976745,42,15,15,28,external,,,,
0.0,0.1,0,0.0,97,0.8981481481481481,11,0.10185185185185185,0,28,4,0.7407407407407407,0.7363097314265783,0.7021276595744681,0.7704918032786885,0.7021276595744681,0.7021276595744681,47,14,14,33,0,,,,,0,0,97,0.711340206185567,0.706060606060606,0.6666666666666666,0.7454545454545455,0.6666666666666666,0.6666666666666666,41.0,14,14,28.0,97,0.711340206185567,0.706060606060606,0.6666666666666666,0.7454545454545455,0.6666666666666666,0.6666666666666666,41,14,14,28,external,,,,
0.0,0.125,0,0.0,94,0.8703703703703703,14,0.12962962962962962,0,27,5,0.75,0.7445064527380537,0.7021276595744681,0.7868852459016393,0.717391304347826,0.7096774193548387,48,13,14,33,0,,,,,0,0,94,0.7127659574468085,0.7046296296296297,0.65,0.7592592592592593,0.6666666666666666,0.6582278481012659,41.0,13,14,26.0,94,0.7127659574468085,0.7046296296296297,0.65,0.7592592592592593,0.6666666666666666,0.6582278481012659,41,13,14,26,external,,,,
0.0,0.15,0,0.0,92,0.8518518518518519,16,0.14814814814814814,0,26,6,0.7592592592592593,0.7527031740495291,0.7021276595744681,0.8032786885245902,0.7333333333333333,0.7173913043478262,49,12,14,33,0,,,,,0,0,92,0.717391304347826,0.7096153846153846,0.65,0.7692307692307693,0.6842105263157895,0.6666666666666667,40.0,12,14,26.0,92,0.717391304347826,0.7096153846153846,0.65,0.7692307692307693,0.6842105263157895,0.6666666666666667,40,12,14,26,external,,,,
0.0,0.175,0,0.0,89,0.8240740740740741,19,0.17592592592592593,0,25,7,0.7685185185185185,0.7633414719218696,0.723404255319149,0.8032786885245902,0.7391304347826086,0.7311827956989247,49,12,13,34,0,,,,,0,0,89,0.7191011235955056,0.7133333333333334,0.6666666666666666,0.76,0.6842105263157895,0.6753246753246753,38.0,12,13,26.0,89,0.7191011235955056,0.7133333333333334,0.6666666666666666,0.76,0.6842105263157895,0.6753246753246753,38,12,13,26,external,,,,
0.0,0.2,0,0.0,86,0.7962962962962963,22,0.2037037037037037,0,22,10,0.7962962962962963,0.7903732124171607,0.7446808510638298,0.8360655737704918,0.7777777777777778,0.7608695652173912,51,10,12,35,0,,,,,0,0,86,0.7441860465116279,0.7379385964912281,0.6842105263157895,0.7916666666666666,0.7222222222222222,0.7027027027027027,38.0,10,12,26.0,86,0.7441860465116279,0.7379385964912281,0.6842105263157895,0.7916666666666666,0.7222222222222222,0.7027027027027027,38,10,12,26,external,,,,
0.0,0.225,0,0.0,84,0.7777777777777778,24,0.2222222222222222,0,21,11,0.8055555555555556,0.7985699337286362,0.7446808510638298,0.8524590163934426,0.7954545454545454,0.7692307692307692,52,9,12,35,0,,,,,0,0,84,0.75,0.7420931569867739,0.6756756756756757,0.8085106382978723,0.7352941176470589,0.7042253521126761,38.0,9,12,25.0,84,0.75,0.7420931569867739,0.6756756756756757,0.8085106382978723,0.7352941176470589,0.7042253521126761,38,9,12,25,external,,,,
0.0,0.25,0,0.0,81,0.75,27,0.25,0,19,13,0.8240740740740741,0.8174049529124521,0.7659574468085106,0.8688524590163934,0.8181818181818182,0.7912087912087913,53,8,11,36,0,,,,,0,0,81,0.7654320987654321,0.7583333333333333,0.6944444444444444,0.8222222222222222,0.7575757575757576,0.7246376811594203,37.0,8,11,25.0,81,0.7654320987654321,0.7583333333333333,0.6944444444444444,0.8222222222222222,0.7575757575757576,0.7246376811594203,37,8,11,25,external,,,,
0.0,0.275,0,0.0,78,0.7222222222222222,30,0.2777777777777778,0,18,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,0,,,,,0,0,78,0.7692307692307693,0.7614617940199335,0.6857142857142857,0.8372093023255814,0.7741935483870968,0.7272727272727272,36.0,7,11,24.0,78,0.7692307692307693,0.7614617940199335,0.6857142857142857,0.8372093023255814,0.7741935483870968,0.7272727272727272,36,7,11,24,external,,,,
0.0,0.3,0,0.0,76,0.7037037037037037,32,0.2962962962962963,0,18,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,0,,,,,0,0,76,0.7631578947368421,0.7574912891986063,0.6857142857142857,0.8292682926829268,0.7741935483870968,0.7272727272727272,34.0,7,11,24.0,76,0.7631578947368421,0.7574912891986063,0.6857142857142857,0.8292682926829268,0.7741935483870968,0.7272727272727272,34,7,11,24,external,,,,
0.0,0.325,0,0.0,73,0.6759259259259259,35,0.32407407407407407,0,17,15,0.8425925925925926,0.8337983955354029,0.7659574468085106,0.9016393442622951,0.8571428571428571,0.8089887640449439,55,6,11,36,0,,,,,0,0,73,0.7671232876712328,0.7613122171945701,0.6764705882352942,0.8461538461538461,0.7931034482758621,0.7301587301587301,33.0,6,11,23.0,73,0.7671232876712328,0.7613122171945701,0.6764705882352942,0.8461538461538461,0.7931034482758621,0.7301587301587301,33,6,11,23,external,,,,
0.0,0.35,0,0.0,70,0.6481481481481481,38,0.35185185185185186,0,16,16,0.8518518518518519,0.8419951168468782,0.7659574468085106,0.9180327868852459,0.8780487804878049,0.8181818181818182,56,5,11,36,0,,,,,0,0,70,0.7714285714285715,0.7687908496732027,0.6764705882352942,0.8611111111111112,0.8214285714285714,0.7419354838709677,31.0,5,11,23.0,70,0.7714285714285715,0.7687908496732027,0.6764705882352942,0.8611111111111112,0.8214285714285714,0.7419354838709677,31,5,11,23,external,,,,
0.0,0.375,0,0.0,68,0.6296296296296297,40,0.37037037037037035,0,14,18,0.8703703703703703,0.8632717125915591,0.8085106382978723,0.9180327868852459,0.8837209302325582,0.8444444444444444,56,5,9,38,0,,,,,0,0,68,0.7941176470588235,0.7899305555555556,0.71875,0.8611111111111112,0.8214285714285714,0.7666666666666666,31.0,5,9,23.0,68,0.7941176470588235,0.7899305555555556,0.71875,0.8611111111111112,0.8214285714285714,0.7666666666666666,31,5,9,23,external,,,,
0.0,0.4,0,0.0,65,0.6018518518518519,43,0.39814814814814814,0,12,20,0.8888888888888888,0.882106731775375,0.8297872340425532,0.9344262295081968,0.9069767441860465,0.8666666666666666,57,4,8,39,0,,,,,0,0,65,0.8153846153846154,0.8095238095238095,0.7333333333333333,0.8857142857142857,0.8461538461538461,0.7857142857142856,31.0,4,8,22.0,65,0.8153846153846154,0.8095238095238095,0.7333333333333333,0.8857142857142857,0.8461538461538461,0.7857142857142856,31,4,8,22,external,,,,
0.0,0.425,0,0.0,62,0.5740740740740741,46,0.42592592592592593,0,11,21,0.8981481481481481,0.8927450296477154,0.851063829787234,0.9344262295081968,0.9090909090909091,0.8791208791208791,57,4,7,40,0,,,,,0,0,62,0.8225806451612904,0.8161764705882353,0.75,0.8823529411764706,0.84,0.7924528301886793,30.0,4,7,21.0,62,0.8225806451612904,0.8161764705882353,0.75,0.8823529411764706,0.84,0.7924528301886793,30,4,7,21,external,,,,
0.0,0.45,0,0.0,59,0.5462962962962963,49,0.4537037037037037,0,10,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,0,,,,,0,0,59,0.8305084745762712,0.8263888888888888,0.7777777777777778,0.875,0.84,0.8076923076923077,28.0,4,6,21.0,59,0.8305084745762712,0.8263888888888888,0.7777777777777778,0.875,0.84,0.8076923076923077,28,4,6,21,external,,,,
0.0,0.475,0,0.0,57,0.5277777777777778,51,0.4722222222222222,0,10,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,0,,,,,0,0,57,0.8245614035087719,0.8222222222222222,0.7777777777777778,0.8666666666666667,0.84,0.8076923076923077,26.0,4,6,21.0,57,0.8245614035087719,0.8222222222222222,0.7777777777777778,0.8666666666666667,0.84,0.8076923076923077,26,4,6,21,external,,,,
0.0,0.5,0,0.0,54,0.5,54,0.5,0,10,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,0,,,,,0,0,54,0.8148148148148148,0.8131868131868132,0.7692307692307693,0.8571428571428571,0.8333333333333334,0.8,24.0,4,6,20.0,54,0.8148148148148148,0.8131868131868132,0.7692307692307693,0.8571428571428571,0.8333333333333334,0.8,24,4,6,20,external,,,,
0.0,0.525,0,0.0,51,0.4722222222222222,57,0.5277777777777778,0,9,23,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,0,,,,,0,0,51,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,0.8571428571428571,0.7999999999999999,24.0,3,6,18.0,51,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,0.8571428571428571,0.7999999999999999,24,3,6,18,external,,,,
0.0,0.55,0,0.0,49,0.4537037037037037,59,0.5462962962962963,0,8,24,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,0,,,,,0,0,49,0.8367346938775511,0.8336120401337792,0.782608695652174,0.8846153846153846,0.8571428571428571,0.8181818181818182,23.0,3,5,18.0,49,0.8367346938775511,0.8336120401337792,0.782608695652174,0.8846153846153846,0.8571428571428571,0.8181818181818182,23,3,5,18,external,,,,
0.0,0.575,0,0.0,46,0.42592592592592593,62,0.5740740740740741,0,8,24,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,0,,,,,0,0,46,0.8260869565217391,0.8209523809523809,0.7619047619047619,0.88,0.8421052631578947,0.8,22.0,3,5,16.0,46,0.8260869565217391,0.8209523809523809,0.7619047619047619,0.88,0.8421052631578947,0.8,22,3,5,16,external,,,,
0.0,0.6,0,0.0,43,0.39814814814814814,65,0.6018518518518519,0,7,25,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,0,,,,,0,0,43,0.8372093023255814,0.8354978354978355,0.7619047619047619,0.9090909090909091,0.8888888888888888,0.8205128205128205,20.0,2,5,16.0,43,0.8372093023255814,0.8354978354978355,0.7619047619047619,0.9090909090909091,0.8888888888888888,0.8205128205128205,20,2,5,16,external,,,,
0.0,0.625,0,0.0,40,0.37037037037037035,68,0.6296296296296297,0,7,25,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,0,,,,,0,0,40,0.825,0.8208020050125313,0.7368421052631579,0.9047619047619048,0.875,0.7999999999999999,19.0,2,5,14.0,40,0.825,0.8208020050125313,0.7368421052631579,0.9047619047619048,0.875,0.7999999999999999,19,2,5,14,external,,,,
0.0,0.65,0,0.0,38,0.35185185185185186,70,0.6481481481481481,0,7,25,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,0,,,,,0,0,38,0.8157894736842105,0.8111111111111111,0.7222222222222222,0.9,0.8666666666666667,0.7878787878787877,18.0,2,5,13.0,38,0.8157894736842105,0.8111111111111111,0.7222222222222222,0.9,0.8666666666666667,0.7878787878787877,18,2,5,13,external,,,,
0.0,0.675,0,0.0,35,0.32407407407407407,73,0.6759259259259259,0,6,26,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,0,,,,,0,0,35,0.8285714285714286,0.8166666666666667,0.7333333333333333,0.9,0.8461538461538461,0.7857142857142856,18.0,2,4,11.0,35,0.8285714285714286,0.8166666666666667,0.7333333333333333,0.9,0.8461538461538461,0.7857142857142856,18,2,4,11,external,,,,
0.0,0.7,0,0.0,32,0.2962962962962963,76,0.7037037037037037,0,6,26,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,0,,,,,0,0,32,0.8125,0.8015873015873016,0.7142857142857143,0.8888888888888888,0.8333333333333334,0.7692307692307692,16.0,2,4,10.0,32,0.8125,0.8015873015873016,0.7142857142857143,0.8888888888888888,0.8333333333333334,0.7692307692307692,16,2,4,10,external,,,,
0.0,0.725,0,0.0,30,0.2777777777777778,78,0.7222222222222222,0,5,27,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,0,,,,,0,0,30,0.8333333333333334,0.8194444444444444,0.75,0.8888888888888888,0.8181818181818182,0.7826086956521738,16.0,2,3,9.0,30,0.8333333333333334,0.8194444444444444,0.75,0.8888888888888888,0.8181818181818182,0.7826086956521738,16,2,3,9,external,,,,
0.0,0.75,0,0.0,27,0.25,81,0.75,0,4,28,0.9629629629629629,0.9598883850715033,0.9361702127659575,0.9836065573770492,0.9777777777777777,0.9565217391304347,60,1,3,44,0,,,,,0,0,27,0.8518518518518519,0.8416666666666667,0.75,0.9333333333333333,0.9,0.8181818181818182,14.0,1,3,9.0,27,0.8518518518518519,0.8416666666666667,0.75,0.9333333333333333,0.9,0.8181818181818182,14,1,3,9,external,,,,
0.0,0.775,0,0.0,24,0.2222222222222222,84,0.7777777777777778,0,3,29,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,0,,,,,0,0,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,0.9,0.8571428571428572,12.0,1,2,9.0,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,0.9,0.8571428571428572,12,1,2,9,external,,,,
0.0,0.8,0,0.0,22,0.2037037037037037,86,0.7962962962962963,0,3,29,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,0,,,,,0,0,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,0.875,0.823529411764706,12.0,1,2,7.0,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,0.875,0.823529411764706,12,1,2,7,external,,,,
0.025,0.0,3,0.027777777777777776,105,0.9722222222222222,0,0.0,0,32,0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44,17,15,32,3,1.0,1.0,1.0,1.0,0,0,105,0.6952380952380952,0.6916666666666667,0.6666666666666666,0.7166666666666667,0.6382978723404256,0.6521739130434782,43.0,17,15,30.0,108,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44,17,15,32,external,1.0,1.0,1.0,2.0
0.025,0.025,3,0.027777777777777776,102,0.9444444444444444,3,0.027777777777777776,0,31,1,0.7129629629629629,0.7092779909312871,0.6808510638297872,0.7377049180327869,0.6666666666666666,0.6736842105263158,45,16,15,32,3,1.0,1.0,1.0,1.0,0,0,102,0.696078431372549,0.6916144200626959,0.6590909090909091,0.7241379310344828,0.6444444444444445,0.651685393258427,42.0,16,15,29.0,105,0.7047619047619048,0.7013633014001474,0.6739130434782609,0.7288135593220338,0.6595744680851063,0.6666666666666667,43,16,15,31,external,1.0,1.0,1.0,2.0
0.025,0.05,3,0.027777777777777776,100,0.9259259259259259,5,0.046296296296296294,0,30,2,0.7222222222222222,0.7174747122427625,0.6808510638297872,0.7540983606557377,0.6808510638297872,0.6808510638297872,46,15,15,32,3,1.0,1.0,1.0,1.0,0,0,100,0.7,0.6940024479804161,0.6511627906976745,0.7368421052631579,0.6511627906976745,0.6511627906976745,42.0,15,15,28.0,103,0.7087378640776699,0.7040229885057472,0.6666666666666666,0.7413793103448276,0.6666666666666666,0.6666666666666666,43,15,15,30,external,1.0,1.0,1.0,2.0
0.025,0.075,3,0.027777777777777776,97,0.8981481481481481,8,0.07407407407407407,0,30,2,0.7222222222222222,0.7174747122427625,0.6808510638297872,0.7540983606557377,0.6808510638297872,0.6808510638297872,46,15,15,32,3,1.0,1.0,1.0,1.0,0,0,97,0.6907216494845361,0.6831445993031359,0.6341463414634146,0.7321428571428571,0.6341463414634146,0.6341463414634146,41.0,15,15,26.0,100,0.7,0.6940024479804161,0.6511627906976745,0.7368421052631579,0.6511627906976745,0.6511627906976745,42,15,15,28,external,1.0,1.0,1.0,2.0
0.025,0.1,3,0.027777777777777776,94,0.8703703703703703,11,0.10185185185185185,0,28,4,0.7407407407407407,0.7363097314265783,0.7021276595744681,0.7704918032786885,0.7021276595744681,0.7021276595744681,47,14,14,33,3,1.0,1.0,1.0,1.0,0,0,94,0.7021276595744681,0.6953703703703704,0.65,0.7407407407407407,0.65,0.65,40.0,14,14,26.0,97,0.711340206185567,0.706060606060606,0.6666666666666666,0.7454545454545455,0.6666666666666666,0.6666666666666666,41,14,14,28,external,1.0,1.0,1.0,2.0
0.025,0.125,3,0.027777777777777776,91,0.8425925925925926,14,0.12962962962962962,0,27,5,0.75,0.7445064527380537,0.7021276595744681,0.7868852459016393,0.717391304347826,0.7096774193548387,48,13,14,33,3,1.0,1.0,1.0,1.0,0,0,91,0.7032967032967034,0.6931479642502483,0.631578947368421,0.7547169811320755,0.6486486486486487,0.64,40.0,13,14,24.0,94,0.7127659574468085,0.7046296296296297,0.65,0.7592592592592593,0.6666666666666666,0.6582278481012659,41,13,14,26,external,1.0,1.0,1.0,2.0
0.025,0.15,3,0.027777777777777776,89,0.8240740740740741,16,0.14814814814814814,0,26,6,0.7592592592592593,0.7527031740495291,0.7021276595744681,0.8032786885245902,0.7333333333333333,0.7173913043478262,49,12,14,33,3,1.0,1.0,1.0,1.0,0,0,89,0.7078651685393258,0.6981424148606811,0.631578947368421,0.7647058823529411,0.6666666666666666,0.6486486486486486,39.0,12,14,24.0,92,0.717391304347826,0.7096153846153846,0.65,0.7692307692307693,0.6842105263157895,0.6666666666666667,40,12,14,26,external,1.0,1.0,1.0,2.0
0.025,0.175,3,0.027777777777777776,86,0.7962962962962963,19,0.17592592592592593,0,25,7,0.7685185185185185,0.7633414719218696,0.723404255319149,0.8032786885245902,0.7391304347826086,0.7311827956989247,49,12,13,34,3,1.0,1.0,1.0,1.0,0,0,86,0.7093023255813954,0.7018753447324876,0.6486486486486487,0.7551020408163265,0.6666666666666666,0.6575342465753425,37.0,12,13,24.0,89,0.7191011235955056,0.7133333333333334,0.6666666666666666,0.76,0.6842105263157895,0.6753246753246753,38,12,13,26,external,1.0,1.0,1.0,2.0
0.025,0.2,3,0.027777777777777776,83,0.7685185185185185,22,0.2037037037037037,0,22,10,0.7962962962962963,0.7903732124171607,0.7446808510638298,0.8360655737704918,0.7777777777777778,0.7608695652173912,51,10,12,35,3,1.0,1.0,1.0,1.0,0,0,83,0.7349397590361446,0.7269503546099291,0.6666666666666666,0.7872340425531915,0.7058823529411765,0.6857142857142857,37.0,10,12,24.0,86,0.7441860465116279,0.7379385964912281,0.6842105263157895,0.7916666666666666,0.7222222222222222,0.7027027027027027,38,10,12,26,external,1.0,1.0,1.0,2.0
0.025,0.225,3,0.027777777777777776,81,0.75,24,0.2222222222222222,0,21,11,0.8055555555555556,0.7985699337286362,0.7446808510638298,0.8524590163934426,0.7954545454545454,0.7692307692307692,52,9,12,35,3,1.0,1.0,1.0,1.0,0,0,81,0.7407407407407407,0.7307453416149068,0.6571428571428571,0.8043478260869565,0.71875,0.6865671641791045,37.0,9,12,23.0,84,0.75,0.7420931569867739,0.6756756756756757,0.8085106382978723,0.7352941176470589,0.7042253521126761,38,9,12,25,external,1.0,1.0,1.0,2.0
0.025,0.25,3,0.027777777777777776,78,0.7222222222222222,27,0.25,0,19,13,0.8240740740740741,0.8174049529124521,0.7659574468085106,0.8688524590163934,0.8181818181818182,0.7912087912087913,53,8,11,36,3,1.0,1.0,1.0,1.0,0,0,78,0.7564102564102564,0.7473262032085561,0.6764705882352942,0.8181818181818182,0.7419354838709677,0.7076923076923077,36.0,8,11,23.0,81,0.7654320987654321,0.7583333333333333,0.6944444444444444,0.8222222222222222,0.7575757575757576,0.7246376811594203,37,8,11,25,external,1.0,1.0,1.0,2.0
0.025,0.275,3,0.027777777777777776,75,0.6944444444444444,30,0.2777777777777778,0,18,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,3,1.0,1.0,1.0,1.0,0,0,75,0.76,0.75,0.6666666666666666,0.8333333333333334,0.7586206896551724,0.7096774193548386,35.0,7,11,22.0,78,0.7692307692307693,0.7614617940199335,0.6857142857142857,0.8372093023255814,0.7741935483870968,0.7272727272727272,36,7,11,24,external,1.0,1.0,1.0,2.0
0.025,0.3,3,0.027777777777777776,73,0.6759259259259259,32,0.2962962962962963,0,18,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,3,1.0,1.0,1.0,1.0,0,0,73,0.7534246575342466,0.7458333333333333,0.6666666666666666,0.825,0.7586206896551724,0.7096774193548386,33.0,7,11,22.0,76,0.7631578947368421,0.7574912891986063,0.6857142857142857,0.8292682926829268,0.7741935483870968,0.7272727272727272,34,7,11,24,external,1.0,1.0,1.0,2.0
0.025,0.325,3,0.027777777777777776,70,0.6481481481481481,35,0.32407407407407407,0,17,15,0.8425925925925926,0.8337983955354029,0.7659574468085106,0.9016393442622951,0.8571428571428571,0.8089887640449439,55,6,11,36,3,1.0,1.0,1.0,1.0,0,0,70,0.7571428571428571,0.7491776315789473,0.65625,0.8421052631578947,0.7777777777777778,0.711864406779661,32.0,6,11,21.0,73,0.7671232876712328,0.7613122171945701,0.6764705882352942,0.8461538461538461,0.7931034482758621,0.7301587301587301,33,6,11,23,external,1.0,1.0,1.0,2.0
0.025,0.35,3,0.027777777777777776,67,0.6203703703703703,38,0.35185185185185186,0,16,16,0.8518518518518519,0.8419951168468782,0.7659574468085106,0.9180327868852459,0.8780487804878049,0.8181818181818182,56,5,11,36,3,1.0,1.0,1.0,1.0,0,0,67,0.7611940298507462,0.7566964285714286,0.65625,0.8571428571428571,0.8076923076923077,0.7241379310344829,30.0,5,11,21.0,70,0.7714285714285715,0.7687908496732027,0.6764705882352942,0.8611111111111112,0.8214285714285714,0.7419354838709677,31,5,11,23,external,1.0,1.0,1.0,2.0
0.025,0.375,3,0.027777777777777776,65,0.6018518518518519,40,0.37037037037037035,0,14,18,0.8703703703703703,0.8632717125915591,0.8085106382978723,0.9180327868852459,0.8837209302325582,0.8444444444444444,56,5,9,38,3,1.0,1.0,1.0,1.0,0,0,65,0.7846153846153846,0.7785714285714285,0.7,0.8571428571428571,0.8076923076923077,0.75,30.0,5,9,21.0,68,0.7941176470588235,0.7899305555555556,0.71875,0.8611111111111112,0.8214285714285714,0.7666666666666666,31,5,9,23,external,1.0,1.0,1.0,2.0
