n,stage1_accept_n,stage1_accept_rate,stage2_accept_n,stage2_accept_rate,reject_n,reject_rate,automated_n,automated_rate,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,stage1_n,stage1_accuracy,stage1_balanced_accuracy,stage1_f1,stage1_sensitivity_high,stage1_specificity_low,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage1_auc,stage2_n,stage2_accuracy,stage2_balanced_accuracy,stage2_f1,stage2_sensitivity_high,stage2_specificity_low,stage2_tn,stage2_fp,stage2_fn,stage2_tp,stage2_auc,automated_accuracy,automated_balanced_accuracy,automated_f1,automated_sensitivity_high,automated_specificity_low,automated_tn,automated_fp,automated_fn,automated_tp,automated_auc,system_if_reject_corrected_n,system_if_reject_corrected_accuracy,system_if_reject_corrected_balanced_accuracy,system_if_reject_corrected_f1,system_if_reject_corrected_sensitivity_high,system_if_reject_corrected_specificity_low,system_if_reject_corrected_tn,system_if_reject_corrected_fp,system_if_reject_corrected_fn,system_if_reject_corrected_tp,system_if_reject_corrected_auc,feature_set,gate,corrector,target_accept_acc,corrector_conf_min,scope
108,26,24.07%,82,75.93%,0,0.00%,108,100.00%,2,5,0,2,5,0,26,73.08%,77.08%,0.6666666666666666,87.50%,66.67%,12,6,1,7,0.7291666666666666,82,65.85%,65.18%,0.5882352941176471,51.28%,79.07%,34,9,19,20,0.6917113893858081,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,64.60%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6459713986745728,core,gate_logreg,corr_logreg,0.92,0.0,strict_external_locked
108,99,91.67%,9,8.33%,0,0.00%,108,100.00%,2,6,0,2,6,0,99,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,0.6605932203389829,9,33.33%,57.14%,0.25,14.29%,100.00%,2,0,6,1,0.5,66.67%,65.36%,0.5909090909090909,55.32%,75.41%,46,15,21,26,59.92%,108,66.67%,65.36%,0.5909090909090909,55.32%,75.41%,46,15,21,26,0.5992326473665853,multiview,gate_logreg,corr_logreg,0.88,0.0,strict_external_locked
108,99,91.67%,9,8.33%,0,0.00%,108,100.00%,2,6,0,2,6,0,99,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,0.6605932203389829,9,33.33%,57.14%,0.25,14.29%,100.00%,2,0,6,1,0.5,66.67%,65.36%,0.5909090909090909,55.32%,75.41%,46,15,21,26,59.92%,108,66.67%,65.36%,0.5909090909090909,55.32%,75.41%,46,15,21,26,0.5992326473665853,multiview,gate_logreg,corr_logreg,0.88,0.6,strict_external_locked
108,75,69.44%,33,30.56%,0,0.00%,108,100.00%,4,10,0,4,10,0,75,69.33%,65.44%,0.5490196078431373,48.28%,82.61%,38,8,15,14,0.5884557721139431,33,54.55%,55.56%,0.5161290322580645,44.44%,66.67%,10,5,10,8,0.44814814814814813,64.81%,62.75%,0.5365853658536586,46.81%,78.69%,48,13,25,22,53.05%,108,64.81%,62.75%,0.5365853658536586,46.81%,78.69%,48,13,25,22,0.5305197070108127,multiview,gate_logreg,corr_logreg,0.9,0.0,strict_external_locked
108,68,62.96%,40,37.04%,0,0.00%,108,100.00%,4,10,0,4,10,0,68,66.18%,63.21%,0.5306122448979592,46.43%,80.00%,32,8,15,13,0.5723214285714286,40,62.50%,61.78%,0.5454545454545454,47.37%,76.19%,16,5,10,9,0.543859649122807,64.81%,62.75%,0.5365853658536586,46.81%,78.69%,48,13,25,22,55.81%,108,64.81%,62.75%,0.5365853658536586,46.81%,78.69%,48,13,25,22,0.5580746424834322,multiview,gate_logreg,corr_logreg,0.92,0.0,strict_external_locked
108,30,27.78%,78,72.22%,0,0.00%,108,100.00%,3,10,0,3,10,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,78,62.82%,59.36%,0.43137254901960786,32.35%,86.36%,38,6,23,11,0.5207219251336899,63.89%,61.93%,0.5301204819277109,46.81%,77.05%,47,14,25,22,55.39%,108,63.89%,61.93%,0.5301204819277109,46.81%,77.05%,47,14,25,22,0.5538890826648064,multiview,base_conf_core,corr_logreg,0.92,0.0,strict_external_locked
108,58,53.70%,49,45.37%,1,0.93%,107,99.07%,0,0,0,0,0,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,49,67.35%,53.21%,0.2727272727272727,23.08%,83.33%,30,6,10,3,0.3696581196581196,70.09%,69.76%,0.6595744680851063,67.39%,72.13%,44,17,15,31,65.79%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6592256714335543,core,base_conf_core,corr_extra,0.88,0.6,strict_external_locked
108,52,48.15%,55,50.93%,1,0.93%,107,99.07%,0,0,0,0,0,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,55,69.09%,61.34%,0.45161290322580644,38.89%,83.78%,31,6,11,7,0.48348348348348347,70.09%,69.76%,0.6595744680851063,67.39%,72.13%,44,17,15,31,65.29%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6543425183118242,core,base_conf_core,corr_extra,0.9,0.6,strict_external_locked
108,58,53.70%,48,44.44%,2,1.85%,106,98.15%,0,2,0,0,2,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,48,66.67%,51.26%,0.2,14.29%,88.24%,30,4,12,2,0.3907563025210084,69.81%,69.20%,0.6521739130434783,63.83%,74.58%,44,15,17,30,62.46%,108,70.37%,69.62%,0.6521739130434783,63.83%,75.41%,46,15,17,30,0.6250435995814441,multiview,base_conf_core,corr_logreg,0.88,0.6,strict_external_locked
108,95,87.96%,11,10.19%,2,1.85%,106,98.15%,2,5,0,2,5,0,95,69.47%,67.66%,0.6027397260273972,59.46%,75.86%,44,14,15,22,0.6458527493010252,11,45.45%,52.08%,0.5,37.50%,66.67%,2,1,5,3,0.25,66.98%,65.48%,0.5882352941176471,55.56%,75.41%,46,15,20,25,60.84%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6163236832926403,core,gate_logreg,corr_logreg,0.88,0.6,strict_external_locked
108,82,75.93%,24,22.22%,2,1.85%,106,98.15%,2,5,0,2,5,0,82,71.95%,67.31%,0.5660377358490566,50.00%,84.62%,44,8,15,15,0.6153846153846153,24,50.00%,44.44%,0.625,66.67%,22.22%,2,7,5,10,0.2962962962962963,66.98%,65.48%,0.5882352941176471,55.56%,75.41%,46,15,20,25,58.91%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.5964422741541682,core,gate_logreg,corr_logreg,0.9,0.6,strict_external_locked
108,26,24.07%,80,74.07%,2,1.85%,106,98.15%,2,5,0,2,5,0,26,73.08%,77.08%,0.6666666666666666,87.50%,66.67%,12,6,1,7,0.7291666666666666,80,65.00%,63.86%,0.5625,48.65%,79.07%,34,9,19,18,0.6863607793840352,66.98%,65.48%,0.5882352941176471,55.56%,75.41%,46,15,20,25,64.23%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6480641785838855,core,gate_logreg,corr_logreg,0.92,0.6,strict_external_locked
108,99,91.67%,7,6.48%,2,1.85%,106,98.15%,2,5,0,2,5,0,99,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,0.6605932203389829,7,28.57%,50.00%,0.0,0.00%,100.00%,2,0,5,0,0.3,66.98%,65.48%,0.5882352941176471,55.56%,75.41%,46,15,20,25,60.11%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6076037670038368,multiview,gate_logreg,corr_logreg,0.88,0.65,strict_external_locked
108,58,53.70%,47,43.52%,3,2.78%,105,97.22%,0,0,0,0,0,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,47,65.96%,46.21%,0.1111111111111111,9.09%,83.33%,30,6,10,1,0.2146464646464646,69.52%,69.02%,0.6444444444444445,65.91%,72.13%,44,17,15,29,63.56%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6414370422043949,multiview,base_conf_core,corr_extra,0.88,0.6,strict_external_locked
108,52,48.15%,53,49.07%,3,2.78%,105,97.22%,0,0,0,0,0,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,53,67.92%,57.52%,0.37037037037037035,31.25%,83.78%,31,6,11,5,0.38513513513513514,69.52%,69.02%,0.6444444444444445,65.91%,72.13%,44,17,15,29,62.74%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6337635158702476,multiview,base_conf_core,corr_extra,0.9,0.6,strict_external_locked
108,58,53.70%,46,42.59%,4,3.70%,104,96.30%,0,0,0,0,0,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,46,67.39%,47.40%,0.11764705882352941,9.09%,85.71%,30,5,10,1,0.2909090909090909,70.19%,69.62%,0.651685393258427,65.91%,73.33%,44,16,15,29,65.49%,108,71.30%,70.93%,0.6736842105263158,68.09%,73.77%,45,16,15,32,0.6602720613882107,core,base_conf_core,corr_extra,0.88,0.65,strict_external_locked
108,52,48.15%,51,47.22%,5,4.63%,103,95.37%,0,2,0,0,2,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,51,66.67%,53.66%,0.2608695652173913,18.75%,88.57%,31,4,13,3,0.4285714285714286,68.93%,67.97%,0.627906976744186,61.36%,74.58%,44,15,17,27,61.13%,108,70.37%,69.62%,0.6521739130434783,63.83%,75.41%,46,15,17,30,0.620509243111266,multiview,base_conf_core,corr_logreg,0.9,0.6,strict_external_locked
108,58,53.70%,45,41.67%,5,4.63%,103,95.37%,0,1,0,0,1,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,45,62.22%,48.32%,0.19047619047619047,15.38%,81.25%,26,6,11,2,0.4903846153846154,67.96%,67.70%,0.6451612903225806,65.22%,70.18%,40,17,16,30,64.26%,108,69.44%,69.04%,0.6526315789473685,65.96%,72.13%,44,17,16,31,0.6449250087199162,core,base_conf_core,corr_logreg,0.88,0.6,strict_external_locked
108,52,48.15%,51,47.22%,5,4.63%,103,95.37%,0,1,0,0,1,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,51,64.71%,57.58%,0.4,33.33%,81.82%,27,6,12,6,0.5656565656565657,67.96%,67.70%,0.6451612903225806,65.22%,70.18%,40,17,16,30,63.81%,108,69.44%,69.04%,0.6526315789473685,65.96%,72.13%,44,17,16,31,0.6407394489012905,core,base_conf_core,corr_logreg,0.9,0.6,strict_external_locked
108,95,87.96%,8,7.41%,5,4.63%,103,95.37%,2,5,0,2,5,0,95,69.47%,67.66%,0.6027397260273972,59.46%,75.86%,44,14,15,22,0.6458527493010252,8,25.00%,33.33%,0.0,0.00%,66.67%,2,1,5,0,0.0,66.02%,63.90%,0.5569620253164557,52.38%,75.41%,46,15,20,22,59.56%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6184164632019533,core,gate_logreg,corr_logreg,0.88,0.65,strict_external_locked
108,58,53.70%,44,40.74%,6,5.56%,102,94.44%,0,1,0,0,1,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,44,65.91%,47.92%,0.11764705882352941,8.33%,87.50%,28,4,11,1,0.328125,69.61%,69.06%,0.651685393258427,64.44%,73.68%,42,15,16,29,61.91%,108,71.30%,70.68%,0.6666666666666666,65.96%,75.41%,46,15,16,31,0.6257411928845482,multiview,base_conf_core,corr_logreg,0.88,0.65,strict_external_locked
108,52,48.15%,50,46.30%,6,5.56%,102,94.44%,0,0,0,0,0,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,50,68.00%,53.77%,0.2727272727272727,21.43%,86.11%,31,5,11,3,0.3829365079365079,69.61%,68.81%,0.6352941176470588,64.29%,73.33%,44,16,15,27,64.56%,108,71.30%,70.93%,0.6736842105263158,68.09%,73.77%,45,16,15,32,0.6553889082664807,core,base_conf_core,corr_extra,0.9,0.65,strict_external_locked
108,30,27.78%,72,66.67%,6,5.56%,102,94.44%,0,0,0,0,0,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,72,70.83%,68.28%,0.6037735849056604,55.17%,81.40%,35,8,13,16,0.6174819566960706,69.61%,68.81%,0.6352941176470588,64.29%,73.33%,44,16,15,27,64.40%,108,71.30%,70.93%,0.6736842105263158,68.09%,73.77%,45,16,15,32,0.656435298221137,core,base_conf_core,corr_extra,0.92,0.6,strict_external_locked
108,95,87.96%,7,6.48%,6,5.56%,102,94.44%,0,0,0,0,0,0,95,69.47%,67.66%,0.6027397260273972,59.46%,75.86%,44,14,15,22,0.6458527493010252,7,71.43%,50.00%,0.8333333333333334,100.00%,0.00%,0,2,0,5,0.8,69.61%,68.81%,0.6352941176470588,64.29%,73.33%,44,16,15,27,66.63%,108,71.30%,70.93%,0.6736842105263158,68.09%,73.77%,45,16,15,32,0.6815486571328916,core,gate_logreg,corr_extra,0.88,0.6,strict_external_locked
108,82,75.93%,20,18.52%,6,5.56%,102,94.44%,0,0,0,0,0,0,82,71.95%,67.31%,0.5660377358490566,50.00%,84.62%,44,8,15,15,0.6153846153846153,20,60.00%,50.00%,0.75,100.00%,0.00%,0,8,0,12,0.5104166666666667,69.61%,68.81%,0.6352941176470588,64.29%,73.33%,44,16,15,27,65.20%,108,71.30%,70.93%,0.6736842105263158,68.09%,73.77%,45,16,15,32,0.6641088245552844,core,gate_logreg,corr_extra,0.9,0.6,strict_external_locked
108,26,24.07%,76,70.37%,6,5.56%,102,94.44%,0,0,0,0,0,0,26,73.08%,77.08%,0.6666666666666666,87.50%,66.67%,12,6,1,7,0.7291666666666666,76,68.42%,67.51%,0.625,58.82%,76.19%,32,10,14,20,0.6638655462184874,69.61%,68.81%,0.6352941176470588,64.29%,73.33%,44,16,15,27,64.60%,108,71.30%,70.93%,0.6736842105263158,68.09%,73.77%,45,16,15,32,0.6585280781304499,core,gate_logreg,corr_extra,0.92,0.6,strict_external_locked
108,30,27.78%,72,66.67%,6,5.56%,102,94.44%,2,5,0,2,5,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,72,65.28%,63.12%,0.5283018867924528,43.75%,82.50%,33,7,18,14,0.62734375,65.69%,64.62%,0.5882352941176471,55.56%,73.68%,42,15,20,25,62.14%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6236484129752354,core,base_conf_core,corr_logreg,0.92,0.6,strict_external_locked
108,82,75.93%,20,18.52%,6,5.56%,102,94.44%,2,5,0,2,5,0,82,71.95%,67.31%,0.5660377358490566,50.00%,84.62%,44,8,15,15,0.6153846153846153,20,45.00%,41.67%,0.56,58.33%,25.00%,2,6,5,7,0.28125,66.67%,64.52%,0.5641025641025641,52.38%,76.67%,46,14,20,22,57.94%,108,68.52%,67.25%,0.6136363636363636,57.45%,77.05%,47,14,20,27,0.5992326473665853,core,gate_logreg,corr_logreg,0.9,0.65,strict_external_locked
108,26,24.07%,76,70.37%,6,5.56%,102,94.44%,2,5,0,2,5,0,26,73.08%,77.08%,0.6666666666666666,87.50%,66.67%,12,6,1,7,0.7291666666666666,76,64.47%,62.54%,0.5263157894736842,44.12%,80.95%,34,8,19,15,0.6827731092436975,66.67%,64.52%,0.5641025641025641,52.38%,76.67%,46,14,20,22,63.61%,108,68.52%,67.25%,0.6136363636363636,57.45%,77.05%,47,14,20,27,0.6501569584931984,core,gate_logreg,corr_logreg,0.92,0.65,strict_external_locked
108,58,53.70%,41,37.96%,9,8.33%,99,91.67%,0,0,0,0,0,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,41,65.85%,47.88%,0.125,9.09%,86.67%,26,4,10,1,0.23939393939393938,69.70%,69.32%,0.6590909090909091,65.91%,72.73%,40,15,15,29,63.31%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.6424834321590512,multiview,base_conf_core,corr_extra,0.88,0.65,strict_external_locked
108,99,91.67%,0,0.00%,9,8.33%,99,91.67%,0,0,0,0,0,0,99,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,0.6605932203389829,0,,,,,,0,0,0,0,,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,66.06%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.67317753749564,multiview,gate_logreg,corr_extra,0.88,0.6,strict_external_locked
108,99,91.67%,0,0.00%,9,8.33%,99,91.67%,0,0,0,0,0,0,99,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,0.6605932203389829,0,,,,,,0,0,0,0,,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,66.06%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.67317753749564,multiview,gate_logreg,corr_extra,0.88,0.65,strict_external_locked
108,52,48.15%,47,43.52%,9,8.33%,99,91.67%,0,1,0,0,1,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,47,65.96%,51.08%,0.2,14.29%,87.88%,29,4,12,2,0.38095238095238093,68.69%,67.79%,0.6265060240963856,61.90%,73.68%,42,15,16,26,60.53%,108,71.30%,70.68%,0.6666666666666666,65.96%,75.41%,46,15,16,31,0.6212068364143704,multiview,base_conf_core,corr_logreg,0.9,0.65,strict_external_locked
108,30,27.78%,69,63.89%,9,8.33%,99,91.67%,2,7,0,2,7,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,69,63.77%,59.27%,0.4186046511627907,31.03%,87.50%,35,5,20,9,0.48103448275862065,64.65%,62.41%,0.5333333333333333,47.62%,77.19%,44,13,22,20,53.38%,108,67.59%,65.94%,0.5882352941176471,53.19%,78.69%,48,13,22,25,0.5587722357865365,multiview,base_conf_core,corr_logreg,0.92,0.6,strict_external_locked
108,30,27.78%,68,62.96%,10,9.26%,98,90.74%,0,0,0,0,0,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,68,70.59%,66.67%,0.5652173913043478,50.00%,83.33%,35,7,13,13,0.5494505494505495,69.39%,68.06%,0.6153846153846154,61.54%,74.58%,44,15,15,24,60.71%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.6295779560516219,multiview,base_conf_core,corr_extra,0.92,0.6,strict_external_locked
108,75,69.44%,23,21.30%,10,9.26%,98,90.74%,0,0,0,0,0,0,75,69.33%,65.44%,0.5490196078431373,48.28%,82.61%,38,8,15,14,0.5884557721139431,23,69.57%,73.08%,0.7407407407407407,100.00%,46.15%,6,7,0,10,0.7615384615384615,69.39%,68.06%,0.6153846153846154,61.54%,74.58%,44,15,15,24,65.58%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.66829438437391,multiview,gate_logreg,corr_extra,0.9,0.6,strict_external_locked
108,68,62.96%,30,27.78%,10,9.26%,98,90.74%,0,0,0,0,0,0,68,66.18%,63.21%,0.5306122448979592,46.43%,80.00%,32,8,15,13,0.5723214285714286,30,76.67%,81.58%,0.7586206896551724,100.00%,63.16%,12,7,0,11,0.8421052631578947,69.39%,68.06%,0.6153846153846154,61.54%,74.58%,44,15,15,24,67.54%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.6846878269968608,multiview,gate_logreg,corr_extra,0.92,0.6,strict_external_locked
108,58,53.70%,40,37.04%,10,9.26%,98,90.74%,0,1,0,0,1,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,40,60.00%,45.24%,0.1111111111111111,8.33%,82.14%,23,5,11,1,0.5178571428571428,67.35%,67.13%,0.6444444444444445,64.44%,69.81%,37,16,16,29,64.11%,108,70.37%,69.86%,0.6595744680851063,65.96%,73.77%,45,16,16,31,0.6449250087199162,core,base_conf_core,corr_logreg,0.88,0.65,strict_external_locked
108,75,69.44%,23,21.30%,10,9.26%,98,90.74%,3,7,0,3,7,0,75,69.33%,65.44%,0.5490196078431373,48.28%,82.61%,38,8,15,14,0.5884557721139431,23,52.17%,52.65%,0.47619047619047616,41.67%,63.64%,7,4,7,5,0.3484848484848485,65.31%,62.64%,0.5277777777777778,46.34%,78.95%,45,12,22,19,53.62%,108,68.52%,66.76%,0.5952380952380952,53.19%,80.33%,49,12,22,25,0.576909661667248,multiview,gate_logreg,corr_logreg,0.9,0.6,strict_external_locked
108,68,62.96%,30,27.78%,10,9.26%,98,90.74%,3,7,0,3,7,0,68,66.18%,63.21%,0.5306122448979592,46.43%,80.00%,32,8,15,13,0.5723214285714286,30,63.33%,61.31%,0.5217391304347826,46.15%,76.47%,13,4,7,6,0.4615384615384615,65.31%,62.64%,0.5277777777777778,46.34%,78.95%,45,12,22,19,56.31%,108,68.52%,66.76%,0.5952380952380952,53.19%,80.33%,49,12,22,25,0.5988838507150331,multiview,gate_logreg,corr_logreg,0.92,0.6,strict_external_locked
108,52,48.15%,45,41.67%,11,10.19%,97,89.81%,0,0,0,0,0,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,45,66.67%,54.26%,0.2857142857142857,21.43%,87.10%,27,4,11,3,0.3410138248847926,69.07%,68.51%,0.6428571428571429,64.29%,72.73%,40,15,15,27,62.08%,108,72.22%,71.75%,0.6808510638297872,68.09%,75.41%,46,15,15,32,0.6362050924311127,multiview,base_conf_core,corr_extra,0.9,0.65,strict_external_locked
108,30,27.78%,66,61.11%,12,11.11%,96,88.89%,0,0,0,0,0,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,66,71.21%,66.68%,0.5581395348837209,48.00%,85.37%,35,6,13,12,0.5853658536585366,69.79%,68.19%,0.6133333333333333,60.53%,75.86%,44,14,15,23,63.29%,108,73.15%,72.57%,0.6881720430107527,68.09%,77.05%,47,14,15,32,0.6525985350540634,core,base_conf_core,corr_extra,0.92,0.65,strict_external_locked
108,95,87.96%,1,0.93%,12,11.11%,96,88.89%,0,0,0,0,0,0,95,69.47%,67.66%,0.6027397260273972,59.46%,75.86%,44,14,15,22,0.6458527493010252,1,100.00%,,1.0,100.00%,,0,0,0,1,,69.79%,68.19%,0.6133333333333333,60.53%,75.86%,44,14,15,23,65.11%,108,73.15%,72.57%,0.6881720430107527,68.09%,77.05%,47,14,15,32,0.6724799441925358,core,gate_logreg,corr_extra,0.88,0.65,strict_external_locked
108,82,75.93%,14,12.96%,12,11.11%,96,88.89%,0,0,0,0,0,0,82,71.95%,67.31%,0.5660377358490566,50.00%,84.62%,44,8,15,15,0.6153846153846153,14,57.14%,50.00%,0.7272727272727273,100.00%,0.00%,0,6,0,8,0.5625,69.79%,68.19%,0.6133333333333333,60.53%,75.86%,44,14,15,23,64.25%,108,73.15%,72.57%,0.6881720430107527,68.09%,77.05%,47,14,15,32,0.6574816881757934,core,gate_logreg,corr_extra,0.9,0.65,strict_external_locked
108,26,24.07%,70,64.81%,12,11.11%,96,88.89%,0,0,0,0,0,0,26,73.08%,77.08%,0.6666666666666666,87.50%,66.67%,12,6,1,7,0.7291666666666666,70,68.57%,66.67%,0.5925925925925926,53.33%,80.00%,32,8,14,16,0.6516666666666667,69.79%,68.19%,0.6133333333333333,60.53%,75.86%,44,14,15,23,63.52%,108,73.15%,72.57%,0.6881720430107527,68.09%,77.05%,47,14,15,32,0.6546913149633762,core,gate_logreg,corr_extra,0.92,0.65,strict_external_locked
108,52,48.15%,44,40.74%,12,11.11%,96,88.89%,0,1,0,0,1,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,44,61.36%,51.38%,0.2608695652173913,20.00%,82.76%,24,5,12,3,0.5586206896551724,66.67%,66.30%,0.627906976744186,62.79%,69.81%,37,16,16,27,63.41%,108,70.37%,69.86%,0.6595744680851063,65.96%,73.77%,45,16,16,31,0.6421346355074992,core,base_conf_core,corr_logreg,0.9,0.65,strict_external_locked
108,30,27.78%,65,60.19%,13,12.04%,95,87.96%,2,5,0,2,5,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,65,63.08%,60.63%,0.4782608695652174,37.93%,83.33%,30,6,18,11,0.632183908045977,64.21%,62.98%,0.5641025641025641,52.38%,73.58%,39,14,20,22,61.99%,108,68.52%,67.25%,0.6136363636363636,57.45%,77.05%,47,14,20,27,0.6250435995814441,core,base_conf_core,corr_logreg,0.92,0.65,strict_external_locked
108,30,27.78%,65,60.19%,13,12.04%,95,87.96%,2,6,0,2,6,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,65,63.08%,58.24%,0.4,29.63%,86.84%,33,5,19,8,0.4619883040935672,64.21%,61.93%,0.5277777777777778,47.50%,76.36%,42,13,21,19,52.45%,108,68.52%,67.00%,0.6046511627906976,55.32%,78.69%,48,13,21,26,0.5594698290896407,multiview,base_conf_core,corr_logreg,0.92,0.65,strict_external_locked
108,75,69.44%,18,16.67%,15,13.89%,93,86.11%,2,6,0,2,6,0,75,69.33%,65.44%,0.5490196078431373,48.28%,82.61%,38,8,15,14,0.5884557721139431,18,44.44%,45.00%,0.4444444444444444,40.00%,50.00%,4,4,6,4,0.2875,64.52%,61.97%,0.5217391304347826,46.15%,77.78%,42,12,21,18,52.66%,108,69.44%,67.82%,0.611764705882353,55.32%,80.33%,49,12,21,26,0.5706313219393094,multiview,gate_logreg,corr_logreg,0.9,0.65,strict_external_locked
108,68,62.96%,25,23.15%,15,13.89%,93,86.11%,2,6,0,2,6,0,68,66.18%,63.21%,0.5306122448979592,46.43%,80.00%,32,8,15,13,0.5723214285714286,25,60.00%,58.44%,0.5,45.45%,71.43%,10,4,6,5,0.41558441558441556,64.52%,61.97%,0.5217391304347826,46.15%,77.78%,42,12,21,18,55.46%,108,69.44%,67.82%,0.611764705882353,55.32%,80.33%,49,12,21,26,0.5912103243808859,multiview,gate_logreg,corr_logreg,0.92,0.65,strict_external_locked
108,75,69.44%,17,15.74%,16,14.81%,92,85.19%,0,0,0,0,0,0,75,69.33%,65.44%,0.5490196078431373,48.28%,82.61%,38,8,15,14,0.5884557721139431,17,76.47%,77.78%,0.8,100.00%,55.56%,5,4,0,8,0.763888888888889,70.65%,68.82%,0.6197183098591549,59.46%,78.18%,43,12,15,22,65.11%,108,75.00%,74.21%,0.7032967032967034,68.09%,80.33%,49,12,15,32,0.6613184513428672,multiview,gate_logreg,corr_extra,0.9,0.65,strict_external_locked
108,68,62.96%,22,20.37%,18,16.67%,90,83.33%,0,0,0,0,0,0,68,66.18%,63.21%,0.5306122448979592,46.43%,80.00%,32,8,15,13,0.5723214285714286,22,81.82%,84.62%,0.8181818181818182,100.00%,69.23%,9,4,0,9,0.8376068376068375,70.00%,68.41%,0.6197183098591549,59.46%,77.36%,41,12,15,22,66.60%,108,75.00%,74.21%,0.7032967032967034,68.09%,80.33%,49,12,15,32,0.670735960934775,multiview,gate_logreg,corr_extra,0.92,0.65,strict_external_locked
