n,base_accuracy,base_balanced_accuracy,base_auc,auto_n,auto_rate,review_n,review_rate,fp_flip_n,fn_review_n,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,auto_accuracy,auto_balanced_accuracy,auto_f1,auto_sensitivity_high,auto_specificity_low,auto_tn,auto_fp,auto_fn,auto_tp,auto_auc,system_if_review_corrected_n,system_if_review_corrected_accuracy,system_if_review_corrected_balanced_accuracy,system_if_review_corrected_f1,system_if_review_corrected_sensitivity_high,system_if_review_corrected_specificity_low,system_if_review_corrected_tn,system_if_review_corrected_fp,system_if_review_corrected_fn,system_if_review_corrected_tp,system_if_review_corrected_auc,base_candidate,base_objective,base_threshold,base_selection_score,fn_signal,fn_threshold,fp_low_signal,fp_threshold,scope
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,72,0.6857142857142857,33,0.3142857142857143,0,33,0,0,0,0,0,0,0.6388888888888888,0.6362229102167183,0.6666666666666666,0.6842105263157895,0.5882352941176471,20,14,12,26,0.5952012383900929,105,0.7523809523809524,0.751650770359501,0.7291666666666666,0.7446808510638298,0.7586206896551724,44,14,12,35,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,robust_prob,0.3959889528559579,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,72,0.6857142857142857,33,0.3142857142857143,0,33,0,0,0,0,0,0,0.6388888888888888,0.6362229102167183,0.6666666666666666,0.6842105263157895,0.5882352941176471,20,14,12,26,0.5952012383900929,105,0.7523809523809524,0.751650770359501,0.7291666666666666,0.7446808510638298,0.7586206896551724,44,14,12,35,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,72,0.6857142857142857,33,0.3142857142857143,0,33,0,0,0,0,0,0,0.6388888888888888,0.6362229102167183,0.6666666666666666,0.6842105263157895,0.5882352941176471,20,14,12,26,0.5952012383900929,105,0.7523809523809524,0.751650770359501,0.7291666666666666,0.7446808510638298,0.7586206896551724,44,14,12,35,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,72,0.6857142857142857,33,0.3142857142857143,0,33,0,0,0,0,0,0,0.6388888888888888,0.6362229102167183,0.6666666666666666,0.6842105263157895,0.5882352941176471,20,14,12,26,0.5952012383900929,105,0.7523809523809524,0.751650770359501,0.7291666666666666,0.7446808510638298,0.7586206896551724,44,14,12,35,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,72,0.6857142857142857,33,0.3142857142857143,0,33,0,0,0,0,0,0,0.6388888888888888,0.6362229102167183,0.6666666666666666,0.6842105263157895,0.5882352941176471,20,14,12,26,0.5952012383900929,105,0.7523809523809524,0.751650770359501,0.7291666666666666,0.7446808510638298,0.7586206896551724,44,14,12,35,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,72,0.6857142857142857,33,0.3142857142857143,0,33,0,0,0,0,0,0,0.6388888888888888,0.6362229102167183,0.6666666666666666,0.6842105263157895,0.5882352941176471,20,14,12,26,0.5952012383900929,105,0.7523809523809524,0.751650770359501,0.7291666666666666,0.7446808510638298,0.7586206896551724,44,14,12,35,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.1159437982541614,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.17767263447772177,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.2425941581965666,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.3241438788821058,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.4023282146160868,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.12004962132072165,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.183862755116477,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.2433131844763915,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.3205360337064243,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.3959889528559579,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,85,0.8095238095238095,20,0.19047619047619047,0,20,0,0,0,0,0,0,0.6705882352941176,0.6694444444444445,0.65,0.65,0.6888888888888889,31,14,14,26,0.6261111111111112,105,0.7333333333333333,0.7303741746148202,0.7021276595744681,0.7021276595744681,0.7586206896551724,44,14,14,33,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.1159437982541614,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.17767263447772177,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.2425941581965666,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.3241438788821058,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.4023282146160868,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.12004962132072165,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.183862755116477,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.2433131844763915,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.3205360337064243,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.3959889528559579,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,88,0.8380952380952381,17,0.1619047619047619,0,17,0,0,0,0,0,0,0.6704545454545454,0.6681370005189413,0.6419753086419753,0.6341463414634146,0.7021276595744681,33,14,15,26,0.6144265697976129,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.1290604217046331,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.1159437982541614,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.17767263447772177,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.2425941581965666,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.3241438788821058,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,prob_mean_core,0.4023282146160868,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.12004962132072165,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.183862755116477,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.2433131844763915,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.3205360337064243,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.3959889528559579,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0489054291630551,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0601600491975303,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0774945269633817,strict_external_locked
105,0.6666666666666666,0.6559060895084372,0.6415994130594278,87,0.8285714285714286,18,0.17142857142857143,0,18,0,0,0,0,0,0,0.6666666666666666,0.6648992576882291,0.6419753086419753,0.6341463414634146,0.6956521739130435,32,14,15,26,0.6248674443266171,105,0.7238095238095238,0.7197358767424797,0.6881720430107527,0.6808510638297872,0.7586206896551724,44,14,15,32,0.6415994130594278,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.09606984729921865,strict_external_locked
