accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,route_name,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue,mode,corrector,feature_set,train_scope,classifier,c,corrector_all_acc,corrector_all_bacc
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_extra,dino,non_easy,extra,0.1,0.4807017543859649,0.4822695035460993
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_non_easy_logreg_c001,dino_model,non_easy,logreg,0.01,0.4280701754385965,0.4280437352245863
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.8315789473684211,0.8316341607565012,0.8309859154929577,119,25,23,118,0.8601753349093775,best41_fn_model_visible_extra,26,0.0912280701754386,259,0.8764478764478765,0.38461538461538464,14,0.2153846153846154,4,5,-1,nested_route,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.8315789473684211,0.8314864066193853,0.8285714285714286,121,23,25,116,0.8201339637509849,best41_wrong_model_visible_extra,32,0.11228070175438597,253,0.8932806324110671,0.34375,23,0.35384615384615387,7,8,-1,nested_route,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.8315789473684211,0.8314125295508275,0.8273381294964028,122,22,26,115,0.8274724192277384,best41_wrong_model_visible_extra,28,0.09824561403508772,257,0.8871595330739299,0.32142857142857145,21,0.3230769230769231,5,6,-1,nested_route,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.8315789473684211,0.8313386524822695,0.8260869565217391,123,21,27,114,0.8342198581560284,best41_fn_model_visible_extra,7,0.02456140350877193,278,0.8489208633093526,0.14285714285714285,4,0.06153846153846154,0,1,-1,nested_route,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.8315789473684211,0.8313386524822695,0.8260869565217391,123,21,27,114,0.833136327817179,best41_fn_model_visible_extra,7,0.02456140350877193,278,0.8489208633093526,0.14285714285714285,4,0.06153846153846154,0,1,-1,nested_route,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.8315789473684211,0.8313386524822695,0.8260869565217391,123,21,27,114,0.8457939322301024,best41_fn_model_visible_extra,7,0.02456140350877193,278,0.8489208633093526,0.14285714285714285,5,0.07692307692307693,0,1,-1,nested_route,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.8280701754385965,0.8279403073286051,0.8243727598566308,121,23,26,115,0.8336780929866037,best41_wrong_model_visible_extra,32,0.11228070175438597,253,0.8932806324110671,0.3125,23,0.35384615384615387,7,9,-2,nested_route,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.8280701754385965,0.8276447990543736,0.8191881918819188,125,19,30,111,0.8342198581560283,best41_wrong_model_visible_extra,46,0.16140350877192983,239,0.9079497907949791,0.41304347826086957,32,0.49230769230769234,9,11,-2,nested_route,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.8280701754385965,0.8276447990543736,0.8191881918819188,125,19,30,111,0.901103230890465,best41_wrong_model_visible_extra,40,0.14035087719298245,245,0.9020408163265307,0.375,28,0.4307692307692308,7,9,-2,nested_route,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.8245614035087719,0.824468085106383,0.8214285714285714,120,24,26,115,0.8570232466509063,hard_core_model_visible_logreg,60,0.21052631578947367,225,0.9022222222222223,0.5333333333333333,46,0.7076923076923077,17,20,-3,nested_route,dino_model_non_easy_logreg_c003,dino_model,non_easy,logreg,0.03,0.4245614035087719,0.42538416075650115
0.8245614035087719,0.8242464539007093,0.8175182481751825,123,21,29,112,0.8581067769897557,best41_wrong_model_visible_extra,47,0.1649122807017544,238,0.907563025210084,0.40425531914893614,32,0.49230769230769234,9,12,-3,nested_route,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.8210526315789474,0.8209219858156028,0.8172043010752689,120,24,27,114,0.8180654058313632,best41_wrong_model_visible_extra,46,0.16140350877192983,239,0.9079497907949791,0.3695652173913043,32,0.49230769230769234,8,12,-4,nested_route,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.8210526315789474,0.8207003546099291,0.8131868131868132,123,21,30,111,0.8123029944838456,best41_wrong_model_visible_extra,20,0.07017543859649122,265,0.8603773584905661,0.3,14,0.2153846153846154,3,7,-4,nested_route,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.8210526315789474,0.8207003546099291,0.8131868131868132,123,21,30,111,0.8104314420803782,best41_wrong_model_visible_extra,20,0.07017543859649122,265,0.8603773584905661,0.3,14,0.2153846153846154,3,7,-4,nested_route,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.8210526315789474,0.8202570921985816,0.8045977011494253,129,15,36,105,0.8474192277383766,hard_core_model_visible_logreg,20,0.07017543859649122,265,0.8452830188679246,0.5,11,0.16923076923076924,5,9,-4,nested_route,dino_hard_core_extra,dino,hard_core,extra,0.1,0.48771929824561405,0.4886229314420804
0.8175438596491228,0.8174497635933806,0.8142857142857143,119,25,27,114,0.823581560283688,hard_core_model_visible_extra,13,0.0456140350877193,272,0.8455882352941176,0.23076923076923078,12,0.18461538461538463,2,7,-5,nested_route,dino_model_non_easy_logreg_c01,dino_model,non_easy,logreg,0.1,0.4456140350877193,0.44784278959810875
0.8175438596491228,0.8173758865248227,0.8129496402877698,120,24,28,113,0.824074074074074,best41_wrong_model_visible_extra,20,0.07017543859649122,265,0.8603773584905661,0.25,14,0.2153846153846154,5,10,-5,nested_route,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.8175438596491228,0.8171542553191489,0.8088235294117647,123,21,31,110,0.7990543735224587,best41_wrong_model_visible_extra,13,0.0456140350877193,272,0.8566176470588235,0.0,13,0.2,0,5,-5,nested_route,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.8140350877192982,0.8140514184397163,0.8127208480565371,117,27,26,115,0.8356481481481481,hard_core_model_visible_extra,57,0.2,228,0.8859649122807017,0.5263157894736842,43,0.6615384615384615,11,17,-6,nested_route,dino_model_non_easy_logreg_c03,dino_model,non_easy,logreg,0.3,0.4631578947368421,0.46453900709219853
0.8140350877192982,0.8138297872340425,0.8086642599277978,120,24,29,112,0.8338258471237195,hard_core_model_visible_logreg,42,0.14736842105263157,243,0.8806584362139918,0.42857142857142855,30,0.46153846153846156,7,13,-6,nested_route,dino_model_non_easy_logreg_c01,dino_model,non_easy,logreg,0.1,0.4456140350877193,0.44784278959810875
0.8105263157894737,0.810653073286052,0.8111888111888111,115,29,25,116,0.8216115051221434,hard_core_model_visible_logreg,62,0.21754385964912282,223,0.9013452914798207,0.4838709677419355,44,0.676923076923077,12,19,-7,nested_route,dino_model_non_easy_logreg_c03,dino_model,non_easy,logreg,0.3,0.4631578947368421,0.46453900709219853
0.8105263157894737,0.8104314420803782,0.8071428571428572,118,26,28,113,0.8433313632781718,hard_core_model_visible_extra,43,0.15087719298245614,242,0.871900826446281,0.46511627906976744,26,0.4,10,17,-7,nested_route,dino_model_non_easy_logreg_c003,dino_model,non_easy,logreg,0.03,0.4245614035087719,0.42538416075650115
0.8035087719298246,0.8030437352245863,0.7925925925925926,122,22,34,107,0.8637706855791961,hard_core_model_visible_logreg,59,0.20701754385964913,226,0.8982300884955752,0.4406779661016949,44,0.676923076923077,15,24,-9,nested_route,dino_model_non_easy_logreg_c001,dino_model,non_easy,logreg,0.01,0.4280701754385965,0.4280437352245863
0.8035087719298246,0.8027482269503546,0.7862595419847328,126,18,38,103,0.8687943262411348,hard_core_model_visible_logreg,37,0.12982456140350876,248,0.8669354838709677,0.3783783783783784,25,0.38461538461538464,7,16,-9,nested_route,dino_non_easy_extra,dino,non_easy,extra,0.1,0.4807017543859649,0.4822695035460993
