align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
coral,128,0.9999480247497559,extra_d5,none,p80,balanced_accuracy,0.5099999999999999,0.5777925531914894,0.5789473684210527,0.5777925531914894,0.5238095238095238,99,45,75,66,0.5782604412923562,0.5370370370370371,0.5242413672828741,0.4444444444444444,38,23,27,20,0.5305197070108126,0.5238095238095238,0.514490095377843,0.4444444444444444,35,23,27,20,0.5242112986060161
coral,64,0.9599159359931946,rf_d5,none,p90,balanced_accuracy,0.49999999999999994,0.6035756501182032,0.6035087719298246,0.6035756501182032,0.6035087719298246,86,58,55,86,0.5970252167060678,0.5277777777777778,0.5258109522148587,0.48484848484848486,33,28,23,24,0.536100453435647,0.5142857142857142,0.5139398385913426,0.48484848484848486,30,28,23,24,0.5231107850330154
coral,200,0.9999924898147583,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.5538563829787233,0.5543859649122806,0.5538563829787233,0.5278810408921933,87,57,70,71,0.545951536643026,0.5277777777777778,0.5258109522148587,0.48484848484848486,33,28,23,24,0.5029647715381933,0.5142857142857142,0.5139398385913426,0.48484848484848486,30,28,23,24,0.4919295671313279
none,128,0.9999480247497559,logreg_c01,none,p80,balanced_accuracy,0.58,0.5744680851063829,0.5754385964912281,0.5744680851063829,0.5291828793774319,96,48,73,68,0.5847616233254531,0.5555555555555556,0.5186606208580398,0.3142857142857143,49,12,36,11,0.4966864318102546,0.5428571428571428,0.5135730007336757,0.3142857142857143,46,12,36,11,0.49082905355832723
coral,200,0.9999926090240479,extra_d5,none,p90,balanced_accuracy,0.5299999999999999,0.5513445626477541,0.5543859649122806,0.5513445626477541,0.3681592039800995,121,23,104,37,0.5626477541371159,0.5555555555555556,0.5186606208580398,0.3142857142857143,49,12,36,11,0.5123822811301011,0.5428571428571428,0.5135730007336757,0.3142857142857143,46,12,36,11,0.5044020542920029
coral,64,0.9599723815917969,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.625,0.624561403508772,0.625,0.6372881355932203,84,60,47,94,0.6545015760441291,0.5185185185185185,0.5273805371468434,0.5185185185185185,28,33,19,28,0.538542029996512,0.5047619047619047,0.5133895818048422,0.5185185185185185,25,33,19,28,0.5242112986060161
coral,64,0.9599622488021851,rf_d5,top5sim,none,balanced_accuracy,0.5299999999999999,0.5843676122931443,0.5859649122807018,0.5843676122931443,0.5083333333333333,106,38,80,61,0.6025413711583925,0.5370370370370371,0.5217997907220091,0.4318181818181818,39,22,28,19,0.5374956400418556,0.5238095238095238,0.512472487160675,0.4318181818181818,36,22,28,19,0.5264123257520177
none,32,0.8515715599060059,rf_d5,none,none,balanced_accuracy,0.48999999999999994,0.6357860520094563,0.6350877192982456,0.6357860520094563,0.6556291390728477,82,62,42,99,0.659623719464145,0.5277777777777778,0.5233693756539937,0.4742268041237113,34,27,24,23,0.5570282525287757,0.5142857142857142,0.5119222303741746,0.4742268041237113,31,27,24,23,0.5436537050623624
none,32,0.8517008423805237,extra_d5,top5sim,none,balanced_accuracy,0.5099999999999999,0.6142139479905437,0.6140350877192983,0.6142139479905437,0.6180555555555556,86,58,52,89,0.6278073286052009,0.5277777777777778,0.5233693756539937,0.4742268041237113,34,27,24,23,0.5162190442971747,0.5142857142857142,0.5119222303741746,0.4742268041237113,31,27,24,23,0.5033015407190022
none,128,0.9999481439590454,logreg_c001,none,none,balanced_accuracy,0.3499999999999999,0.5516400709219859,0.5473684210526316,0.5516400709219859,0.6766917293233082,21,123,6,135,0.553339243498818,0.5185185185185185,0.5151726543425184,0.46938775510204084,33,28,24,23,0.49250087199162884,0.5142857142857142,0.5119222303741746,0.4742268041237113,31,27,24,23,0.48789435069699194
none,64,0.959918200969696,logreg_c001,maxsim,none,balanced_accuracy,0.4799999999999999,0.657062647754137,0.656140350877193,0.657062647754137,0.6818181818181818,82,62,36,105,0.6842986603624902,0.5462962962962963,0.5080223229856994,0.2898550724637681,49,12,37,10,0.5392396232996163,0.5428571428571428,0.5115553925165077,0.29411764705882354,47,11,37,10,0.5352164343360235
coral,32,0.8516831994056702,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.5964834515366431,0.5964912280701754,0.5964834515366431,0.5936395759717314,86,58,57,84,0.5960894405043342,0.5185185185185185,0.5249389605859784,0.5094339622641509,29,32,20,27,0.5444715730728986,0.5047619047619047,0.5113719735876743,0.5094339622641509,26,32,20,27,0.5286133528980191
coral,64,0.9598697423934937,rf_d5,none,p85,balanced_accuracy,0.48999999999999994,0.6072695035460993,0.6070175438596491,0.6072695035460993,0.6137931034482759,84,60,52,89,0.6132289204097715,0.5185185185185185,0.5249389605859784,0.5094339622641509,29,32,20,27,0.5570282525287756,0.5047619047619047,0.5113719735876743,0.5094339622641509,26,32,20,27,0.5465884079236977
none,200,0.9999927282333374,logreg_c001,none,p85,balanced_accuracy,0.5399999999999999,0.57350768321513,0.5754385964912281,0.57350768321513,0.47619047619047616,109,35,86,55,0.5863376674546887,0.5370370370370371,0.519358214161144,0.4186046511627907,40,21,29,18,0.5497035228461807,0.5238095238095238,0.510454878943507,0.4186046511627907,37,21,29,18,0.5436537050623624
mean,64,0.9599571824073792,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.6425088652482269,0.6421052631578947,0.6425088652482269,0.6530612244897959,87,57,45,96,0.6604856185973206,0.5277777777777778,0.5209277990931287,0.4631578947368421,35,26,25,22,0.5209277990931287,0.5142857142857142,0.5099046221570066,0.4631578947368421,32,26,25,22,0.5159574468085106
coral,128,0.9999474287033081,rf_d5,top5sim,none,balanced_accuracy,0.48999999999999994,0.5722517730496454,0.5719298245614035,0.5722517730496454,0.5821917808219178,78,66,56,85,0.5720547675334909,0.5185185185185185,0.5224973840251134,0.5,30,31,21,26,0.5343564701778862,0.5047619047619047,0.5093543653705063,0.5,27,31,21,26,0.5253118121790168
diag,64,0.9599838852882385,logreg_c001,none,none,balanced_accuracy,0.4599999999999999,0.6224881796690307,0.6210526315789474,0.6224881796690307,0.6645962732919255,70,74,34,107,0.6624310480693459,0.5,0.5158702476456226,0.5263157894736842,24,37,17,30,0.536100453435647,0.49523809523809526,0.5088041085840058,0.5309734513274337,22,36,17,30,0.5249449743213499
coral,128,0.9999482035636902,logreg_c01,maxsim,none,balanced_accuracy,0.4099999999999999,0.6216016548463357,0.6210526315789474,0.6216016548463357,0.6375838926174496,82,62,46,95,0.6312549251379038,0.5092592592592593,0.524066968957098,0.5309734513274337,25,36,17,30,0.5563306592256714,0.49523809523809526,0.5088041085840058,0.5309734513274337,22,36,17,30,0.5396184886280264
coral,128,0.9999479055404663,logreg_c01,none,p80,balanced_accuracy,0.41999999999999993,0.601063829787234,0.6,0.601063829787234,0.6346153846153846,72,72,42,99,0.621059889676911,0.5092592592592593,0.524066968957098,0.5309734513274337,25,36,17,30,0.5497035228461807,0.49523809523809526,0.5088041085840058,0.5309734513274337,22,36,17,30,0.5330154071900219
none,128,0.9999476671218872,svc_c1,none,none,balanced_accuracy,0.4499999999999999,0.5203900709219859,0.5157894736842106,0.5203900709219859,0.6617647058823529,12,132,6,135,0.48931245074862095,0.4444444444444444,0.5081967213114754,0.6103896103896104,1,60,0,47,0.5423787931635857,0.45714285714285713,0.5086206896551724,0.6225165562913907,1,57,0,47,0.5330154071900219
diag,128,0.9999480843544006,svc_c1,none,none,balanced_accuracy,0.4499999999999999,0.5304373522458629,0.5263157894736842,0.5304373522458629,0.6582278481012658,20,124,11,130,0.5248226950354609,0.4444444444444444,0.5081967213114754,0.6103896103896104,1,60,0,47,0.5402860132542727,0.45714285714285713,0.5086206896551724,0.6225165562913907,1,57,0,47,0.5313646368305209
none,64,0.959982693195343,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.60475768321513,0.6035087719298246,0.60475768321513,0.6435331230283912,70,74,39,102,0.629580378250591,0.5370370370370371,0.5169166376002791,0.40476190476190477,41,20,30,17,0.5238925706313219,0.5238095238095238,0.5084372707263389,0.40476190476190477,38,20,30,17,0.508437270726339
mean,32,0.8516241312026978,logreg_c01,none,none,balanced_accuracy,0.41999999999999993,0.6117021276595744,0.6105263157894737,0.6117021276595744,0.6476190476190476,72,72,39,102,0.6454393223010245,0.5,0.5256365538890827,0.5573770491803278,20,41,13,34,0.5367980467387513,0.4857142857142857,0.5082538517975055,0.5573770491803278,17,41,13,34,0.520909757887014
coral,32,0.851704478263855,logreg_c001,maxsim,none,balanced_accuracy,0.4599999999999999,0.6191637115839244,0.6175438596491228,0.6191637115839244,0.6666666666666666,67,77,32,109,0.6226851851851851,0.5,0.5256365538890827,0.5573770491803278,20,41,13,34,0.5535402860132543,0.4857142857142857,0.5082538517975055,0.5573770491803278,17,41,13,34,0.537417461482025
none,64,0.9599993228912354,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.6143617021276596,0.6140350877192983,0.6143617021276596,0.6232876712328768,84,60,50,91,0.6163810086682427,0.5648148148148148,0.5097663062434601,0.14545454545454545,57,4,43,4,0.5228461806766656,0.5523809523809524,0.508070432868672,0.14545454545454545,54,4,43,4,0.5102714600146735
mean,64,0.959952175617218,rf_d5,none,none,balanced_accuracy,0.49999999999999994,0.5859190307328606,0.5859649122807018,0.5859190307328606,0.5815602836879432,85,59,59,82,0.6192375886524822,0.5092592592592593,0.511859086152773,0.4854368932038835,30,31,22,25,0.5270317404952912,0.5047619047619047,0.5073367571533383,0.49019607843137253,28,30,22,25,0.5172413793103449
diag,64,0.959973931312561,svc_c1,none,none,balanced_accuracy,0.48999999999999994,0.625,0.624561403508772,0.625,0.6372881355932203,84,60,47,94,0.6261327817178881,0.5185185185185185,0.5200558074642483,0.49019607843137253,31,30,22,25,0.5273805371468434,0.5047619047619047,0.5073367571533383,0.49019607843137253,28,30,22,25,0.516507703595011
mean,32,0.8517242670059204,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.6103723404255319,0.6105263157894737,0.6103723404255319,0.6021505376344086,90,54,57,84,0.6434692671394799,0.5092592592592593,0.521625392396233,0.5225225225225225,26,35,18,29,0.540983606557377,0.49523809523809526,0.5067865003668379,0.5225225225225225,23,35,18,29,0.5249449743213499
none,128,0.9999481439590454,logreg_c01,top5sim,none,balanced_accuracy,0.09999999999999999,0.592863475177305,0.5894736842105263,0.592863475177305,0.688,39,105,12,129,0.5954491725768322,0.5,0.5134286710847575,0.5178571428571429,25,36,18,29,0.514475061039414,0.49523809523809526,0.5067865003668379,0.5225225225225225,23,35,18,29,0.5055025678650037
coral,200,0.999993085861206,logreg_c1,none,none,balanced_accuracy,0.3499999999999999,0.5729905437352245,0.5719298245614035,0.5729905437352245,0.6089743589743589,68,76,46,95,0.5673266351457841,0.5092592592592593,0.521625392396233,0.5225225225225225,26,35,18,29,0.5671433554237879,0.49523809523809526,0.5067865003668379,0.5225225225225225,23,35,18,29,0.5480557593543653
mean,200,0.9999929666519165,logreg_c01,none,none,balanced_accuracy,0.73,0.5975916075650118,0.6,0.5975916075650118,0.47706422018348627,119,25,89,52,0.5665386130811663,0.5370370370370371,0.514475061039414,0.3902439024390244,42,19,31,16,0.5350540634809906,0.5238095238095238,0.5064196625091709,0.3902439024390244,39,19,31,16,0.5304475421863537
none,128,0.9999479055404663,extra_d5,top5sim,none,balanced_accuracy,0.48999999999999994,0.5218676122931443,0.519298245614035,0.5218676122931443,0.6118980169971672,40,104,33,108,0.5019700551615446,0.48148148148148145,0.5165678409487269,0.5692307692307692,15,46,10,37,0.5936519009417509,0.47619047619047616,0.5056859867938371,0.5736434108527132,13,45,10,37,0.5788701393983858
coral,64,0.9600042700767517,rf_d5,maxsim,none,balanced_accuracy,0.5099999999999999,0.610224586288416,0.6105263157894737,0.610224586288416,0.5963636363636363,92,52,59,82,0.6121946414499606,0.5185185185185185,0.5176142309033833,0.48,32,29,23,24,0.5291245204046042,0.5047619047619047,0.5053191489361701,0.48,29,29,23,24,0.5168745414526779
none,64,0.9600070118904114,logreg_c01,maxsim,none,balanced_accuracy,0.35999999999999993,0.6575797872340425,0.656140350877193,0.6575797872340425,0.6956521739130435,75,69,29,112,0.6765661938534279,0.5370370370370371,0.5022671782350889,0.3055555555555556,47,14,36,11,0.5315660969654692,0.5333333333333333,0.5049523110785032,0.30985915492957744,45,13,36,11,0.5267791636096846
none,64,0.9599429368972778,logreg_c01,top5sim,none,balanced_accuracy,0.35999999999999993,0.6013593380614657,0.6,0.6013593380614657,0.64375,68,76,38,103,0.6209613869188337,0.5462962962962963,0.5104638995465643,0.30985915492957744,48,13,36,11,0.5287757237530519,0.5333333333333333,0.5049523110785032,0.30985915492957744,45,13,36,11,0.5231107850330153
coral,200,0.9999927282333374,extra_d5,none,p85,balanced_accuracy,0.48999999999999994,0.5480200945626478,0.5473684210526316,0.5480200945626478,0.5714285714285714,70,74,55,86,0.5346729708431837,0.5092592592592593,0.519183815835368,0.5137614678899083,27,34,19,28,0.5350540634809905,0.49523809523809526,0.5047688921496698,0.5137614678899083,24,34,19,28,0.5271460014673514
none,64,0.959976077079773,logreg_c001,none,p90,balanced_accuracy,0.4699999999999999,0.6361554373522458,0.6350877192982456,0.6361554373522458,0.6666666666666666,77,67,37,104,0.6589834515366431,0.5370370370370371,0.4998256016742239,0.2857142857142857,48,13,37,10,0.5197070108126962,0.5333333333333333,0.5029347028613353,0.2898550724637681,46,12,37,10,0.516507703595011
none,64,0.9598351716995239,logreg_c001,none,p80,balanced_accuracy,0.4799999999999999,0.6534426713947991,0.6526315789473685,0.6534426713947991,0.6754098360655738,83,61,38,103,0.6842494089834515,0.5370370370370371,0.4998256016742239,0.2857142857142857,48,13,37,10,0.5197070108126962,0.5333333333333333,0.5029347028613353,0.2898550724637681,46,12,37,10,0.5168745414526779
coral,200,0.9999925494194031,svc_c1,none,none,balanced_accuracy,0.48999999999999994,0.5896867612293144,0.5894736842105263,0.5896867612293144,0.5951557093425606,82,62,55,86,0.6138691883372734,0.5,0.5085455179630276,0.5,27,34,20,27,0.5294733170561563,0.49523809523809526,0.5027512839325019,0.5046728971962616,25,33,20,27,0.5251283932501835
none,200,0.999992847442627,logreg_c001,top5sim,none,balanced_accuracy,0.3999999999999999,0.5429225768321513,0.5403508771929825,0.5429225768321513,0.6288951841359773,43,101,30,111,0.5149231678486998,0.5,0.5085455179630276,0.5,27,34,20,27,0.5657481688175794,0.49523809523809526,0.5027512839325019,0.5046728971962616,25,33,20,27,0.5608950843727072
coral,200,0.9999926090240479,rf_d5,none,p85,balanced_accuracy,0.48999999999999994,0.5583628841607564,0.5578947368421052,0.5583628841607564,0.5743243243243243,74,70,56,85,0.5578211189913318,0.5092592592592593,0.516742239274503,0.5046728971962616,28,33,20,27,0.5298221137077084,0.49523809523809526,0.5027512839325019,0.5046728971962616,25,33,20,27,0.516507703595011
coral,64,0.9599268436431885,logreg_c01,none,none,balanced_accuracy,0.4099999999999999,0.6331264775413712,0.631578947368421,0.6331264775413712,0.676923076923077,70,74,31,110,0.6622832939322301,0.5,0.5183118242064876,0.5344827586206896,23,38,16,31,0.5741192884548308,0.4857142857142857,0.5022010271460015,0.5344827586206896,20,38,16,31,0.558327219369039
coral,128,0.9999481439590454,logreg_c01,none,p85,balanced_accuracy,0.38999999999999996,0.6044621749408983,0.6035087719298246,0.6044621749408983,0.6343042071197411,74,70,43,98,0.6086977935382191,0.5,0.5183118242064876,0.5344827586206896,23,38,16,31,0.5483083362399721,0.4857142857142857,0.5022010271460015,0.5344827586206896,20,38,16,31,0.5315480557593544
none,200,0.9999929070472717,rf_d5,top5sim,none,balanced_accuracy,0.5499999999999999,0.5111554373522459,0.5157894736842106,0.5111554373522459,0.12658227848101267,137,7,131,10,0.4973404255319149,0.5648148148148148,0.502441576560865,0.04081632653061224,60,1,46,1,0.6382978723404256,0.5523809523809524,0.502017608217168,0.04081632653061224,57,1,46,1,0.628760088041086
coral,128,0.9999476671218872,logreg_c1,none,none,balanced_accuracy,0.20999999999999996,0.6013593380614657,0.6,0.6013593380614657,0.64375,68,76,38,103,0.6098798266351458,0.48148148148148145,0.5116846878269968,0.5555555555555556,17,44,12,35,0.5416811998604814,0.47619047619047616,0.5016507703595011,0.56,15,43,12,35,0.5249449743213499
none,64,0.9599590301513672,logreg_c001,top5sim,none,balanced_accuracy,0.4799999999999999,0.6498226950354611,0.6491228070175439,0.6498226950354611,0.6688741721854304,84,60,40,101,0.6842494089834515,0.5370370370370371,0.4973840251133589,0.2647058823529412,49,12,38,9,0.536449250087199,0.5333333333333333,0.5009170946441672,0.26865671641791045,47,11,38,9,0.5311812179016875
none,64,0.9599670767784119,extra_d5,none,p90,balanced_accuracy,0.5099999999999999,0.6055703309692672,0.6070175438596491,0.6055703309692672,0.5409836065573771,107,37,75,66,0.6276103230890464,0.5462962962962963,0.5055807464248343,0.26865671641791045,50,11,38,9,0.5228461806766656,0.5333333333333333,0.5009170946441672,0.26865671641791045,47,11,38,9,0.5088041085840058
coral,64,0.9599882364273071,logreg_c001,top5sim,none,balanced_accuracy,0.49999999999999994,0.6455378250591017,0.6456140350877193,0.6455378250591017,0.6405693950177936,94,50,51,90,0.6683904649330181,0.5092592592592593,0.514300662713638,0.49523809523809526,29,32,21,26,0.55772584583188,0.49523809523809526,0.5007336757153338,0.49523809523809526,26,32,21,26,0.541452677916361
mean,200,0.9999926686286926,svc_c1,none,none,balanced_accuracy,0.6499999999999999,0.5070921985815603,0.512280701754386,0.5070921985815603,0.027972027972027972,144,0,139,2,0.44222813238770686,0.5648148148148148,0.5,0.0,61,0,47,0,0.5259853505406348,0.5523809523809524,0.5,0.0,58,0,47,0,0.5322817314746882
none,200,0.9999929070472717,svc_c1,none,none,balanced_accuracy,0.42999999999999994,0.5241578014184397,0.519298245614035,0.5241578014184397,0.6698795180722892,9,135,2,139,0.45628940110323085,0.4351851851851852,0.5,0.6064516129032258,0,61,0,47,0.44105336588768745,0.44761904761904764,0.5,0.618421052631579,0,58,0,47,0.44277329420396183
coral,32,0.8516406416893005,logreg_c001,none,p80,balanced_accuracy,0.4599999999999999,0.6507830969267139,0.6491228070175439,0.6507830969267139,0.6951219512195121,71,73,27,114,0.6501674546887313,0.49074074074074076,0.5174398325776073,0.5528455284552846,19,42,13,34,0.5514475061039414,0.47619047619047616,0.4996331621423331,0.5528455284552846,16,42,13,34,0.5341159207630227
none,200,0.9999926090240479,extra_d5,none,p80,balanced_accuracy,0.5299999999999999,0.5181737588652482,0.5228070175438596,0.5181737588652482,0.13924050632911392,138,6,130,11,0.4503792356185974,0.5555555555555556,0.5015695849319847,0.14285714285714285,56,5,43,4,0.5838855946982909,0.5428571428571428,0.49944974321349966,0.14285714285714285,53,5,43,4,0.5674981658107117
none,200,0.9999926090240479,logreg_c01,none,none,balanced_accuracy,0.05,0.5203900709219859,0.5157894736842106,0.5203900709219859,0.6617647058823529,12,132,6,135,0.5041371158392435,0.46296296296296297,0.502615974886641,0.5671641791044776,12,49,9,38,0.5381932333449598,0.4666666666666667,0.49908290535583266,0.5757575757575758,11,47,9,38,0.5341159207630228
coral,32,0.8517935276031494,extra_d5,none,p80,balanced_accuracy,0.48999999999999994,0.6359338061465721,0.6350877192982456,0.6359338061465721,0.6601307189542484,80,64,40,101,0.6305161544523246,0.5,0.5134286710847575,0.5178571428571429,25,36,18,29,0.5388908266480642,0.4857142857142857,0.49816581071166544,0.5178571428571429,22,36,18,29,0.5220102714600148
none,32,0.8517041802406311,logreg_c1,none,none,balanced_accuracy,0.33999999999999997,0.6548463356973995,0.6526315789473685,0.6548463356973995,0.7113702623906706,64,80,19,122,0.6754334121355398,0.49074074074074076,0.5149982560167422,0.5454545454545454,20,41,14,33,0.5340076735263342,0.47619047619047616,0.4976155539251651,0.5454545454545454,17,41,14,33,0.5183418928833455
none,64,0.9599732756614685,logreg_c01,none,p90,balanced_accuracy,0.58,0.6802600472813238,0.6807017543859649,0.6802600472813238,0.6642066420664207,104,40,51,90,0.6909475965327029,0.5555555555555556,0.49912800837111965,0.1111111111111111,57,4,44,3,0.5099407045692361,0.5428571428571428,0.4974321349963316,0.1111111111111111,54,4,44,3,0.5088041085840058
none,32,0.851715087890625,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.6073433806146572,0.6070175438596491,0.6073433806146572,0.6164383561643836,83,61,51,90,0.6154452324665092,0.5092592592592593,0.5094175095919079,0.4752475247524752,31,30,23,24,0.5420299965120335,0.49523809523809526,0.49669845928099776,0.4752475247524752,28,30,23,24,0.5275128393250184
coral,64,0.9599369168281555,logreg_c001,none,p90,balanced_accuracy,0.5099999999999999,0.6279550827423168,0.6280701754385964,0.6279550827423168,0.6214285714285714,92,52,54,87,0.6496256895193067,0.5092592592592593,0.5094175095919079,0.4752475247524752,31,30,23,24,0.5430763864666899,0.49523809523809526,0.49669845928099776,0.4752475247524752,28,30,23,24,0.5278796771826852
coral,64,0.9599325656890869,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.635047281323877,0.6350877192982456,0.635047281323877,0.6312056737588653,92,52,52,89,0.636968085106383,0.5092592592592593,0.5094175095919079,0.4752475247524752,31,30,23,24,0.5434251831182421,0.49523809523809526,0.49669845928099776,0.4752475247524752,28,30,23,24,0.5326485693323552
diag,128,0.9999479055404663,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.6071217494089834,0.6070175438596491,0.6071217494089834,0.6083916083916084,86,58,54,87,0.5690011820330969,0.5,0.5012207882804325,0.47058823529411764,30,31,23,24,0.5197070108126961,0.49523809523809526,0.49669845928099776,0.4752475247524752,28,30,23,24,0.5091709464416727
coral,128,0.999947726726532,extra_d5,top5sim,none,balanced_accuracy,0.49999999999999994,0.5790484633569739,0.5789473684210527,0.5790484633569739,0.5804195804195804,82,62,58,83,0.5720547675334909,0.5092592592592593,0.5094175095919079,0.4752475247524752,31,30,23,24,0.5249389605859784,0.49523809523809526,0.49669845928099776,0.4752475247524752,28,30,23,24,0.5194424064563463
none,128,0.9999478459358215,logreg_c01,maxsim,none,balanced_accuracy,0.10999999999999999,0.578974586288416,0.5754385964912281,0.578974586288416,0.6807387862796834,35,109,12,129,0.567966903073286,0.49074074074074076,0.5027903732124172,0.5045045045045045,25,36,19,28,0.5102895012207883,0.4857142857142857,0.4961482024944974,0.509090909090909,23,35,19,28,0.5014673514306676
none,32,0.8517777919769287,logreg_c01,none,none,balanced_accuracy,0.42999999999999994,0.6712470449172576,0.6701754385964912,0.6712470449172576,0.6987179487179487,82,62,32,109,0.6886820330969267,0.49074074074074076,0.5125566794558772,0.5378151260504201,21,40,15,32,0.5374956400418556,0.47619047619047616,0.4955979457079971,0.5378151260504201,18,40,15,32,0.5209097578870139
coral,200,0.999993085861206,rf_d5,none,p90,balanced_accuracy,0.5199999999999999,0.5636820330969268,0.5649122807017544,0.5636820330969268,0.504,98,46,78,63,0.5500394011032309,0.5185185185185185,0.5054063480990583,0.4222222222222222,37,24,28,19,0.5333100802232298,0.5047619047619047,0.4952311078503301,0.4222222222222222,34,24,28,19,0.5209097578870139
diag,32,0.8517633676528931,svc_c1,none,none,balanced_accuracy,0.43999999999999995,0.6058658392434988,0.6035087719298246,0.6058658392434988,0.6743515850144092,55,89,24,117,0.6176122931442081,0.4722222222222222,0.5059295430763865,0.5581395348837209,15,46,11,36,0.5521450994070456,0.4666666666666667,0.4950476889214967,0.5625,13,45,11,36,0.5363169479090242
none,32,0.8515519499778748,extra_d5,none,none,balanced_accuracy,0.5199999999999999,0.6224881796690307,0.624561403508772,0.6224881796690307,0.5286343612334802,118,26,81,60,0.661544523246651,0.5370370370370371,0.4998256016742239,0.2857142857142857,48,13,37,10,0.5099407045692361,0.5238095238095238,0.49431401320616286,0.2857142857142857,45,13,37,10,0.4933969185619956
none,32,0.8517352342605591,logreg_c01,top5sim,none,balanced_accuracy,0.48999999999999994,0.6386672576832151,0.6385964912280702,0.6386672576832151,0.6385964912280702,91,53,50,91,0.6564223798266351,0.5,0.5085455179630276,0.5,27,34,20,27,0.56260899895361,0.4857142857142857,0.4941305942773294,0.5,24,34,20,27,0.5462215700660308
diag,64,0.9600083231925964,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.6366725768321513,0.6350877192982456,0.6366725768321513,0.6809815950920245,70,74,30,111,0.677452718676123,0.48148148148148145,0.5019183815835367,0.5254237288135594,21,40,16,31,0.5647017788629229,0.47619047619047616,0.493580337490829,0.5299145299145299,19,39,16,31,0.5561261922230374
coral,64,0.9599437713623047,logreg_c01,none,p80,balanced_accuracy,0.4099999999999999,0.6223404255319149,0.6210526315789474,0.6223404255319149,0.660377358490566,72,72,36,105,0.6531225374310481,0.49074074074074076,0.5101151028950122,0.5299145299145299,22,39,16,31,0.5755144750610394,0.47619047619047616,0.493580337490829,0.5299145299145299,19,39,16,31,0.5594277329420396
coral,32,0.8517313599586487,logreg_c01,none,none,balanced_accuracy,0.3999999999999999,0.6722074468085106,0.6701754385964912,0.6722074468085106,0.7218934911242604,69,75,19,122,0.6946907013396375,0.48148148148148145,0.5116846878269968,0.5555555555555556,17,44,12,35,0.5758632717125914,0.4666666666666667,0.4930300807043287,0.5555555555555556,14,44,12,35,0.5594277329420397
none,64,0.9599431753158569,logreg_c001,none,p85,balanced_accuracy,0.4799999999999999,0.6253693853427896,0.624561403508772,0.6253693853427896,0.6491803278688525,79,65,42,99,0.6734633569739953,0.5277777777777778,0.48918730380188347,0.2608695652173913,48,13,38,9,0.5204046041158005,0.5238095238095238,0.49229640498899485,0.2647058823529412,46,12,38,9,0.5172413793103449
coral,32,0.851650059223175,extra_d5,none,p90,balanced_accuracy,0.48999999999999994,0.639701536643026,0.6385964912280702,0.639701536643026,0.670926517571885,77,67,36,105,0.6672084318360914,0.49074074074074076,0.5076735263341472,0.5217391304347826,23,38,17,30,0.5486571328915243,0.47619047619047616,0.49156272927366107,0.5217391304347826,20,38,17,30,0.5315480557593544
coral,64,0.9600034356117249,logreg_c001,none,p85,balanced_accuracy,0.4499999999999999,0.6508569739952719,0.6491228070175439,0.6508569739952719,0.696969696969697,70,74,26,115,0.6780929866036249,0.49074074074074076,0.5076735263341472,0.5217391304347826,23,38,17,30,0.5437739797697941,0.47619047619047616,0.49156272927366107,0.5217391304347826,20,38,17,30,0.5267791636096845
diag,200,0.9999926686286926,svc_c1,none,none,balanced_accuracy,0.5299999999999999,0.5079787234042553,0.512280701754386,0.5079787234042553,0.16766467065868262,132,12,127,14,0.47187746256895186,0.5555555555555556,0.4918032786885246,0.0,60,1,47,0,0.418207185211022,0.5428571428571428,0.49137931034482757,0.0,57,1,47,0,0.4277329420396185
none,64,0.9599807262420654,logreg_c01,none,none,balanced_accuracy,0.4699999999999999,0.646128841607565,0.6456140350877193,0.646128841607565,0.6599326599326599,86,58,43,98,0.6587864460204886,0.5370370370370371,0.4949424485524939,0.24242424242424243,50,11,39,8,0.5130798744332055,0.5238095238095238,0.49027879677182684,0.24242424242424243,47,11,39,8,0.5088041085840058
coral,64,0.9599757790565491,extra_d5,none,p90,balanced_accuracy,0.4799999999999999,0.5877659574468085,0.5859649122807018,0.5877659574468085,0.6445783132530121,60,84,34,107,0.592149330181245,0.4722222222222222,0.4888385071503314,0.5043478260869565,22,39,18,29,0.5336588768747821,0.47619047619047616,0.48954512105649306,0.5132743362831859,21,37,18,29,0.5256786500366838
