policy,family,name,budget,base_budget,addon_candidate,addon_rate,dev_accuracy,dev_balanced_accuracy,dev_sensitivity,dev_specificity,dev_precision,dev_f1,dev_tn,dev_fp,dev_fn,dev_tp,dev_review_n,dev_review_rate,dev_captured_wrong_n,dev_captured_fn_n,dev_captured_fp_n,dev_remaining_error_n,dev_review_precision_vs_p2_error,external_accuracy,external_balanced_accuracy,external_sensitivity,external_specificity,external_precision,external_f1,external_tn,external_fp,external_fn,external_tp,external_review_n,external_review_rate,external_captured_wrong_n,external_captured_fn_n,external_captured_fp_n,external_remaining_error_n,external_review_precision_vs_p2_error
buffer::pred_low_fn::0.525+0.125,buffer,pred_low_fn,,0.525,pred_low_fn,0.125,0.9763113367174281,0.9739106063560148,0.9641255605381166,0.9836956521739131,0.9728506787330317,0.9684684684684685,362,6,8,215,384,0.649746192893401,77,28,49,14,0.20052083333333334,0.9537037037037037,0.9541332403208929,0.9574468085106383,0.9508196721311475,0.9375,0.9473684210526315,58,3,2,45,71,0.6574074074074074,27,13,14,5,0.38028169014084506
buffer::pred_low_fn::0.525+0.150,buffer,pred_low_fn,,0.525,pred_low_fn,0.15,0.9763113367174281,0.9739106063560148,0.9641255605381166,0.9836956521739131,0.9728506787330317,0.9684684684684685,362,6,8,215,399,0.6751269035532995,77,28,49,14,0.19298245614035087,0.9537037037037037,0.9541332403208929,0.9574468085106383,0.9508196721311475,0.9375,0.9473684210526315,58,3,2,45,73,0.6759259259259259,27,13,14,5,0.3698630136986301
buffer::pred_low_fn::0.525+0.175,buffer,pred_low_fn,,0.525,pred_low_fn,0.175,0.9796954314720813,0.9783949112887502,0.9730941704035875,0.9836956521739131,0.9730941704035875,0.9730941704035875,362,6,6,217,413,0.6988155668358714,79,30,49,12,0.19128329297820823,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,76,0.7037037037037037,28,14,14,4,0.3684210526315789
buffer::pred_low_fn::0.525+0.200,buffer,pred_low_fn,,0.525,pred_low_fn,0.2,0.9847715736040609,0.9851213686878534,0.9865470852017937,0.9836956521739131,0.9734513274336283,0.9799554565701559,362,6,3,220,428,0.7241962774957699,82,33,49,9,0.19158878504672897,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,79,0.7314814814814815,28,14,14,4,0.35443037974683544
buffer::pred_low_fn::0.525+0.225,buffer,pred_low_fn,,0.525,pred_low_fn,0.225,0.988155668358714,0.9896056736205888,0.9955156950672646,0.9836956521739131,0.9736842105263158,0.9844789356984479,362,6,1,222,443,0.7495769881556683,84,35,49,7,0.18961625282167044,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,81,0.75,28,14,14,4,0.345679012345679
buffer::pred_low_fn::0.525+0.250,buffer,pred_low_fn,,0.525,pred_low_fn,0.25,0.9898477157360406,0.9918478260869565,1.0,0.9836956521739131,0.9737991266375546,0.9867256637168141,362,6,0,223,458,0.7749576988155669,85,36,49,6,0.185589519650655,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,84,0.7777777777777778,28,14,14,4,0.3333333333333333
buffer::pred_high_fp::0.525+0.000,buffer,pred_high_fp,,0.525,pred_high_fp,0.0,0.9627749576988156,0.9559733866250731,0.9282511210762332,0.9836956521739131,0.971830985915493,0.9495412844036697,362,6,16,207,310,0.5245346869712352,69,20,49,22,0.22258064516129034,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,57,0.5277777777777778,23,9,14,9,0.40350877192982454
buffer::pred_high_fp::0.525+0.025,buffer,pred_high_fp,,0.525,pred_high_fp,0.025,0.9695431472081218,0.9614081692337688,0.9282511210762332,0.9945652173913043,0.9904306220095693,0.9583333333333334,366,2,16,207,325,0.5499153976311336,73,20,53,18,0.2246153846153846,0.9259259259259259,0.9197767701430066,0.8723404255319149,0.9672131147540983,0.9534883720930233,0.9111111111111112,59,2,6,41,60,0.5555555555555556,24,9,15,8,0.4
buffer::pred_high_fp::0.525+0.050,buffer,pred_high_fp,,0.525,pred_high_fp,0.05,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,340,0.5752961082910322,75,20,55,16,0.22058823529411764,0.9259259259259259,0.9197767701430066,0.8723404255319149,0.9672131147540983,0.9534883720930233,0.9111111111111112,59,2,6,41,62,0.5740740740740741,24,9,15,8,0.3870967741935484
buffer::pred_high_fp::0.525+0.075,buffer,pred_high_fp,,0.525,pred_high_fp,0.075,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,354,0.5989847715736041,75,20,55,16,0.211864406779661,0.9259259259259259,0.9197767701430066,0.8723404255319149,0.9672131147540983,0.9534883720930233,0.9111111111111112,59,2,6,41,65,0.6018518518518519,24,9,15,8,0.36923076923076925
buffer::pred_high_fp::0.525+0.100,buffer,pred_high_fp,,0.525,pred_high_fp,0.1,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,369,0.6243654822335025,75,20,55,16,0.2032520325203252,0.9351851851851852,0.927973491454482,0.8723404255319149,0.9836065573770492,0.9761904761904762,0.9213483146067415,60,1,6,41,68,0.6296296296296297,25,9,16,7,0.36764705882352944
buffer::pred_high_fp::0.525+0.125,buffer,pred_high_fp,,0.525,pred_high_fp,0.125,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,384,0.649746192893401,75,20,55,16,0.1953125,0.9351851851851852,0.927973491454482,0.8723404255319149,0.9836065573770492,0.9761904761904762,0.9213483146067415,60,1,6,41,71,0.6574074074074074,25,9,16,7,0.352112676056338
buffer::pred_high_fp::0.525+0.150,buffer,pred_high_fp,,0.525,pred_high_fp,0.15,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,399,0.6751269035532995,75,20,55,16,0.18796992481203006,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,73,0.6759259259259259,26,9,17,6,0.3561643835616438
buffer::pred_high_fp::0.525+0.175,buffer,pred_high_fp,,0.525,pred_high_fp,0.175,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,408,0.6903553299492385,75,20,55,16,0.18382352941176472,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,76,0.7037037037037037,26,9,17,6,0.34210526315789475
buffer::pred_high_fp::0.525+0.200,buffer,pred_high_fp,,0.525,pred_high_fp,0.2,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,408,0.6903553299492385,75,20,55,16,0.18382352941176472,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,78,0.7222222222222222,26,9,17,6,0.3333333333333333
buffer::pred_high_fp::0.525+0.225,buffer,pred_high_fp,,0.525,pred_high_fp,0.225,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,408,0.6903553299492385,75,20,55,16,0.18382352941176472,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,78,0.7222222222222222,26,9,17,6,0.3333333333333333
buffer::pred_high_fp::0.525+0.250,buffer,pred_high_fp,,0.525,pred_high_fp,0.25,0.9729272419627749,0.9641255605381166,0.9282511210762332,1.0,1.0,0.9627906976744186,368,0,16,207,408,0.6903553299492385,75,20,55,16,0.18382352941176472,0.9444444444444444,0.9361702127659575,0.8723404255319149,1.0,1.0,0.9318181818181819,61,0,6,41,78,0.7222222222222222,26,9,17,6,0.3333333333333333
buffer::all_direction::0.525+0.000,buffer,all_direction,,0.525,all_direction,0.0,0.9627749576988156,0.9559733866250731,0.9282511210762332,0.9836956521739131,0.971830985915493,0.9495412844036697,362,6,16,207,310,0.5245346869712352,69,20,49,22,0.22258064516129034,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,57,0.5277777777777778,23,9,14,9,0.40350877192982454
buffer::all_direction::0.525+0.025,buffer,all_direction,,0.525,all_direction,0.025,0.9678510998307953,0.9626998440241763,0.9417040358744395,0.9836956521739131,0.9722222222222222,0.9567198177676537,362,6,13,210,325,0.5499153976311336,72,23,49,19,0.22153846153846155,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,60,0.5555555555555556,24,10,14,8,0.4
buffer::all_direction::0.525+0.050,buffer,all_direction,,0.525,all_direction,0.05,0.9712351945854484,0.9671841489569117,0.9506726457399103,0.9836956521739131,0.9724770642201835,0.9614512471655329,362,6,11,212,340,0.5752961082910322,74,25,49,17,0.21764705882352942,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::all_direction::0.525+0.075,buffer,all_direction,,0.525,all_direction,0.075,0.9729272419627749,0.9685428446090856,0.9506726457399103,0.9864130434782609,0.9769585253456221,0.9636363636363637,363,5,11,212,354,0.5989847715736041,75,25,50,16,0.211864406779661,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,65,0.6018518518518519,24,10,14,8,0.36923076923076925
buffer::all_direction::0.525+0.100,buffer,all_direction,,0.525,all_direction,0.1,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,369,0.6243654822335025,77,26,51,14,0.2086720867208672,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,68,0.6296296296296297,26,11,15,6,0.38235294117647056
buffer::all_direction::0.525+0.125,buffer,all_direction,,0.525,all_direction,0.125,0.9780033840947546,0.9743858451939948,0.9596412556053812,0.9891304347826086,0.981651376146789,0.9705215419501134,364,4,9,214,384,0.649746192893401,78,27,51,13,0.203125,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,71,0.6574074074074074,26,11,15,6,0.36619718309859156
buffer::all_direction::0.525+0.150,buffer,all_direction,,0.525,all_direction,0.15,0.9796954314720813,0.9766279976603627,0.9641255605381166,0.9891304347826086,0.9817351598173516,0.9728506787330317,364,4,8,215,399,0.6751269035532995,79,28,51,12,0.19799498746867167,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,73,0.6759259259259259,27,12,15,5,0.3698630136986301
buffer::all_direction::0.525+0.175,buffer,all_direction,,0.525,all_direction,0.175,0.9813874788494078,0.9779866933125365,0.9641255605381166,0.9918478260869565,0.9862385321100917,0.9750566893424037,365,3,8,215,413,0.6988155668358714,80,28,52,11,0.1937046004842615,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,76,0.7037037037037037,28,13,15,4,0.3684210526315789
buffer::all_direction::0.525+0.200,buffer,all_direction,,0.525,all_direction,0.2,0.988155668358714,0.9869553031780074,0.9820627802690582,0.9918478260869565,0.9864864864864865,0.9842696629213483,365,3,4,219,428,0.7241962774957699,84,32,52,7,0.19626168224299065,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,79,0.7314814814814815,29,14,15,3,0.3670886075949367
buffer::all_direction::0.525+0.225,buffer,all_direction,,0.525,all_direction,0.225,0.9898477157360406,0.9891974556443751,0.9865470852017937,0.9918478260869565,0.9865470852017937,0.9865470852017937,365,3,3,220,443,0.7495769881556683,85,33,52,6,0.19187358916478556,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,81,0.75,29,14,15,3,0.35802469135802467
buffer::all_direction::0.525+0.250,buffer,all_direction,,0.525,all_direction,0.25,0.9915397631133672,0.9905561512965491,0.9865470852017937,0.9945652173913043,0.990990990990991,0.9887640449438202,366,2,3,220,458,0.7749576988155669,86,33,53,5,0.18777292576419213,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,84,0.7777777777777778,29,14,15,3,0.34523809523809523
buffer::all_any::0.525+0.000,buffer,all_any,,0.525,all_any,0.0,0.9627749576988156,0.9559733866250731,0.9282511210762332,0.9836956521739131,0.971830985915493,0.9495412844036697,362,6,16,207,310,0.5245346869712352,69,20,49,22,0.22258064516129034,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,57,0.5277777777777778,23,9,14,9,0.40350877192982454
buffer::all_any::0.525+0.025,buffer,all_any,,0.525,all_any,0.025,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,325,0.5499153976311336,73,23,50,18,0.2246153846153846,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,60,0.5555555555555556,24,10,14,8,0.4
buffer::all_any::0.525+0.050,buffer,all_any,,0.525,all_any,0.05,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,340,0.5752961082910322,76,25,51,15,0.2235294117647059,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::all_any::0.525+0.075,buffer,all_any,,0.525,all_any,0.075,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,354,0.5989847715736041,77,26,51,14,0.2175141242937853,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,65,0.6018518518518519,25,10,15,7,0.38461538461538464
buffer::all_any::0.525+0.100,buffer,all_any,,0.525,all_any,0.1,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,369,0.6243654822335025,77,26,51,14,0.2086720867208672,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,68,0.6296296296296297,25,10,15,7,0.36764705882352944
buffer::all_any::0.525+0.125,buffer,all_any,,0.525,all_any,0.125,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,384,0.649746192893401,77,26,51,14,0.20052083333333334,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,71,0.6574074074074074,26,11,15,6,0.36619718309859156
buffer::all_any::0.525+0.150,buffer,all_any,,0.525,all_any,0.15,0.9796954314720813,0.974861084031975,0.9551569506726457,0.9945652173913043,0.9906976744186047,0.9726027397260273,366,2,10,213,399,0.6751269035532995,79,26,53,12,0.19799498746867167,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,73,0.6759259259259259,26,11,15,6,0.3561643835616438
buffer::all_any::0.525+0.175,buffer,all_any,,0.525,all_any,0.175,0.9796954314720813,0.974861084031975,0.9551569506726457,0.9945652173913043,0.9906976744186047,0.9726027397260273,366,2,10,213,413,0.6988155668358714,79,26,53,12,0.19128329297820823,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,76,0.7037037037037037,26,11,15,6,0.34210526315789475
buffer::all_any::0.525+0.200,buffer,all_any,,0.525,all_any,0.2,0.9813874788494078,0.976219779684149,0.9551569506726457,0.9972826086956522,0.9953271028037384,0.9748283752860412,367,1,10,213,428,0.7241962774957699,80,26,54,11,0.18691588785046728,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,79,0.7314814814814815,27,12,15,5,0.34177215189873417
buffer::all_any::0.525+0.225,buffer,all_any,,0.525,all_any,0.225,0.9864636209813875,0.9820627802690582,0.9641255605381166,1.0,1.0,0.9817351598173517,368,0,8,215,443,0.7495769881556683,83,28,55,8,0.1873589164785553,0.9629629629629629,0.9598883850715033,0.9361702127659575,0.9836065573770492,0.9777777777777777,0.9565217391304347,60,1,3,44,81,0.75,28,12,16,4,0.345679012345679
buffer::all_any::0.525+0.250,buffer,all_any,,0.525,all_any,0.25,0.9915397631133672,0.9887892376681615,0.9775784753363229,1.0,1.0,0.9886621315192743,368,0,5,218,458,0.7749576988155669,86,31,55,5,0.18777292576419213,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,84,0.7777777777777778,29,13,16,3,0.34523809523809523
buffer::pred_low_fn::0.550+0.000,buffer,pred_low_fn,,0.55,pred_low_fn,0.0,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,325,0.5499153976311336,73,23,50,18,0.2246153846153846,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,59,0.5462962962962963,24,10,14,8,0.4067796610169492
buffer::pred_low_fn::0.550+0.025,buffer,pred_low_fn,,0.55,pred_low_fn,0.025,0.9729272419627749,0.9685428446090856,0.9506726457399103,0.9864130434782609,0.9769585253456221,0.9636363636363637,363,5,11,212,340,0.5752961082910322,75,25,50,16,0.22058823529411764,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::pred_low_fn::0.550+0.050,buffer,pred_low_fn,,0.55,pred_low_fn,0.05,0.9746192893401016,0.9707849970754533,0.9551569506726457,0.9864130434782609,0.9770642201834863,0.9659863945578231,363,5,10,213,355,0.6006768189509306,76,26,50,15,0.2140845070422535,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,64,0.5925925925925926,24,10,14,8,0.375
buffer::pred_low_fn::0.550+0.075,buffer,pred_low_fn,,0.55,pred_low_fn,0.075,0.9763113367174281,0.973027149541821,0.9596412556053812,0.9864130434782609,0.9771689497716894,0.9683257918552036,363,5,9,214,369,0.6243654822335025,77,27,50,14,0.2086720867208672,0.9351851851851852,0.9328566445762121,0.9148936170212766,0.9508196721311475,0.9347826086956522,0.924731182795699,58,3,4,43,67,0.6203703703703703,25,11,14,7,0.373134328358209
buffer::pred_low_fn::0.550+0.100,buffer,pred_low_fn,,0.55,pred_low_fn,0.1,0.9763113367174281,0.973027149541821,0.9596412556053812,0.9864130434782609,0.9771689497716894,0.9683257918552036,363,5,9,214,384,0.649746192893401,77,27,50,14,0.20052083333333334,0.9537037037037037,0.9541332403208929,0.9574468085106383,0.9508196721311475,0.9375,0.9473684210526315,58,3,2,45,70,0.6481481481481481,27,13,14,5,0.38571428571428573
buffer::pred_low_fn::0.550+0.125,buffer,pred_low_fn,,0.55,pred_low_fn,0.125,0.9780033840947546,0.9752693020081887,0.9641255605381166,0.9864130434782609,0.9772727272727273,0.9706546275395034,363,5,8,215,399,0.6751269035532995,78,28,50,13,0.19548872180451127,0.9537037037037037,0.9541332403208929,0.9574468085106383,0.9508196721311475,0.9375,0.9473684210526315,58,3,2,45,73,0.6759259259259259,27,13,14,5,0.3698630136986301
buffer::pred_low_fn::0.550+0.150,buffer,pred_low_fn,,0.55,pred_low_fn,0.15,0.9813874788494078,0.9797536069409242,0.9730941704035875,0.9864130434782609,0.9774774774774775,0.9752808988764046,363,5,6,217,414,0.700507614213198,80,30,50,11,0.1932367149758454,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,75,0.6944444444444444,28,14,14,4,0.37333333333333335
buffer::pred_low_fn::0.550+0.175,buffer,pred_low_fn,,0.55,pred_low_fn,0.175,0.9864636209813875,0.9864800643400273,0.9865470852017937,0.9864130434782609,0.9777777777777777,0.9821428571428572,363,5,3,220,428,0.7241962774957699,83,33,50,8,0.1939252336448598,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,78,0.7222222222222222,28,14,14,4,0.358974358974359
buffer::pred_low_fn::0.550+0.200,buffer,pred_low_fn,,0.55,pred_low_fn,0.2,0.9864636209813875,0.9864800643400273,0.9865470852017937,0.9864130434782609,0.9777777777777777,0.9821428571428572,363,5,3,220,443,0.7495769881556683,83,33,50,8,0.1873589164785553,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,81,0.75,28,14,14,4,0.345679012345679
buffer::pred_low_fn::0.550+0.225,buffer,pred_low_fn,,0.55,pred_low_fn,0.225,0.9915397631133672,0.9932065217391304,1.0,0.9864130434782609,0.9780701754385965,0.9889135254988913,363,5,0,223,458,0.7749576988155669,86,36,50,5,0.18777292576419213,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,83,0.7685185185185185,28,14,14,4,0.3373493975903614
buffer::pred_low_fn::0.550+0.250,buffer,pred_low_fn,,0.55,pred_low_fn,0.25,0.9915397631133672,0.9932065217391304,1.0,0.9864130434782609,0.9780701754385965,0.9889135254988913,363,5,0,223,473,0.8003384094754653,86,36,50,5,0.18181818181818182,0.9722222222222222,0.9754098360655737,1.0,0.9508196721311475,0.94,0.9690721649484536,58,3,0,47,86,0.7962962962962963,29,15,14,3,0.3372093023255814
buffer::pred_high_fp::0.550+0.000,buffer,pred_high_fp,,0.55,pred_high_fp,0.0,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,325,0.5499153976311336,73,23,50,18,0.2246153846153846,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,59,0.5462962962962963,24,10,14,8,0.4067796610169492
buffer::pred_high_fp::0.550+0.025,buffer,pred_high_fp,,0.55,pred_high_fp,0.025,0.9746192893401016,0.9681346266328719,0.9417040358744395,0.9945652173913043,0.9905660377358491,0.9655172413793105,366,2,13,210,340,0.5752961082910322,76,23,53,15,0.2235294117647059,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,62,0.5740740740740741,25,10,15,7,0.4032258064516129
buffer::pred_high_fp::0.550+0.050,buffer,pred_high_fp,,0.55,pred_high_fp,0.05,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,355,0.6006768189509306,78,23,55,13,0.21971830985915494,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,64,0.5925925925925926,25,10,15,7,0.390625
buffer::pred_high_fp::0.550+0.075,buffer,pred_high_fp,,0.55,pred_high_fp,0.075,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,369,0.6243654822335025,78,23,55,13,0.21138211382113822,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,67,0.6203703703703703,25,10,15,7,0.373134328358209
buffer::pred_high_fp::0.550+0.100,buffer,pred_high_fp,,0.55,pred_high_fp,0.1,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,384,0.649746192893401,78,23,55,13,0.203125,0.9444444444444444,0.9386117893268224,0.8936170212765957,0.9836065573770492,0.9767441860465116,0.9333333333333332,60,1,5,42,70,0.6481481481481481,26,10,16,6,0.37142857142857144
buffer::pred_high_fp::0.550+0.125,buffer,pred_high_fp,,0.55,pred_high_fp,0.125,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,399,0.6751269035532995,78,23,55,13,0.19548872180451127,0.9444444444444444,0.9386117893268224,0.8936170212765957,0.9836065573770492,0.9767441860465116,0.9333333333333332,60,1,5,42,73,0.6759259259259259,26,10,16,6,0.3561643835616438
buffer::pred_high_fp::0.550+0.150,buffer,pred_high_fp,,0.55,pred_high_fp,0.15,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,414,0.700507614213198,78,23,55,13,0.18840579710144928,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,75,0.6944444444444444,27,10,17,5,0.36
buffer::pred_high_fp::0.550+0.175,buffer,pred_high_fp,,0.55,pred_high_fp,0.175,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,420,0.7106598984771574,78,23,55,13,0.18571428571428572,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,78,0.7222222222222222,27,10,17,5,0.34615384615384615
buffer::pred_high_fp::0.550+0.200,buffer,pred_high_fp,,0.55,pred_high_fp,0.2,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,420,0.7106598984771574,78,23,55,13,0.18571428571428572,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,80,0.7407407407407407,27,10,17,5,0.3375
buffer::pred_high_fp::0.550+0.225,buffer,pred_high_fp,,0.55,pred_high_fp,0.225,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,420,0.7106598984771574,78,23,55,13,0.18571428571428572,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,80,0.7407407407407407,27,10,17,5,0.3375
buffer::pred_high_fp::0.550+0.250,buffer,pred_high_fp,,0.55,pred_high_fp,0.25,0.9780033840947546,0.9708520179372198,0.9417040358744395,1.0,1.0,0.9699769053117783,368,0,13,210,420,0.7106598984771574,78,23,55,13,0.18571428571428572,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,80,0.7407407407407407,27,10,17,5,0.3375
buffer::all_direction::0.550+0.000,buffer,all_direction,,0.55,all_direction,0.0,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,325,0.5499153976311336,73,23,50,18,0.2246153846153846,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,59,0.5462962962962963,24,10,14,8,0.4067796610169492
