accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,mode,corrector,route_col,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c003,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c003,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c003,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c01,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c01,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c01,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c01,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c01,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_extra,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_extra,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
