profile,adapt_n,holdout_n,model_kind,repeat_adapt,threshold_objective,threshold,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_auc,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_auc,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_auc,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_auc,selection_score
adapt72_high_focus,72,234,extratrees_5,2,accuracy,0.5099999999999999,0.6694677871148459,0.6702545568824638,0.6703910614525139,119,53,65,120,0.7142363293526084,0.6666666666666666,0.6661495271867612,0.6468401486988847,103,41,54,87,0.7092198581560283,0.6805555555555556,0.6607142857142857,0.7415730337078652,16,12,11,33,0.7207792207792207,0.7393162393162394,0.6958915145005371,0.44036697247706424,149,47,14,24,0.7369763694951665,0.7744781658735147
adapt96_high_focus,96,210,logreg_0.001,2,accuracy,0.48999999999999994,0.6719160104986877,0.6697360428516208,0.6958637469586375,113,69,56,143,0.7327295819758131,0.6736842105263158,0.6742760047281324,0.6889632107023411,89,55,38,103,0.7348305752561073,0.6666666666666666,0.6606170598911071,0.7142857142857143,24,14,18,40,0.735934664246824,0.6095238095238096,0.616263440860215,0.26785714285714285,113,73,9,15,0.7116935483870968,0.7743187183666349
adapt180_mixed,180,126,logreg_0.0003,1,balanced_accuracy,0.59,0.6967741935483871,0.675450306471628,0.5936599423631124,221,41,100,103,0.7412288948219456,0.6736842105263158,0.6723552009456265,0.6234817813765182,115,29,64,77,0.7418242710795903,0.7333333333333333,0.6588299617277201,0.52,106,12,36,26,0.7281301257517768,0.8809523809523809,0.7872641509433962,0.6341463414634146,98,8,7,13,0.864622641509434,0.7735682090306313
adapt180_mixed,180,126,logreg_0.0003,1,accuracy,0.59,0.6967741935483871,0.675450306471628,0.5936599423631124,221,41,100,103,0.7412288948219456,0.6736842105263158,0.6723552009456265,0.6234817813765182,115,29,64,77,0.7418242710795903,0.7333333333333333,0.6588299617277201,0.52,106,12,36,26,0.7281301257517768,0.8809523809523809,0.7872641509433962,0.6341463414634146,98,8,7,13,0.864622641509434,0.7735682090306313
adapt120_high_focus,120,186,extratrees_5,2,balanced_accuracy,0.5099999999999999,0.6790123456790124,0.6796951219512195,0.6632124352331606,147,53,77,128,0.7301219512195121,0.6596491228070176,0.6589834515366431,0.6339622641509434,104,40,57,84,0.7076930654058313,0.725,0.7276785714285714,0.7272727272727273,43,13,20,44,0.7806919642857143,0.7311827956989247,0.6775793650793651,0.3055555555555556,125,43,7,11,0.7023809523809523,0.7735293223111402
adapt120_high_focus,120,186,extratrees_5,2,accuracy,0.5099999999999999,0.6790123456790124,0.6796951219512195,0.6632124352331606,147,53,77,128,0.7301219512195121,0.6596491228070176,0.6589834515366431,0.6339622641509434,104,40,57,84,0.7076930654058313,0.725,0.7276785714285714,0.7272727272727273,43,13,20,44,0.7806919642857143,0.7311827956989247,0.6775793650793651,0.3055555555555556,125,43,7,11,0.7023809523809523,0.7735293223111402
adapt150_high_focus,150,156,extratrees_3,1,balanced_accuracy,0.5199999999999999,0.6873563218390805,0.6799575821845175,0.6243093922651933,186,44,92,113,0.7318133616118769,0.6596491228070176,0.6585401891252955,0.616600790513834,110,34,63,78,0.6960697399527187,0.74,0.7152979651162791,0.6422018348623854,76,10,29,35,0.8023255813953488,0.8333333333333334,0.6159420289855072,0.3157894736842105,124,14,12,6,0.7725442834138486,0.7731175551277886
adapt150_high_focus,150,156,extratrees_3,1,accuracy,0.5199999999999999,0.6873563218390805,0.6799575821845175,0.6243093922651933,186,44,92,113,0.7318133616118769,0.6596491228070176,0.6585401891252955,0.616600790513834,110,34,63,78,0.6960697399527187,0.74,0.7152979651162791,0.6422018348623854,76,10,29,35,0.8023255813953488,0.8333333333333334,0.6159420289855072,0.3157894736842105,124,14,12,6,0.7725442834138486,0.7731175551277886
adapt150_high_focus,150,156,logreg_0.003,1,balanced_accuracy,0.5599999999999999,0.6758620689655173,0.6727995758218452,0.6430379746835443,167,63,78,127,0.7405302226935313,0.6596491228070176,0.6591312056737588,0.6394052044609665,102,42,55,86,0.7383274231678488,0.7066666666666667,0.698219476744186,0.6507936507936508,65,21,23,41,0.743640988372093,0.8012820512820513,0.6944444444444444,0.39215686274509803,115,23,8,10,0.78341384863124,0.7728496109127312
adapt96_high_focus,96,210,logreg_0.003,1,accuracy,0.48999999999999994,0.6955380577427821,0.6939919377105307,0.7142857142857143,120,62,54,145,0.7614721961455629,0.7052631578947368,0.7055998817966903,0.7123287671232876,97,47,37,104,0.7685677698975573,0.6666666666666666,0.6560798548094373,0.7192982456140351,23,15,17,41,0.7590744101633393,0.6238095238095238,0.6243279569892473,0.27522935779816515,116,70,9,15,0.6807795698924731,0.7726922206680343
adapt96_high_focus,96,210,extratrees_5,4,balanced_accuracy,0.5099999999999999,0.6666666666666666,0.6665884366889392,0.6768447837150128,121,61,66,133,0.6910652161908444,0.6596491228070176,0.6594267139479906,0.6498194945848376,98,46,51,90,0.679866036249015,0.6875,0.6733212341197823,0.7413793103448276,23,15,15,43,0.7146098003629764,0.5761904761904761,0.6881720430107527,0.31007751937984496,101,85,4,20,0.7956989247311829,0.7723997824910142
adapt96_high_focus,96,210,extratrees_5,4,accuracy,0.5099999999999999,0.6666666666666666,0.6665884366889392,0.6768447837150128,121,61,66,133,0.6910652161908444,0.6596491228070176,0.6594267139479906,0.6498194945848376,98,46,51,90,0.679866036249015,0.6875,0.6733212341197823,0.7413793103448276,23,15,15,43,0.7146098003629764,0.5761904761904761,0.6881720430107527,0.31007751937984496,101,85,4,20,0.7956989247311829,0.7723997824910142
adapt120_high_focus,120,186,logreg_0.0003,4,balanced_accuracy,0.63,0.6765432098765433,0.6788414634146341,0.6066066066066066,173,27,104,101,0.7321219512195121,0.6596491228070176,0.6576536643026005,0.5764192139737991,122,22,75,66,0.7089243498817966,0.7166666666666667,0.7287946428571428,0.6730769230769231,51,5,29,35,0.7854352678571429,0.8655913978494624,0.7023809523809523,0.4186046511627907,152,16,9,9,0.7390873015873015,0.7720970960527075
