align,pca_components,pca_explained,c,gamma,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
diag,64,0.7723590731620789,0.3,0.003,balanced_accuracy,0.3656796836853028,0.57350768321513,0.5754385964912281,0.57350768321513,0.47619047619047616,109,35,86,55,0.5937746256895193,0.5740740740740741,0.5423787931635856,0.3783783783783784,48,13,33,14,0.5800488315312173,0.5619047619047619,0.5368672046955245,0.3783783783783784,45,13,33,14,0.5796038151137198
diag,64,0.7723590731620789,0.3,0.003,accuracy,0.3656796836853028,0.5754385964912281,0.5754385964912281,0.57350768321513,0.47619047619047616,109,35,86,55,0.5937746256895193,0.5740740740740741,0.5423787931635856,0.3783783783783784,48,13,33,14,0.5800488315312173,0.5619047619047619,0.5368672046955245,0.3783783783783784,45,13,33,14,0.5796038151137198
diag,24,0.5774636268615723,10.0,0.001,balanced_accuracy,0.18653720855712885,0.6762706855791962,0.6771929824561403,0.6762706855791962,0.6434108527131783,110,34,58,83,0.7171000788022065,0.5555555555555556,0.545517963027555,0.4782608695652174,38,23,25,22,0.6306243460062783,0.5428571428571428,0.5357666911225238,0.4782608695652174,35,23,25,22,0.6177549523110786
diag,24,0.5774636268615723,10.0,0.001,accuracy,0.18653720855712885,0.6771929824561403,0.6771929824561403,0.6762706855791962,0.6434108527131783,110,34,58,83,0.7171000788022065,0.5555555555555556,0.545517963027555,0.4782608695652174,38,23,25,22,0.6306243460062783,0.5428571428571428,0.5357666911225238,0.4782608695652174,35,23,25,22,0.6177549523110786
diag,24,0.5774636268615723,0.3,0.01,balanced_accuracy,-0.020318210124969482,0.6881648936170213,0.6877192982456141,0.6881648936170213,0.6983050847457627,93,51,38,103,0.7114361702127658,0.5462962962962963,0.5470875479595396,0.5148514851485149,33,28,21,26,0.6232996163236832,0.5333333333333333,0.5352164343360235,0.5148514851485149,30,28,21,26,0.611518708730741
diag,24,0.5774636268615723,0.3,0.01,accuracy,-0.002889926433563228,0.6877192982456141,0.6877192982456141,0.6880171394799055,0.6941580756013745,95,49,40,101,0.7114361702127658,0.5462962962962963,0.5470875479595396,0.5148514851485149,33,28,21,26,0.6232996163236832,0.5333333333333333,0.5352164343360235,0.5148514851485149,30,28,21,26,0.611518708730741
diag,40,0.6801644563674927,3.0,0.003,balanced_accuracy,-0.07220681905746451,0.6674054373522458,0.6666666666666666,0.6674054373522458,0.6864686468646864,86,58,37,104,0.7005023640661938,0.5462962962962963,0.5470875479595396,0.5148514851485149,33,28,21,26,0.5950470875479595,0.5333333333333333,0.5352164343360235,0.5148514851485149,30,28,21,26,0.5887747615553925
diag,40,0.6801644563674927,3.0,0.003,accuracy,-0.07220681905746451,0.6666666666666666,0.6666666666666666,0.6674054373522458,0.6864686468646864,86,58,37,104,0.7005023640661938,0.5462962962962963,0.5470875479595396,0.5148514851485149,33,28,21,26,0.5950470875479595,0.5333333333333333,0.5352164343360235,0.5148514851485149,30,28,21,26,0.5887747615553925
diag,16,0.49430108070373535,1.0,scale,balanced_accuracy,0.22201503992080673,0.6583185579196218,0.6596491228070176,0.6583185579196218,0.6072874493927125,113,31,66,75,0.6876970055161544,0.5648148148148148,0.5415068015347053,0.41975308641975306,44,17,30,17,0.5835367980467387,0.5523809523809524,0.5342993396918562,0.41975308641975306,41,17,30,17,0.5788701393983859
diag,16,0.49430108070373535,1.0,scale,accuracy,0.22201503992080673,0.6596491228070176,0.6596491228070176,0.6583185579196218,0.6072874493927125,113,31,66,75,0.6876970055161544,0.5648148148148148,0.5415068015347053,0.41975308641975306,44,17,30,17,0.5835367980467387,0.5523809523809524,0.5342993396918562,0.41975308641975306,41,17,30,17,0.5788701393983859
diag,24,0.5774636268615723,3.0,0.003,balanced_accuracy,0.21189056396484385,0.6761229314420805,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.7170015760441293,0.5555555555555556,0.5430763864666899,0.4666666666666667,39,22,26,21,0.632019532612487,0.5428571428571428,0.5337490829053558,0.4666666666666667,36,22,26,21,0.6181217901687455
diag,24,0.5774636268615723,3.0,0.003,accuracy,0.21189056396484385,0.6771929824561403,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.7170015760441293,0.5555555555555556,0.5430763864666899,0.4666666666666667,39,22,26,21,0.632019532612487,0.5428571428571428,0.5337490829053558,0.4666666666666667,36,22,26,21,0.6181217901687455
diag,16,0.49430108070373535,3.0,0.001,balanced_accuracy,0.028473706245422337,0.6495271867612293,0.6491228070175439,0.6495271867612293,0.6598639455782312,88,56,44,97,0.666765169424744,0.5462962962962963,0.5446459713986745,0.5050505050505051,34,27,22,25,0.5859783746076037,0.5333333333333333,0.5331988261188554,0.5050505050505051,31,27,22,25,0.578136463683052
diag,16,0.49430108070373535,3.0,0.001,accuracy,0.028473706245422337,0.6491228070175439,0.6491228070175439,0.6495271867612293,0.6598639455782312,88,56,44,97,0.666765169424744,0.5462962962962963,0.5446459713986745,0.5050505050505051,34,27,22,25,0.5859783746076037,0.5333333333333333,0.5331988261188554,0.5050505050505051,31,27,22,25,0.578136463683052
diag,40,0.6801644563674927,10.0,0.003,balanced_accuracy,0.06986246109008798,0.6597960992907801,0.6596491228070176,0.6597960992907801,0.662020905923345,93,51,46,95,0.7070527974783295,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.600976630624346,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.594644167278063
diag,40,0.6801644563674927,10.0,0.003,accuracy,0.06986246109008798,0.6596491228070176,0.6596491228070176,0.6597960992907801,0.662020905923345,93,51,46,95,0.7070527974783295,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.600976630624346,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.594644167278063
diag,16,0.49430108070373535,10.0,0.001,balanced_accuracy,0.001677212715148979,0.6387411347517731,0.6385964912280702,0.6387411347517731,0.6411149825783972,90,54,49,92,0.6644996059889676,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5685385420299964,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5656639765223771
diag,16,0.49430108070373535,10.0,0.001,accuracy,0.001677212715148979,0.6385964912280702,0.6385964912280702,0.6387411347517731,0.6411149825783972,90,54,49,92,0.6644996059889676,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5685385420299964,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5656639765223771
diag,48,0.71592116355896,0.3,0.003,balanced_accuracy,0.2460638427734375,0.5915336879432624,0.5929824561403508,0.5915336879432624,0.5245901639344263,105,39,77,64,0.6024921197793539,0.5462962962962963,0.5422043948378095,0.4948453608247423,35,26,23,24,0.5936519009417509,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5851063829787234
diag,48,0.71592116355896,0.3,0.003,accuracy,0.2460638427734375,0.5929824561403508,0.5929824561403508,0.5915336879432624,0.5245901639344263,105,39,77,64,0.6024921197793539,0.5462962962962963,0.5422043948378095,0.4948453608247423,35,26,23,24,0.5936519009417509,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5851063829787234
diag,64,0.7723590731620789,0.3,0.01,balanced_accuracy,0.15006473928689956,0.6578014184397163,0.6596491228070176,0.6578014184397163,0.5836909871244635,120,24,73,68,0.7001576044129235,0.5740740740740741,0.5326124869201255,0.30303030303030304,52,9,37,10,0.5933031042901988,0.5619047619047619,0.5287967718268526,0.30303030303030304,49,9,37,10,0.5928099779897286
diag,64,0.7723590731620789,0.3,0.01,accuracy,0.15006473928689956,0.6596491228070176,0.6596491228070176,0.6578014184397163,0.5836909871244635,120,24,73,68,0.7001576044129235,0.5740740740740741,0.5326124869201255,0.30303030303030304,52,9,37,10,0.5933031042901988,0.5619047619047619,0.5287967718268526,0.30303030303030304,49,9,37,10,0.5928099779897286
diag,24,0.5774636268615723,3.0,0.001,balanced_accuracy,-0.014658553004264885,0.7088504728132388,0.7087719298245614,0.7088504728132388,0.7087719298245614,101,43,40,101,0.7143420015760442,0.5370370370370371,0.5388908266480642,0.5098039215686274,32,29,21,26,0.6065573770491803,0.5238095238095238,0.5265957446808511,0.5098039215686274,29,29,21,26,0.5953778429933969
diag,24,0.5774636268615723,3.0,0.001,accuracy,-0.014658553004264885,0.7087719298245614,0.7087719298245614,0.7088504728132388,0.7087719298245614,101,43,40,101,0.7143420015760442,0.5370370370370371,0.5388908266480642,0.5098039215686274,32,29,21,26,0.6065573770491803,0.5238095238095238,0.5265957446808511,0.5098039215686274,29,29,21,26,0.5953778429933969
diag,64,0.7723590731620789,10.0,0.01,balanced_accuracy,-0.20767009258270264,0.6606826241134751,0.6596491228070176,0.6606826241134751,0.6881028938906752,81,63,34,107,0.7109929078014185,0.5,0.5158702476456226,0.5263157894736842,24,37,17,30,0.5354028601325427,0.5142857142857142,0.5260454878943507,0.5405405405405406,24,34,17,30,0.5407190022010271
diag,16,0.49430108070373535,0.3,0.003,balanced_accuracy,0.07920845150947575,0.5698877068557919,0.5684210526315789,0.5698877068557919,0.6191950464396285,62,82,41,100,0.5653565799842396,0.46296296296296297,0.5221485873735612,0.6133333333333333,4,57,1,46,0.5877223578653645,0.47619047619047616,0.5238444607483492,0.6258503401360545,4,54,1,46,0.5807043286867205
diag,16,0.49430108070373535,0.3,0.003,accuracy,0.07920845150947575,0.5684210526315789,0.5684210526315789,0.5698877068557919,0.6191950464396285,62,82,41,100,0.5653565799842396,0.46296296296296297,0.5221485873735612,0.6133333333333333,4,57,1,46,0.5877223578653645,0.47619047619047616,0.5238444607483492,0.6258503401360545,4,54,1,46,0.5807043286867205
diag,64,0.7723590731620789,10.0,scale,accuracy,-0.24199167251586917,0.656140350877193,0.656140350877193,0.6578014184397163,0.7012195121951219,72,72,26,115,0.7156717888100865,0.49074074074074076,0.5125566794558772,0.5378151260504201,21,40,15,32,0.5420299965120334,0.5047619047619047,0.5214600146735143,0.5517241379310345,21,37,15,32,0.5487894350696991
diag,24,0.5774636268615723,1.0,0.01,balanced_accuracy,0.051124577522277725,0.6733156028368794,0.6736842105263158,0.6733156028368794,0.6593406593406593,102,42,51,90,0.7148837667454688,0.5370370370370371,0.5315660969654691,0.4791666666666667,35,26,24,23,0.629926752703174,0.5238095238095238,0.520542920029347,0.4791666666666667,32,26,24,23,0.6184886280264124
diag,24,0.5774636268615723,1.0,0.01,accuracy,0.051124577522277725,0.6736842105263158,0.6736842105263158,0.6733156028368794,0.6593406593406593,102,42,51,90,0.7148837667454688,0.5370370370370371,0.5315660969654691,0.4791666666666667,35,26,24,23,0.629926752703174,0.5238095238095238,0.520542920029347,0.4791666666666667,32,26,24,23,0.6184886280264124
diag,24,0.5774636268615723,3.0,0.01,balanced_accuracy,0.17513797044754043,0.676566193853428,0.6771929824561403,0.676566193853428,0.6541353383458647,106,38,54,87,0.7232565011820331,0.5370370370370371,0.5291245204046041,0.46808510638297873,36,25,25,22,0.6487617718869898,0.5238095238095238,0.5185253118121791,0.46808510638297873,33,25,25,22,0.6360968451944241
diag,24,0.5774636268615723,3.0,0.01,accuracy,0.17513797044754043,0.6771929824561403,0.6771929824561403,0.676566193853428,0.6541353383458647,106,38,54,87,0.7232565011820331,0.5370370370370371,0.5291245204046041,0.46808510638297873,36,25,25,22,0.6487617718869898,0.5238095238095238,0.5185253118121791,0.46808510638297873,33,25,25,22,0.6360968451944241
diag,16,0.49430108070373535,1.0,0.001,balanced_accuracy,-0.30361965790390966,0.6303191489361701,0.631578947368421,0.6303191489361701,0.5783132530120482,108,36,69,72,0.6517927501970056,0.4444444444444444,0.5081967213114754,0.6103896103896104,1,60,0,47,0.5894663411231252,0.45714285714285713,0.5086206896551724,0.6225165562913907,1,57,0,47,0.582538517975055
diag,16,0.49430108070373535,1.0,0.001,accuracy,-0.30361965790390966,0.631578947368421,0.631578947368421,0.6303191489361701,0.5783132530120482,108,36,69,72,0.6517927501970056,0.4444444444444444,0.5081967213114754,0.6103896103896104,1,60,0,47,0.5894663411231252,0.45714285714285713,0.5086206896551724,0.6225165562913907,1,57,0,47,0.582538517975055
diag,64,0.7723590731620789,10.0,scale,balanced_accuracy,-0.262331983447075,0.6578752955082743,0.656140350877193,0.6578752955082743,0.703030303030303,71,73,25,116,0.7156717888100865,0.4722222222222222,0.4961632368329264,0.5289256198347108,19,42,15,32,0.5420299965120334,0.4857142857142857,0.5042186353631695,0.5423728813559322,19,39,15,32,0.5487894350696991
diag,24,0.5774636268615723,0.1,0.003,balanced_accuracy,0.835461791753769,0.6546247044917257,0.656140350877193,0.6546247044917257,0.5950413223140496,115,29,69,72,0.6451930654058313,0.5648148148148148,0.5,0.0,61,0,47,0,0.6173700732472968,0.5523809523809524,0.5,0.0,58,0,47,0,0.6052824651504035
diag,24,0.5774636268615723,0.1,0.003,accuracy,0.835461791753769,0.656140350877193,0.656140350877193,0.6546247044917257,0.5950413223140496,115,29,69,72,0.6451930654058313,0.5648148148148148,0.5,0.0,61,0,47,0,0.6173700732472968,0.5523809523809524,0.5,0.0,58,0,47,0,0.6052824651504035
diag,24,0.5774636268615723,0.1,0.01,balanced_accuracy,0.5812140250205995,0.6514479905437351,0.6526315789473685,0.6514479905437351,0.6055776892430279,110,34,65,76,0.6436170212765957,0.5648148148148148,0.5,0.0,61,0,47,0,0.6239972096267876,0.5523809523809524,0.5,0.0,58,0,47,0,0.6129860601614087
diag,24,0.5774636268615723,0.1,0.01,accuracy,0.5812140250205995,0.6526315789473685,0.6526315789473685,0.6514479905437351,0.6055776892430279,110,34,65,76,0.6436170212765957,0.5648148148148148,0.5,0.0,61,0,47,0,0.6239972096267876,0.5523809523809524,0.5,0.0,58,0,47,0,0.6129860601614087
diag,24,0.5774636268615723,0.1,0.001,balanced_accuracy,0.9410828626155854,0.6439125295508275,0.6456140350877193,0.6439125295508275,0.5738396624472574,116,28,73,68,0.6455870764381402,0.5648148148148148,0.5,0.0,61,0,47,0,0.6159748866410882,0.5523809523809524,0.5,0.0,58,0,47,0,0.6038151137197358
diag,24,0.5774636268615723,0.1,0.001,accuracy,0.9410828626155854,0.6456140350877193,0.6456140350877193,0.6439125295508275,0.5738396624472574,116,28,73,68,0.6455870764381402,0.5648148148148148,0.5,0.0,61,0,47,0,0.6159748866410882,0.5523809523809524,0.5,0.0,58,0,47,0,0.6038151137197358
diag,24,0.5774636268615723,0.1,scale,balanced_accuracy,0.4257356166839601,0.6416223404255319,0.6421052631578947,0.6416223404255319,0.6222222222222222,99,45,57,84,0.6408096926713948,0.5648148148148148,0.5,0.0,61,0,47,0,0.6407394489012905,0.5523809523809524,0.5,0.0,58,0,47,0,0.6302274394717535
diag,24,0.5774636268615723,0.1,scale,accuracy,0.4257356166839601,0.6421052631578947,0.6421052631578947,0.6416223404255319,0.6222222222222222,99,45,57,84,0.6408096926713948,0.5648148148148148,0.5,0.0,61,0,47,0,0.6407394489012905,0.5523809523809524,0.5,0.0,58,0,47,0,0.6302274394717535
diag,40,0.6801644563674927,0.1,0.01,balanced_accuracy,0.5858935964107512,0.6348256501182032,0.6350877192982456,0.6348256501182032,0.6231884057971014,95,49,55,86,0.6357368006304176,0.5648148148148148,0.5,0.0,61,0,47,0,0.6215556330659225,0.5523809523809524,0.5,0.0,58,0,47,0,0.6162876008804109
diag,40,0.6801644563674927,0.1,0.01,accuracy,0.5858935964107512,0.6350877192982456,0.6350877192982456,0.6348256501182032,0.6231884057971014,95,49,55,86,0.6357368006304176,0.5648148148148148,0.5,0.0,61,0,47,0,0.6215556330659225,0.5523809523809524,0.5,0.0,58,0,47,0,0.6162876008804109
diag,32,0.6357396841049194,0.1,scale,balanced_accuracy,0.5185659551620483,0.6269946808510638,0.6280701754385964,0.6269946808510638,0.5826771653543307,105,39,67,74,0.6329294720252169,0.5648148148148148,0.5,0.0,61,0,47,0,0.6609696546913151,0.5523809523809524,0.5,0.0,58,0,47,0,0.6537050623624359
diag,32,0.6357396841049194,0.1,scale,accuracy,0.5185659551620483,0.6280701754385964,0.6280701754385964,0.6269946808510638,0.5826771653543307,105,39,67,74,0.6329294720252169,0.5648148148148148,0.5,0.0,61,0,47,0,0.6609696546913151,0.5523809523809524,0.5,0.0,58,0,47,0,0.6537050623624359
diag,64,0.7723590731620789,0.1,0.01,balanced_accuracy,0.7152463912963867,0.6258126477541371,0.6280701754385964,0.6258126477541371,0.5225225225225225,121,23,83,58,0.6322892040977147,0.5648148148148148,0.5,0.0,61,0,47,0,0.5992326473665852,0.5523809523809524,0.5,0.0,58,0,47,0,0.5986793837123991
diag,64,0.7723590731620789,0.1,0.01,accuracy,0.7152463912963867,0.6280701754385964,0.6280701754385964,0.6258126477541371,0.5225225225225225,121,23,83,58,0.6322892040977147,0.5648148148148148,0.5,0.0,61,0,47,0,0.5992326473665852,0.5523809523809524,0.5,0.0,58,0,47,0,0.5986793837123991
diag,64,0.7723590731620789,0.1,0.003,balanced_accuracy,0.850150833129883,0.6253693853427895,0.6280701754385964,0.6253693853427895,0.49523809523809526,127,17,89,52,0.6413022064617808,0.5648148148148148,0.5,0.0,61,0,47,0,0.5800488315312173,0.5523809523809524,0.5,0.0,58,0,47,0,0.5796038151137198
diag,64,0.7723590731620789,0.1,0.003,accuracy,0.850150833129883,0.6280701754385964,0.6280701754385964,0.6253693853427895,0.49523809523809526,127,17,89,52,0.6413022064617808,0.5648148148148148,0.5,0.0,61,0,47,0,0.5800488315312173,0.5523809523809524,0.5,0.0,58,0,47,0,0.5796038151137198
diag,32,0.6357396841049194,0.1,0.01,balanced_accuracy,0.6800294679403307,0.6214539007092199,0.624561403508772,0.6214539007092199,0.4623115577889447,132,12,95,46,0.6298266351457841,0.5648148148148148,0.5,0.0,61,0,47,0,0.6124869201255667,0.5523809523809524,0.5,0.0,58,0,47,0,0.6082171680117388
diag,32,0.6357396841049194,0.1,0.01,accuracy,0.6800294679403307,0.624561403508772,0.624561403508772,0.6214539007092199,0.4623115577889447,132,12,95,46,0.6298266351457841,0.5648148148148148,0.5,0.0,61,0,47,0,0.6124869201255667,0.5523809523809524,0.5,0.0,58,0,47,0,0.6082171680117388
diag,40,0.6801644563674927,0.1,0.003,balanced_accuracy,0.796512236595154,0.6211583924349882,0.6210526315789474,0.6211583924349882,0.6223776223776224,88,56,52,89,0.6343577620173365,0.5648148148148148,0.5,0.0,61,0,47,0,0.6069061737007324,0.5523809523809524,0.5,0.0,58,0,47,0,0.6001467351430667
diag,40,0.6801644563674927,0.1,0.003,accuracy,0.796512236595154,0.6210526315789474,0.6210526315789474,0.6211583924349882,0.6223776223776224,88,56,52,89,0.6343577620173365,0.5648148148148148,0.5,0.0,61,0,47,0,0.6069061737007324,0.5523809523809524,0.5,0.0,58,0,47,0,0.6001467351430667
diag,64,0.7723590731620789,0.1,0.001,balanced_accuracy,0.9342588329315187,0.6188682033096926,0.6210526315789474,0.6188682033096926,0.5178571428571429,119,25,83,58,0.642434988179669,0.5648148148148148,0.5,0.0,61,0,47,0,0.5783048482734565,0.5523809523809524,0.5,0.0,58,0,47,0,0.5770359501100514
diag,64,0.7723590731620789,0.1,0.001,accuracy,0.9342588329315187,0.6210526315789474,0.6210526315789474,0.6188682033096926,0.5178571428571429,119,25,83,58,0.642434988179669,0.5648148148148148,0.5,0.0,61,0,47,0,0.5783048482734565,0.5523809523809524,0.5,0.0,58,0,47,0,0.5770359501100514
diag,64,0.7723590731620789,0.1,scale,balanced_accuracy,0.7347369647026063,0.6182033096926713,0.6210526315789474,0.6182033096926713,0.47572815533980584,128,16,92,49,0.6169227738376675,0.5648148148148148,0.5,0.0,61,0,47,0,0.613184513428671,0.5523809523809524,0.5,0.0,58,0,47,0,0.6126192223037418
diag,64,0.7723590731620789,0.1,scale,accuracy,0.7347369647026063,0.6210526315789474,0.6210526315789474,0.6182033096926713,0.47572815533980584,128,16,92,49,0.6169227738376675,0.5648148148148148,0.5,0.0,61,0,47,0,0.613184513428671,0.5523809523809524,0.5,0.0,58,0,47,0,0.6126192223037418
diag,16,0.49430108070373535,0.1,0.01,balanced_accuracy,0.6322518986463546,0.6167996453900709,0.6175438596491228,0.6167996453900709,0.5855513307984791,99,45,64,77,0.6144109535066982,0.5648148148148148,0.5,0.0,61,0,47,0,0.5866759679107081,0.5523809523809524,0.5,0.0,58,0,47,0,0.5792369772560528
diag,16,0.49430108070373535,0.1,0.01,accuracy,0.6322518986463546,0.6175438596491228,0.6175438596491228,0.6167996453900709,0.5855513307984791,99,45,64,77,0.6144109535066982,0.5648148148148148,0.5,0.0,61,0,47,0,0.5866759679107081,0.5523809523809524,0.5,0.0,58,0,47,0,0.5792369772560528
diag,32,0.6357396841049194,0.1,0.003,balanced_accuracy,0.8251737797260283,0.6162825059101655,0.6175438596491228,0.6162825059101655,0.5622489959839357,106,38,71,70,0.625960401891253,0.5648148148148148,0.5,0.0,61,0,47,0,0.6023718172305546,0.5523809523809524,0.5,0.0,58,0,47,0,0.5975788701393985
diag,32,0.6357396841049194,0.1,0.003,accuracy,0.8251737797260283,0.6175438596491228,0.6175438596491228,0.6162825059101655,0.5622489959839357,106,38,71,70,0.625960401891253,0.5648148148148148,0.5,0.0,61,0,47,0,0.6023718172305546,0.5523809523809524,0.5,0.0,58,0,47,0,0.5975788701393985
diag,40,0.6801644563674927,0.1,scale,balanced_accuracy,0.6371727216243745,0.6155437352245863,0.6175438596491228,0.6155437352245863,0.5240174672489083,116,28,81,60,0.6275610717100079,0.5648148148148148,0.5,0.0,61,0,47,0,0.6456226020230206,0.5523809523809524,0.5,0.0,58,0,47,0,0.6401320616287601
diag,40,0.6801644563674927,0.1,scale,accuracy,0.6371727216243745,0.6175438596491228,0.6175438596491228,0.6155437352245863,0.5240174672489083,116,28,81,60,0.6275610717100079,0.5648148148148148,0.5,0.0,61,0,47,0,0.6456226020230206,0.5523809523809524,0.5,0.0,58,0,47,0,0.6401320616287601
diag,16,0.49430108070373535,0.1,0.003,balanced_accuracy,0.8556338119506837,0.6136229314420805,0.6140350877192983,0.6136229314420805,0.5955882352941176,94,50,60,81,0.6115543735224587,0.5648148148148148,0.5,0.0,61,0,47,0,0.5877223578653645,0.5523809523809524,0.5,0.0,58,0,47,0,0.5807043286867205
diag,16,0.49430108070373535,0.1,0.003,accuracy,0.8556338119506837,0.6140350877192983,0.6140350877192983,0.6136229314420805,0.5955882352941176,94,50,60,81,0.6115543735224587,0.5648148148148148,0.5,0.0,61,0,47,0,0.5877223578653645,0.5523809523809524,0.5,0.0,58,0,47,0,0.5807043286867205
diag,32,0.6357396841049194,0.1,0.001,balanced_accuracy,0.9454107153415678,0.6112588652482269,0.6140350877192983,0.6112588652482269,0.47115384615384615,126,18,92,49,0.6240642237982663,0.5648148148148148,0.5,0.0,61,0,47,0,0.5988838507150331,0.5523809523809524,0.5,0.0,58,0,47,0,0.5939104915627293
diag,32,0.6357396841049194,0.1,0.001,accuracy,0.9454107153415678,0.6140350877192983,0.6140350877192983,0.6112588652482269,0.47115384615384615,126,18,92,49,0.6240642237982663,0.5648148148148148,0.5,0.0,61,0,47,0,0.5988838507150331,0.5523809523809524,0.5,0.0,58,0,47,0,0.5939104915627293
diag,16,0.49430108070373535,0.1,0.001,balanced_accuracy,0.9494534325599673,0.6099290780141844,0.6105263157894737,0.6099290780141844,0.5842696629213483,96,48,63,78,0.6109141055949566,0.5648148148148148,0.5,0.0,61,0,47,0,0.5894663411231252,0.5523809523809524,0.5,0.0,58,0,47,0,0.582538517975055
diag,16,0.49430108070373535,0.1,0.001,accuracy,0.9494534325599673,0.6105263157894737,0.6105263157894737,0.6099290780141844,0.5842696629213483,96,48,63,78,0.6109141055949566,0.5648148148148148,0.5,0.0,61,0,47,0,0.5894663411231252,0.5523809523809524,0.5,0.0,58,0,47,0,0.582538517975055
diag,48,0.71592116355896,0.1,0.003,balanced_accuracy,0.8161502003669738,0.6089686761229314,0.6105263157894737,0.6089686761229314,0.5394190871369294,109,35,76,65,0.627561071710008,0.5648148148148148,0.5,0.0,61,0,47,0,0.5936519009417509,0.5523809523809524,0.5,0.0,58,0,47,0,0.5851063829787234
diag,48,0.71592116355896,0.1,0.003,accuracy,0.8161502003669738,0.6105263157894737,0.6105263157894737,0.6089686761229314,0.5394190871369294,109,35,76,65,0.627561071710008,0.5648148148148148,0.5,0.0,61,0,47,0,0.5936519009417509,0.5523809523809524,0.5,0.0,58,0,47,0,0.5851063829787234
diag,40,0.6801644563674927,0.1,0.001,balanced_accuracy,0.9196225231885911,0.6074911347517731,0.6070175438596491,0.6074911347517731,0.6216216216216216,81,63,49,92,0.6323877068557919,0.5648148148148148,0.5,0.0,61,0,47,0,0.6023718172305546,0.5523809523809524,0.5,0.0,58,0,47,0,0.5946441672780631
diag,40,0.6801644563674927,0.1,0.001,accuracy,0.9196225231885911,0.6070175438596491,0.6070175438596491,0.6074911347517731,0.6216216216216216,81,63,49,92,0.6323877068557919,0.5648148148148148,0.5,0.0,61,0,47,0,0.6023718172305546,0.5523809523809524,0.5,0.0,58,0,47,0,0.5946441672780631
diag,48,0.71592116355896,0.1,0.01,balanced_accuracy,0.6300135689973829,0.6054225768321513,0.6070175438596491,0.6054225768321513,0.5333333333333333,109,35,77,64,0.6264282899921199,0.5648148148148148,0.5,0.0,61,0,47,0,0.6103941402162539,0.5523809523809524,0.5,0.0,58,0,47,0,0.603448275862069
diag,48,0.71592116355896,0.1,0.01,accuracy,0.6300135689973829,0.6070175438596491,0.6070175438596491,0.6054225768321513,0.5333333333333333,109,35,77,64,0.6264282899921199,0.5648148148148148,0.5,0.0,61,0,47,0,0.6103941402162539,0.5523809523809524,0.5,0.0,58,0,47,0,0.603448275862069
diag,48,0.71592116355896,0.1,0.001,balanced_accuracy,0.9337228190898894,0.6011377068557919,0.6035087719298246,0.6011377068557919,0.4840182648401826,119,25,88,53,0.6297281323877068,0.5648148148148148,0.5,0.0,61,0,47,0,0.5936519009417509,0.5523809523809524,0.5,0.0,58,0,47,0,0.5836390315480557
diag,48,0.71592116355896,0.1,0.001,accuracy,0.9337228190898894,0.6035087719298246,0.6035087719298246,0.6011377068557919,0.4840182648401826,119,25,88,53,0.6297281323877068,0.5648148148148148,0.5,0.0,61,0,47,0,0.5936519009417509,0.5523809523809524,0.5,0.0,58,0,47,0,0.5836390315480557
diag,48,0.71592116355896,0.1,scale,balanced_accuracy,0.6907357007265091,0.5967050827423168,0.6,0.5967050827423168,0.41237113402061853,131,13,101,40,0.6120961386918834,0.5648148148148148,0.5,0.0,61,0,47,0,0.6362050924311126,0.5523809523809524,0.5,0.0,58,0,47,0,0.6298606016140866
diag,48,0.71592116355896,0.1,scale,accuracy,0.6907357007265091,0.6,0.6,0.5967050827423168,0.41237113402061853,131,13,101,40,0.6120961386918834,0.5648148148148148,0.5,0.0,61,0,47,0,0.6362050924311126,0.5523809523809524,0.5,0.0,58,0,47,0,0.6298606016140866
diag,24,0.5774636268615723,0.3,0.001,balanced_accuracy,0.026768760532140723,0.6579491725768322,0.6596491228070176,0.6579491725768322,0.5907172995780591,118,26,71,70,0.6497734436564225,0.4351851851851852,0.5,0.6064516129032258,0,61,0,47,0.6159748866410882,0.44761904761904764,0.5,0.618421052631579,0,58,0,47,0.6038151137197358
