candidate,objective,threshold,scope,selection_score,accuracy,balanced_accuracy,f1,sensitivity_high,specificity_low,tn,fp,fn,tp,auc
avg_all6,accuracy,0.6,internal_oof_old_third,0.7952622673434856,0.7952622673434856,0.7613874536946774,0.6967418546365914,0.6233183856502242,0.8994565217391305,331,37,84,139,0.8562341587054008
avg_core_selected,balanced_accuracy,0.4599999999999999,internal_oof_old_third,0.7424449210372392,0.7309644670050761,0.7424449210372392,0.6888454011741683,0.7892376681614349,0.6956521739130435,256,112,47,176,0.8149371222460517
min_all6,balanced_accuracy,0.4099999999999999,internal_oof_old_third,0.7357732988886723,0.7732656514382402,0.7357732988886723,0.6598984771573604,0.5829596412556054,0.8885869565217391,327,41,93,130,0.7885918307662312
min_all6,accuracy,0.4649999999999999,internal_oof_old_third,0.7800338409475466,0.7800338409475466,0.7288396860986547,0.6408839779005525,0.5201793721973094,0.9375,345,23,107,116,0.7885918307662312
stack_logreg_c03_core,high_sensitivity,0.16499999999999998,internal_oof_old_third,0.9058042503411972,0.6785109983079526,0.7259456034314682,0.6833333333333333,0.9192825112107623,0.532608695652174,196,172,18,205,0.8934733866250731
stack_gb_d2_multiview,high_sensitivity,0.09,internal_oof_old_third,0.9380108208227724,0.6683587140439933,0.7257445408461689,0.6858974358974359,0.9596412556053812,0.49184782608695654,181,187,9,214,0.916162994735816
stack_gb_d2_core,high_sensitivity,0.09,internal_oof_old_third,0.9460289530122832,0.6565143824027073,0.7188840417235329,0.6813186813186813,0.9730941704035875,0.46467391304347827,171,197,6,217,0.9176496393059076
avg_core_selected,accuracy,0.6499999999999999,internal_oof_old_third,0.7648054145516074,0.7648054145516074,0.7104272275297329,0.6106442577030813,0.48878923766816146,0.9320652173913043,343,25,114,109,0.8149371222460517
selected_dinov3_prob,balanced_accuracy,0.49999999999999994,internal_oof_old_third,0.7003192630142328,0.700507614213198,0.7003192630142328,0.6380368098159509,0.6995515695067265,0.7010869565217391,258,110,67,156,0.7454182101774225
robust_prob,high_sensitivity,0.26999999999999996,internal_oof_old_third,0.931082082277247,0.6345177664974619,0.6994540846168844,0.6656346749226006,0.9641255605381166,0.43478260869565216,160,208,8,215,0.8747806589978553
selected_dinov3_prob,accuracy,0.58,internal_oof_old_third,0.7174280879864636,0.7174280879864636,0.6900528855527392,0.6070588235294118,0.57847533632287,0.8016304347826086,295,73,94,129,0.7454182101774225
stack_extra_d3_core,high_sensitivity,0.20999999999999996,internal_oof_old_third,0.9227934295184247,0.6209813874788495,0.6877010625852993,0.656441717791411,0.9596412556053812,0.4157608695652174,153,215,9,214,0.9036971144472606
max_all6,high_sensitivity,0.48499999999999993,internal_oof_old_third,0.922249951257555,0.6192893401015228,0.6863423669331253,0.655436447166922,0.9596412556053812,0.41304347826086957,152,216,9,214,0.8691265353870151
avg_all6,high_sensitivity,0.3,internal_oof_old_third,0.9280941704035874,0.6006768189509306,0.6740470852017937,0.6477611940298508,0.9730941704035875,0.375,138,230,6,217,0.8562341587054008
prob_mean_core,high_sensitivity,0.24,internal_oof_old_third,0.9230663872099825,0.5972927241962775,0.6704462370832521,0.6447761194029851,0.968609865470852,0.37228260869565216,137,231,7,216,0.860011698186781
selected_unified_prob,balanced_accuracy,0.5449999999999999,internal_oof_old_third,0.6685209105088712,0.6785109983079526,0.6685209105088712,0.5957446808510638,0.6278026905829597,0.7092391304347826,261,107,83,140,0.7269082667186586
stack_extra_d3_multiview,high_sensitivity,0.20499999999999996,internal_oof_old_third,0.931084519399493,0.5854483925549916,0.663585737960616,0.6412884333821376,0.9820627802690582,0.3451086956521739,127,241,4,219,0.9026735231039189
avg_main_core_whole,high_sensitivity,0.27499999999999997,internal_oof_old_third,0.9255132579450186,0.5803722504230119,0.6586261941899005,0.6374269005847953,0.9775784753363229,0.33967391304347827,125,243,5,218,0.8751218561123026
wholecrop_prob,balanced_accuracy,0.38499999999999995,internal_oof_old_third,0.6572553129264964,0.622673434856176,0.6572553129264964,0.614853195164076,0.7982062780269058,0.5163043478260869,190,178,45,178,0.7167210957301617
median_all6,high_sensitivity,0.245,internal_oof_old_third,0.928640085786703,0.5532994923857868,0.6395374341976994,0.6260623229461756,0.9910313901345291,0.28804347826086957,106,262,2,221,0.8625463053226751
wholecrop_prob,accuracy,0.7449999999999999,internal_oof_old_third,0.700507614213198,0.700507614213198,0.6269923474361474,0.4520123839009288,0.3273542600896861,0.9266304347826086,341,27,150,73,0.7167210957301617
stack_logreg_c03_multiview,high_sensitivity,0.105,internal_oof_old_third,0.9181775199844023,0.5329949238578681,0.6223496295574186,0.6145251396648045,0.9865470852017937,0.25815217391304346,95,273,3,220,0.8916942873854552
selected_unified_prob,accuracy,0.715,internal_oof_old_third,0.6903553299492385,0.6903553299492385,0.6188401735231039,0.44376899696048633,0.3273542600896861,0.9103260869565217,335,33,150,73,0.7269082667186586
main_prob,high_sensitivity,0.24999999999999994,internal_oof_old_third,0.9043176057711055,0.5143824027072758,0.6056370637551179,0.603042876901798,0.9775784753363229,0.23369565217391305,86,282,5,218,0.9011259504776759
avg_core_selected,high_sensitivity,0.20999999999999996,internal_oof_old_third,0.9101618249171378,0.4957698815566836,0.5933417820237863,0.5972972972972973,0.9910313901345291,0.1956521739130435,72,296,2,221,0.8149371222460517
selected_unified_prob,high_sensitivity,0.10999999999999999,internal_oof_old_third,0.8994287385455254,0.4500846023688663,0.5575404562292845,0.577373211963589,0.9955156950672646,0.11956521739130435,44,324,1,222,0.7269082667186586
min_all6,high_sensitivity,0.075,internal_oof_old_third,0.8915470852017937,0.4500846023688663,0.5557735426008968,0.5751633986928104,0.9865470852017937,0.125,46,322,3,220,0.7885918307662312
wholecrop_prob,high_sensitivity,0.08,internal_oof_old_third,0.887335737960616,0.42470389170896783,0.536276564632482,0.5652173913043478,0.9910313901345291,0.08152173913043478,30,338,2,221,0.7167210957301617
selected_dinov3_prob,high_sensitivity,0.075,internal_oof_old_third,0.8859782608695652,0.39593908629441626,0.5149456521739131,0.5554171855541719,1.0,0.029891304347826088,11,357,0,223,0.7454182101774225
stack_logreg_c03_multiview_subtype,balanced_accuracy,0.49999999999999994,strict_external_locked,1.0,0.9722222222222222,0.9680851063829787,0.967032967032967,0.9361702127659575,1.0,61,0,3,44,0.9986048133937914
stack_logreg_c03_multiview_subtype,accuracy,0.49999999999999994,strict_external_locked,1.0,0.9722222222222222,0.9680851063829787,0.967032967032967,0.9361702127659575,1.0,61,0,3,44,0.9986048133937914
stack_logreg_c03_multiview_subtype,high_sensitivity,0.49999999999999994,strict_external_locked,1.0,0.9722222222222222,0.9680851063829787,0.967032967032967,0.9361702127659575,1.0,61,0,3,44,0.9986048133937914
stack_gb_d2_multiview_subtype,balanced_accuracy,0.49999999999999994,strict_external_locked,1.0,0.9629629629629629,0.9574468085106382,0.9555555555555556,0.9148936170212766,1.0,61,0,4,43,0.9963376351587026
stack_gb_d2_multiview_subtype,accuracy,0.49999999999999994,strict_external_locked,1.0,0.9629629629629629,0.9574468085106382,0.9555555555555556,0.9148936170212766,1.0,61,0,4,43,0.9963376351587026
stack_gb_d2_multiview_subtype,high_sensitivity,0.49999999999999994,strict_external_locked,1.0,0.9629629629629629,0.9574468085106382,0.9555555555555556,0.9148936170212766,1.0,61,0,4,43,0.9963376351587026
stack_extra_d3_multiview_subtype,balanced_accuracy,0.5149999999999999,strict_external_locked,0.9819287385455254,0.9444444444444444,0.9410533658876874,0.9347826086956522,0.9148936170212766,0.9672131147540983,59,2,4,43,0.9776770143006627
stack_extra_d3_multiview_subtype,accuracy,0.5149999999999999,strict_external_locked,0.9796954314720813,0.9444444444444444,0.9410533658876874,0.9347826086956522,0.9148936170212766,0.9672131147540983,59,2,4,43,0.9776770143006627
stack_extra_d3_multiview_subtype,high_sensitivity,0.37499999999999994,strict_external_locked,1.0,0.8518518518518519,0.8639693058946634,0.8490566037735849,0.9574468085106383,0.7704918032786885,47,14,2,45,0.9776770143006627
prob_mean_core,accuracy,0.605,strict_external_locked,0.8087986463620981,0.7129629629629629,0.704394837809557,0.6593406593406593,0.6382978723404256,0.7704918032786885,47,14,17,30,0.67317753749564
robust_prob,balanced_accuracy,0.57,strict_external_locked,0.8039213296938974,0.7037037037037037,0.7010812696198117,0.6666666666666666,0.6808510638297872,0.7213114754098361,44,17,15,32,0.668643181025462
robust_prob,accuracy,0.57,strict_external_locked,0.8240270727580372,0.7037037037037037,0.7010812696198117,0.6666666666666666,0.6808510638297872,0.7213114754098361,44,17,15,32,0.668643181025462
pure_auto_pred_as_prob,balanced_accuracy,0.49999999999999994,strict_external_locked,0.8445542503411971,0.7037037037037037,0.7010812696198117,0.6666666666666666,0.6808510638297872,0.7213114754098361,44,17,15,32,0.7010812696198118
pure_auto_pred_as_prob,accuracy,0.49999999999999994,strict_external_locked,0.8460236886632826,0.7037037037037037,0.7010812696198117,0.6666666666666666,0.6808510638297872,0.7213114754098361,44,17,15,32,0.7010812696198118
pure_auto_pred_as_prob,high_sensitivity,0.49999999999999994,strict_external_locked,0.8385650224215246,0.7037037037037037,0.7010812696198117,0.6666666666666666,0.6808510638297872,0.7213114754098361,44,17,15,32,0.7010812696198118
stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,strict_external_locked,0.870302446870735,0.6759259259259259,0.6618416463201953,0.5977011494252874,0.5531914893617021,0.7704918032786885,47,14,21,26,0.6532961283571678
stack_gb_d2_multiview,accuracy,0.36499999999999994,strict_external_locked,0.8764805414551607,0.6759259259259259,0.6618416463201953,0.5977011494252874,0.5531914893617021,0.7704918032786885,47,14,21,26,0.6532961283571678
avg_all6,accuracy,0.6,strict_external_locked,0.7952622673434856,0.6759259259259259,0.6594000697593303,0.5882352941176471,0.5319148936170213,0.7868852459016393,48,13,22,25,0.6295779560516219
median_all6,accuracy,0.575,strict_external_locked,0.8104906937394247,0.6574074074074074,0.6478897802581096,0.5934065934065934,0.574468085106383,0.7213114754098361,44,17,20,27,0.6431810254621556
avg_main_core_whole,balanced_accuracy,0.5599999999999999,strict_external_locked,0.7935270033144862,0.6574074074074074,0.6454482036972445,0.5842696629213483,0.5531914893617021,0.7377049180327869,45,16,21,26,0.6281827694454134
stack_extra_d3_core,balanced_accuracy,0.5149999999999999,strict_external_locked,0.8560330961201014,0.6574074074074074,0.6430066271363795,0.5747126436781609,0.5319148936170213,0.7540983606557377,46,15,22,25,0.6452738053714684
stack_extra_d3_core,accuracy,0.5149999999999999,strict_external_locked,0.868020304568528,0.6574074074074074,0.6430066271363795,0.5747126436781609,0.5319148936170213,0.7540983606557377,46,15,22,25,0.6452738053714684
stack_gb_d2_core,balanced_accuracy,0.295,strict_external_locked,0.866634577890427,0.6574074074074074,0.6381234740146494,0.5542168674698795,0.48936170212765956,0.7868852459016393,48,13,24,23,0.6527729333798397
main_prob,balanced_accuracy,0.595,strict_external_locked,0.8632347923571846,0.6481481481481481,0.627485176142309,0.5365853658536586,0.46808510638297873,0.7868852459016393,48,13,25,22,0.6051621904429718
main_prob,accuracy,0.595,strict_external_locked,0.8747884940778342,0.6481481481481481,0.627485176142309,0.5365853658536586,0.46808510638297873,0.7868852459016393,48,13,25,22,0.6051621904429718
stack_gb_d2_core,accuracy,0.48999999999999994,strict_external_locked,0.871404399323181,0.6388888888888888,0.6168468782699685,0.5185185185185185,0.44680851063829785,0.7868852459016393,48,13,26,21,0.6527729333798397
median_all6,balanced_accuracy,0.5249999999999999,strict_external_locked,0.788774614934685,0.6111111111111112,0.6142309033833275,0.5882352941176471,0.6382978723404256,0.5901639344262295,36,25,17,30,0.6431810254621556
min_all6,accuracy,0.4649999999999999,strict_external_locked,0.7800338409475466,0.6296296296296297,0.6135333100802233,0.5348837209302325,0.48936170212765956,0.7377049180327869,45,16,24,23,0.5894663411231251
avg_main_core_whole,accuracy,0.63,strict_external_locked,0.8155668358714044,0.6388888888888888,0.6119637251482386,0.4935064935064935,0.40425531914893614,0.819672131147541,50,11,28,19,0.6281827694454134
stack_extra_d3_multiview,balanced_accuracy,0.605,strict_external_locked,0.8556248781438877,0.6296296296296297,0.6110917335193582,0.5238095238095238,0.46808510638297873,0.7540983606557377,46,15,25,22,0.6498081618416462
stack_extra_d3_multiview,accuracy,0.605,strict_external_locked,0.8697123519458545,0.6296296296296297,0.6110917335193582,0.5238095238095238,0.46808510638297873,0.7540983606557377,46,15,25,22,0.6498081618416462
avg_core_selected,accuracy,0.6499999999999999,strict_external_locked,0.7648054145516074,0.6296296296296297,0.6013254272758981,0.47368421052631576,0.3829787234042553,0.819672131147541,50,11,29,18,0.6389954656435297
selected_dinov3_prob,balanced_accuracy,0.49999999999999994,strict_external_locked,0.7003192630142328,0.5740740740740741,0.600976630624346,0.6229508196721312,0.8085106382978723,0.39344262295081966,24,37,9,38,0.6288803627485176
min_all6,balanced_accuracy,0.4099999999999999,strict_external_locked,0.7357732988886723,0.6111111111111112,0.5995814440181374,0.5333333333333333,0.5106382978723404,0.6885245901639344,42,19,23,24,0.5894663411231251
stack_logreg_c03_core,high_sensitivity,0.16499999999999998,strict_external_locked,0.9058042503411972,0.5740740740740741,0.5985350540634811,0.6166666666666667,0.7872340425531915,0.4098360655737705,25,36,10,37,0.6438786187652599
avg_core_selected,balanced_accuracy,0.4599999999999999,strict_external_locked,0.7424449210372392,0.5833333333333334,0.5969654691314963,0.5945945945945946,0.7021276595744681,0.4918032786885246,30,31,14,33,0.6389954656435297
avg_all6,balanced_accuracy,0.4599999999999999,strict_external_locked,0.7730856404757263,0.5833333333333334,0.5920823160097664,0.5794392523364486,0.6595744680851063,0.5245901639344263,32,29,16,31,0.6295779560516219
selected_unified_prob,balanced_accuracy,0.5449999999999999,strict_external_locked,0.6685209105088712,0.5925925925925926,0.5831880013951866,0.5217391304347826,0.5106382978723404,0.6557377049180327,40,21,23,24,0.5573770491803278
stack_logreg_c03_multiview,balanced_accuracy,0.6599999999999999,strict_external_locked,0.8579340514720217,0.6111111111111112,0.5824904080920823,0.4473684210526316,0.3617021276595745,0.8032786885245902,49,12,30,17,0.5667945587722358
stack_logreg_c03_multiview,accuracy,0.6599999999999999,strict_external_locked,0.8747884940778342,0.6111111111111112,0.5824904080920823,0.4473684210526316,0.3617021276595745,0.8032786885245902,49,12,30,17,0.5667945587722358
max_all6,balanced_accuracy,0.715,strict_external_locked,0.808886966270228,0.5833333333333334,0.5823160097663063,0.5454545454545454,0.574468085106383,0.5901639344262295,36,25,20,27,0.5967910708057202
selected_dinov3_prob,accuracy,0.58,strict_external_locked,0.7174280879864636,0.5648148148148148,0.5805720265085456,0.584070796460177,0.7021276595744681,0.45901639344262296,28,33,14,33,0.6288803627485176
avg_all6,high_sensitivity,0.3,strict_external_locked,0.9280941704035874,0.5370370370370371,0.5803976281827694,0.6323529411764706,0.9148936170212766,0.2459016393442623,15,46,4,43,0.6295779560516219
stack_logreg_c03_core,balanced_accuracy,0.6599999999999999,strict_external_locked,0.8570505946578281,0.6018518518518519,0.5718521102197419,0.4266666666666667,0.3404255319148936,0.8032786885245902,49,12,31,16,0.6438786187652599
stack_logreg_c03_core,accuracy,0.6599999999999999,strict_external_locked,0.8747884940778342,0.6018518518518519,0.5718521102197419,0.4266666666666667,0.3404255319148936,0.8032786885245902,49,12,31,16,0.6438786187652599
wholecrop_prob,accuracy,0.7449999999999999,strict_external_locked,0.700507614213198,0.6111111111111112,0.5702825252877572,0.36363636363636365,0.2553191489361702,0.8852459016393442,54,7,35,12,0.5926055109870945
stack_extra_d3_core,high_sensitivity,0.20999999999999996,strict_external_locked,0.9227934295184247,0.5185185185185185,0.5664457621206836,0.6285714285714286,0.9361702127659575,0.19672131147540983,12,49,3,44,0.6452738053714684
max_all6,high_sensitivity,0.48499999999999993,strict_external_locked,0.922249951257555,0.5185185185185185,0.5591210324380886,0.6119402985074627,0.8723404255319149,0.2459016393442623,15,46,6,41,0.5967910708057202
max_all6,accuracy,0.8099999999999999,strict_external_locked,0.8104906937394247,0.5925925925925926,0.5587722357865365,0.3888888888888889,0.2978723404255319,0.819672131147541,50,11,33,14,0.5967910708057202
robust_prob,high_sensitivity,0.26999999999999996,strict_external_locked,0.931082082277247,0.5092592592592593,0.5582490408092082,0.624113475177305,0.9361702127659575,0.18032786885245902,11,50,3,44,0.668643181025462
stack_gb_d2_core,high_sensitivity,0.09,strict_external_locked,0.9460289530122832,0.5092592592592593,0.5558074642483433,0.6187050359712231,0.9148936170212766,0.19672131147540983,12,49,4,43,0.6527729333798397
avg_main_core_whole,high_sensitivity,0.27499999999999997,strict_external_locked,0.9255132579450186,0.5,0.5500523194977328,0.6197183098591549,0.9361702127659575,0.16393442622950818,10,51,3,44,0.6281827694454134
stack_gb_d2_multiview,high_sensitivity,0.09,strict_external_locked,0.9380108208227724,0.5,0.5451691663760028,0.6086956521739131,0.8936170212765957,0.19672131147540983,12,49,5,42,0.6532961283571678
prob_mean_core,balanced_accuracy,0.49499999999999994,strict_external_locked,0.7855149639305907,0.5185185185185185,0.5395884199511685,0.559322033898305,0.7021276595744681,0.3770491803278688,23,38,14,33,0.67317753749564
wholecrop_prob,balanced_accuracy,0.38499999999999995,strict_external_locked,0.6572553129264964,0.5092592592592593,0.5338332752005581,0.5619834710743802,0.723404255319149,0.3442622950819672,21,40,13,34,0.5926055109870945
main_prob,high_sensitivity,0.24999999999999994,strict_external_locked,0.9043176057711055,0.48148148148148145,0.533658876874782,0.6111111111111112,0.9361702127659575,0.13114754098360656,8,53,3,44,0.6051621904429718
stack_extra_d3_multiview,high_sensitivity,0.20499999999999996,strict_external_locked,0.931084519399493,0.48148148148148145,0.531217300313917,0.6056338028169014,0.9148936170212766,0.14754098360655737,9,52,4,43,0.6498081618416462
avg_core_selected,high_sensitivity,0.20999999999999996,strict_external_locked,0.9101618249171378,0.4722222222222222,0.5279037321241716,0.6122448979591837,0.9574468085106383,0.09836065573770492,6,55,2,45,0.6389954656435297
min_all6,high_sensitivity,0.075,strict_external_locked,0.8915470852017937,0.5,0.5231949773282176,0.55,0.7021276595744681,0.3442622950819672,21,40,14,33,0.5894663411231251
prob_mean_core,high_sensitivity,0.24,strict_external_locked,0.9230663872099825,0.46296296296296297,0.5221485873735612,0.6133333333333333,0.9787234042553191,0.06557377049180328,4,57,1,46,0.67317753749564
selected_unified_prob,high_sensitivity,0.10999999999999999,strict_external_locked,0.8994287385455254,0.5,0.5183118242064876,0.5344827586206896,0.6595744680851063,0.3770491803278688,23,38,16,31,0.5573770491803278
selected_dinov3_prob,high_sensitivity,0.075,strict_external_locked,0.8859782608695652,0.4537037037037037,0.5163934426229508,0.6143790849673203,1.0,0.03278688524590164,2,59,0,47,0.6288803627485176
median_all6,high_sensitivity,0.245,strict_external_locked,0.928640085786703,0.4537037037037037,0.5090687129403558,0.5986394557823129,0.9361702127659575,0.08196721311475409,5,56,3,44,0.6431810254621556
selected_unified_prob,accuracy,0.715,strict_external_locked,0.6903553299492385,0.5462962962962963,0.5006975933031043,0.2222222222222222,0.14893617021276595,0.8524590163934426,52,9,40,7,0.5573770491803278
wholecrop_prob,high_sensitivity,0.08,strict_external_locked,0.887335737960616,0.4351851851851852,0.497558423439135,0.6013071895424836,0.9787234042553191,0.01639344262295082,1,60,1,46,0.5926055109870945
stack_logreg_c03_multiview,high_sensitivity,0.105,strict_external_locked,0.9181775199844023,0.4166666666666667,0.4787234042553192,0.5882352941176471,0.9574468085106383,0.0,0,61,2,45,0.5667945587722358
