rule_id,conditions_json,internal_cases,released_n_sum,released_error_n_sum,released_high_risk_fn_n_sum,remaining_review_or_reject_n_sum,auto_error_n_sum,auto_high_risk_fn_n_sum,mean_review_or_reject_rate,min_balanced_accuracy
rule_0356,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.48295647170231426}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0357,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.5101635376559355}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0361,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.41635997334022856}",591,9,3,3,187,4,4,0.31446508427932574,0.975609756097561
rule_0483,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.4682956323462678}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0484,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.48295647170231426}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0485,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.5101635376559355}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0489,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.41635997334022856}",591,9,3,3,187,4,4,0.31446508427932574,0.975609756097561
rule_0354,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.4404604666281271}",591,7,3,3,189,4,4,0.3176126590987272,0.975609756097561
rule_0482,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.4404604666281271}",591,7,3,3,189,4,4,0.3176126590987272,0.975609756097561
rule_0353,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.41635997334022856}",591,6,3,3,190,4,4,0.31936704506363944,0.975609756097561
rule_0481,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.41635997334022856}",591,6,3,3,190,4,4,0.31936704506363944,0.975609756097561
rule_0180,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.48295647170231426}",591,40,4,3,156,5,4,0.2627278981768146,0.9733776132404182
rule_0172,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.48295647170231426}",591,35,4,3,161,5,4,0.2710182318541452,0.9733776132404182
rule_0179,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.4682956323462678}",591,35,4,3,161,5,4,0.2711386308909529,0.9733776132404182
rule_0036,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.3333333333333333}",591,34,4,3,162,5,4,0.2727726178190575,0.9733776132404182
rule_0108,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.3333333333333333}",591,34,4,3,162,5,4,0.2727726178190575,0.9733776132404182
rule_0396,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.48295647170231426}",591,33,4,3,163,5,4,0.2740454076367389,0.9733776132404182
rule_0524,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.48295647170231426}",591,33,4,3,163,5,4,0.2740454076367389,0.9733776132404182
rule_0164,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.48295647170231426}",591,30,4,3,166,5,4,0.27930856553147576,0.9733776132404182
rule_0171,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.4682956323462678}",591,30,4,3,166,5,4,0.2794289645682834,0.9733776132404182
rule_0388,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.48295647170231426}",591,30,4,3,166,5,4,0.2790677674578603,0.9733776132404182
rule_0516,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.48295647170231426}",591,30,4,3,166,5,4,0.2790677674578603,0.9733776132404182
rule_0157,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.5101635376559355}",591,28,4,3,168,5,4,0.28281733746130033,0.9733776132404182
rule_0395,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.4682956323462678}",591,28,4,3,168,5,4,0.2826969384244926,0.9733776132404182
rule_0523,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.4682956323462678}",591,28,4,3,168,5,4,0.2826969384244926,0.9733776132404182
rule_0028,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.25}",591,27,4,3,169,5,4,0.2844513243894049,0.9733776132404182
rule_0100,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.25}",591,27,4,3,169,5,4,0.2844513243894049,0.9733776132404182
rule_0387,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.4682956323462678}",591,27,4,3,169,5,4,0.2843309253525972,0.9733776132404182
rule_0515,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.4682956323462678}",591,27,4,3,169,5,4,0.2843309253525972,0.9733776132404182
rule_0035,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.3333333333333333}",591,26,4,3,170,5,4,0.28608531131750947,0.9733776132404182
rule_0107,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.3333333333333333}",591,26,4,3,170,5,4,0.28608531131750947,0.9733776132404182
rule_0178,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.4404604666281271}",591,26,4,3,170,5,4,0.28584451324389404,0.9733776132404182
rule_0163,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.4682956323462678}",591,25,4,3,171,5,4,0.28771929824561404,0.9733776132404182
rule_0156,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.48295647170231426}",591,24,4,3,172,5,4,0.2893532851737186,0.9733776132404182
rule_0380,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.48295647170231426}",591,24,4,3,172,5,4,0.2892328861369109,0.9733776132404182
rule_0508,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.48295647170231426}",591,24,4,3,172,5,4,0.2892328861369109,0.9733776132404182
rule_0027,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.25}",591,23,4,3,173,5,4,0.2911076711386309,0.9733776132404182
rule_0099,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.25}",591,23,4,3,173,5,4,0.2911076711386309,0.9733776132404182
rule_0170,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.4404604666281271}",591,22,4,3,174,5,4,0.29250085999312003,0.9733776132404182
rule_0379,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.4682956323462678}",591,22,4,3,174,5,4,0.29274165806673547,0.9733776132404182
rule_0507,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.4682956323462678}",591,22,4,3,174,5,4,0.29274165806673547,0.9733776132404182
rule_0020,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.1666666666666666}",591,21,4,3,175,5,4,0.29437564499484004,0.9733776132404182
rule_0034,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.3333333333333333}",591,21,4,3,175,5,4,0.29461644306845547,0.9733776132404182
rule_0092,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.1666666666666666}",591,21,4,3,175,5,4,0.29437564499484004,0.9733776132404182
rule_0106,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.3333333333333333}",591,21,4,3,175,5,4,0.29461644306845547,0.9733776132404182
rule_0372,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.48295647170231426}",591,20,4,3,176,5,4,0.2961300309597523,0.9733776132404182
rule_0500,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.48295647170231426}",591,20,4,3,176,5,4,0.2961300309597523,0.9733776132404182
rule_0026,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.25}",591,19,4,3,177,5,4,0.2978844169246646,0.9733776132404182
rule_0098,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.25}",591,19,4,3,177,5,4,0.2978844169246646,0.9733776132404182
rule_0155,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.4682956323462678}",591,19,4,3,177,5,4,0.2977640178878569,0.9733776132404182
rule_0162,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.4404604666281271}",591,19,4,3,177,5,4,0.2975232198142415,0.9733776132404182
rule_0386,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.4404604666281271}",591,19,4,3,177,5,4,0.2974028207774338,0.9733776132404182
rule_0394,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.4404604666281271}",591,19,4,3,177,5,4,0.2974028207774338,0.9733776132404182
rule_0514,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.4404604666281271}",591,19,4,3,177,5,4,0.2974028207774338,0.9733776132404182
rule_0522,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.4404604666281271}",591,19,4,3,177,5,4,0.2974028207774338,0.9733776132404182
rule_0371,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.4682956323462678}",591,18,4,3,178,5,4,0.2996388028895769,0.9733776132404182
rule_0499,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.4682956323462678}",591,18,4,3,178,5,4,0.2996388028895769,0.9733776132404182
rule_0013,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.0833333333333333}",591,17,4,3,179,5,4,0.30127278981768146,0.9733776132404182
rule_0019,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.1666666666666666}",591,17,4,3,179,5,4,0.30103199174406603,0.9733776132404182
rule_0085,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.0833333333333333}",591,17,4,3,179,5,4,0.30127278981768146,0.9733776132404182
rule_0091,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.1666666666666666}",591,17,4,3,179,5,4,0.30103199174406603,0.9733776132404182
rule_0378,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.4404604666281271}",591,16,4,3,180,5,4,0.3025455796353629,0.9733776132404182
rule_0506,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.4404604666281271}",591,16,4,3,180,5,4,0.3025455796353629,0.9733776132404182
rule_0018,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.1666666666666666}",591,15,4,3,181,5,4,0.3044203646370829,0.9733776132404182
rule_0090,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.1666666666666666}",591,15,4,3,181,5,4,0.3044203646370829,0.9733776132404182
rule_0154,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.4404604666281271}",591,14,4,3,182,5,4,0.30593395252837974,0.9733776132404182
rule_0370,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.4404604666281271}",591,12,4,3,184,5,4,0.3094427244582043,0.9733776132404182
rule_0498,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.4404604666281271}",591,12,4,3,184,5,4,0.3094427244582043,0.9733776132404182
rule_0287,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.6809192268745825}",591,98,4,4,98,5,5,0.16374269005847952,0.9695121951219512
rule_0279,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.6809192268745825}",591,97,4,4,99,5,5,0.1654970760233918,0.9695121951219512
rule_0271,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.6809192268745825}",591,93,4,4,103,5,5,0.17239422084623324,0.9695121951219512
rule_0278,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.6307140560545222}",591,79,4,4,117,5,5,0.19611283109735123,0.9695121951219512
rule_0286,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.6307140560545222}",591,79,4,4,117,5,5,0.19611283109735123,0.9695121951219512
rule_0270,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.6307140560545222}",591,77,4,4,119,5,5,0.1996216030271758,0.9695121951219512
rule_0263,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.6809192268745825}",591,74,4,4,122,5,5,0.20512555899552803,0.9695121951219512
rule_0671,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.6809192268745825}",591,74,4,4,122,5,5,0.20488476092191263,0.9695121951219512
rule_0479,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.6809192268745825}",591,71,4,4,125,5,5,0.20990712074303405,0.9695121951219512
rule_0607,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.6809192268745825}",591,71,4,4,125,5,5,0.20990712074303405,0.9695121951219512
rule_0255,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.6809192268745825}",591,69,4,4,127,5,5,0.2134158926728586,0.9695121951219512
rule_0663,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.6809192268745825}",591,65,4,4,131,5,5,0.22019263845889234,0.9695121951219512
rule_0262,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.6307140560545222}",591,62,4,4,134,5,5,0.22545579635362917,0.9695121951219512
rule_0478,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.6307140560545222}",591,62,4,4,134,5,5,0.22509459924320604,0.9695121951219512
rule_0606,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.6307140560545222}",591,62,4,4,134,5,5,0.22509459924320604,0.9695121951219512
rule_0670,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.6307140560545222}",591,61,4,4,135,5,5,0.22672858617131064,0.9695121951219512
rule_0254,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.6307140560545222}",591,59,4,4,137,5,5,0.23035775713794288,0.9695121951219512
rule_0277,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.5964855305337708}",591,59,4,4,137,5,5,0.22987616099071206,0.9695121951219512
rule_0285,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.5964855305337708}",591,59,4,4,137,5,5,0.22987616099071206,0.9695121951219512
rule_0471,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.6809192268745825}",591,59,4,4,137,5,5,0.23023735810113521,0.9695121951219512
rule_0599,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.6809192268745825}",591,59,4,4,137,5,5,0.23023735810113521,0.9695121951219512
rule_0247,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.6809192268745825}",591,58,4,4,138,5,5,0.23187134502923978,0.9695121951219512
rule_0269,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.5964855305337708}",591,58,4,4,138,5,5,0.23163054695562435,0.9695121951219512
rule_0662,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.6307140560545222}",591,54,4,4,142,5,5,0.23852769177846578,0.9695121951219512
rule_0470,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.6307140560545222}",591,51,4,4,145,5,5,0.24367045063639492,0.9695121951219512
rule_0598,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.6307140560545222}",591,51,4,4,145,5,5,0.24367045063639492,0.9695121951219512
rule_0669,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.5964855305337708}",591,51,4,4,145,5,5,0.24367045063639492,0.9695121951219512
rule_0239,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.6809192268745825}",591,49,4,4,147,5,5,0.24681802545579634,0.9695121951219512
rule_0246,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.6307140560545222}",591,49,4,4,147,5,5,0.24705882352941178,0.9695121951219512
rule_0276,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.5740271177553192}",591,49,4,4,147,5,5,0.24657722738218096,0.9695121951219512
rule_0284,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.5740271177553192}",591,49,4,4,147,5,5,0.24657722738218096,0.9695121951219512
rule_0477,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.5964855305337708}",591,49,4,4,147,5,5,0.24681802545579634,0.9695121951219512
rule_0605,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.5964855305337708}",591,49,4,4,147,5,5,0.24681802545579634,0.9695121951219512
rule_0268,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.5740271177553192}",591,48,4,4,148,5,5,0.24833161334709325,0.9695121951219512
rule_0261,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.5964855305337708}",591,46,4,4,150,5,5,0.25232198142414863,0.9695121951219512
rule_0253,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.5964855305337708}",591,45,4,4,151,5,5,0.2539559683522532,0.9695121951219512
rule_0661,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.5964855305337708}",591,45,4,4,151,5,5,0.2538355693154455,0.9695121951219512
rule_0668,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.5740271177553192}",591,44,4,4,152,5,5,0.2551083591331269,0.9695121951219512
rule_0238,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.6307140560545222}",591,42,4,4,154,5,5,0.2586171310629515,0.9695121951219512
rule_0476,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.5740271177553192}",591,42,4,4,154,5,5,0.25849673202614376,0.9695121951219512
rule_0604,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.5740271177553192}",591,42,4,4,154,5,5,0.25849673202614376,0.9695121951219512
rule_0469,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.5964855305337708}",591,41,4,4,155,5,5,0.2604919160646715,0.9695121951219512
rule_0597,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.5964855305337708}",591,41,4,4,155,5,5,0.2604919160646715,0.9695121951219512
rule_0260,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.5740271177553192}",591,40,4,4,156,5,5,0.26212590299277605,0.9695121951219512
rule_0252,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.5740271177553192}",591,39,4,4,157,5,5,0.2637598899208806,0.9695121951219512
rule_0660,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.5740271177553192}",591,39,4,4,157,5,5,0.2636394908840729,0.9695121951219512
rule_0245,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.5964855305337708}",591,36,4,4,160,5,5,0.2690230478156175,0.9695121951219512
rule_0468,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.5740271177553192}",591,36,4,4,160,5,5,0.26878224974200204,0.9695121951219512
rule_0596,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.5740271177553192}",591,36,4,4,160,5,5,0.26878224974200204,0.9695121951219512
rule_0237,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.5964855305337708}",591,30,4,4,166,5,5,0.2789473684210526,0.9695121951219512
rule_0244,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.5740271177553192}",591,30,4,4,166,5,5,0.27882696938424495,0.9695121951219512
rule_0236,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.5740271177553192}",591,25,4,4,171,5,5,0.2871173030615755,0.9695121951219512
rule_0049,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.5}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0057,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.5833333333333334}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0065,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.6666666666666666}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0121,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.5}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0129,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.5833333333333334}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0137,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.6666666666666666}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0201,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.41635997334022856}",591,20,4,4,176,5,5,0.2958892328861369,0.9695121951219512
rule_0209,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.41635997334022856}",591,20,4,4,176,5,5,0.2958892328861369,0.9695121951219512
rule_0297,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0298,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0299,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0300,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0301,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0302,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0303,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.23155887929829194}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0305,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.2489689902481337}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0313,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.2773597104631068}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0321,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.2930204020410354}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0329,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.31139524891716197}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0337,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.3315778750082984}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0345,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.3626409721985777}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0366,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.5353073452206201}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0367,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.575419661991361}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0494,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.5353073452206201}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0495,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.575419661991361}",591,20,4,4,176,5,5,0.29625042999656004,0.9695121951219512
rule_0185,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.41635997334022856}",591,19,4,4,177,5,5,0.2976436188510492,0.9695121951219512
rule_0193,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.41635997334022856}",591,19,4,4,177,5,5,0.2976436188510492,0.9695121951219512
rule_0041,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.4166666666666667}",591,17,4,4,179,5,5,0.30127278981768146,0.9695121951219512
rule_0113,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.4166666666666667}",591,17,4,4,179,5,5,0.30127278981768146,0.9695121951219512
rule_0401,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.41635997334022856}",591,17,4,4,179,5,5,0.30103199174406603,0.9695121951219512
rule_0409,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.41635997334022856}",591,17,4,4,179,5,5,0.30103199174406603,0.9695121951219512
rule_0529,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.41635997334022856}",591,17,4,4,179,5,5,0.30103199174406603,0.9695121951219512
rule_0537,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.41635997334022856}",591,17,4,4,179,5,5,0.30103199174406603,0.9695121951219512
rule_0365,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.5101635376559355}",591,16,4,4,180,5,5,0.30290677674578603,0.9695121951219512
rule_0493,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.5101635376559355}",591,16,4,4,180,5,5,0.30290677674578603,0.9695121951219512
rule_0181,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.5101635376559355}",591,49,5,4,147,6,5,0.24790161678706568,0.9672800522648084
rule_0204,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.48295647170231426}",591,49,5,4,147,6,5,0.24742002063983487,0.9672800522648084
rule_0212,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.48295647170231426}",591,49,5,4,147,6,5,0.24742002063983487,0.9672800522648084
rule_0196,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.48295647170231426}",591,48,5,4,148,6,5,0.24917440660474716,0.9672800522648084
rule_0159,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.575419661991361}",591,44,5,4,152,6,5,0.2558307533539732,0.9672800522648084
rule_0188,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.48295647170231426}",591,44,5,4,152,6,5,0.25595115239078087,0.9672800522648084
rule_0173,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.5101635376559355}",591,43,5,4,153,6,5,0.2578259373925008,0.9672800522648084
rule_0037,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.3333333333333333}",591,41,5,4,155,6,5,0.26109391124871,0.9672800522648084
rule_0109,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.3333333333333333}",591,41,5,4,155,6,5,0.26109391124871,0.9672800522648084
rule_0404,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.48295647170231426}",591,41,5,4,155,6,5,0.2608531131750946,0.9672800522648084
rule_0412,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.48295647170231426}",591,41,5,4,155,6,5,0.2608531131750946,0.9672800522648084
rule_0532,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.48295647170231426}",591,41,5,4,155,6,5,0.2608531131750946,0.9672800522648084
rule_0540,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.48295647170231426}",591,41,5,4,155,6,5,0.2608531131750946,0.9672800522648084
rule_0203,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.4682956323462678}",591,40,5,4,156,6,5,0.2627278981768146,0.9672800522648084
