audit_domain,rule_id,conditions_json,n_folds,total_cases,released_n_sum,released_error_n_sum,released_error_n_max,released_high_risk_fn_n_sum,released_high_risk_fn_n_max,remaining_review_or_reject_n_sum,auto_error_n_sum,auto_high_risk_fn_n_sum,review_or_reject_rate_mean,balanced_accuracy_min
old_data,rule_0057,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.5833333333333334}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0065,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.6666666666666666}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0090,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.1666666666666666}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0098,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.25}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0106,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.3333333333333333}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0121,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.5}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0129,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.5833333333333334}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0137,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.6666666666666666}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0145,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0146,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.4404604666281271}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0147,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.4682956323462678}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0219,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.5384969832645418}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0248,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.44908446583322653}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0256,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.44908446583322653}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0297,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0298,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0299,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0300,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0301,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0302,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0303,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.23155887929829194}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0305,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.2489689902481337}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0313,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.2773597104631068}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0321,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.2930204020410354}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0329,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.31139524891716197}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0337,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.3315778750082984}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0345,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.3626409721985777}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0366,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.5353073452206201}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0367,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.575419661991361}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0377,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0385,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0393,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0434,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.514713758890918}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0435,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.5384969832645418}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0436,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.5740271177553192}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0437,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.5964855305337708}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0440,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.44908446583322653}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0441,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.4848319814504693}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0494,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.5353073452206201}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0495,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.575419661991361}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0505,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0513,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0521,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.41635997334022856}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0562,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.514713758890918}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0563,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.5384969832645418}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0564,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.5740271177553192}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0565,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.5964855305337708}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0568,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.44908446583322653}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0569,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.4848319814504693}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0625,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.4848319814504693}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0626,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.514713758890918}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0633,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.4848319814504693}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0634,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.514713758890918}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0640,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.44908446583322653}",5,285,3,0,0,0,0,72,0,0,0.25263157894736843,1.0
old_data,rule_0010,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0011,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0012,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0013,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0040,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.4166666666666667}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0041,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.4166666666666667}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0048,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.5}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0056,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.5833333333333334}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0064,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.6666666666666666}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0082,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0083,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0084,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0085,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.0833333333333333}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0112,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.4166666666666667}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0113,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.4166666666666667}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0120,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.5}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0128,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.5833333333333334}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0136,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.6666666666666666}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0200,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0208,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0225,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.4848319814504693}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0226,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.514713758890918}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0232,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.44908446583322653}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0240,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.44908446583322653}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0288,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0289,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0290,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0291,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0292,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0293,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0294,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0295,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.17960506961375067}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0296,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.23155887929829194}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0304,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.2489689902481337}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0312,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.2773597104631068}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0320,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.2930204020410354}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0328,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.31139524891716197}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0336,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.3315778750082984}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0344,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.3626409721985777}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0354,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.4404604666281271}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0355,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.4682956323462678}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0356,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.48295647170231426}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0357,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.5101635376559355}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0358,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.5353073452206201}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0359,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.575419661991361}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0362,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.4404604666281271}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0363,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.4682956323462678}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0364,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.48295647170231426}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0365,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.5101635376559355}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0370,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.4404604666281271}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0371,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.4682956323462678}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0376,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0384,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0392,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0400,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0408,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0432,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.44908446583322653}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0433,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.4848319814504693}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0482,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.4404604666281271}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0483,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.4682956323462678}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0484,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.48295647170231426}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0485,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.5101635376559355}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0486,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.5353073452206201}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0487,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.575419661991361}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0490,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.4404604666281271}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0491,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.4682956323462678}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0492,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.48295647170231426}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0493,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.5101635376559355}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0498,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.4404604666281271}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0499,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.4682956323462678}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0504,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0512,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0520,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0528,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0536,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.3583952070302708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0560,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.44908446583322653}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0561,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.4848319814504693}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0619,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.5384969832645418}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0620,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.5740271177553192}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0621,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.5964855305337708}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0624,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.44908446583322653}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0632,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.44908446583322653}",5,285,2,0,0,0,0,73,0,0,0.256140350877193,1.0
old_data,rule_0000,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0001,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0002,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0003,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0004,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0005,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0008,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.0833333333333333}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0009,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.0833333333333333}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0016,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.1666666666666666}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0017,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.1666666666666666}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0024,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.25}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0025,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.25}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0032,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.3333333333333333}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0033,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.3333333333333333}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0072,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0073,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0074,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0075,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0076,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0077,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.0}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0080,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.0833333333333333}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0081,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.0833333333333333}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0088,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.1666666666666666}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0089,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.1666666666666666}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
old_data,rule_0096,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.25}",5,285,1,0,0,0,0,74,0,0,0.2596491228070176,1.0
