variant,model,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090
bgnorm085_whole_crop,logreg_plain_c0.03,domain_label,high_sens80,0.30999999999999994,0.5685279187817259,0.6217281633846754,0.5945945945945946,149,219,36,187,0.8385650224215246,0.4048913043478261,0.6951891206862937,0.30999999999999994,0.6070175438596491,0.6097813238770686,0.6871508379888268,50,94,18,123,0.8723404255319149,0.3472222222222222,0.7111899133175729,0.30999999999999994,0.5326797385620915,0.6112260452961673,0.47232472324723246,99,125,18,64,0.7804878048780488,0.4419642857142857,0.6447081881533101,0.321259211095968,False
whole_crop,logreg_bal_c0.01,domain_label,balanced_accuracy,0.5099999999999999,0.6615905245346869,0.6584677812439073,0.5901639344262295,247,121,79,144,0.6457399103139013,0.6711956521739131,0.7226311171768376,0.5099999999999999,0.6701754385964912,0.6703605200945626,0.6736111111111112,94,50,44,97,0.6879432624113475,0.6527777777777778,0.7340918045705279,0.5099999999999999,0.6535947712418301,0.6281032229965157,0.47,153,71,35,47,0.573170731707317,0.6830357142857143,0.6813479965156793,0.31763933519879595,False
crop,logreg_bal_c0.03,domain_label,balanced_accuracy,0.57,0.6869712351945855,0.6700136478845778,0.5916114790286976,272,96,89,134,0.600896860986547,0.7391304347826086,0.7267620393838956,0.57,0.6596491228070176,0.6592789598108747,0.6446886446886447,100,44,53,88,0.624113475177305,0.6944444444444444,0.7246355397951143,0.57,0.7124183006535948,0.6644163763066202,0.5111111111111111,172,52,36,46,0.5609756097560976,0.7678571428571429,0.7059560104529616,0.3121468180904863,False
crop,logreg_plain_c0.03,domain_label,balanced_accuracy,0.57,0.6869712351945855,0.6700136478845778,0.5916114790286976,272,96,89,134,0.600896860986547,0.7391304347826086,0.7267011113277442,0.57,0.6596491228070176,0.6592789598108747,0.6446886446886447,100,44,53,88,0.624113475177305,0.6944444444444444,0.7248817966903074,0.57,0.7124183006535948,0.6644163763066202,0.5111111111111111,172,52,36,46,0.5609756097560976,0.7678571428571429,0.7060648954703832,0.3121468180904863,False
crop,logreg_bal_c0.03,none,balanced_accuracy,0.5449999999999999,0.6785109983079526,0.6685209105088712,0.5957446808510638,261,107,83,140,0.6278026905829597,0.7092391304347826,0.7269082667186586,0.5449999999999999,0.6631578947368421,0.6631944444444444,0.6619718309859155,95,49,47,94,0.6666666666666666,0.6597222222222222,0.7235520094562647,0.5449999999999999,0.6928104575163399,0.6510235191637631,0.4946236559139785,166,58,36,46,0.5609756097560976,0.7410714285714286,0.7082425958188154,0.3095925640260384,False
crop,logreg_plain_c0.03,none,balanced_accuracy,0.48999999999999994,0.6835871404399323,0.6672962565802301,0.589010989010989,270,98,89,134,0.600896860986547,0.7336956521739131,0.729515987521934,0.48999999999999994,0.6526315789473685,0.6523345153664303,0.64,98,46,53,88,0.624113475177305,0.6805555555555556,0.7262608353033885,0.48999999999999994,0.7124183006535948,0.6644163763066202,0.5111111111111111,172,52,36,46,0.5609756097560976,0.7678571428571429,0.7102025261324042,0.30164243212557396,False
wpc_stats,logreg_plain_c0.003,domain_label,balanced_accuracy,0.5149999999999999,0.6717428087986463,0.6622026710859816,0.5889830508474576,258,110,84,139,0.6233183856502242,0.7010869565217391,0.7261771300448431,0.5149999999999999,0.6771929824561403,0.6771572104018913,0.6737588652482269,98,46,46,95,0.6737588652482269,0.6805555555555556,0.7411347517730497,0.5149999999999999,0.6666666666666666,0.6254355400696865,0.4631578947368421,160,64,38,44,0.5365853658536586,0.7142857142857143,0.6799869337979094,0.2933281032758337,False
wpc_stats,logreg_bal_c0.003,domain_label,balanced_accuracy,0.5149999999999999,0.6717428087986463,0.6613192142717879,0.5872340425531914,259,109,85,138,0.6188340807174888,0.7038043478260869,0.7262258724897641,0.5149999999999999,0.6771929824561403,0.6770833333333333,0.6714285714285714,99,45,47,94,0.6666666666666666,0.6875,0.7411840031520883,0.5149999999999999,0.6666666666666666,0.6254355400696865,0.4631578947368421,160,64,38,44,0.5365853658536586,0.7142857142857143,0.6800413763066202,0.29330594015526623,False
whole_crop,logreg_bal_c0.003,none,balanced_accuracy,0.5199999999999999,0.676818950930626,0.663628387599922,0.5874730021598272,264,104,87,136,0.6098654708520179,0.717391304347826,0.7268473386625073,0.5199999999999999,0.6736842105263158,0.6734633569739953,0.6642599277978339,100,44,49,92,0.6524822695035462,0.6944444444444444,0.7396572104018911,0.5199999999999999,0.6797385620915033,0.6343641114982579,0.4731182795698925,164,60,38,44,0.5365853658536586,0.7321428571428571,0.6855945121951219,0.2933023714452141,False
wpc_stats,logreg_bal_c0.003,none,balanced_accuracy,0.5199999999999999,0.6734348561759729,0.6591440826671866,0.5813449023861171,264,104,89,134,0.600896860986547,0.717391304347826,0.7264817703255995,0.5199999999999999,0.6701754385964912,0.6699172576832151,0.6594202898550725,100,44,50,91,0.6453900709219859,0.6944444444444444,0.7390661938534279,0.5199999999999999,0.6764705882352942,0.6282665505226481,0.4648648648648649,164,60,39,43,0.524390243902439,0.7321428571428571,0.6842878919860627,0.2733500303270464,False
bgnorm085_whole_crop,logreg_plain_c0.003,none,balanced_accuracy,0.4799999999999999,0.6565143824027073,0.6482074965880289,0.5744234800838575,251,117,86,137,0.6143497757847534,0.6820652173913043,0.7054981477870931,0.4799999999999999,0.6456140350877193,0.6457594562647754,0.6480836236933798,91,53,48,93,0.6595744680851063,0.6319444444444444,0.7288219070133963,0.4799999999999999,0.6666666666666666,0.6254355400696865,0.4631578947368421,160,64,38,44,0.5365853658536586,0.7142857142857143,0.6457970383275262,0.24601404019259365,False
bgnorm085_whole_crop,logreg_bal_c0.003,domain_label,balanced_accuracy,0.5099999999999999,0.6548223350253807,0.642431516864886,0.5641025641025641,255,113,91,132,0.5919282511210763,0.6929347826086957,0.7050594657828038,0.5099999999999999,0.6491228070175439,0.6490100472813238,0.6428571428571429,95,49,51,90,0.6382978723404256,0.6597222222222222,0.7303486997635933,0.5099999999999999,0.6601307189542484,0.613240418118467,0.44680851063829785,160,64,40,42,0.5121951219512195,0.7142857142857143,0.6433471254355401,0.22184377378305908,False
crop,logreg_plain_c0.01,none,accuracy,0.5149999999999999,0.6954314720812182,0.6635552739325404,0.569377990430622,292,76,104,119,0.5336322869955157,0.7934782608695652,0.7296378436342367,0.5149999999999999,0.656140350877193,0.6552895981087471,0.6230769230769231,106,38,60,81,0.574468085106383,0.7361111111111112,0.7284278959810875,0.5149999999999999,0.7320261437908496,0.6468858885017422,0.4810126582278481,186,38,44,38,0.4634146341463415,0.8303571428571429,0.7079159407665505,0.20784092994028985,False
crop,logreg_plain_c0.003,domain_label,accuracy,0.5399999999999999,0.6954314720812182,0.6582545330473777,0.5566502463054187,298,70,110,113,0.5067264573991032,0.8097826086956522,0.728053714174303,0.5399999999999999,0.6596491228070176,0.6585401891252955,0.616600790513834,110,34,63,78,0.5531914893617021,0.7638888888888888,0.7313337273443656,0.5399999999999999,0.7287581699346405,0.6330574912891986,0.45751633986928103,188,36,47,35,0.4268292682926829,0.8392857142857143,0.6998040069686411,0.17163915377238054,False
whole_crop,logreg_plain_c0.003,none,balanced_accuracy,0.5099999999999999,0.7089678510998308,0.669124098264769,0.5678391959798995,306,62,110,113,0.5067264573991032,0.8315217391304348,0.7279684148956913,0.5099999999999999,0.6842105263157895,0.6830673758865249,0.6428571428571429,114,30,60,81,0.574468085106383,0.7916666666666666,0.7408884948778567,0.5099999999999999,0.7320261437908496,0.6236933797909407,0.4383561643835616,192,32,50,32,0.3902439024390244,0.8571428571428571,0.6848867595818815,0.16972998947938145,False
whole_crop,logreg_plain_c0.003,none,accuracy,0.5099999999999999,0.7089678510998308,0.669124098264769,0.5678391959798995,306,62,110,113,0.5067264573991032,0.8315217391304348,0.7279684148956913,0.5099999999999999,0.6842105263157895,0.6830673758865249,0.6428571428571429,114,30,60,81,0.574468085106383,0.7916666666666666,0.7408884948778567,0.5099999999999999,0.7320261437908496,0.6236933797909407,0.4383561643835616,192,32,50,32,0.3902439024390244,0.8571428571428571,0.6848867595818815,0.16972998947938145,False
whole_crop,logreg_bal_c0.003,domain_label,balanced_accuracy,0.5399999999999999,0.7038917089678511,0.6650480113082473,0.5635910224438903,303,65,110,113,0.5067264573991032,0.8233695652173914,0.726640183271593,0.5399999999999999,0.6807017543859649,0.6795951536643026,0.6403162055335968,113,31,60,81,0.574468085106383,0.7847222222222222,0.7412825059101655,0.5399999999999999,0.7254901960784313,0.619229094076655,0.43243243243243246,190,34,50,32,0.3902439024390244,0.8482142857142857,0.6818379790940767,0.16183132124015598,False
whole_crop,logreg_bal_c0.003,domain_label,accuracy,0.5399999999999999,0.7038917089678511,0.6650480113082473,0.5635910224438903,303,65,110,113,0.5067264573991032,0.8233695652173914,0.726640183271593,0.5399999999999999,0.6807017543859649,0.6795951536643026,0.6403162055335968,113,31,60,81,0.574468085106383,0.7847222222222222,0.7412825059101655,0.5399999999999999,0.7254901960784313,0.619229094076655,0.43243243243243246,190,34,50,32,0.3902439024390244,0.8482142857142857,0.6818379790940767,0.16183132124015598,False
whole_crop,logreg_plain_c0.003,domain_label,balanced_accuracy,0.5399999999999999,0.6988155668358714,0.6609719243517255,0.5594059405940595,300,68,110,113,0.5067264573991032,0.8152173913043478,0.7267011113277442,0.5399999999999999,0.6807017543859649,0.6795951536643026,0.6403162055335968,113,31,60,81,0.574468085106383,0.7847222222222222,0.7414302600472813,0.5399999999999999,0.7156862745098039,0.6125326655052266,0.423841059602649,187,37,50,32,0.3902439024390244,0.8348214285714286,0.682001306620209,0.15786160835500196,False
wpc_stats,logreg_plain_c0.003,none,balanced_accuracy,0.5099999999999999,0.700507614213198,0.6614471631897056,0.5586034912718204,302,66,111,112,0.5022421524663677,0.8206521739130435,0.7277490738935464,0.5099999999999999,0.6771929824561403,0.6760490543735225,0.6349206349206349,113,31,61,80,0.5673758865248227,0.7847222222222222,0.7410362490149724,0.5099999999999999,0.7222222222222222,0.6169969512195121,0.42953020134228187,189,35,50,32,0.3902439024390244,0.84375,0.6840156794425087,0.15523372750874775,False
crop,logreg_bal_c0.003,domain_label,accuracy,0.5399999999999999,0.6971235194585449,0.657846315071164,0.5536159600997507,301,67,112,111,0.4977578475336323,0.8179347826086957,0.7280537141743029,0.5399999999999999,0.6631578947368421,0.6620124113475178,0.6190476190476191,111,33,63,78,0.5531914893617021,0.7708333333333334,0.7312844759653271,0.5399999999999999,0.7287581699346405,0.6253266550522648,0.4429530201342282,190,34,49,33,0.4024390243902439,0.8482142857142857,0.6999128919860628,0.1501818519813174,False
wpc_stats,logreg_bal_c0.01,none,balanced_accuracy,0.58,0.6937394247038917,0.6568958373952037,0.5552825552825553,297,71,110,113,0.5067264573991032,0.8070652173913043,0.7225458178982258,0.58,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.574468085106383,0.7777777777777778,0.7335007880220646,0.58,0.7091503267973857,0.6080683797909407,0.41830065359477125,185,39,50,32,0.3902439024390244,0.8258928571428571,0.6831990418118467,0.1499629401157765,False
wpc_stats,logreg_plain_c0.01,none,balanced_accuracy,0.5249999999999999,0.6971235194585449,0.6587297718853578,0.5558312655086849,300,68,111,112,0.5022421524663677,0.8152173913043478,0.7250560538116593,0.5249999999999999,0.6736842105263158,0.6725768321513003,0.6324110671936759,112,32,61,80,0.5673758865248227,0.7777777777777778,0.7379826635145783,0.5249999999999999,0.7189542483660131,0.6147648083623694,0.4266666666666667,188,36,50,32,0.3902439024390244,0.8392857142857143,0.6848867595818815,0.14865829689790688,False
whole_crop,logreg_bal_c0.01,none,balanced_accuracy,0.585,0.6971235194585449,0.6587297718853578,0.5558312655086849,300,68,111,112,0.5022421524663677,0.8152173913043478,0.7231794696821994,0.585,0.6701754385964912,0.669104609929078,0.6299212598425197,111,33,61,80,0.5673758865248227,0.7708333333333334,0.7330575256107171,0.585,0.7222222222222222,0.6169969512195121,0.42953020134228187,189,35,50,32,0.3902439024390244,0.84375,0.6851045296167247,0.14472934154383543,False
bgnorm085_whole_crop,logreg_bal_c0.03,domain_label,balanced_accuracy,0.615,0.6818950930626058,0.6465015110157926,0.5436893203883495,291,77,111,112,0.5022421524663677,0.7907608695652174,0.6952744199649055,0.615,0.656140350877193,0.6550679669030732,0.6141732283464567,109,35,63,78,0.5531914893617021,0.7569444444444444,0.711436170212766,0.615,0.7058823529411765,0.6135670731707317,0.43037974683544306,182,42,48,34,0.4146341463414634,0.8125,0.6445993031358885,0.14376955000447184,False
wpc_stats,logreg_plain_c0.01,domain_label,balanced_accuracy,0.585,0.6988155668358714,0.6600884675375317,0.5572139303482587,301,67,111,112,0.5022421524663677,0.8179347826086957,0.7220340222265549,0.585,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.574468085106383,0.7777777777777778,0.7346335697399526,0.585,0.7189542483660131,0.6108993902439024,0.4189189189189189,189,35,51,31,0.3780487804878049,0.84375,0.6797147212543554,0.14057790561417094,False
wpc_stats,logreg_plain_c0.01,domain_label,accuracy,0.585,0.6988155668358714,0.6600884675375317,0.5572139303482587,301,67,111,112,0.5022421524663677,0.8179347826086957,0.7220340222265549,0.585,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.574468085106383,0.7777777777777778,0.7346335697399526,0.585,0.7189542483660131,0.6108993902439024,0.4189189189189189,189,35,51,31,0.3780487804878049,0.84375,0.6797147212543554,0.14057790561417094,False
bgnorm085_whole_crop,logreg_bal_c0.01,domain_label,balanced_accuracy,0.57,0.6835871404399323,0.6478602066679664,0.5450121654501217,292,76,111,112,0.5022421524663677,0.7934782608695652,0.7001852212906999,0.57,0.6631578947368421,0.6620862884160756,0.6220472440944882,110,34,62,79,0.5602836879432624,0.7638888888888888,0.7203999211977936,0.57,0.7026143790849673,0.6074695121951219,0.42038216560509556,182,42,49,33,0.4024390243902439,0.8125,0.6447626306620209,0.13961811407480706,False
bgnorm085_whole_crop,logreg_bal_c0.01,none,balanced_accuracy,0.575,0.6835871404399323,0.6460932930395789,0.5405405405405406,294,74,113,110,0.49327354260089684,0.7989130434782609,0.6998074673425618,0.575,0.6631578947368421,0.6619385342789599,0.616,112,32,64,77,0.5460992907801419,0.7777777777777778,0.7179866036249015,0.575,0.7026143790849673,0.6074695121951219,0.42038216560509556,182,42,49,33,0.4024390243902439,0.8125,0.6469947735191638,0.13957378783367236,False
wpc_stats,logreg_bal_c0.01,domain_label,balanced_accuracy,0.58,0.6971235194585449,0.6587297718853578,0.5558312655086849,300,68,111,112,0.5022421524663677,0.8152173913043478,0.722131507116397,0.58,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.574468085106383,0.7777777777777778,0.7347813238770685,0.58,0.7156862745098039,0.6086672473867596,0.4161073825503356,188,36,51,31,0.3780487804878049,0.8392857142857143,0.6797147212543554,0.13925466798578623,False
wpc_stats,logreg_bal_c0.01,domain_label,accuracy,0.58,0.6971235194585449,0.6587297718853578,0.5558312655086849,300,68,111,112,0.5022421524663677,0.8152173913043478,0.722131507116397,0.58,0.6771929824561403,0.6761229314420805,0.6377952755905512,112,32,60,81,0.574468085106383,0.7777777777777778,0.7347813238770685,0.58,0.7156862745098039,0.6086672473867596,0.4161073825503356,188,36,51,31,0.3780487804878049,0.8392857142857143,0.6797147212543554,0.13925466798578623,False
bgnorm085_whole_crop,logreg_plain_c0.03,none,balanced_accuracy,0.5399999999999999,0.6852791878172588,0.6483354455059466,0.5441176470588235,294,74,112,111,0.4977578475336323,0.7989130434782609,0.698637648664457,0.5399999999999999,0.6596491228070176,0.6585401891252955,0.616600790513834,110,34,63,78,0.5531914893617021,0.7638888888888888,0.7161150512214342,0.5399999999999999,0.7091503267973857,0.6119337979094077,0.4258064516129032,184,40,49,33,0.4024390243902439,0.8214285714285714,0.6473758710801394,0.1369902332285533,False
bgnorm085_whole_crop,logreg_bal_c0.003,none,balanced_accuracy,0.5299999999999999,0.676818950930626,0.6424254240592708,0.5397590361445783,288,80,111,112,0.5022421524663677,0.782608695652174,0.7038652758822382,0.5299999999999999,0.6526315789473685,0.6515957446808511,0.611764705882353,108,36,63,78,0.5531914893617021,0.75,0.7256205673758866,0.5299999999999999,0.6993464052287581,0.609102787456446,0.425,180,44,48,34,0.4146341463414634,0.8035714285714286,0.6462325783972126,0.13587088176524625,False
bgnorm085_whole_crop,logreg_plain_c0.03,domain_label,balanced_accuracy,0.625,0.6835871404399323,0.6460932930395789,0.5405405405405406,294,74,113,110,0.49327354260089684,0.7989130434782609,0.6951891206862937,0.625,0.6596491228070176,0.6584663120567376,0.6135458167330677,111,33,64,77,0.5460992907801419,0.7708333333333334,0.7111899133175729,0.625,0.7058823529411765,0.6097016550522648,0.4230769230769231,183,41,49,33,0.4024390243902439,0.8169642857142857,0.6447081881533101,0.13564483247960113,False
bgnorm085_whole_crop,logreg_plain_c0.01,domain_label,balanced_accuracy,0.57,0.6818950930626058,0.6465015110157926,0.5436893203883495,291,77,111,112,0.5022421524663677,0.7907608695652174,0.7001364788457789,0.57,0.6596491228070176,0.6586140661938534,0.6196078431372549,109,35,62,79,0.5602836879432624,0.7569444444444444,0.7200551615445232,0.57,0.7026143790849673,0.6074695121951219,0.42038216560509556,182,42,49,33,0.4024390243902439,0.8125,0.6447626306620209,0.13436592109235113,False
bgnorm085_whole_crop,logreg_plain_c0.003,domain_label,balanced_accuracy,0.5399999999999999,0.6852791878172588,0.6448016182491714,0.535,298,70,116,107,0.4798206278026906,0.8097826086956522,0.7050838370052641,0.5399999999999999,0.656140350877193,0.6548463356973995,0.6048387096774194,112,32,66,75,0.5319148936170213,0.7777777777777778,0.7302994483845547,0.5399999999999999,0.7124183006535948,0.6103005226480837,0.42105263157894735,186,38,50,32,0.3902439024390244,0.8303571428571429,0.6434560104529617,0.11964004112602,False
bgnorm085_whole_crop,logreg_plain_c0.01,none,balanced_accuracy,0.5249999999999999,0.6852791878172588,0.6448016182491714,0.535,298,70,116,107,0.4798206278026906,0.8097826086956522,0.7029513550399689,0.5249999999999999,0.656140350877193,0.6548463356973995,0.6048387096774194,112,32,66,75,0.5319148936170213,0.7777777777777778,0.7222714736012608,0.5249999999999999,0.7124183006535948,0.6103005226480837,0.42105263157894735,186,38,50,32,0.3902439024390244,0.8303571428571429,0.6479202961672474,0.11964004112602,False
bgnorm085_whole_crop,logreg_bal_c0.03,none,balanced_accuracy,0.6399999999999999,0.6835871404399323,0.6434429225969974,0.5336658354114713,297,71,116,107,0.4798206278026906,0.8070652173913043,0.6952744199649055,0.6399999999999999,0.6631578947368421,0.6618646572104019,0.6129032258064516,113,31,65,76,0.5390070921985816,0.7847222222222222,0.7102048857368006,0.6399999999999999,0.7026143790849673,0.5997386759581882,0.40522875816993464,184,40,51,31,0.3780487804878049,0.8214285714285714,0.646341463414634,0.11284212993958598,False
wpc_stats,logreg_plain_c0.003,domain_label,accuracy,0.5449999999999999,0.700507614213198,0.6570298791187366,0.5473145780051151,307,61,116,107,0.4798206278026906,0.8342391304347826,0.7261771300448431,0.5449999999999999,0.6736842105263158,0.6724290780141844,0.6265060240963856,114,30,63,78,0.5531914893617021,0.7916666666666666,0.7411347517730497,0.5449999999999999,0.7254901960784313,0.6076328397212544,0.4084507042253521,193,31,53,29,0.35365853658536583,0.8616071428571429,0.6799869337979094,0.11119620375326278,False
wpc_stats,logreg_bal_c0.003,none,accuracy,0.5449999999999999,0.700507614213198,0.655262965490349,0.5426356589147286,309,59,118,105,0.47085201793721976,0.8396739130434783,0.7264817703255995,0.5449999999999999,0.6736842105263158,0.6724290780141844,0.6265060240963856,114,30,63,78,0.5531914893617021,0.7916666666666666,0.7390661938534279,0.5449999999999999,0.7254901960784313,0.5999020034843205,0.391304347826087,195,29,55,27,0.32926829268292684,0.8705357142857143,0.6842878919860627,0.08448670897974359,False
wpc_stats,logreg_bal_c0.003,domain_label,accuracy,0.5449999999999999,0.6988155668358714,0.6530208130239813,0.538860103626943,309,59,119,104,0.4663677130044843,0.8396739130434783,0.7262258724897641,0.5449999999999999,0.6807017543859649,0.6793735224586288,0.631578947368421,116,28,63,78,0.5531914893617021,0.8055555555555556,0.7411840031520883,0.5449999999999999,0.7156862745098039,0.5893401567944251,0.37410071942446044,193,31,56,26,0.3170731707317073,0.8616071428571429,0.6800413763066202,0.07766663467274232,False
crop,logreg_plain_c0.03,none,accuracy,0.595,0.6988155668358714,0.6459531585104309,0.518918918918919,317,51,127,96,0.4304932735426009,0.8614130434782609,0.729515987521934,0.595,0.6526315789473685,0.6508569739952719,0.5787234042553191,118,26,73,68,0.48226950354609927,0.8194444444444444,0.7262608353033885,0.595,0.7418300653594772,0.6149281358885017,0.4148148148148148,199,25,54,28,0.34146341463414637,0.8883928571428571,0.7102025261324042,0.0727228554080161,False
crop,logreg_plain_c0.03,domain_label,accuracy,0.6749999999999999,0.6920473773265652,0.6378680054591539,0.5054347826086957,316,52,130,93,0.4170403587443946,0.8586956521739131,0.7267011113277442,0.6749999999999999,0.6456140350877193,0.6437647754137116,0.5665236051502146,118,26,75,66,0.46808510638297873,0.8194444444444444,0.7248817966903074,0.6749999999999999,0.7352941176470589,0.6065984320557491,0.4,198,26,55,27,0.32926829268292684,0.8839285714285714,0.7060648954703832,0.04617292055844008,False
crop,logreg_bal_c0.03,domain_label,accuracy,0.6749999999999999,0.6903553299492385,0.6347423961785923,0.4986301369863014,317,51,132,91,0.4080717488789238,0.8614130434782609,0.7267620393838956,0.6749999999999999,0.6421052631578947,0.6401447990543735,0.5565217391304348,119,25,77,64,0.45390070921985815,0.8263888888888888,0.7246355397951143,0.6749999999999999,0.7352941176470589,0.6065984320557491,0.4,198,26,55,27,0.32926829268292684,0.8839285714285714,0.7059560104529616,0.04087640133484921,False
crop,logreg_bal_c0.003,none,accuracy,0.5549999999999999,0.6954314720812182,0.6361681126925326,0.4943820224719101,323,45,135,88,0.39461883408071746,0.8777173913043478,0.728102456619224,0.5549999999999999,0.6526315789473685,0.6505614657210401,0.5638766519823789,122,22,77,64,0.45390070921985815,0.8472222222222222,0.7292651694247438,0.5549999999999999,0.7352941176470589,0.5950021777003485,0.37209302325581395,201,23,58,24,0.2926829268292683,0.8973214285714286,0.7026894599303135,0.016568738121938875,False
crop,logreg_plain_c0.01,domain_label,accuracy,0.62,0.6937394247038917,0.6321590465977773,0.4843304843304843,325,43,138,85,0.3811659192825112,0.8831521739130435,0.7277003314486254,0.62,0.6456140350877193,0.6434692671394799,0.5511111111111111,122,22,79,62,0.4397163120567376,0.8472222222222222,0.7268026004728132,0.62,0.738562091503268,0.5933689024390244,0.36507936507936506,203,21,59,23,0.2804878048780488,0.90625,0.7041594076655052,-0.0060114838424830674,False
crop,logreg_plain_c0.003,none,accuracy,0.5299999999999999,0.6971235194585449,0.6304591538311561,0.471976401179941,332,36,143,80,0.35874439461883406,0.9021739130434783,0.7285411386235133,0.5299999999999999,0.6385964912280702,0.6361554373522459,0.5253456221198156,125,19,84,57,0.40425531914893614,0.8680555555555556,0.7305457052797478,0.5299999999999999,0.7516339869281046,0.6022974738675959,0.3770491803278688,207,17,59,23,0.2804878048780488,0.9241071428571429,0.7024172473867596,-0.011333734896693537,False
crop,logreg_bal_c0.01,none,accuracy,0.625,0.6937394247038917,0.6295086761551959,0.4753623188405797,328,40,141,82,0.36771300448430494,0.8913043478260869,0.727822187560928,0.625,0.6385964912280702,0.6363031914893617,0.5339366515837104,123,21,82,59,0.41843971631205673,0.8541666666666666,0.7266548463356974,0.625,0.7450980392156863,0.5978331881533101,0.3709677419354839,205,19,59,23,0.2804878048780488,0.9151785714285714,0.7061737804878049,-0.01393588391232814,False
bgnorm085_whole_crop,logreg_plain_c0.01,none,accuracy,0.595,0.7021996615905245,0.6345352407876779,0.47619047619047616,335,33,143,80,0.35874439461883406,0.9103260869565217,0.7029513550399689,0.595,0.6771929824561403,0.6747192671394799,0.5740740740740741,131,13,79,62,0.4397163120567376,0.9097222222222222,0.7222714736012608,0.595,0.7254901960784313,0.5651132404181185,0.3,204,20,64,18,0.21951219512195122,0.9107142857142857,0.6479202961672474,-0.030808434447714528,False
bgnorm085_whole_crop,logreg_plain_c0.03,domain_label,accuracy,0.74,0.6954314720812182,0.6282170013647885,0.46745562130177515,332,36,144,79,0.3542600896860987,0.9021739130434783,0.6951891206862937,0.74,0.6631578947368421,0.6607565011820331,0.5596330275229358,128,16,80,61,0.4326241134751773,0.8888888888888888,0.7111899133175729,0.74,0.7254901960784313,0.5651132404181185,0.3,204,20,64,18,0.21951219512195122,0.9107142857142857,0.6447081881533101,-0.051839369498106525,False
wpc_stats,logreg_bal_c0.03,domain_label,accuracy,0.73,0.6988155668358714,0.6300509358549424,0.46706586826347307,335,33,145,78,0.34977578475336324,0.9103260869565217,0.7168916942873853,0.73,0.6666666666666666,0.6642287234042553,0.5622119815668203,129,15,80,61,0.4326241134751773,0.8958333333333334,0.7285756501182032,0.73,0.7287581699346405,0.5634799651567944,0.2905982905982906,206,18,65,17,0.2073170731707317,0.9196428571428571,0.6782992160278746,-0.05861868627402522,False
wpc_stats,logreg_plain_c0.03,none,accuracy,0.6549999999999999,0.6988155668358714,0.6309343926691363,0.47023809523809523,334,34,144,79,0.3542600896860987,0.907608695652174,0.7207789042698381,0.6549999999999999,0.6631578947368421,0.660830378250591,0.5636363636363636,127,17,79,62,0.4397163120567376,0.8819444444444444,0.7326142631993696,0.6549999999999999,0.7320261437908496,0.5657121080139373,0.29310344827586204,207,17,65,17,0.2073170731707317,0.9241071428571429,0.6818379790940767,-0.06252547850752932,False
bgnorm085_whole_crop,logreg_bal_c0.03,domain_label,accuracy,0.74,0.6954314720812182,0.6264500877364009,0.46107784431137727,334,34,146,77,0.3452914798206278,0.907608695652174,0.6952744199649055,0.74,0.6631578947368421,0.6606826241134752,0.5555555555555556,129,15,81,60,0.425531914893617,0.8958333333333334,0.711436170212766,0.74,0.7254901960784313,0.5612478222996515,0.288135593220339,205,19,65,17,0.2073170731707317,0.9151785714285714,0.6445993031358885,-0.06521628000543345,False
crop,logreg_bal_c0.03,none,accuracy,0.715,0.6903553299492385,0.6188401735231039,0.44376899696048633,335,33,150,73,0.3273542600896861,0.9103260869565217,0.7269082667186586,0.715,0.6421052631578947,0.6394060283687943,0.5142857142857142,129,15,87,54,0.3829787234042553,0.8958333333333334,0.7235520094562647,0.715,0.7352941176470589,0.575675087108014,0.31932773109243695,206,18,63,19,0.23170731707317074,0.9196428571428571,0.7082425958188154,-0.06618320896490126,False
bgnorm085_whole_crop,logreg_bal_c0.03,none,accuracy,0.74,0.6954314720812182,0.6264500877364009,0.46107784431137727,334,34,146,77,0.3452914798206278,0.907608695652174,0.6952744199649055,0.74,0.6596491228070176,0.6572104018912529,0.5529953917050692,128,16,81,60,0.425531914893617,0.8888888888888888,0.7102048857368006,0.74,0.7287581699346405,0.5634799651567944,0.2905982905982906,206,18,65,17,0.2073170731707317,0.9196428571428571,0.646341463414634,-0.06914523535950479,False
whole_crop,logreg_bal_c0.03,none,accuracy,0.7449999999999999,0.700507614213198,0.6269923474361474,0.4520123839009288,341,27,150,73,0.3273542600896861,0.9266304347826086,0.7166723532852409,0.7449999999999999,0.6666666666666666,0.6639332151300237,0.5454545454545454,133,11,84,57,0.40425531914893614,0.9236111111111112,0.725817572892041,0.7449999999999999,0.7320261437908496,0.5618466898954704,0.2807017543859649,208,16,66,16,0.1951219512195122,0.9285714285714286,0.6810757839721253,-0.07073884851466972,False
